,LTV1 (84946)
ACH-000427,-1.11679909106
ACH-000433,-0.930682470879
ACH-000436,-0.8777279538930001
ACH-000444,-0.723264297973
ACH-000445,-1.27869479627
ACH-000448,-1.00422116279
ACH-000450,-0.80471613375
ACH-000452,-0.759522607496
ACH-000454,-0.526483722061
ACH-000458,-0.8547861537520001
ACH-000459,-0.010117416040700001
ACH-000460,-0.739876146495
ACH-000461,-1.19825732991
ACH-000463,-0.9126303581290001
ACH-000464,-1.03648156051
ACH-000466,-1.1885090955500002
ACH-000467,-0.663069316043
ACH-000468,-0.794913854757
ACH-000469,-0.740582795923
ACH-000470,-0.7098270176829999
ACH-000471,-0.874971404314
ACH-000472,-0.883100515446
ACH-000473,-0.889008068599
ACH-000475,-0.973218302107
ACH-000476,-0.985443266959
ACH-000477,-0.826380013418
ACH-000480,-0.725071805626
ACH-000481,-0.8054529469239999
ACH-000483,-0.37890021658600004
ACH-000484,-0.905005690357
ACH-000485,-1.04225953583
ACH-000486,-0.8159877760269999
ACH-000487,-0.6651769678639999
ACH-000488,-0.699329255863
ACH-000490,-0.8116410641670001
ACH-000491,-0.8374311888439999
ACH-000495,-0.878849923601
ACH-000496,-0.978514655033
ACH-000499,-0.526697175247
ACH-000500,-1.00378945209
ACH-000502,-0.823233297915
ACH-000503,-0.8754249081219999
ACH-000505,-0.8976131127299999
ACH-000507,-0.839197763971
ACH-000510,-0.651394807614
ACH-000511,-0.702546002058
ACH-000512,-0.9392439245990001
ACH-000516,-1.13680017717
ACH-000517,-0.919803014612
ACH-000518,-0.8455522349179999
ACH-000520,-0.9486149476729999
ACH-000521,-0.7948813169310001
ACH-000522,-0.867044213697
ACH-000524,-0.9297443894230001
ACH-000527,-0.882600475324
ACH-000528,-0.771872420029
ACH-000537,-0.8185609764149999
ACH-000541,-0.696259004087
ACH-000542,-0.754187203632
ACH-000544,-0.7330620251000001
ACH-000545,-0.8770689610950001
ACH-000547,-0.97130844935
ACH-000548,-0.723404118207
ACH-000549,-0.846472441598
ACH-000550,-1.07493478468
ACH-000552,-0.688775067307
ACH-000556,-0.711828558403
ACH-000557,-1.19969188118
ACH-000570,-0.850426524547
ACH-000571,-1.2033528116399999
ACH-000573,-0.885698626587
ACH-000576,-0.936247301544
ACH-000580,-0.836487287212
ACH-000584,-0.789183677334
ACH-000585,-0.9437142893100001
ACH-000588,-0.926379709699
ACH-000589,-0.757470267184
ACH-000591,-0.9313964066120001
ACH-000593,-0.96807372088
ACH-000600,-1.03685957198
ACH-000601,-0.74978534752
ACH-000604,-0.71083642627
ACH-000605,-1.1330200361799998
ACH-000606,-0.667050132095
ACH-000608,-0.956448153428
ACH-000614,-0.8187799540590001
ACH-000616,-0.697598967017
ACH-000618,-0.884028235449
ACH-000619,-0.946060800617
ACH-000620,-0.740134519552
ACH-000621,-0.875040783352
ACH-000622,-0.978502865919
ACH-000623,-1.0048185794600002
ACH-000624,-0.8394564516740001
ACH-000627,-0.833236385107
ACH-000630,-0.6948444387
ACH-000632,-0.947998326916
ACH-000633,-0.558902672976
ACH-000637,-0.791318151143
ACH-000638,-0.664169537674
ACH-000646,-0.929461827819
ACH-000647,-0.8882092265379999
ACH-000648,-0.843367998118
ACH-000649,-0.9625873292560001
ACH-000651,-0.782858058691
ACH-000652,-0.8384693628059999
ACH-000653,-1.06719204298
ACH-000657,-0.9579370354100001
ACH-000658,-0.860707519851
ACH-000661,-0.7311251497519999
ACH-000662,-0.692077306696
ACH-000663,-1.0549376480200001
ACH-000665,-0.775309047864
ACH-000671,-0.873984785821
ACH-000673,-0.891027855237
ACH-000676,-0.7812601466850001
ACH-000677,-1.01937118144
ACH-000681,-1.11800973056
ACH-000682,-0.740835633136
ACH-000683,-0.8630561365999999
ACH-000684,-0.9369264406000001
ACH-000688,-0.8960514140989999
ACH-000693,-0.8634811793780001
ACH-000694,-0.756400123335
ACH-000695,-1.09920119527
ACH-000696,-0.981425826358
ACH-000697,-0.8998213979009999
ACH-000699,-0.7436103595450001
ACH-000701,-1.11759459093
ACH-000706,-0.889890584711
ACH-000711,-0.766136935438
ACH-000713,-0.7476816102689999
ACH-000714,-0.633792488964
ACH-000718,-0.7424574237430001
ACH-000720,-0.783676771629
ACH-000721,-0.975100485275
ACH-000724,-0.63364976906
ACH-000725,-1.43556587902
ACH-000732,-0.871335294048
ACH-000734,-0.785202281321
ACH-000735,-0.837674010367
ACH-000736,-0.681010398879
ACH-000738,-0.8031905874070001
ACH-000746,-0.954146229136
ACH-000747,-0.793038677242
ACH-000748,-1.00769538089
ACH-000753,-0.7289444338969999
ACH-000756,-1.32299592755
ACH-000757,-0.9758573777959999
ACH-000758,-0.7630120818709999
ACH-000760,-0.9185374688
ACH-000763,-1.12492742386
ACH-000764,-0.8922240770350001
ACH-000765,-1.0177179069600002
ACH-000766,-0.887923703388
ACH-000767,-0.8803079766249999
ACH-000768,-0.842928326057
ACH-000769,-0.954560581806
ACH-000770,-0.9076383629970001
ACH-000771,-0.7089168907179999
ACH-000773,-0.8076768585240001
ACH-000776,-0.854412490844
ACH-000777,-0.956585673688
ACH-000778,-0.9559092638860001
ACH-000781,-0.883083395744
ACH-000782,-0.798683013142
ACH-000783,-0.991735486801
ACH-000784,-0.921388100685
ACH-000785,-0.930657025876
ACH-000787,-0.831235769286
ACH-000788,-0.996717759992
ACH-000791,-1.04331443175
ACH-000792,-0.668622420766
ACH-000794,-0.79701612009
ACH-000796,-0.8058187138420001
ACH-000799,-0.873158909129
ACH-000800,-0.659252197297
ACH-000802,-0.7494487371690001
ACH-000804,-0.767617153163
ACH-000805,-1.0151548398399999
ACH-000809,-0.873287583818
ACH-000810,-1.0
ACH-000811,-0.860945800389
ACH-000817,-0.830095205352
ACH-000819,-0.857474288411
ACH-000820,-0.8806128275830001
ACH-000821,-0.846066413421
ACH-000822,-0.758192854966
ACH-000823,-0.837296674147
ACH-000824,-0.922014467418
ACH-000827,-0.810231129891
ACH-000829,-0.9166149512200001
ACH-000831,-0.611767747819
ACH-000832,-0.717907441599
ACH-000833,-0.648921458267
ACH-000834,-0.8851223856370001
ACH-000835,-0.7283938535310001
ACH-000836,-0.8008494701350001
ACH-000837,-0.9528563028270001
ACH-000838,-0.9664792302299998
ACH-000839,-0.772228028222
ACH-000840,-0.951766855007
ACH-000841,-0.979054440545
ACH-000843,-0.798772179241
ACH-000846,-0.602108093393
ACH-000847,-0.936351588988
ACH-000848,-0.50683382047
ACH-000849,-0.7107322069249999
ACH-000851,-0.7460056490360001
ACH-000855,-0.684814760083
ACH-000856,-0.567416837919
ACH-000858,-0.689685873974
ACH-000859,-0.938552132617
ACH-000861,-0.8021500491339999
ACH-000862,-0.9682389339669999
ACH-000865,-0.902335683636
ACH-000866,-0.7782061855069999
ACH-000867,-0.856000130143
ACH-000869,-0.749963134869
ACH-000872,-0.982024676889
ACH-000873,-0.79889366163
ACH-000876,-0.787071075218
ACH-000878,-0.646939751694
ACH-000880,-0.885755465318
ACH-000881,-0.796589450426
ACH-000882,-0.818447205422
ACH-000884,-1.0
ACH-000885,-0.835183922587
ACH-000887,-0.881059920948
ACH-000888,-1.0186315787
ACH-000889,-0.815563735851
ACH-000890,-0.815388093103
ACH-000896,-0.945610076293
ACH-000898,-0.9657795142910001
ACH-000900,-0.619451573329
ACH-000901,-0.813269552903
ACH-000905,-0.871683451667
ACH-000906,-0.795491945842
ACH-000907,-1.05049255864
ACH-000910,-0.799766969903
ACH-000911,-0.889093818141
ACH-000912,-0.8092766954039999
ACH-000913,-0.7657728145620001
ACH-000915,-0.8550879158879999
ACH-000916,-0.948184014452
ACH-000917,-0.6262283887569999
ACH-000921,-0.8474222272669999
ACH-000924,-1.0709655831799998
ACH-000926,-0.816039171897
ACH-000928,-0.692792714939
ACH-000929,-0.638917457667
ACH-000932,-0.8386519204780001
ACH-000935,-0.9353498071840001
ACH-000936,-0.667186162961
ACH-000937,-1.0097892655399998
ACH-000938,-1.06323512644
ACH-000939,-0.458856558212
ACH-000941,-0.871241552833
ACH-000943,-0.876236270244
ACH-000946,-0.6963781171960001
ACH-000947,-0.839445611542
ACH-000948,-0.7544902743
ACH-000950,-0.607101815123
ACH-000953,-0.911156677899
ACH-000957,-0.47184717076899996
ACH-000958,-1.10780505183
ACH-000960,-1.0553096951899998
ACH-000963,-0.9534964325740001
ACH-000968,-0.809840279252
ACH-000969,-0.9526426104860001
ACH-000973,-0.98072376761
ACH-000974,-0.8712046944159999
ACH-000975,-0.8290193987000001
ACH-000976,-0.991970378077
ACH-000978,-1.08043980722
ACH-000980,-0.769904416984
ACH-000984,-1.00198125442
ACH-000986,-0.718690524501
ACH-000988,-1.15641167724
ACH-000993,-0.5036634402769999
ACH-000994,-0.869141001306
ACH-000996,-0.835027058835
ACH-001001,-0.963440869586
ACH-001020,-0.993812999226
ACH-001028,-0.95031530705
ACH-001031,-0.814400538976
ACH-001038,-0.885155666157
ACH-001048,-0.767493118249
ACH-001050,-1.0409147912799999
ACH-001053,-0.891434027597
ACH-001054,-0.844926007695
ACH-001061,-0.819707061411
ACH-001067,-0.885970271517
ACH-001075,-0.7601151988570001
ACH-001096,-0.958429045141
ACH-001128,-0.8194646907619999
ACH-001134,-0.9277587044910001
ACH-001151,-0.9343627687639999
ACH-001163,-0.898907551758
ACH-001164,-0.8758127610430001
ACH-001173,-0.6521307486379999
ACH-001183,-0.953748329218
ACH-001184,-0.805163975525
ACH-001190,-0.8093105356170001
ACH-001192,-0.775166343854
ACH-001193,-1.03620082946
ACH-001196,-0.8384668490989999
ACH-001197,-0.927669065709
ACH-001205,-0.949819763755
ACH-001211,-1.05439240839
ACH-001212,-0.985156028211
ACH-001228,-0.946847001965
ACH-001232,-1.06162545061
ACH-001239,-0.9429968543899999
ACH-001274,-0.749542136217
ACH-001275,-0.8061961794210001
ACH-001277,-0.782748495591
ACH-001278,-0.698837355843
ACH-001280,-0.7802058660819999
ACH-001283,-0.8521354088969999
ACH-001289,-0.896473413056
ACH-001295,-0.894992323015
ACH-001300,-1.08496590186
ACH-001301,-0.778939207248
ACH-001302,-1.07599894312
ACH-001303,-1.1276828107799999
ACH-001306,-1.05233603345
ACH-001318,-0.808722411788
ACH-001322,-0.7785086113420001
ACH-001328,-0.788156939224
ACH-001332,-0.49962532088600003
ACH-001333,-1.04585630247
ACH-001336,-0.7727963136489999
ACH-001340,-1.06558352961
ACH-001346,-0.623214264881
ACH-001353,-0.85159863323
ACH-001354,-0.825423845547
ACH-001367,-0.5005159976519999
ACH-001368,-0.948895239199
ACH-001374,-0.586491881297
ACH-001375,-0.860749118646
ACH-001377,-0.858675935306
ACH-001380,-0.905987400313
ACH-001391,-1.00157683388
ACH-001407,-0.725055708277
ACH-001408,-0.709167408222
ACH-001413,-0.8574256827600001
ACH-001430,-0.6332417881
ACH-001431,-1.0
ACH-001450,-0.7140978691140001
ACH-001496,-0.850178280861
ACH-001500,-0.75232583042
ACH-001521,-0.810811812865
ACH-001523,-0.830979719312
ACH-001532,-0.8685821265420001
ACH-001536,-1.10851313024
ACH-001550,-0.8998508225849999
ACH-001552,-0.996011737412
ACH-001554,-1.03386398061
ACH-001645,-0.8001174606460001
ACH-001654,-0.8107569059540001
ACH-001715,-0.827850357509
ACH-001735,-0.844234534185
ACH-001736,-1.0
ACH-001737,-0.962477598813
ACH-001740,-0.6897706220209999
ACH-001745,-0.687677266667
ACH-001750,-0.7662671952500001
ACH-001765,-0.592270846105
ACH-001956,-1.0561241199
ACH-001957,-0.790109408604
