,KLHDC8B (200942)
ACH-000600,-0.223360162415
ACH-000601,-0.0921706404452
ACH-000604,-0.19389840236699998
ACH-000605,-0.073794268522
ACH-000606,-0.0965297460942
ACH-000608,-0.13112393174200002
ACH-000614,-0.0121702177253
ACH-000616,-0.208303522476
ACH-000618,-0.170327474034
ACH-000619,-0.165959720772
ACH-000620,-0.248057055154
ACH-000621,-0.0812917187548
ACH-000622,-0.110557513938
ACH-000623,0.07315138817269999
ACH-000624,-0.142590544658
ACH-000627,-0.0674013257016
ACH-000630,-0.0821758069588
ACH-000632,-0.0661884170057
ACH-000633,-0.165630623301
ACH-000637,-0.119589356018
ACH-000638,-0.18169993478100002
ACH-000646,-0.176352346015
ACH-000647,-0.033026694466800004
ACH-000648,0.00564963771603
ACH-000649,-0.035255819920300004
ACH-000651,-0.219571348635
ACH-000652,-0.373121801566
ACH-000653,0.0018213866649500002
ACH-000657,-0.124882210209
ACH-000658,-0.022881675144700003
ACH-000661,-0.033781127207
ACH-000662,-0.115047134874
ACH-000663,-0.0412658378669
ACH-000665,-0.0292016381053
ACH-000671,-0.246699074672
ACH-000673,-0.0942736258787
ACH-000676,-0.057801655716199996
ACH-000677,-0.151009766416
ACH-000681,-0.035936056692499996
ACH-000682,-0.0856506687722
ACH-000683,-0.10631906968499999
ACH-000684,0.199587361081
ACH-000688,-0.163411548691
ACH-000693,-0.156330164189
ACH-000694,-0.107022907873
ACH-000695,-0.03336171005
ACH-000696,-0.144809362666
ACH-000697,0.0235793326977
ACH-000699,-0.0367494469077
ACH-000701,-0.0644466202424
ACH-000706,-0.24491606015999998
ACH-000711,-0.0827140560998
ACH-000713,-0.0789514425079
ACH-000714,-0.211306078312
ACH-000718,-0.019206377625
ACH-000720,-0.10267419447899999
ACH-000721,-0.0898548161638
ACH-000724,-0.036448419595199996
ACH-000725,0.0318813364086
ACH-000732,0.0920978816227
ACH-000734,-0.044966995412800005
ACH-000735,-0.12832015006300002
ACH-000736,-0.149096733441
ACH-000738,-0.2435503336
ACH-000746,0.0227541562461
ACH-000747,-0.11736250338
ACH-000748,-0.11645539427400001
ACH-000753,-0.0976725286315
ACH-000756,-0.0687348030921
ACH-000757,-0.14476608102
ACH-000758,-0.126570839869
ACH-000760,-0.033030289472
ACH-000763,-0.0189109287144
ACH-000764,-0.34045750403499997
ACH-000765,-0.034912834927
ACH-000766,-0.193539576277
ACH-000767,0.10328424087000002
ACH-000768,-0.193903709443
ACH-000769,-0.09607326645739998
ACH-000770,-0.0635203968002
ACH-000771,0.00604960408592
ACH-000773,-0.106416682846
ACH-000776,-0.060640187077599994
ACH-000777,-0.0066387437902
ACH-000778,-0.129714168629
ACH-000781,-0.0705439429579
ACH-000782,0.0126245262391
ACH-000783,-0.020318577799599998
ACH-000784,-0.0948615151063
ACH-000785,-0.031219975178900003
ACH-000787,-0.09000026477260001
ACH-000788,-0.056837413320399995
ACH-000791,-0.046996846049899996
ACH-000792,0.0170113589696
ACH-000794,-0.10684894005100001
ACH-000796,-0.108624734589
ACH-000799,0.0443692369278
ACH-000800,-0.170865883063
ACH-000802,-0.010981018706200002
ACH-000804,-0.14774061737299998
ACH-000805,-0.262806337905
ACH-000809,-0.11722362127599999
ACH-000810,-0.0813070012105
ACH-000811,-0.11620967497300001
ACH-000817,-0.22773042832600002
ACH-000819,-0.301633483486
ACH-000820,-0.17459661485999997
ACH-000821,0.13274024937999998
ACH-000822,-0.277910964531
ACH-000823,-0.156665922137
ACH-000824,0.0242622211778
ACH-000827,-0.0752218123233
ACH-000829,0.0531993127204
ACH-000831,-0.0927883969995
ACH-000832,-0.000976986332934
ACH-000833,-0.137361056236
ACH-000834,-0.0848432790329
ACH-000835,-0.0785425264925
ACH-000836,-0.11602584485200002
ACH-000837,-0.2126977925
ACH-000838,-0.222110781341
ACH-000839,-0.146480205842
ACH-000840,0.08916107847789999
ACH-000841,-0.0812353552703
ACH-000843,-0.09589901568160002
ACH-000846,-0.140827426256
ACH-000847,-0.0450551923569
ACH-000848,-0.136416737987
ACH-000849,-0.052792887597
ACH-000851,0.0223069800042
ACH-000855,0.116548291368
ACH-000856,-0.106911090334
ACH-000858,-0.130138640703
ACH-000859,-0.062053062200100005
ACH-000861,0.0648675425382
ACH-000862,0.012917437838700002
ACH-000865,-0.12592841906899999
ACH-000866,0.025084557231799996
ACH-000867,-0.048785186427499995
ACH-000869,-0.193009355429
ACH-000872,-0.0656666239679
ACH-000873,-0.236770953954
ACH-000876,-0.10078998197200001
ACH-000878,-0.243183271058
ACH-000880,0.032614827603599995
ACH-000881,-0.0935111919245
ACH-000882,-0.06507904731030001
ACH-000884,-0.08507116090299999
ACH-000885,0.010824326859200002
ACH-000887,-0.12271535356100001
ACH-000888,-0.10133989233999999
ACH-000889,0.057946532176
ACH-000890,0.08712370857389999
ACH-000896,-0.17864903480799998
ACH-000898,-0.0790229284646
ACH-000900,-0.160725969873
ACH-000901,-0.050748728697800005
ACH-000905,-0.107599294289
ACH-000906,-0.0521073651456
ACH-000907,-0.0923843941327
ACH-000910,0.033046715587
ACH-000911,-0.0659465259184
ACH-000912,-0.0591325960078
ACH-000913,-0.062330060673199995
ACH-000915,-0.159227316407
ACH-000916,-0.43177709182499996
ACH-000917,-0.11531671271199999
ACH-000921,-0.0679159092213
ACH-000924,-0.0979781894761
ACH-000926,-0.154451942608
ACH-000928,-0.0599177945378
ACH-000929,0.015288488193900001
ACH-000932,-0.161489236335
ACH-000935,-0.07545735568360001
ACH-000936,0.00668957720476
ACH-000937,-0.155175188929
ACH-000938,0.00886752778042
ACH-000939,-0.192291519529
ACH-000941,-0.24323158398699998
ACH-000943,-0.106079159394
ACH-000946,-0.145141731066
ACH-000947,-0.07926643270139999
ACH-000948,-0.0136331585515
ACH-000950,-0.012930631959799998
ACH-000953,-0.10881754925899999
ACH-000957,0.00202325566392
ACH-000958,0.26927906201499996
ACH-000960,-0.0202908762352
ACH-000963,-0.0303594648646
ACH-000968,-0.0643485351625
ACH-000969,-0.11599715215199999
ACH-000973,-0.119562588828
ACH-000974,-0.122976649077
ACH-000975,0.00342894154696
ACH-000976,-0.086308561598
ACH-000978,0.0621203570342
ACH-000980,-0.0526264965385
ACH-000984,-0.126546877518
ACH-000986,-0.10645262353599999
ACH-000988,-0.192311704631
ACH-000993,-0.10527413496200001
ACH-000994,-0.151887555279
ACH-000996,-0.22102808148800002
ACH-001001,-0.0472548926271
ACH-001020,-0.02857866208
ACH-001028,-0.124418005361
ACH-001031,-0.0228443915216
ACH-001038,-0.0808529700363
ACH-001048,-0.204683745953
ACH-001050,-0.010540854745
ACH-001053,-0.141773482124
ACH-001054,-0.0640449038756
ACH-001061,-0.113964946841
ACH-001067,-0.175128289231
ACH-001075,-0.061295069242799996
ACH-001096,-0.264395390169
ACH-001128,-0.17372580546500002
ACH-001134,-0.058352632650499996
ACH-001151,-0.10947936466399999
ACH-001163,-0.22566934365400002
ACH-001164,-0.07432187039680001
ACH-001173,-0.18584938453299998
ACH-001183,0.0150977289366
ACH-001184,0.00687373502681
ACH-001190,-0.0378388894176
ACH-001192,0.156474594246
ACH-001193,-0.0266371089925
ACH-001196,-0.0583956850054
ACH-001197,-0.009460838260610002
ACH-001205,-0.035948099104699996
ACH-001211,-0.18283916072
ACH-001212,-0.00301803424633
ACH-001228,-0.0818415562433
ACH-001232,-0.0689613579209
ACH-001239,-0.050235515219
ACH-001274,-0.016134732082
ACH-001275,0.121748066073
ACH-001277,-0.165973141905
ACH-001278,-0.09292265086760002
ACH-001280,0.0759471809712
ACH-001283,0.021533730107299996
ACH-001289,-0.191664685242
ACH-001295,-0.0775748058882
ACH-001300,-0.108938261123
ACH-001301,-0.0695235024055
ACH-001302,-0.118273497956
ACH-001303,-0.164831731889
ACH-001306,-0.0847001256588
ACH-001318,-0.0815123265873
ACH-001322,-0.0671452250304
ACH-001328,-0.09152245473279999
ACH-001332,-0.014581754976299998
ACH-001333,-0.0491861431109
ACH-001336,-0.271771727916
ACH-001340,-0.0410189660068
ACH-001346,-0.0592098220273
ACH-001353,-0.08985065965
ACH-001354,0.048153292648
ACH-001367,-0.08914743882680001
ACH-001368,-0.146415412137
ACH-001374,-0.044222677012099997
ACH-001375,-0.12059749369100001
ACH-001377,-0.00989292091517
ACH-001380,-0.128291336709
ACH-001391,0.0235507364437
ACH-001407,-0.0782074791247
ACH-001408,-0.141652702794
ACH-001413,-0.10369328155400001
ACH-001430,-0.282717062646
ACH-001431,-0.0347918376734
ACH-001450,-0.134363524717
ACH-001496,-0.037226024092300004
ACH-001500,-0.149534330254
ACH-001521,0.0181847327065
ACH-001523,-0.23256608772
ACH-001532,0.0238597904057
ACH-001536,0.019957986634599998
ACH-001550,-0.0799466904433
ACH-001552,-0.111856061966
ACH-001554,-0.140137818759
ACH-001645,-0.06290266243980001
ACH-001654,-0.0930783565364
ACH-001715,-0.10477071680500001
ACH-001735,-0.08614046238800001
ACH-001736,0.0309030746877
ACH-001737,-0.269224268525
ACH-001740,-0.17032589456900002
ACH-001745,-0.124888047357
ACH-001750,-0.250364570779
ACH-001765,0.046092125839
ACH-001956,-0.0509007323198
ACH-001957,-0.084822993043
