,RMI1 (80010)
ACH-000228,-1.16066928812
ACH-000231,-0.7651018008789999
ACH-000232,-0.840106642133
ACH-000233,-0.763930509304
ACH-000234,-0.885725119873
ACH-000235,-0.896762499252
ACH-000237,-0.8189984934260001
ACH-000238,-0.9471533809039999
ACH-000243,-0.9062998443170001
ACH-000244,-0.737731999513
ACH-000246,-1.18285514872
ACH-000248,-1.0634726309
ACH-000250,-0.900191704551
ACH-000251,-0.975726016118
ACH-000253,-0.662682265171
ACH-000255,-1.04539001094
ACH-000256,-0.6593093663740001
ACH-000257,-1.03848399958
ACH-000258,-0.903469157811
ACH-000259,-1.19007385213
ACH-000260,-0.951926911956
ACH-000261,-0.571790140749
ACH-000262,-1.0417469025700001
ACH-000263,-0.728196752281
ACH-000264,-0.496324380198
ACH-000265,-0.8192639844959999
ACH-000266,-1.1657268208
ACH-000272,-1.09553912336
ACH-000273,-1.004262568
ACH-000274,-0.998564970069
ACH-000277,-0.758146849841
ACH-000278,-0.971154812305
ACH-000279,-0.664601256699
ACH-000280,-0.8376661847660001
ACH-000281,-0.659137596832
ACH-000288,-0.705326685492
ACH-000291,-1.01842621289
ACH-000293,-0.671898365135
ACH-000294,-0.598281193322
ACH-000295,-1.19219746168
ACH-000296,-1.00808703176
ACH-000302,-0.477711823341
ACH-000304,-0.8366668606669999
ACH-000307,-0.7696228510490001
ACH-000308,-0.822845345474
ACH-000310,-0.775659007667
ACH-000311,-1.13776862333
ACH-000312,-1.00892214316
ACH-000315,-0.484725445536
ACH-000316,-0.9986770514480001
ACH-000317,-0.552332481792
ACH-000318,-0.5579742355189999
ACH-000319,-0.655492239328
ACH-000320,-0.998958046032
ACH-000322,-0.582979532437
ACH-000323,-1.27410548789
ACH-000324,-0.778973316793
ACH-000329,-0.511862229237
ACH-000330,-1.00707760089
ACH-000331,-0.840654097972
ACH-000332,-0.9572647345799999
ACH-000334,-0.7907110696520001
ACH-000335,-0.9728632169470001
ACH-000336,-0.7585188227869999
ACH-000337,-0.9648804711560001
ACH-000339,-0.880209943856
ACH-000341,-0.8356648231139999
ACH-000348,-0.898834596275
ACH-000350,-0.355110185656
ACH-000352,-0.780654538953
ACH-000356,-1.07014954545
ACH-000361,-0.973509504415
ACH-000362,-0.717561722853
ACH-000363,-0.7226435868659999
ACH-000364,-0.826328107316
ACH-000365,-0.7111546160250001
ACH-000366,-0.903111453935
ACH-000368,-0.9461421618350001
ACH-000374,-0.943169076423
ACH-000375,-1.10596022213
ACH-000376,-0.8129607069850001
ACH-000381,-0.763256983291
ACH-000383,-0.833207567826
ACH-000387,-1.12255354843
ACH-000389,-0.62536765445
ACH-000390,-0.5504505907989999
ACH-000393,-0.527173424427
ACH-000395,-0.608241267309
ACH-000397,-1.00715931406
ACH-000401,-1.09278282545
ACH-000402,-0.347922137118
ACH-000403,-0.410288796922
ACH-000404,-0.522568713609
ACH-000406,-0.718313357335
ACH-000407,-1.06223719565
ACH-000408,-0.741624557782
ACH-000410,-0.595998308504
ACH-000411,-1.0654921771299999
ACH-000414,-0.9130535216429999
ACH-000415,-0.643616550069
ACH-000416,-0.545047431353
ACH-000420,-0.8736558878899999
ACH-000421,-1.06358207822
ACH-000424,-1.1523798803799998
ACH-000425,-0.843955977016
ACH-000426,-0.33010086114799997
ACH-000427,-1.06524915625
ACH-000433,-0.8948388284119999
ACH-000436,-0.9509460275299999
ACH-000444,-0.988525044667
ACH-000445,-1.0369249192
ACH-000448,-0.974809495123
ACH-000450,-0.7068709415009999
ACH-000452,-0.808968413291
ACH-000454,-0.8514639118899999
ACH-000458,-0.740107382739
ACH-000459,-0.734486111303
ACH-000460,-0.817226426685
ACH-000461,-0.666690791718
ACH-000463,-0.657590896109
ACH-000464,-0.577168910617
ACH-000466,-0.574749124928
ACH-000467,-1.07324579425
ACH-000468,-0.706251038105
ACH-000469,-0.677077364406
ACH-000470,-0.743318921406
ACH-000471,-1.05508272795
ACH-000472,-0.967986358056
ACH-000473,-1.1564423513600002
ACH-000475,-0.896932716727
ACH-000476,-0.36759031046999996
ACH-000477,-0.572139315961
ACH-000480,-0.8957377964959999
ACH-000481,-0.620901788722
ACH-000483,-0.786798547193
ACH-000484,-0.747268872271
ACH-000485,-0.634082857815
ACH-000486,-0.8711277243760001
ACH-000487,-0.973927802282
ACH-000488,-0.9051308024299999
ACH-000490,-0.688018763248
ACH-000491,-0.549067159802
ACH-000495,-1.0642073661799998
ACH-000496,-1.15120110105
ACH-000499,-0.636630473229
ACH-000500,-0.5289907442490001
ACH-000502,-0.822509622204
ACH-000503,-0.58931735241
ACH-000505,-0.8919553016670001
ACH-000507,-0.835715982687
ACH-000510,-0.548661075621
ACH-000511,-0.908584357858
ACH-000512,-0.601934899547
ACH-000516,-0.319900388963
ACH-000517,-0.248002054315
ACH-000518,-0.625262432835
ACH-000520,-0.810877657038
ACH-000521,-1.18776680389
ACH-000522,-1.10047798569
ACH-000524,-0.8633771739030001
ACH-000527,-0.910300463572
ACH-000528,-0.7774442722949999
ACH-000537,-1.0496031510200001
ACH-000541,-0.49643720551200005
ACH-000542,-1.03911856386
ACH-000544,-0.981299237139
ACH-000545,-0.717255409064
ACH-000547,-0.924023655779
ACH-000548,-0.8530689973379999
ACH-000549,-1.0286628064799999
ACH-000550,-0.688360579581
ACH-000552,-0.8246993133949999
ACH-000556,-0.601459250503
ACH-000557,-0.583910977909
ACH-000570,-0.7368282668709999
ACH-000571,-0.653795126117
ACH-000573,-0.788388515108
ACH-000576,-0.586273072532
ACH-000580,-0.7337120457809999
ACH-000584,-1.25460603877
ACH-000585,-0.938031215615
ACH-000588,-0.543710897184
ACH-000589,-0.693704400976
ACH-000591,-0.763442977298
ACH-000593,-0.77743402705
ACH-000600,-0.897321903299
ACH-000601,-0.740329243865
ACH-000604,-1.15292766786
ACH-000605,-0.8616860855990001
ACH-000606,-0.839472476278
ACH-000608,-0.66606805082
ACH-000614,-0.98170327434
ACH-000616,-0.97173442935
ACH-000618,-0.612161476098
ACH-000619,-0.7877933851000001
ACH-000620,-0.493544793023
ACH-000621,-1.24811560912
ACH-000622,-0.958388705247
ACH-000623,-0.709906941764
ACH-000624,-1.0783575539299999
ACH-000627,-0.933480369394
ACH-000630,-0.8420094789560001
ACH-000632,-0.733804798878
ACH-000633,-0.599145789427
ACH-000637,-0.575488712478
ACH-000638,-1.12211999492
ACH-000646,-0.887187478013
ACH-000647,-0.482236241619
ACH-000648,-0.5568878078639999
ACH-000649,-0.777176592354
ACH-000651,-0.7668849862839999
ACH-000652,-1.14984391641
ACH-000653,-1.1113285508700002
ACH-000657,-0.846720664115
ACH-000658,-0.9189077735950001
ACH-000661,-0.8225524678210001
ACH-000662,-0.931804303247
ACH-000663,-0.564769577781
ACH-000665,-0.625981964098
ACH-000671,-0.39496238272100004
ACH-000673,-0.8811876045520001
ACH-000676,-0.6641981521410001
ACH-000677,-0.853977422359
ACH-000681,-0.7552429314810001
ACH-000682,-0.801292195749
ACH-000683,-1.17090813828
ACH-000684,-1.02892786964
ACH-000688,-0.52842946883
ACH-000693,-0.9942668785100001
ACH-000694,-0.816825191157
ACH-000695,-0.647032858235
ACH-000696,-0.799468725879
ACH-000697,-0.969964148243
ACH-000699,-1.09714282328
ACH-000701,-0.708841002633
ACH-000706,-0.8907155877770001
ACH-000711,-0.623045971116
ACH-000713,-0.982106839564
ACH-000714,-0.356351187487
ACH-000718,-0.688661155182
ACH-000720,-0.805626709788
ACH-000721,-0.870327638472
ACH-000724,-0.8410815551719999
ACH-000725,-0.57904780214
ACH-000732,-1.11651599979
ACH-000734,-0.542808330132
ACH-000735,-0.9029890881389999
ACH-000736,-0.7611468514899999
ACH-000738,-0.864953443982
ACH-000746,-0.525012454106
ACH-000747,-0.7838060802860001
ACH-000748,-0.9163898845110001
ACH-000753,-0.9315175924079999
ACH-000756,-0.9722873959010001
ACH-000757,-0.8832211174700001
ACH-000758,-0.7300164316300001
ACH-000760,-0.9775843153389999
ACH-000763,-0.7925074533769999
ACH-000764,-0.861844120311
ACH-000765,-1.03991287624
ACH-000766,-0.821520658824
ACH-000767,-0.544318186366
ACH-000768,-1.1150985373
ACH-000769,-0.656686241889
ACH-000770,-0.796407323494
ACH-000771,-0.968885131565
ACH-000773,-0.99743629795
ACH-000776,-0.55620766712
ACH-000777,-1.1047892024
ACH-000778,-0.739696374949
ACH-000781,-0.633060459753
ACH-000782,-0.499468284852
ACH-000783,-0.998222419362
ACH-000784,-0.820396191542
ACH-000785,-0.8726540491879999
ACH-000787,-0.7098843379549999
ACH-000788,-0.882092097082
ACH-000791,-0.603651087786
ACH-000792,-1.03202537197
ACH-000794,-0.7766603717630001
ACH-000796,-1.3521610580899999
ACH-000799,-0.781654805527
ACH-000800,-0.8594989662729999
ACH-000802,-0.653656520503
ACH-000804,-0.7811178433149999
ACH-000805,-0.827633977935
ACH-000809,-0.7431437188879999
ACH-000810,-1.1983079495
ACH-000811,-0.997298543247
ACH-000817,-1.1954716959799998
ACH-000819,-0.799780971142
ACH-000820,-0.936497927111
ACH-000821,-0.585956821014
ACH-000822,-0.512383696968
ACH-000823,-0.575388481553
ACH-000824,-1.2207637245899998
ACH-000827,-0.8412623042
ACH-000829,-0.59120806546
ACH-000831,-0.472989671478
ACH-000832,-0.76609802735
ACH-000833,-0.857498111926
ACH-000834,-0.9943735148989999
ACH-000835,-0.826525804778
ACH-000836,-1.1328904792299999
ACH-000837,-0.9708896216189999
ACH-000838,-0.690484711612
ACH-000839,-1.22952238611
ACH-000840,-0.8118308244079999
ACH-000841,-0.842257970668
ACH-000843,-0.556948945341
ACH-000846,-1.13788516343
ACH-000847,-0.7057499485269999
ACH-000848,-0.157061016434
ACH-000849,-1.1924735960700001
ACH-000851,-1.12449309446
ACH-000855,-1.12256274604
ACH-000856,-0.681025390544
ACH-000858,-0.854434416473
ACH-000859,-0.8853920127480001
ACH-000861,-0.6068344106710001
ACH-000862,-0.633359483072
ACH-000865,-0.500485001699
ACH-000866,-0.768815191751
ACH-000867,-0.396992656051
ACH-000869,-0.5355443620579999
ACH-000872,-0.848847473355
ACH-000873,-0.87717958794
ACH-000876,-0.875975622603
ACH-000878,-0.975086882642
ACH-000880,-0.8073504801160001
ACH-000881,-0.675595306567
ACH-000882,-0.9187645165520001
ACH-000884,-0.650857226888
ACH-000885,-0.924324039338
ACH-000887,-0.606904000343
ACH-000888,-0.3743123215
ACH-000889,-0.7505928233370001
ACH-000890,-0.44265757071999995
ACH-000896,-0.905360453099
ACH-000898,-0.6727942760169999
ACH-000900,-0.962572594154
ACH-000901,-0.652975015784
ACH-000905,-0.7789624176719999
ACH-000906,-0.920347247352
ACH-000907,-1.3266723660700002
ACH-000910,-1.1520359604000001
ACH-000911,-1.1132852259100001
ACH-000912,-0.864126710029
ACH-000913,-1.05098322423
ACH-000915,-1.04264663461
ACH-000916,-1.09224632407
ACH-000917,-0.39450418206999993
ACH-000921,-0.6476407934089999
ACH-000924,-0.657020097435
ACH-000926,-0.636429050695
ACH-000928,-0.7804462622239999
ACH-000929,-0.741455687881
ACH-000932,-0.974565766241
ACH-000935,-0.772372014258
ACH-000936,-0.760047820138
ACH-000937,-0.711096371375
ACH-000938,-0.6580473337030001
ACH-000939,-0.746136700069
ACH-000941,-0.490110160489
ACH-000943,-0.822660301464
ACH-000946,-0.58823354633
ACH-000947,-0.879738753363
ACH-000948,-0.8682721543340001
ACH-000950,-0.582254381861
ACH-000953,-0.6576508560000001
ACH-000957,-0.838596707389
ACH-000958,-0.871711695965
ACH-000960,-0.7495638770499999
ACH-000963,-0.7349536752120001
ACH-000968,-0.8382365130730001
ACH-000969,-0.46678263109800006
ACH-000973,-0.991917376778
ACH-000974,-0.8513287409389999
ACH-000975,-0.7372799550169999
ACH-000976,-1.16698348328
ACH-000978,-0.7795376395929999
ACH-000980,-0.5032218959920001
ACH-000984,-1.22424004581
ACH-000986,-0.971479023786
ACH-000988,-0.8005357650660001
ACH-000993,-0.8915064557469999
ACH-000994,-0.549832511212
ACH-000996,-0.36689195285
ACH-001001,-0.725956169534
ACH-001020,-1.04173812094
ACH-001028,-0.724869223778
ACH-001031,-0.743224262112
ACH-001038,-1.1531483310100001
ACH-001048,-0.642876334566
ACH-001050,-0.635542164393
ACH-001053,-0.8804821866060001
ACH-001054,-0.691363777649
ACH-001061,-0.8481500161859999
ACH-001067,-0.9329356624930001
ACH-001075,-0.613708473101
ACH-001096,-0.989653102987
ACH-001128,-1.1643244538
ACH-001134,-1.1201161497399998
ACH-001151,-1.1677728130299998
ACH-001163,-0.757008402774
ACH-001164,-0.8674171604440001
ACH-001173,-0.481408307387
ACH-001183,-0.841343743469
ACH-001184,-0.900047890236
ACH-001190,-0.590301836661
ACH-001192,-0.996213004971
ACH-001193,-1.12601740047
ACH-001196,-0.8335025376980001
ACH-001197,-0.574453444898
ACH-001205,-0.986683854701
ACH-001211,-1.23196064862
ACH-001212,-1.05785362917
ACH-001228,-0.951141739663
ACH-001232,-1.0476846206200001
ACH-001239,-0.9383964314480001
ACH-001274,-0.792426430636
ACH-001275,-0.906195845513
ACH-001277,-1.27071296905
ACH-001278,-0.76226912128
ACH-001280,-1.22414043334
ACH-001283,-1.12630693833
ACH-001289,-1.03578002806
ACH-001295,-0.80115413661
ACH-001300,-0.717532300956
ACH-001301,-1.1420215779
ACH-001302,-0.9802780661470001
ACH-001303,-0.681126477289
ACH-001306,-0.7885511580169999
ACH-001318,-1.01887281525
ACH-001322,-1.1825261652299999
ACH-001328,-1.07559376262
ACH-001332,-0.683021481813
ACH-001333,-0.514680581573
ACH-001336,-1.32137273501
ACH-001340,-0.9965711581360001
ACH-001346,-0.858459448979
ACH-001353,-1.00738770509
ACH-001354,-1.0330504492
ACH-001367,-1.0811477199200001
ACH-001368,-0.516613708897
ACH-001374,-0.720703634306
ACH-001375,-1.01783707263
ACH-001377,-1.08752887494
ACH-001380,-0.953492289378
ACH-001391,-0.841262965367
ACH-001407,-0.784297432861
ACH-001408,-0.7348657655449999
ACH-001413,-0.924784790447
ACH-001430,-0.8562032387299999
ACH-001431,-0.9333088272319999
ACH-001450,-0.648266417542
ACH-001496,-0.815765150947
ACH-001500,-0.757565790123
ACH-001521,-0.7030251519930001
ACH-001523,-0.7019465595379999
ACH-001532,-0.839802184324
ACH-001536,-0.564097370606
ACH-001550,-0.741370601355
ACH-001552,-0.83056786752
ACH-001554,-0.984701916219
ACH-001645,-0.774472848353
ACH-001654,-0.449157571518
ACH-001715,-0.644109821453
ACH-001735,-0.37106985325499997
ACH-001736,-0.599771838243
ACH-001737,-0.47593677446500005
ACH-001740,-0.557724426721
ACH-001745,-0.698347033449
ACH-001750,-0.717301152367
ACH-001765,-0.819214912993
ACH-001956,-0.662644668046
ACH-001957,-0.793812348026
