,NPY4R (5540)
ACH-000491,-0.30474079566
ACH-000495,-0.40471755082599997
ACH-000496,-0.41339229672600003
ACH-000499,-0.149899644523
ACH-000500,0.000407351896643
ACH-000502,-0.29152218565
ACH-000503,-0.308306582319
ACH-000505,-0.17745860281599998
ACH-000507,0.143797144509
ACH-000510,-0.287182972174
ACH-000511,-0.147005312118
ACH-000512,0.33935452423900003
ACH-000516,-0.021970296033999998
ACH-000517,-0.141627023547
ACH-000518,-0.284898084167
ACH-000520,-0.0754638624768
ACH-000521,-0.275205946938
ACH-000522,-0.0255583140258
ACH-000524,-0.18081831209199997
ACH-000527,-0.0647884721394
ACH-000528,-0.15068463248400002
ACH-000537,-0.05033677658340001
ACH-000541,-0.23590669334000003
ACH-000542,-0.15810796728
ACH-000544,-0.182076361869
ACH-000545,-0.281477200279
ACH-000547,-0.0679641316578
ACH-000548,0.029394984558999998
ACH-000549,-0.19502753709600001
ACH-000550,-0.366910796268
ACH-000552,-0.14666611694599999
ACH-000556,-0.192507726507
ACH-000557,-0.310715919176
ACH-000570,-0.27070334667199997
ACH-000571,-0.11405869582900001
ACH-000573,-0.25064091898400004
ACH-000576,-0.128635187376
ACH-000580,-0.365890142643
ACH-000584,-0.202614626649
ACH-000585,-0.05528578265049999
ACH-000588,-0.117340420155
ACH-000589,-0.152187369342
ACH-000591,-0.35244804718500006
ACH-000593,-0.0783485756407
ACH-000600,-0.540827146034
ACH-000601,-0.0378514059926
ACH-000604,-0.47479977570799997
ACH-000605,-0.22896396726399998
ACH-000606,-0.0649570081883
ACH-000608,-0.136942996796
ACH-000614,-0.0267021643381
ACH-000616,0.0299605112531
ACH-000618,-0.243300433616
ACH-000619,0.030720398590099996
ACH-000620,-0.125551915656
ACH-000621,-0.17701351289500003
ACH-000622,-0.10524301563300001
ACH-000623,-0.31646324517700003
ACH-000624,-0.113187499671
ACH-000627,-0.238691868953
ACH-000630,-0.21175600342300002
ACH-000632,-0.284209045567
ACH-000633,-0.0811994970944
ACH-000637,-0.0013105924124
ACH-000638,-0.30609224142700003
ACH-000646,0.0066383431582500005
ACH-000647,-0.303187581365
ACH-000648,-0.09239274632549999
ACH-000649,-0.298149391727
ACH-000651,-0.238693588722
ACH-000652,-0.12280139064000001
ACH-000653,-0.176790144793
ACH-000657,-0.13696679373600001
ACH-000658,-0.16324121810699999
ACH-000661,-0.187725831727
ACH-000662,-0.0913430489292
ACH-000663,-0.23950305904
ACH-000665,-0.263941427063
ACH-000671,-0.37960390176799996
ACH-000673,-0.192660233192
ACH-000676,-0.22899349097600002
ACH-000677,-0.18480443594700002
ACH-000681,-0.0504969868898
ACH-000682,-0.24898549373000003
ACH-000683,-0.222523447452
ACH-000684,-0.414051426629
ACH-000688,-0.292311729538
ACH-000693,-0.169874302912
ACH-000694,-0.21991613891800002
ACH-000695,-0.015310128991799999
ACH-000696,-0.08091368159189999
ACH-000697,-0.365191607759
ACH-000699,-0.187658793248
ACH-000701,-0.15214485032299999
ACH-000706,0.01327770038
ACH-000711,-0.186598538987
ACH-000713,-0.164352705259
ACH-000714,-0.202327223974
ACH-000718,-0.273516919133
ACH-000720,-0.180621500411
ACH-000721,-0.226613709981
ACH-000724,-0.180613423226
ACH-000725,-0.0967427250557
ACH-000732,-0.376908947181
ACH-000734,-0.132660606466
ACH-000735,-0.172866546707
ACH-000736,-0.17505030919599998
ACH-000738,-0.213993860706
ACH-000746,-0.141418731888
ACH-000747,-0.274269372099
ACH-000748,-0.0979530016944
ACH-000753,-0.194961129791
ACH-000756,-0.175635068748
ACH-000757,-0.232420416915
ACH-000758,-0.077501101762
ACH-000760,-0.12438042687999999
ACH-000763,-0.08257008375260001
ACH-000764,-0.22546139380199998
ACH-000765,-0.051249212803999994
ACH-000766,-0.160477912049
ACH-000767,-0.153607781534
ACH-000768,-0.0150528984268
ACH-000769,-0.07560440686210002
ACH-000770,-0.20140014745499998
ACH-000771,-0.29164581956999996
ACH-000773,-0.441387552358
ACH-000776,-0.293980708096
ACH-000777,-0.25030548652199996
ACH-000778,0.08651674380760001
ACH-000781,-0.0871762699517
ACH-000782,-0.09752965249409999
ACH-000783,-0.172208994325
ACH-000784,-0.167218272055
ACH-000785,-0.215634010777
ACH-000787,-0.22122997831099997
ACH-000788,-0.276966653392
ACH-000791,-0.172020653437
ACH-000792,-0.11275123055299999
ACH-000794,-0.256034064765
ACH-000796,-0.288945913156
ACH-000799,0.0146312268007
ACH-000800,-0.08061041813469999
ACH-000802,-0.191097333474
ACH-000804,-0.303807100832
ACH-000805,-0.0400727076527
ACH-000809,-0.309365606056
ACH-000810,0.461578134738
ACH-000811,-0.157746629389
ACH-000817,-0.0904259211643
ACH-000819,-0.279558789802
ACH-000820,-0.5203150673120001
ACH-000821,-0.376612733144
ACH-000822,-0.34373011615500004
ACH-000823,-0.159473063991
ACH-000824,-0.136013232827
ACH-000827,-0.278906663755
ACH-000829,-0.0837146643105
ACH-000831,-0.366951115371
ACH-000832,-0.17010407920499998
ACH-000833,-0.040178637544
ACH-000834,-0.253400289431
ACH-000835,-0.222079338613
ACH-000836,-0.378611124141
ACH-000837,-0.21975282003600002
ACH-000838,-0.27392496787500004
ACH-000839,-0.301487333271
ACH-000840,0.244795563041
ACH-000841,-0.294748972787
ACH-000843,-0.16229437580999997
ACH-000846,-0.13616324825099999
ACH-000847,-0.519618912422
ACH-000848,-0.196579660224
ACH-000849,-0.228083302641
ACH-000851,-0.340381848712
ACH-000855,0.025621123210999998
ACH-000856,-0.205539513641
ACH-000858,-0.287146216107
ACH-000859,-0.22815997519099998
ACH-000861,-0.32349268206099996
ACH-000862,-0.131513470004
ACH-000865,-0.18689719794
ACH-000866,-0.052289050586599994
ACH-000867,-0.19225989820300002
ACH-000869,-0.163582914031
ACH-000872,-0.161957461626
ACH-000873,-0.36644668758599996
ACH-000876,-0.20047538576699997
ACH-000878,-0.298574584521
ACH-000880,-0.22508591010899998
ACH-000881,-0.17547027928199999
ACH-000882,-0.0436372259886
ACH-000884,-0.191783430276
ACH-000885,-0.265714235709
ACH-000887,-0.09368305270569999
ACH-000888,-0.249479439173
ACH-000889,-0.326331586945
ACH-000890,-0.307905166239
ACH-000896,-0.335095235378
ACH-000898,-0.47442384228699996
ACH-000900,-0.280461821615
ACH-000901,-0.226714964331
ACH-000905,-0.430561367597
ACH-000906,-0.08131957308839999
ACH-000907,-0.123116390896
ACH-000910,-0.063657136885
ACH-000911,-0.25636777011
ACH-000912,-0.132279096362
ACH-000913,-0.37164405306000003
ACH-000915,-0.21789621299400003
ACH-000916,-0.19817512249000002
ACH-000917,-0.17176517199299998
ACH-000921,-0.08847982261639999
ACH-000924,-0.28711559725
ACH-000926,-0.17196512988499998
ACH-000928,-0.0798447571238
ACH-000929,-0.14303006525
ACH-000932,-0.33208907020399997
ACH-000935,-0.294358518939
ACH-000936,-0.207511438961
ACH-000937,-0.03529052910219999
ACH-000938,-0.08522093043649999
ACH-000939,-0.197847793687
ACH-000941,-0.19423643111400002
ACH-000943,-0.236169560144
ACH-000946,-0.297874955412
ACH-000947,-0.192599449905
ACH-000948,-0.239315118189
ACH-000950,-0.096246130411
ACH-000953,-0.097986622481
ACH-000957,0.0067140943998
ACH-000958,-0.212271362379
ACH-000960,-0.38099807822400006
ACH-000963,-0.322764760767
ACH-000968,-0.098570802915
ACH-000969,-0.341426755862
ACH-000973,-0.16165573387
ACH-000974,-0.300309711862
ACH-000975,-0.211513372313
ACH-000976,-0.19994298205400002
ACH-000978,-0.0057049241831000005
ACH-000980,-0.255061953766
ACH-000984,-0.20055471085499998
ACH-000986,-0.149290626446
ACH-000988,-0.137046234126
ACH-000993,-0.15827624271
ACH-000994,-0.325447796928
ACH-000996,-0.20769009051100001
ACH-001001,-0.164503460564
ACH-001020,0.0394458607082
ACH-001028,-0.311246617181
ACH-001031,-0.11491398150800002
ACH-001038,-0.193028175469
ACH-001048,-0.24285184645799998
ACH-001050,-0.0497967686235
ACH-001053,0.0052759723753599995
ACH-001054,-0.120252392739
ACH-001061,-0.21891127067699997
ACH-001067,-0.0837420144662
ACH-001075,-0.35318549288
ACH-001096,-0.177461390542
ACH-001128,-0.110945363841
ACH-001134,-0.244345311079
ACH-001151,-0.23050455426
ACH-001163,-0.228447129161
ACH-001164,0.021787615883700002
ACH-001173,-0.09367321155410001
ACH-001183,-0.34834134386999993
ACH-001184,-0.07989787921460001
ACH-001190,-0.16352959894400002
ACH-001192,-0.21322585750700002
ACH-001193,-0.157693519152
ACH-001196,-0.103562118139
ACH-001197,0.08100215447510001
ACH-001205,-0.43645217758199994
ACH-001211,0.000379256049386
ACH-001212,-0.183086825964
ACH-001228,-0.269208437846
ACH-001232,-0.0635565978369
ACH-001239,-0.08425747078289998
ACH-001274,-0.131173492128
ACH-001275,-0.10460973392999999
ACH-001277,-0.15672014078500002
ACH-001278,-0.291156044326
ACH-001280,-0.192393602463
ACH-001283,-0.09529105667860001
ACH-001289,-0.30007126811
ACH-001295,-0.13104640809499998
ACH-001300,-0.22817206140700003
ACH-001301,-0.170268814058
ACH-001302,-0.18681626450199998
ACH-001303,0.0455976381384
ACH-001306,-0.239207941011
ACH-001318,-0.161469706117
ACH-001322,-0.09716309110379999
ACH-001328,-0.23459638739799998
ACH-001332,-0.0025540038531599997
ACH-001333,-0.171290807476
ACH-001336,-0.117206887213
ACH-001340,-0.0198174298385
ACH-001346,-0.217763024697
ACH-001353,-0.17063575306899997
ACH-001354,-0.224112010271
ACH-001367,-0.15360491164999998
ACH-001368,-0.27777490168
ACH-001374,0.032785270080800004
ACH-001375,0.1098562578
ACH-001377,-0.0678159433996
ACH-001380,-0.0236155623454
ACH-001391,-0.12445432784800001
ACH-001407,-0.354704697505
ACH-001408,-0.0527256353796
ACH-001413,-0.14671377633899998
ACH-001430,-0.0444588799998
ACH-001431,0.160096261307
ACH-001450,0.11861486970799999
ACH-001496,-0.23979527124400002
ACH-001500,-0.256095837252
ACH-001521,-0.20609862597800002
ACH-001523,-0.0702678004891
ACH-001532,-0.275795104562
ACH-001536,-0.21561037578899997
ACH-001550,-0.27298790151
ACH-001552,0.112300417924
ACH-001554,-0.177385986646
ACH-001645,-0.232588175995
ACH-001654,0.0141843637786
ACH-001715,-0.0918628717597
ACH-001735,-0.235529244967
ACH-001736,-0.159958572052
ACH-001737,-0.15402973749600002
ACH-001740,-0.017414246701400002
ACH-001745,-0.00816169591549
ACH-001750,0.0481557738513
ACH-001765,-0.19747411799400003
ACH-001956,-0.21852230125100003
ACH-001957,-0.453953174577
