,ECE1 (1889)
ACH-000319,0.050816450144800004
ACH-000320,0.0797244838357
ACH-000322,0.136571805715
ACH-000323,-0.133828667683
ACH-000324,-0.211942488103
ACH-000329,-0.25858539264
ACH-000330,-0.05854560016480001
ACH-000331,0.10256972112099999
ACH-000332,-0.158932492363
ACH-000334,0.158416149972
ACH-000335,-0.206887864245
ACH-000336,0.054715890828099994
ACH-000337,-0.0310804298325
ACH-000339,-0.030373503268900003
ACH-000341,-0.330488323272
ACH-000348,-0.12414873125800001
ACH-000350,-0.08765533919610001
ACH-000352,-0.17285661689100001
ACH-000356,-0.10318549424000001
ACH-000361,-0.0005716507019380001
ACH-000362,-0.409727253743
ACH-000363,0.010968954600500002
ACH-000364,-0.0508811320988
ACH-000365,-0.161009452601
ACH-000366,-0.0495274432297
ACH-000368,-0.287508994721
ACH-000374,0.007491176246600001
ACH-000375,0.106626855546
ACH-000376,-0.022185890704700003
ACH-000381,-0.17785792472399997
ACH-000383,-0.199084212956
ACH-000387,-0.155651107014
ACH-000389,0.204968706276
ACH-000390,-0.147461258971
ACH-000393,-0.0944246349672
ACH-000395,-0.194639387293
ACH-000397,0.001825078087
ACH-000401,-0.17915271029399998
ACH-000402,-0.323484610916
ACH-000403,-0.00851262330531
ACH-000404,0.064120267487
ACH-000406,-0.17100742396899998
ACH-000407,-0.179054736257
ACH-000408,-0.17567434958900002
ACH-000410,-0.125125696782
ACH-000411,0.16384856221400002
ACH-000414,-0.08826228780480001
ACH-000415,-0.0167838632678
ACH-000416,-0.20145779577
ACH-000420,-0.0194898650846
ACH-000421,-0.0713984267501
ACH-000424,-0.13768788908399998
ACH-000425,-0.084460664684
ACH-000426,-0.0922337652813
ACH-000427,0.051468310408800004
ACH-000433,-0.0519639835406
ACH-000436,-0.0901532497757
ACH-000444,-0.018180250709500002
ACH-000445,0.042066137748099995
ACH-000448,-0.143683044105
ACH-000450,0.253193359342
ACH-000452,-0.24348408124899998
ACH-000454,-0.153557105334
ACH-000458,-0.0872073352617
ACH-000459,-0.0294662014329
ACH-000460,-0.07046043054739999
ACH-000461,-0.268037335561
ACH-000463,-0.11996484077099999
ACH-000464,-0.386644432962
ACH-000466,-0.20965888984
ACH-000467,-0.181411890515
ACH-000468,-0.17875708945
ACH-000469,-0.284920852525
ACH-000470,-0.10596391699999999
ACH-000471,-0.0454977154275
ACH-000472,-0.205905722918
ACH-000473,-0.051676480633500006
ACH-000475,-0.130008106686
ACH-000476,0.014668295427299999
ACH-000477,-0.29123751181999996
ACH-000480,-0.163436335304
ACH-000481,-0.170233278138
ACH-000483,-0.154116188819
ACH-000484,-0.143486698681
ACH-000485,-0.252179998651
ACH-000486,0.014718651569000001
ACH-000487,-0.296910688268
ACH-000488,-0.183320173826
ACH-000490,-0.22590607687199998
ACH-000491,-0.0030798415291900002
ACH-000495,-0.0571082420935
ACH-000496,-0.17564458135699998
ACH-000499,-0.18215421173500002
ACH-000500,-0.0745163997941
ACH-000502,-0.0581801756185
ACH-000503,0.0267855254122
ACH-000505,-0.122828963248
ACH-000507,-0.177371313656
ACH-000510,-0.11209814391100001
ACH-000511,-0.025281300851500002
ACH-000512,-0.045305607025800006
ACH-000516,0.0784036753534
ACH-000517,-0.154329024242
ACH-000518,-0.211096368939
ACH-000520,-0.0211827608956
ACH-000521,-0.095346302096
ACH-000522,-0.26319016810699997
ACH-000524,0.0241048647426
ACH-000527,-0.0994397565346
ACH-000528,-0.11510499228
ACH-000537,-0.0902629605698
ACH-000541,-0.0524201794922
ACH-000542,0.022534390823300002
ACH-000544,-0.11692739790100001
ACH-000545,-0.012877886781600002
ACH-000547,0.07655671509119999
ACH-000548,-0.00752534728397
ACH-000549,-0.177480243872
ACH-000550,-0.0926912904842
ACH-000552,-0.127907230536
ACH-000556,-0.0631877035231
ACH-000557,-0.215353541751
ACH-000570,0.046549662487199994
ACH-000571,-0.12772191241699998
ACH-000573,0.0304113054673
ACH-000576,-0.163419324777
ACH-000580,-0.175195830478
ACH-000584,0.0472752797162
ACH-000585,-0.125591744773
ACH-000588,-0.029114884163500002
ACH-000589,-0.16623854009400002
ACH-000591,-0.05490095020280001
ACH-000593,-0.183337652209
ACH-000600,0.08995588735760002
ACH-000601,-0.07885313725060002
ACH-000604,0.017097081751899997
ACH-000605,-0.241346529257
ACH-000606,-0.0992820399838
ACH-000608,-0.125041005718
ACH-000614,-0.13967671714000002
ACH-000616,-0.0304865268365
ACH-000618,-0.226258899653
ACH-000619,-0.061827961870599996
ACH-000620,-0.0514583853913
ACH-000621,-0.20064406546900002
ACH-000622,-0.098838777355
ACH-000623,-0.09241586451929999
ACH-000624,-0.020024836908200002
ACH-000627,-0.177216572991
ACH-000630,-0.1125372192
ACH-000632,-0.261743774285
ACH-000633,-0.115698375239
ACH-000637,-0.167201567317
ACH-000638,-0.254112482758
ACH-000646,-0.407903842217
ACH-000647,-0.0165190693221
ACH-000648,-0.14613138263699998
ACH-000649,-0.0960397301303
ACH-000651,-0.117248884126
ACH-000652,-0.17567126952300002
ACH-000653,-0.20990699069899998
ACH-000657,-0.07244140712199999
ACH-000658,-0.0194383224095
ACH-000661,-0.0586618560257
ACH-000662,0.0123885323382
ACH-000663,0.0187950608316
ACH-000665,-0.0748413638743
ACH-000671,-0.152251249124
ACH-000673,-0.12126057385399999
ACH-000676,-0.131643425853
ACH-000677,0.0440040113248
ACH-000681,0.0314322442975
ACH-000682,-0.135355440804
ACH-000683,-0.23708637708900002
ACH-000684,-0.0197230296745
ACH-000688,-0.218453714701
ACH-000693,-0.119116777672
ACH-000694,-0.0469236488175
ACH-000695,-0.216630685908
ACH-000696,-0.118263207345
ACH-000697,-0.025976798203099997
ACH-000699,-0.249866206136
ACH-000701,-0.181899593616
ACH-000706,-0.117302629736
ACH-000711,-0.112041873626
ACH-000713,-0.07816387874530001
ACH-000714,-0.030764219944000002
ACH-000718,-0.145162689714
ACH-000720,-0.164645993627
ACH-000721,-0.21072162258699997
ACH-000724,0.261436022392
ACH-000725,-0.19914641945599998
ACH-000732,-0.0934791513455
ACH-000734,-0.0256122479527
ACH-000735,-0.213913613965
ACH-000736,-0.11777136431299999
ACH-000738,-0.0754771308291
ACH-000746,-0.232730610743
ACH-000747,-0.062263544532000004
ACH-000748,-0.126082774884
ACH-000753,-0.010787489705999999
ACH-000756,-0.11968994849000002
ACH-000757,-0.04517540511990001
ACH-000758,-0.054139694382999995
ACH-000760,-0.218333897768
ACH-000763,-0.161531637069
ACH-000764,-0.176631129323
ACH-000765,-0.197341233466
ACH-000766,-0.19734881675500002
ACH-000767,0.0709237821957
ACH-000768,0.0354325507625
ACH-000769,-0.06516516467849999
ACH-000770,-0.122756688429
ACH-000771,0.027320836662599997
ACH-000773,-0.0598075341928
ACH-000776,-0.192032446311
ACH-000777,-0.0718532883277
ACH-000778,-0.011583814064100001
ACH-000781,-0.09491615241660001
ACH-000782,-0.271028871895
ACH-000783,-0.0650703297214
ACH-000784,-0.0751221956012
ACH-000785,-0.00693923957221
ACH-000787,-0.040853651931599996
ACH-000788,-0.0352081102733
ACH-000791,-0.203886288133
ACH-000792,-0.0288415942102
ACH-000794,-0.18795666813900003
ACH-000796,-0.13204132151599998
ACH-000799,0.19862091239399998
ACH-000800,-0.18775745470199998
ACH-000802,-0.17678556150400002
ACH-000804,-0.185221788945
ACH-000805,-0.0967541674818
ACH-000809,-0.119101549552
ACH-000810,-0.012883512612299999
ACH-000811,-0.11003185039999999
ACH-000817,-0.251213256012
ACH-000819,-0.12643670261099998
ACH-000820,0.202532443077
ACH-000821,0.239421241904
ACH-000822,-0.09868314015639999
ACH-000823,-0.134797175044
ACH-000824,-0.107638415983
ACH-000827,-0.137651092103
ACH-000829,-0.09274034454800001
ACH-000831,-0.167993852912
ACH-000832,-0.0939044698021
ACH-000833,-0.19319940314599998
ACH-000834,-0.17020856562800002
ACH-000835,-0.06813054720150001
ACH-000836,-0.18649605148899998
ACH-000837,-0.0472447481862
ACH-000838,-0.11292620601299999
ACH-000839,-0.35775484225500004
ACH-000840,0.09204163753039998
ACH-000841,-0.0742427276668
ACH-000843,-0.22190451192699998
ACH-000846,-0.20500803168600001
ACH-000847,-0.31259661971999997
ACH-000848,-0.17837994160999998
ACH-000849,0.0192381932883
ACH-000851,-0.142658756007
ACH-000855,-0.185614340934
ACH-000856,-0.0359383589382
ACH-000858,-0.114186264033
ACH-000859,-0.0767868436861
ACH-000861,0.158319685007
ACH-000862,-0.10478771140799999
ACH-000865,-0.24900053265900002
ACH-000866,-0.118269050856
ACH-000867,-0.0804474124022
ACH-000869,0.030647127398900003
ACH-000872,-0.273203597673
ACH-000873,-0.20111776483899999
ACH-000876,0.0660545371233
ACH-000878,-0.0198741988229
ACH-000880,-0.09317160480810001
ACH-000881,-0.000829817048746
ACH-000882,-0.043905370641900004
ACH-000884,-0.202547093501
ACH-000885,-0.108090995943
ACH-000887,-0.1012727812
ACH-000888,-0.008610346592780002
ACH-000889,-0.226045357288
ACH-000890,0.0671010110707
ACH-000896,-0.00687124586872
ACH-000898,0.123578328553
ACH-000900,-0.0911865796676
ACH-000901,-0.215012509541
ACH-000905,-0.0794809150494
ACH-000906,-0.0858839971789
ACH-000907,0.0869850818543
ACH-000910,-0.22522675978700002
ACH-000911,-0.133594596842
ACH-000912,-0.160874330968
ACH-000913,-0.0973291460885
ACH-000915,-0.24573296798900002
ACH-000916,0.0174077868893
ACH-000917,-0.306564925115
ACH-000921,-0.113773442952
ACH-000924,-0.044969676711300005
ACH-000926,-0.177139606698
ACH-000928,0.0567385543025
ACH-000929,-0.0648263441881
ACH-000932,-0.042682088377499997
ACH-000935,-0.09983898798289999
ACH-000936,-0.0451797199196
ACH-000937,-0.108900716559
ACH-000938,-0.179202000916
ACH-000939,0.222476702302
ACH-000941,-0.107005178901
ACH-000943,-0.106643181194
ACH-000946,-0.14127419280300002
ACH-000947,-0.124011351715
ACH-000948,-0.0539422577095
ACH-000950,-0.21524772774
ACH-000953,-0.110835189766
ACH-000957,-0.171928729516
ACH-000958,-0.0699788624389
ACH-000960,-0.136549594753
ACH-000963,-0.135389381931
ACH-000968,-0.0297981027996
ACH-000969,-0.051336221988399995
ACH-000973,-0.0495721236029
ACH-000974,0.0386818876762
ACH-000975,-0.0539050816474
ACH-000976,-0.09847669091460001
ACH-000978,0.17811536997400002
ACH-000980,-0.0908316636044
ACH-000984,0.0495800256524
ACH-000986,-0.136334057472
ACH-000988,-0.09022735977939998
ACH-000993,0.15753130315400002
ACH-000994,-0.29327877623799997
ACH-000996,0.0889872091404
ACH-001001,-0.10244901828
ACH-001020,-0.175287182117
ACH-001028,-0.194017726682
ACH-001031,-0.051985404844699996
ACH-001038,0.024576978523900003
ACH-001048,0.0934954195558
ACH-001050,-0.0277640483581
ACH-001053,-0.311216163305
ACH-001054,0.0531957579232
ACH-001061,-0.028843553649
ACH-001067,-0.0856425456697
ACH-001075,0.0365005397222
ACH-001096,-0.10717553160900001
ACH-001128,-0.23465828292399998
ACH-001134,-0.212934684453
ACH-001151,-0.103193746438
ACH-001163,-0.13304819047900002
ACH-001164,0.08932264193489999
ACH-001173,0.0943202577298
ACH-001183,0.0612311280016
ACH-001184,0.0481934225505
ACH-001190,-0.045674888410300006
ACH-001192,0.005063094411850001
ACH-001193,-0.39957595149400005
ACH-001196,-0.0886284755251
ACH-001197,-0.16422642015799999
ACH-001205,-0.21049192361699998
ACH-001211,-0.0308878902092
ACH-001212,-0.23150760055
ACH-001228,-0.17129435066799997
ACH-001232,-0.156638783931
ACH-001239,-0.028612448085599998
ACH-001274,-0.0624864719214
ACH-001275,-0.179854858469
ACH-001277,-0.055288676585
ACH-001278,0.000902657986082
ACH-001280,0.0591337442726
ACH-001283,-0.27597417998199997
ACH-001289,0.0787560805636
ACH-001295,-0.107864812854
ACH-001300,-0.448340633513
ACH-001301,-0.169361552487
ACH-001302,-0.272703660444
ACH-001303,-0.135856033836
ACH-001306,-0.21477888115200003
ACH-001318,-0.151764557528
ACH-001322,-0.214251223708
ACH-001328,-0.283545979435
ACH-001332,0.126529602072
ACH-001333,-0.271952694522
ACH-001336,-0.17045159668999998
ACH-001340,-0.112575781483
ACH-001346,-0.064279384418
ACH-001353,-0.017911753569400002
ACH-001354,-0.07528227536610001
ACH-001367,-0.310839595956
ACH-001368,-0.198586568527
ACH-001374,0.145512083774
ACH-001375,-0.0712590154136
ACH-001377,-0.0910724422263
ACH-001380,-0.0273522036392
ACH-001391,-0.08569262237150001
ACH-001407,-0.0828399266778
ACH-001408,-0.128578416589
ACH-001413,-0.00723854774939
ACH-001430,-0.152260802815
ACH-001431,-0.214257438293
ACH-001450,-0.136322719348
ACH-001496,-0.14779994311300002
ACH-001500,-0.006158932538180001
ACH-001521,-0.19088731200599998
ACH-001523,-0.110422023368
ACH-001532,0.027285884514799998
ACH-001536,-0.101887932042
ACH-001550,-0.15278636289699998
ACH-001552,-0.284197668539
ACH-001554,-0.049616963556
ACH-001645,0.0161483049917
ACH-001654,-0.0290265204836
ACH-001715,0.0923082435475
ACH-001735,-0.248764423316
ACH-001736,-0.14035576201400002
ACH-001737,-0.229163006109
ACH-001740,-0.21973367175500003
ACH-001745,-0.0250614765735
ACH-001750,-0.00343692429373
ACH-001765,-0.21897114409200003
ACH-001956,-0.11541639623
ACH-001957,-0.0718144637245
