,SUB1 (10923)
ACH-000938,-0.01469088977
ACH-000939,0.296330941576
ACH-000941,-0.104973334209
ACH-000943,0.010210355148299998
ACH-000946,-0.167127052495
ACH-000947,-0.145593096839
ACH-000948,0.0876177004167
ACH-000950,-0.172567705462
ACH-000953,-0.6942219053409999
ACH-000957,-0.15462080057299998
ACH-000958,-0.438674461107
ACH-000960,-0.04547579359730001
ACH-000963,-0.190386798143
ACH-000968,0.155538643777
ACH-000969,0.024878099119799997
ACH-000973,-0.108664466569
ACH-000974,-0.08438880676760001
ACH-000975,-0.025760516754799997
ACH-000976,-0.16846628527
ACH-000978,-0.764300167418
ACH-000980,-0.0975289289361
ACH-000984,-0.179876831362
ACH-000986,0.005406896322270001
ACH-000988,-0.019030655783799998
ACH-000993,-0.147893497504
ACH-000994,-0.0683237805657
ACH-000996,-0.186776286492
ACH-001001,0.0637693372738
ACH-001020,0.39039237627400003
ACH-001028,-0.14224457156300002
ACH-001031,-0.208280797604
ACH-001038,-0.2792975284
ACH-001048,0.0477555824768
ACH-001050,0.048294052816
ACH-001053,0.0768138830028
ACH-001054,0.0569843491973
ACH-001061,0.0209842547001
ACH-001067,-0.316947530514
ACH-001075,-0.08876324102050001
ACH-001096,-0.156421554796
ACH-001128,1.05758124856
ACH-001134,-0.114815265599
ACH-001151,-0.040941058152099995
ACH-001163,-0.10095675337200001
ACH-001164,0.00603945891971
ACH-001173,-0.057012222331
ACH-001183,0.0221556652716
ACH-001184,-0.147930926642
ACH-001190,-0.0673339741251
ACH-001192,-0.213741764117
ACH-001193,-0.292286233255
ACH-001196,-0.051667845761599995
ACH-001197,-0.390908778275
ACH-001205,-0.255415111515
ACH-001211,-0.24667023149099998
ACH-001212,-0.176757148237
ACH-001228,-0.0352667202181
ACH-001232,-0.09427363310419999
ACH-001239,-0.08355713274360001
ACH-001274,-0.36002351773100005
ACH-001275,0.039228603599900005
ACH-001277,-0.04510098693580001
ACH-001278,-0.433405674372
ACH-001280,-0.0694460530091
ACH-001283,-0.143292457226
ACH-001289,-0.452295996761
ACH-001295,-0.07616250213989999
ACH-001300,-0.23991961141899998
ACH-001301,-0.113887088832
ACH-001302,-0.1924523562
ACH-001303,-0.19539825878400002
ACH-001306,-0.1314368705
ACH-001318,-0.17885507807
ACH-001322,-0.307792765571
ACH-001328,-0.047874349862900005
ACH-001332,-0.222165527632
ACH-001333,-0.234038487039
ACH-001336,-0.10423645974099999
ACH-001340,-0.11445523747000001
ACH-001346,-0.135046990813
ACH-001353,-0.0438821783493
ACH-001354,0.233321741746
ACH-001367,-0.17273773812399998
ACH-001368,-0.269402277988
ACH-001374,0.32488434073000005
ACH-001375,0.00586056785271
ACH-001377,0.023352985967
ACH-001380,-0.149814478825
ACH-001391,-0.157974887471
ACH-001407,0.101219795161
ACH-001408,-0.261762582343
ACH-001413,-0.615542616131
ACH-001430,-0.44706333128700004
ACH-001431,-0.328646322451
ACH-001450,0.00912672254116
ACH-001496,0.142128145923
ACH-001500,0.34486920965400003
ACH-001521,-0.47176350518
ACH-001523,0.0759087997785
ACH-001532,-0.20682149288600002
ACH-001536,0.00463080993121
ACH-001550,0.393934151436
ACH-001552,-0.34022966718500003
ACH-001554,0.0565342292837
ACH-001645,0.07031005095319999
ACH-001654,-0.35224374867700003
ACH-001715,-0.6689091203059999
ACH-001735,-0.39594069745
ACH-001736,-0.538392676896
ACH-001737,-0.5287971530610001
ACH-001740,-0.336185563283
ACH-001745,-0.347837992536
ACH-001750,-0.247105559086
ACH-001765,-0.214174830147
ACH-001956,-0.20999711120200001
ACH-001957,0.07477476629810001
