,DRG2 (1819)
ACH-000556,-0.353967797699
ACH-000557,-0.21213622490400003
ACH-000570,-0.43769722738899997
ACH-000571,-0.287489688006
ACH-000573,-0.143384804805
ACH-000576,-0.161828709636
ACH-000580,-0.23799692249200002
ACH-000584,-0.0403244485685
ACH-000585,-0.285070242593
ACH-000588,-0.345403948685
ACH-000589,-0.059060766358400005
ACH-000591,-0.450216469494
ACH-000593,-0.401633606031
ACH-000600,-0.0640134083937
ACH-000601,-0.140134675317
ACH-000604,-0.27251337961399996
ACH-000605,-0.5425333581930001
ACH-000606,-0.376403354099
ACH-000608,-0.227154573877
ACH-000614,-0.0502733057213
ACH-000616,-0.154806883749
ACH-000618,-0.17145441761
ACH-000619,-0.16178917054000003
ACH-000620,-0.19613842340100002
ACH-000621,-0.193649165194
ACH-000622,-0.17940948361900003
ACH-000623,-0.307281526146
ACH-000624,-0.31622371137
ACH-000627,-0.279256711903
ACH-000630,-0.24314555601399998
ACH-000632,-0.40664610111
ACH-000633,-0.44358756771799995
ACH-000637,-0.0510295693738
ACH-000638,-0.219404578856
ACH-000646,-0.438151808069
ACH-000647,-0.39397171839
ACH-000648,0.007858492617330001
ACH-000649,-0.136778132226
ACH-000651,-0.254228703578
ACH-000652,0.114725439488
ACH-000653,-0.220911195907
ACH-000657,-0.367789315107
ACH-000658,-0.056773032807599995
ACH-000661,-0.139926858293
ACH-000662,-0.220168385533
ACH-000663,0.0935812181139
ACH-000665,-0.30717510607299997
ACH-000671,-0.318514512393
ACH-000673,-0.324658167586
ACH-000676,-0.00484846072868
ACH-000677,-0.338259741663
ACH-000681,-0.408835931827
ACH-000682,-0.21618188629500001
ACH-000683,-0.204596758606
ACH-000684,0.064405733111
ACH-000688,-0.0658816991689
ACH-000693,-0.19852896768599998
ACH-000694,-0.0325593453307
ACH-000695,-0.177785480934
ACH-000696,-0.228001630649
ACH-000697,-0.203147951142
ACH-000699,-0.12815460717
ACH-000701,-0.22740630690900002
ACH-000706,-0.274673438652
ACH-000711,-0.365955606487
ACH-000713,-0.570515384711
ACH-000714,-0.168123010213
ACH-000718,-0.22775575545
ACH-000720,-0.434601831963
ACH-000721,-0.28675322052200003
ACH-000724,-0.0894251080196
ACH-000725,-0.149410297206
ACH-000732,-0.472651497517
ACH-000734,-0.0528328104522
ACH-000735,-0.39198606317
ACH-000736,-0.503996302134
ACH-000738,-0.137494972021
ACH-000746,-0.264171132329
ACH-000747,-0.255732266615
ACH-000748,0.060517319648699996
ACH-000753,-0.307070860472
ACH-000756,-0.353031610758
ACH-000757,-0.168476233792
ACH-000758,-0.181707834175
ACH-000760,-0.211934955756
ACH-000763,-0.36726893138300004
ACH-000764,-0.644767708395
ACH-000765,-0.0636829352186
ACH-000766,-0.200143095264
ACH-000767,-0.303012677467
ACH-000768,-0.18269220679900003
ACH-000769,-0.09046974635289999
ACH-000770,-0.240041513084
ACH-000771,0.06871384993530001
ACH-000773,-0.255219339026
ACH-000776,-0.732002320943
ACH-000777,-0.283397888117
ACH-000778,-0.462880990801
ACH-000781,-0.345560274537
ACH-000782,-0.0676203328371
ACH-000783,-0.294668597046
ACH-000784,-0.237271900418
ACH-000785,-0.149255641203
ACH-000787,-0.179946744924
ACH-000788,-0.365184574903
ACH-000791,-0.479788953845
ACH-000792,-0.20338863005399999
ACH-000794,-0.266936731486
ACH-000796,-0.360475059118
ACH-000799,-0.212496839071
ACH-000800,-0.241920255891
ACH-000802,-0.383305878203
ACH-000804,-0.176065827961
ACH-000805,-0.00306430169893
ACH-000809,-0.321801227671
ACH-000810,-0.40248780653399996
ACH-000811,-0.20258775420000003
ACH-000817,-0.515406408737
ACH-000819,-0.13326717894600001
ACH-000820,0.11918743426799999
ACH-000821,-0.196324522051
ACH-000822,-0.247249753086
ACH-000823,-0.20892018580699998
ACH-000824,-0.133995111336
ACH-000827,-0.184119476599
ACH-000829,-0.20586648052499998
ACH-000831,-0.04055987624
ACH-000832,0.042083474258699995
ACH-000833,-0.33025465064599996
ACH-000834,0.019240097452099997
ACH-000835,-0.216686677023
ACH-000836,-0.331995114955
ACH-000837,-0.336330600858
ACH-000838,-0.0931882386405
ACH-000839,-0.413456695071
ACH-000840,-0.0762451908433
ACH-000841,-0.0772520975674
ACH-000843,-0.36785218614299997
ACH-000846,-0.385853515801
ACH-000847,-0.43265135647799996
ACH-000848,-0.174100501845
ACH-000849,-0.09600135007850001
ACH-000851,-0.318937499277
ACH-000855,-0.127854764662
ACH-000856,-0.17712536691599998
ACH-000858,-0.338904027662
ACH-000859,-0.258051561604
ACH-000861,-0.29861818590399997
ACH-000862,-0.100789013533
ACH-000865,-0.190061551997
ACH-000866,-0.302502898184
ACH-000867,-0.18133627174699998
ACH-000869,-0.50708409717
ACH-000872,-0.333439635841
ACH-000873,-0.335847307093
ACH-000876,-0.08512563214379999
ACH-000878,-0.20030263378
ACH-000880,-0.336248546212
ACH-000881,-0.38802923074699996
ACH-000882,-0.25136931609499996
ACH-000884,-0.133962576393
ACH-000885,-0.136425271451
ACH-000887,-0.101921760142
ACH-000888,-0.168640533327
ACH-000889,-0.348905962685
ACH-000890,-0.379903646756
ACH-000896,-0.222643090513
ACH-000898,-0.157423068774
ACH-000900,-0.22276989250799997
ACH-000901,-0.270585877021
ACH-000905,-0.417779477565
ACH-000906,-0.337474202286
ACH-000907,-0.17817876534200003
ACH-000910,-0.338138860118
ACH-000911,-0.30881008998799997
ACH-000912,-0.130693699807
ACH-000913,-0.153922647444
ACH-000915,-0.495488335863
ACH-000916,-0.237349410269
ACH-000917,-0.386755644434
ACH-000921,-0.22843805678100002
ACH-000924,-0.0648890013497
ACH-000926,-0.33741451362400005
ACH-000928,0.0017172724437900001
ACH-000929,0.09017182318150001
ACH-000932,-0.0181487545846
ACH-000935,0.05935827295440001
ACH-000936,-0.250174947988
ACH-000937,-0.271582603874
ACH-000938,-0.223110984572
ACH-000939,-0.272510641153
ACH-000941,-0.281459102169
ACH-000943,-0.160661104902
ACH-000946,-0.21611554995299997
ACH-000947,-0.255834842776
ACH-000948,-0.31212110770999996
ACH-000950,-0.34891164896300003
ACH-000953,-0.265830399708
ACH-000957,-0.212477097264
ACH-000958,-0.246669548532
ACH-000960,-0.11182554539799999
ACH-000963,-0.7333589821909999
ACH-000968,-0.34229224882200004
ACH-000969,-0.133113852668
ACH-000973,-0.21566594482299997
ACH-000974,-0.23469663835000001
ACH-000975,-0.206852858816
ACH-000976,-0.150938059255
ACH-000978,-0.0885574645362
ACH-000980,-0.282512114938
ACH-000984,-0.28682210959000004
ACH-000986,-0.34095843426600003
ACH-000988,-0.335316452378
ACH-000993,-0.364488949136
ACH-000994,-0.451787613627
ACH-000996,-0.22575856534699998
ACH-001001,-0.325147672253
ACH-001020,-0.387881537904
ACH-001028,-0.125358241058
ACH-001031,-0.186056830916
ACH-001038,-0.20530776199099998
ACH-001048,-0.299175472891
ACH-001050,-0.380529348403
ACH-001053,-0.00824599193801
ACH-001054,-0.283879347
ACH-001061,-0.367429640833
ACH-001067,-0.155403403878
ACH-001075,0.0539560272896
ACH-001096,-0.32863660046300003
ACH-001128,-0.451777044845
ACH-001134,-0.351981583411
ACH-001151,-0.08016528705189999
ACH-001163,-0.25827655971999997
ACH-001164,-0.106316834145
ACH-001173,-0.17183392401
ACH-001183,-0.360525921552
ACH-001184,-0.127194933222
ACH-001190,-0.331996059553
ACH-001192,-0.234121961785
ACH-001193,-0.523872932402
ACH-001196,-0.5891939166610001
ACH-001197,-0.5699306807810001
ACH-001205,-0.0779037715401
ACH-001211,0.100867974344
ACH-001212,-0.315565252827
ACH-001228,-0.0798070013597
ACH-001232,-0.35315202163500004
ACH-001239,-0.151396490803
ACH-001274,-0.0956260178465
ACH-001275,-0.284227933887
ACH-001277,-0.360854673549
ACH-001278,-0.20025356327500002
ACH-001280,-0.450076819961
ACH-001283,0.024602765139
ACH-001289,-0.229932681229
ACH-001295,-0.24346969021200002
ACH-001300,-0.19551926025400002
ACH-001301,0.006245418273840001
ACH-001302,-0.188420682909
ACH-001303,-0.291497887543
ACH-001306,-0.431647848103
ACH-001318,0.0978222553789
ACH-001322,-0.13693680041
ACH-001328,-0.19918713165999996
ACH-001332,-0.465765433707
ACH-001333,-0.394265578148
ACH-001336,-0.220363157048
ACH-001340,-0.330740929599
ACH-001346,-0.191235615028
ACH-001353,-0.23906628209300002
ACH-001354,-0.07483904621439999
ACH-001367,-0.45680642741899996
ACH-001368,-0.29629282772599996
ACH-001374,-0.495150959212
ACH-001375,-0.17704315047000002
ACH-001377,-0.165110914558
ACH-001380,-0.18880644554499998
ACH-001391,-0.35797826342699995
ACH-001407,-0.293009772313
ACH-001408,0.0369409727419
ACH-001413,-0.189102396468
ACH-001430,-0.33601251945699995
ACH-001431,-0.276476725739
ACH-001450,-0.180091238995
ACH-001496,-0.12218448611199999
ACH-001500,-0.291672415024
ACH-001521,-0.0220021671077
ACH-001523,-0.388473308335
ACH-001532,-0.310070085128
ACH-001536,-0.240684366219
ACH-001550,-0.07841654885860001
ACH-001552,-0.423758823565
ACH-001554,-0.19771926769
ACH-001645,-0.00398984357334
ACH-001654,-0.194353900851
ACH-001715,-0.5029010050330001
ACH-001735,-0.17596589182999997
ACH-001736,-0.276189655742
ACH-001737,-0.348857833087
ACH-001740,-0.223125575905
ACH-001745,-0.186222978523
ACH-001750,-0.436210455644
ACH-001765,-0.0808816697133
ACH-001956,-0.188351102586
ACH-001957,-0.17127924198199998
