,ACKR1 (2532)
ACH-000890,-0.175375492402
ACH-000896,-0.048094877052999994
ACH-000898,-0.21931479922299998
ACH-000900,-0.07754015455860001
ACH-000901,-0.0527392004219
ACH-000905,-0.0659572572316
ACH-000906,-0.156796973026
ACH-000907,-0.150140263699
ACH-000910,-0.09954147733930001
ACH-000911,-0.053314593534000004
ACH-000912,-0.133526605514
ACH-000913,-0.264340963784
ACH-000915,-0.196921442185
ACH-000916,-0.0445980060924
ACH-000917,0.07246442015139999
ACH-000921,-0.299007243107
ACH-000924,-0.22226918811700003
ACH-000926,-0.143838771121
ACH-000928,-0.242245987828
ACH-000929,-0.26684389544799997
ACH-000932,-0.194907233713
ACH-000935,-0.00462301591029
ACH-000936,-0.176457139425
ACH-000937,-0.117837258959
ACH-000938,-0.262291131371
ACH-000939,-0.13472885529
ACH-000941,-0.14176512982
ACH-000943,-0.131331346434
ACH-000946,-0.0571125252494
ACH-000947,-0.0047730182502700004
ACH-000948,-0.283718350476
ACH-000950,-0.176691942575
ACH-000953,-0.121745916471
ACH-000957,0.09493160771539999
ACH-000958,-0.221907754425
ACH-000960,-0.07172004266649999
ACH-000963,-0.08722961129830001
ACH-000968,-0.0873129278292
ACH-000969,-0.09606763759260001
ACH-000973,-0.155049206703
ACH-000974,-0.156822440897
ACH-000975,-0.15464543421399998
ACH-000976,-0.0658655681157
ACH-000978,0.255364797869
ACH-000980,-0.052588700505
ACH-000984,-0.279598534645
ACH-000986,-0.193205190342
ACH-000988,-0.076113161979
ACH-000993,0.0510603808027
ACH-000994,-0.11161989485200001
ACH-000996,-0.244058659672
ACH-001001,-0.15543126381300001
ACH-001020,-0.295691095132
ACH-001028,-0.14800050054400002
ACH-001031,-0.0651695299102
ACH-001038,-0.125909946972
ACH-001048,-0.0438773572112
ACH-001050,-0.119337390662
ACH-001053,-0.196915757964
ACH-001054,-0.0949864340959
ACH-001061,-0.09447591688740001
ACH-001067,-0.216543352817
ACH-001075,-0.123705571269
ACH-001096,-0.16877714778900002
ACH-001128,-0.51228958136
ACH-001134,-0.342504247948
ACH-001151,-0.20389308849100002
ACH-001163,-0.250990352627
ACH-001164,-0.06344303654280001
ACH-001173,-0.157166081881
ACH-001183,0.09673470209280001
ACH-001184,-0.102269035196
ACH-001190,-0.17006673212499998
ACH-001192,-0.143832588265
ACH-001193,-0.134372170832
ACH-001196,-0.183044047346
ACH-001197,-0.023983690043799997
ACH-001205,-0.159337688472
ACH-001211,0.037052267786
ACH-001212,-0.06365419162159999
ACH-001228,-0.16095870320699998
ACH-001232,-0.0623198971641
ACH-001239,-0.286468882358
ACH-001274,-0.256480440468
ACH-001275,-0.105201232938
ACH-001277,0.018834749459
ACH-001278,-0.117503231524
ACH-001280,-0.06363888724609999
ACH-001283,-0.166202029767
ACH-001289,-0.0769073332878
ACH-001295,-0.051274196082800004
ACH-001300,-0.09296514649389999
ACH-001301,-0.0331385261163
ACH-001302,-0.119613941075
ACH-001303,-0.285184661839
ACH-001306,-0.23139646053100002
ACH-001318,-0.11027113672800001
ACH-001322,0.040988904611699996
ACH-001328,-0.12141478774900001
ACH-001332,-0.18185901278
ACH-001333,-0.13458188742000002
ACH-001336,-0.058961309939099996
ACH-001340,-0.0584415646921
ACH-001346,-0.17904821614
ACH-001353,-0.114536420652
ACH-001354,-0.00793888161028
ACH-001367,0.05107039659030001
ACH-001368,-0.13487590869000002
ACH-001374,-0.391926598348
ACH-001375,-0.14832124150999998
ACH-001377,-0.210260064712
ACH-001380,-0.11255285566400001
ACH-001391,-0.36796022185800004
ACH-001407,-0.0697323738807
ACH-001408,-0.0061586875931
ACH-001413,-0.0575001025022
ACH-001430,-0.188697867723
ACH-001431,-0.124618899919
ACH-001450,-0.14402375195
ACH-001496,-0.109098392576
ACH-001500,-0.07426756015089998
ACH-001521,0.125591778295
ACH-001523,-0.09084186056160001
ACH-001532,-0.07741715738189998
ACH-001536,0.0276716555698
ACH-001550,-0.028210718180299996
ACH-001552,-0.242443201406
ACH-001554,-0.06598425034319999
ACH-001645,-0.121345033416
ACH-001654,0.0018201025136900001
ACH-001715,-0.035478325383000005
ACH-001735,-0.14172100567399998
ACH-001736,-0.0946464788378
ACH-001737,0.24318879623300002
ACH-001740,-0.023329964999599998
ACH-001745,-0.131048646431
ACH-001750,-0.08330228830469999
ACH-001765,-0.153643085223
ACH-001956,-0.20971351314800002
ACH-001957,-0.20242170226599998
