,OR4N5 (390437)
ACH-000866,-0.262499489784
ACH-000867,-0.11195231246099999
ACH-000869,-0.218055419646
ACH-000872,-0.165109674007
ACH-000873,-0.136282996504
ACH-000876,-0.22205527607500003
ACH-000878,-0.066030523314
ACH-000880,-0.17789691129000001
ACH-000881,-0.303600280877
ACH-000882,-0.142302250225
ACH-000884,-0.255072478104
ACH-000885,-0.00656261619341
ACH-000887,-0.114917999702
ACH-000888,-0.0916247300494
ACH-000889,-0.379225328396
ACH-000890,-0.0767026195546
ACH-000896,-0.191204056409
ACH-000898,-0.215182140285
ACH-000900,-0.209776083897
ACH-000901,-0.118206302285
ACH-000905,-0.414346781874
ACH-000906,-0.231384014995
ACH-000907,-0.17691275006700002
ACH-000910,-0.0031739848258
ACH-000911,-0.365742537746
ACH-000912,-0.0968095814607
ACH-000913,-0.0303134256648
ACH-000915,-0.290103498739
ACH-000916,-0.23369835222600002
ACH-000917,-0.29440991979200004
ACH-000921,-0.0714150485135
ACH-000924,-0.110504193045
ACH-000926,0.000489373617996
ACH-000928,-0.17806269832000002
ACH-000929,-0.04676423337590001
ACH-000932,-0.0916835059227
ACH-000935,-0.410218255485
ACH-000936,0.028673843632099995
ACH-000937,-0.106325070681
ACH-000938,-0.0706074509308
ACH-000939,-0.195907324529
ACH-000941,-0.271853630076
ACH-000943,-0.294278784438
ACH-000946,-0.13555843091800002
ACH-000947,-0.146072534054
ACH-000948,-0.27248064329300004
ACH-000950,-0.201954710555
ACH-000953,-0.548503027357
ACH-000957,-0.264487055376
ACH-000958,-0.430909426988
ACH-000960,-0.116715439189
ACH-000963,-0.18924359800999999
ACH-000968,-0.0389891250966
ACH-000969,-0.253911895425
ACH-000973,-0.26816819264499997
ACH-000974,-0.187548242847
ACH-000975,-0.159243348861
ACH-000976,-0.281283629263
ACH-000978,-0.0422485963726
ACH-000980,-0.133689135603
ACH-000984,-0.10529923674000001
ACH-000986,-0.201973603203
ACH-000988,-0.13377144482699999
ACH-000993,-0.0781167322323
ACH-000994,-0.117386403789
ACH-000996,-0.146840393805
ACH-001001,-0.147181114417
ACH-001020,-0.332503118838
ACH-001028,-0.198297819043
ACH-001031,-0.214427442498
ACH-001038,-0.188804041043
ACH-001048,-0.169164649264
ACH-001050,-0.196018049179
ACH-001053,-0.0995677432417
ACH-001054,-0.057610765712199995
ACH-001061,-0.163607318143
ACH-001067,-0.164659167331
ACH-001075,-0.124983896069
ACH-001096,-0.10421380729499999
ACH-001128,-0.179467963779
ACH-001134,-0.219887381265
ACH-001151,-0.0679598196827
ACH-001163,-0.07142988829300001
ACH-001164,-0.09077069849290001
ACH-001173,-0.211826447591
ACH-001183,-0.198771991923
ACH-001184,0.015390829359799999
ACH-001190,-0.32242804754500004
ACH-001192,-0.322053407283
ACH-001193,-0.149680665511
ACH-001196,-0.242336795559
ACH-001197,-0.283945972469
ACH-001205,0.044286456356100005
ACH-001211,-0.092926666329
ACH-001212,-0.2381435254
ACH-001228,-0.241241992239
ACH-001232,-0.286422254029
ACH-001239,-0.0210125239566
ACH-001274,-0.114470166316
ACH-001275,-0.16962521892299998
ACH-001277,-0.24895373862
ACH-001278,-0.17498850039
ACH-001280,0.00119824647504
ACH-001283,-0.11776698722699999
ACH-001289,-0.10758483707699999
ACH-001295,-0.221207375651
ACH-001300,0.0216909036943
ACH-001301,-0.23530335257800003
ACH-001302,-0.060455417935600005
ACH-001303,0.175813280324
ACH-001306,-0.14178655426
ACH-001318,-0.209719040363
ACH-001322,-0.0289047513982
ACH-001328,-0.0341704438306
ACH-001332,-0.13003161509400002
ACH-001333,-0.155784962365
ACH-001336,-0.201628576752
ACH-001340,-0.017252738295900003
ACH-001346,-0.155941836087
ACH-001353,-0.224027425997
ACH-001354,0.190929448277
ACH-001367,-0.35879974767800005
ACH-001368,-0.154870865216
ACH-001374,0.0309746089499
ACH-001375,-0.215038370827
ACH-001377,-0.147564608667
ACH-001380,-0.207993427862
ACH-001391,-0.126129412697
ACH-001407,-0.235367500555
ACH-001408,-0.14186520654999998
ACH-001413,-0.008439992908090001
ACH-001430,0.23431090603799998
ACH-001431,-0.0814849740052
ACH-001450,-0.140496567717
ACH-001496,-0.054606227367699996
ACH-001500,-0.259862037868
ACH-001521,0.16693472054400002
ACH-001523,-0.0858412395144
ACH-001532,-0.161661705988
ACH-001536,-0.009539764858389999
ACH-001550,-0.30335682385400004
ACH-001552,-0.0921232348172
ACH-001554,-0.226824696651
ACH-001645,0.19790383721000002
ACH-001654,-0.12155764803300001
ACH-001715,-0.284015972087
ACH-001735,-0.0929779436678
ACH-001736,-0.07441146806
ACH-001737,-0.508596485792
ACH-001740,-0.128069927442
ACH-001745,-0.322617329309
ACH-001750,-0.204551354727
ACH-001765,-0.225504396304
ACH-001956,-0.31519302082199996
ACH-001957,-0.257226139347
