,MIOS (54468)
ACH-000618,-0.750059399675
ACH-000619,-0.747211731731
ACH-000620,-0.7780519917479999
ACH-000621,-0.750982324825
ACH-000622,-0.371138085114
ACH-000623,-0.398654141011
ACH-000624,-0.296762779784
ACH-000627,-0.399301662285
ACH-000630,-0.8935549729440001
ACH-000632,-0.700765319675
ACH-000633,-0.297069834425
ACH-000637,-0.38956489960199997
ACH-000638,-0.728631689216
ACH-000646,-1.13343920541
ACH-000647,-0.483533366304
ACH-000648,-0.812205195216
ACH-000649,-0.8902926239740001
ACH-000651,-0.468212819326
ACH-000652,-1.10618966202
ACH-000653,-0.624436201572
ACH-000657,-0.822330837238
ACH-000658,-1.19369798805
ACH-000661,-0.290159259374
ACH-000662,-0.671811979491
ACH-000663,-0.7627500670909999
ACH-000665,-0.299433751126
ACH-000671,-0.24149122045200003
ACH-000673,-0.7788719484029999
ACH-000676,-0.437766381667
ACH-000677,-0.6947520706710001
ACH-000681,-0.670575711474
ACH-000682,-0.633874872707
ACH-000683,-0.588716436435
ACH-000684,-0.9436005688700001
ACH-000688,-0.539785725945
ACH-000693,-0.35480208514600003
ACH-000694,-0.670405214655
ACH-000695,-0.221989443239
ACH-000696,-0.459963962728
ACH-000697,-0.39426583358999995
ACH-000699,-0.407476553568
ACH-000701,-0.572948734311
ACH-000706,-0.736181678096
ACH-000711,-0.573908876054
ACH-000713,-0.651545581623
ACH-000714,-0.833198669148
ACH-000718,-0.59500354124
ACH-000720,-0.518348995349
ACH-000721,-1.0854357023
ACH-000724,-0.723365770605
ACH-000725,-0.743088502919
ACH-000732,-0.6143246611450001
ACH-000734,-0.730328524528
ACH-000735,-0.7606179956419999
ACH-000736,-0.041448017939
ACH-000738,-0.19311634061299998
ACH-000746,-0.286420574915
ACH-000747,-0.657818052868
ACH-000748,-0.68654532958
ACH-000753,-0.653557993968
ACH-000756,-0.218960362484
ACH-000757,-0.519104333844
ACH-000758,-0.173266282792
ACH-000760,-0.454249617196
ACH-000763,-0.584941520154
ACH-000764,-0.636118765205
ACH-000765,-0.580655594675
ACH-000766,-0.7689108950660001
ACH-000767,-0.975605628337
ACH-000768,-0.539528741281
ACH-000769,-0.800524558351
ACH-000770,-0.9836793375700001
ACH-000771,-0.667589674267
ACH-000773,-0.730351928432
ACH-000776,-0.749442497068
ACH-000777,-0.745528747014
ACH-000778,-0.791251885458
ACH-000781,-0.723439442766
ACH-000782,-0.9541665964920001
ACH-000783,-0.5143280674440001
ACH-000784,-0.32138930293699997
ACH-000785,-0.780154278348
ACH-000787,-0.291504865945
ACH-000788,-0.559266919965
ACH-000791,-0.601831965339
ACH-000792,-0.550279780515
ACH-000794,-0.332328395037
ACH-000796,-0.23830083682300002
ACH-000799,-0.5398814360899999
ACH-000800,-0.755110900736
ACH-000802,-0.615496863411
ACH-000804,-0.516909031278
ACH-000805,-0.380448449442
ACH-000809,-0.730673566865
ACH-000810,-0.59566299239
ACH-000811,-1.14505852526
ACH-000817,-0.9148092684100001
ACH-000819,-0.834372036772
ACH-000820,-0.585176261214
ACH-000821,-0.37099559731
ACH-000822,-0.17423687847600003
ACH-000823,-0.6465780681059999
ACH-000824,-0.6857439681899999
ACH-000827,-0.384002085097
ACH-000829,-0.824081652854
ACH-000831,-0.24158957103
ACH-000832,-0.405730613902
ACH-000833,-0.843908213149
ACH-000834,-0.795538116216
ACH-000835,-1.33683713055
ACH-000836,-0.255566281649
ACH-000837,-0.606404717769
ACH-000838,-1.25172857998
ACH-000839,-0.67019029462
ACH-000840,-0.582257629461
ACH-000841,-1.05275372242
ACH-000843,-0.821329735762
ACH-000846,-0.643045623587
ACH-000847,-1.0328860827600002
ACH-000848,-0.729850076196
ACH-000849,-0.422758551638
ACH-000851,-0.8357972094380001
ACH-000855,-0.864514716368
ACH-000856,-0.29071061888300004
ACH-000858,-0.153364730472
ACH-000859,-0.620896769161
ACH-000861,-0.516724511
ACH-000862,-0.827773103451
ACH-000865,-0.658550666554
ACH-000866,-0.7169175814200001
ACH-000867,-0.7395740045739999
ACH-000869,-1.1486403988
ACH-000872,-0.907524791716
ACH-000873,-0.770633819771
ACH-000876,-0.9588227640639999
ACH-000878,-0.461778390303
ACH-000880,-0.0719135122958
ACH-000881,-0.412209159497
ACH-000882,-0.5081160997640001
ACH-000884,-0.5439998418559999
ACH-000885,-0.65366480078
ACH-000887,-0.476416984759
ACH-000888,-0.18029590492199998
ACH-000889,-0.276437788739
ACH-000890,-0.8930364763240001
ACH-000896,-0.521400007796
ACH-000898,-0.29759995388599997
ACH-000900,-0.832503692939
ACH-000901,-0.8019895063879999
ACH-000905,-0.7893532822139999
ACH-000906,-0.934614834303
ACH-000907,-0.728226617983
ACH-000910,-0.661406695945
ACH-000911,-0.409460643676
ACH-000912,-0.405172634163
ACH-000913,-0.616116712458
ACH-000915,-0.738408820603
ACH-000916,-0.7797282678740001
ACH-000917,-0.33578950667499996
ACH-000921,-0.31551759348499997
ACH-000924,-0.6558430354829999
ACH-000926,-0.645406630058
ACH-000928,-0.536466068256
ACH-000929,-0.744325345104
ACH-000932,-0.46688633981000005
ACH-000935,-0.36480119759400004
ACH-000936,-1.0593194486700002
ACH-000937,-1.1233245955700002
ACH-000938,-0.892493514074
ACH-000939,-0.36911886728
ACH-000941,-0.958865218497
ACH-000943,-0.217237207181
ACH-000946,-0.348609753725
ACH-000947,-0.5068442662179999
ACH-000948,-0.6647111710279999
ACH-000950,-0.8339211121269999
ACH-000953,-0.79224093772
ACH-000957,-0.677690803549
ACH-000958,-0.359836879755
ACH-000960,-0.829318303698
ACH-000963,-0.608236505213
ACH-000968,-0.327089133789
ACH-000969,-0.9633303920340001
ACH-000973,-0.417441626238
ACH-000974,-0.34196803414800003
ACH-000975,-0.420582802425
ACH-000976,-0.813116097085
ACH-000978,-0.41017667507100003
ACH-000980,-0.32333035836199997
ACH-000984,-0.343080935963
ACH-000986,-0.39338219755599996
ACH-000988,-0.39471200793600003
ACH-000993,-0.371453604954
ACH-000994,-0.652642768643
ACH-000996,-0.590843062286
ACH-001001,-0.427860599041
ACH-001020,-0.58283120752
ACH-001028,-0.663062134863
ACH-001031,-0.357959855161
ACH-001038,-0.862026932315
ACH-001048,-0.833983530313
ACH-001050,-0.95262491589
ACH-001053,-0.792851212952
ACH-001054,-0.723363202592
ACH-001061,-0.7662910014899998
ACH-001067,-0.7481259423090001
ACH-001075,-0.404798482605
ACH-001096,-0.768587041035
ACH-001128,-0.49388237417900005
ACH-001134,-0.34644672472800003
ACH-001151,-0.410977786309
ACH-001163,-0.7994951876980001
ACH-001164,-0.677692962679
ACH-001173,-0.34484737475599997
ACH-001183,-1.0720576569
ACH-001184,-0.5204524340919999
ACH-001190,-0.604203371606
ACH-001192,-0.875469522189
ACH-001193,-0.564274431131
ACH-001196,-0.452535312631
ACH-001197,-1.0713935299
ACH-001205,-0.917241001255
ACH-001211,-0.39672203165
ACH-001212,-0.548634351678
ACH-001228,-0.553758080148
ACH-001232,-0.129983601359
ACH-001239,-0.45270159546300004
ACH-001274,-0.456121060515
ACH-001275,-0.506844232758
ACH-001277,-0.7330569032340001
ACH-001278,-0.965887716986
ACH-001280,-0.567048634277
ACH-001283,-0.804922102553
ACH-001289,-0.12321368297100001
ACH-001295,-0.360195830126
ACH-001300,-0.598239328727
ACH-001301,-0.442636714015
ACH-001302,-0.111220751636
ACH-001303,-0.0461477564996
ACH-001306,-1.07144905393
ACH-001318,-0.23346258176800003
ACH-001322,-0.719384944199
ACH-001328,-0.9045135558230001
ACH-001332,-0.36965854218000005
ACH-001333,-0.6313830550789999
ACH-001336,-0.8112551812279999
ACH-001340,-0.656647598131
ACH-001346,-0.692626506143
ACH-001353,-0.502200092016
ACH-001354,-0.43324102299999995
ACH-001367,0.0780631493217
ACH-001368,-1.15336880964
ACH-001374,-0.640554752728
ACH-001375,-0.46346322375
ACH-001377,-0.124449777863
ACH-001380,-0.651253294985
ACH-001391,-0.906484156398
ACH-001407,-0.39890972192199997
ACH-001408,-0.914491089864
ACH-001413,-0.594146502415
ACH-001430,-0.566713050239
ACH-001431,-0.375306345115
ACH-001450,-0.9406015423190001
ACH-001496,-0.9256264457600001
ACH-001500,-0.7606950598989999
ACH-001521,-0.7501158887080001
ACH-001523,-0.75253886507
ACH-001532,-0.7991466255959999
ACH-001536,-1.11716169097
ACH-001550,-0.7110104458159999
ACH-001552,-0.436615575169
ACH-001554,-0.532568708626
ACH-001645,-0.7420035531910001
ACH-001654,-0.91335294567
ACH-001715,-0.385830511335
ACH-001735,-1.02518120201
ACH-001736,-0.956825984921
ACH-001737,-0.296469031438
ACH-001740,-0.7985906273890001
ACH-001745,-0.872890863121
ACH-001750,-0.59793166165
ACH-001765,-0.70602953867
ACH-001956,-0.5222501699700001
ACH-001957,-0.231512850417
