,MDC1 (9656)
ACH-000835,-0.213724080642
ACH-000836,0.16790163414999998
ACH-000837,-0.334755227462
ACH-000838,-0.24537997488899999
ACH-000839,-0.425896164105
ACH-000840,-0.5059083687039999
ACH-000841,-0.605114806262
ACH-000843,-0.24005619183899998
ACH-000846,-0.21471549972800003
ACH-000847,-0.165198238949
ACH-000848,-0.488747522454
ACH-000849,-0.509335460757
ACH-000851,-0.620878208506
ACH-000855,-0.227492950801
ACH-000856,-0.46053593119900005
ACH-000858,-0.139074585829
ACH-000859,-0.340917477984
ACH-000861,-0.679565681402
ACH-000862,-0.5068198642589999
ACH-000865,-0.36115561291000003
ACH-000866,-0.240579077146
ACH-000867,-0.142015904263
ACH-000869,-0.393949157937
ACH-000872,-0.22389767365600002
ACH-000873,-0.47338749830399995
ACH-000876,-0.352928469327
ACH-000878,-0.127636172365
ACH-000880,-0.121595479796
ACH-000881,-0.189940484461
ACH-000882,-0.272976554586
ACH-000884,-0.289846043211
ACH-000885,-0.241342025655
ACH-000887,-0.156201388602
ACH-000888,-0.38058734610399997
ACH-000889,-0.7299053384790001
ACH-000890,-0.0287376930406
ACH-000896,-0.22694228285
ACH-000898,-0.127856213364
ACH-000900,-0.553958860814
ACH-000901,-0.313290591538
ACH-000905,-0.476776666526
ACH-000906,-0.41966647136699997
ACH-000907,-0.345701931799
ACH-000910,-0.054335572241199996
ACH-000911,-0.372637893852
ACH-000912,-0.46751664157
ACH-000913,-0.41087128035400006
ACH-000915,-0.159745108037
ACH-000916,-0.414459477685
ACH-000917,-0.292133712495
ACH-000921,-0.20173598977899998
ACH-000924,-0.100296237354
ACH-000926,-0.261795781911
ACH-000928,-0.699445087353
ACH-000929,-0.395079793948
ACH-000932,-0.24861931205499999
ACH-000935,-0.670042317027
ACH-000936,-0.304238246975
ACH-000937,-0.220006614736
ACH-000938,-0.0977188781859
ACH-000939,0.0430711402532
ACH-000941,-0.29765633192200003
ACH-000943,-0.249103278433
ACH-000946,-0.287347072823
ACH-000947,-0.459371974212
ACH-000948,-0.5131832438639999
ACH-000950,-0.437062318928
ACH-000953,-0.20740873003899998
ACH-000957,-0.751239720781
ACH-000958,-0.42430018375399997
ACH-000960,-0.11899083445999999
ACH-000963,-0.411278663112
ACH-000968,-0.245707259907
ACH-000969,-0.45731141803900005
ACH-000973,-0.37803128393299995
ACH-000974,-0.6272957852350001
ACH-000975,-0.218470385123
ACH-000976,-0.274947580051
ACH-000978,-0.8234412660629999
ACH-000980,-0.139142082204
ACH-000984,-0.393537924988
ACH-000986,-0.623819660132
ACH-000988,-0.18818704243700002
ACH-000993,-0.618135080285
ACH-000994,-0.304061077972
ACH-000996,-0.566810266266
ACH-001001,-0.122118914707
ACH-001020,-0.15213743335000002
ACH-001028,-0.17738749140299997
ACH-001031,-0.37041635604900003
ACH-001038,-0.38033162062299997
ACH-001048,-0.520420991023
ACH-001050,-0.450604471585
ACH-001053,-0.27661644620299997
ACH-001054,-0.469769367949
ACH-001061,-0.283436349505
ACH-001067,-0.43462506551299995
ACH-001075,-0.555188026875
ACH-001096,-0.232008262293
ACH-001128,0.949532832672
ACH-001134,-0.542793981461
ACH-001151,-0.244136985735
ACH-001163,-0.169513563472
ACH-001164,-0.257587320499
ACH-001173,-0.42813726202
ACH-001183,-0.335319693135
ACH-001184,-0.2870437693
ACH-001190,-0.09034561364839999
ACH-001192,-0.652912378014
ACH-001193,-0.437862233849
ACH-001196,-0.419631515251
ACH-001197,-0.6185788302440001
ACH-001205,-0.46121837377499997
ACH-001211,-0.31311221272
ACH-001212,-0.43047986253700005
ACH-001228,-0.181875468233
ACH-001232,-0.197585437594
ACH-001239,-0.22322823974199998
ACH-001274,-0.454709012583
ACH-001275,-0.41057018130199996
ACH-001277,-0.6168196295889999
ACH-001278,-0.292772825443
ACH-001280,-0.11046356085
ACH-001283,-0.348154842064
ACH-001289,-0.257836620644
ACH-001295,-0.261677065593
ACH-001300,-0.25866978383699996
ACH-001301,-0.299533007097
ACH-001302,0.05449500626630001
ACH-001303,0.0029434055770500003
ACH-001306,-0.266123668664
ACH-001318,-0.25619601146
ACH-001322,-0.18057327841899998
ACH-001328,-0.42282968287
ACH-001332,-0.115080030857
ACH-001333,-0.485849771125
ACH-001336,-0.29012554779800004
ACH-001340,-0.352246404454
ACH-001346,-0.25924591722199997
ACH-001353,-0.366858148788
ACH-001354,-0.190185292238
ACH-001367,-0.30701534386
ACH-001368,-0.07894825619639999
ACH-001374,-0.44660559974200004
ACH-001375,-0.14510059321799998
ACH-001377,-0.117957824066
ACH-001380,-0.40106110096500003
ACH-001391,-0.235156585616
ACH-001407,-0.542189464875
ACH-001408,-0.451074209333
ACH-001413,-0.204570769071
ACH-001430,-0.332654908643
ACH-001431,-0.363287322649
ACH-001450,-0.557801980458
ACH-001496,0.0913224486373
ACH-001500,0.0134929064907
ACH-001521,-0.162206257114
ACH-001523,-0.18151982435699998
ACH-001532,-0.55559664611
ACH-001536,-0.35832645635899996
ACH-001550,0.024035853369
ACH-001552,-0.5595535467639999
ACH-001554,-0.241629579905
ACH-001645,-0.689528549544
ACH-001654,-0.294895238685
ACH-001715,-0.537374277382
ACH-001735,-0.087101113893
ACH-001736,-0.318525679463
ACH-001737,-0.33078262067200004
ACH-001740,-0.25376251769499997
ACH-001745,-0.18389104587299998
ACH-001750,-0.366195023385
ACH-001765,-0.572572863787
ACH-001956,-0.19810910356800002
ACH-001957,-0.377534876324
