,DRICH1 (51233)
ACH-000881,-0.17354910201200002
ACH-000882,0.0451093750241
ACH-000884,-0.17677752246800002
ACH-000885,-0.18526721084000003
ACH-000887,-0.17008562950199999
ACH-000888,0.0448911789234
ACH-000889,-0.0320571458518
ACH-000890,-0.359467027653
ACH-000896,-0.11662700980799999
ACH-000898,-0.205544406912
ACH-000900,-0.20123666557
ACH-000901,-0.355324491756
ACH-000905,-0.041515199501
ACH-000906,-0.18126056381900002
ACH-000907,0.0781550357258
ACH-000910,-0.0158272728594
ACH-000911,-0.018881592890900002
ACH-000912,-0.124878906485
ACH-000913,-0.245025791635
ACH-000915,-0.0181894849613
ACH-000916,-0.1850798234
ACH-000917,0.039872082132099994
ACH-000921,0.0327474416313
ACH-000924,0.0615937819667
ACH-000926,-0.248703366339
ACH-000928,-0.0846630428414
ACH-000929,0.137310629379
ACH-000932,-0.0739155293282
ACH-000935,-0.151051543175
ACH-000936,0.060125191357300004
ACH-000937,-0.0296081985077
ACH-000938,0.006591737092789999
ACH-000939,-0.248045095859
ACH-000941,-0.192974449323
ACH-000943,-0.0011095466059700002
ACH-000946,-0.0711622746535
ACH-000947,0.017180808748299997
ACH-000948,0.024092676664
ACH-000950,0.132626576423
ACH-000953,-0.105929681702
ACH-000957,-0.030200919710000003
ACH-000958,-0.0382838758682
ACH-000960,0.0436891159662
ACH-000963,-0.10449995218599999
ACH-000968,0.07933604709360001
ACH-000969,-0.0463197218387
ACH-000973,0.0334112411096
ACH-000974,0.12367199573200001
ACH-000975,0.0218549531589
ACH-000976,0.0416663518546
ACH-000978,0.166134658421
ACH-000980,-0.0867429307814
ACH-000984,0.07084716080360001
ACH-000986,-0.24123582690099998
ACH-000988,-0.037106207685599996
ACH-000993,0.16836699437
ACH-000994,-0.08439058512280001
ACH-000996,0.055328916043099995
ACH-001001,-0.106300946028
ACH-001020,-0.317414198598
ACH-001028,-0.0179366059929
ACH-001031,-0.0060366856312399995
ACH-001038,-0.0756626504727
ACH-001048,-0.127131763174
ACH-001050,-0.00215260836127
ACH-001053,-0.23546903779
ACH-001054,0.0556175480525
ACH-001061,0.0221609905183
ACH-001067,-0.108846648895
ACH-001075,-0.116886330882
ACH-001096,-0.130934393442
ACH-001128,-0.10475208569700001
ACH-001134,-0.104428690816
ACH-001151,0.303749574903
ACH-001163,-0.04761536379919999
ACH-001164,0.117565370784
ACH-001173,-0.0280932427153
ACH-001183,0.11491079474199999
ACH-001184,-0.187985766842
ACH-001190,-0.460975594877
ACH-001192,-0.167381641933
ACH-001193,0.0647272550559
ACH-001196,-0.056395030675099996
ACH-001197,-0.46535082625299995
ACH-001205,-0.057164750190399995
ACH-001211,-0.0947992805177
ACH-001212,-0.00521148767492
ACH-001228,0.0342409730474
ACH-001232,-0.056162935906300004
ACH-001239,-0.0607025193566
ACH-001274,-0.0690846507276
ACH-001275,-0.023724943279
ACH-001277,-0.225009640682
ACH-001278,-0.00415577884493
ACH-001280,-0.157288721963
ACH-001283,-0.0689189174522
ACH-001289,-0.128506592092
ACH-001295,-0.0754094727047
ACH-001300,-0.08037263316189999
ACH-001301,-0.151773539363
ACH-001302,-0.302631080526
ACH-001303,-0.222146223628
ACH-001306,-0.07715033858739999
ACH-001318,-0.161960428003
ACH-001322,-0.00150602590252
ACH-001328,0.017951892193799997
ACH-001332,-0.423199426965
ACH-001333,-0.127224326009
ACH-001336,-0.530723750774
ACH-001340,-0.0962744001227
ACH-001346,-0.184676783545
ACH-001353,-0.0474463668276
ACH-001354,0.201065643868
ACH-001367,-0.289356178739
ACH-001368,-0.0684422844594
ACH-001374,-0.09176440928980001
ACH-001375,-0.04574225146480001
ACH-001377,0.150940893956
ACH-001380,0.169960240625
ACH-001391,0.0933443348125
ACH-001407,-0.316572900141
ACH-001408,-0.047576594480099994
ACH-001413,-0.20210823172000003
ACH-001430,-0.135683175722
ACH-001431,0.122737840844
ACH-001450,-0.0510432830327
ACH-001496,-0.19524700874
ACH-001500,0.0493784282897
ACH-001521,-0.028983961901500002
ACH-001523,0.028015082357099996
ACH-001532,0.0169208248371
ACH-001536,-0.16193286267
ACH-001550,-0.10458852709699999
ACH-001552,0.196960613037
ACH-001554,-0.0481987399295
ACH-001645,0.10887537773499999
ACH-001654,-0.0790501975792
ACH-001715,-0.27195307118400003
ACH-001735,-0.101450180207
ACH-001736,0.0142988869252
ACH-001737,-0.475950105361
ACH-001740,-0.286445792883
ACH-001745,0.10644899494599999
ACH-001750,-0.121613734574
ACH-001765,-0.153314209033
ACH-001956,-0.046793945964
ACH-001957,-0.11898054170999998
