,NUTF2 (10204)
ACH-000198,-1.46260250361
ACH-000204,-1.21739744175
ACH-000206,-1.06546444331
ACH-000207,-1.06213206358
ACH-000211,-1.28343780343
ACH-000215,-1.53549539726
ACH-000221,-1.37130055318
ACH-000222,-0.835423116921
ACH-000223,-1.22554406002
ACH-000226,-1.11234218763
ACH-000227,-1.2756281933
ACH-000228,-1.32081473889
ACH-000231,-1.29485110061
ACH-000232,-1.4367527871099999
ACH-000233,-1.25118386877
ACH-000234,-1.33211534009
ACH-000235,-1.25691294532
ACH-000237,-1.31980853095
ACH-000238,-1.01626729555
ACH-000243,-1.06452907661
ACH-000244,-1.1851860137799999
ACH-000246,-1.01524960941
ACH-000248,-1.0695172907700001
ACH-000250,-1.38666063829
ACH-000251,-1.24251988192
ACH-000253,-1.25776265334
ACH-000255,-1.26983354716
ACH-000256,-1.28265463449
ACH-000257,-1.5477472996700001
ACH-000258,-1.0477166004
ACH-000259,-1.31587303222
ACH-000260,-1.1441388105299999
ACH-000261,-1.312366383
ACH-000262,-1.29386407869
ACH-000263,-1.54563365201
ACH-000264,-1.6743752384000001
ACH-000265,-1.21466652055
ACH-000266,-1.26924833389
ACH-000272,-1.25032469945
ACH-000273,-1.09375881314
ACH-000274,-1.68343841442
ACH-000277,-1.3497494929799998
ACH-000278,-1.2357835293600001
ACH-000279,-1.5198832858700002
ACH-000280,-1.2293779108
ACH-000281,-1.04916181576
ACH-000288,-1.24465283727
ACH-000291,-1.3576620699000002
ACH-000293,-1.47294038071
ACH-000294,-1.22449244344
ACH-000295,-1.2680361068000001
ACH-000296,-1.1639375640799998
ACH-000302,-1.64382583175
ACH-000304,-1.30284052854
ACH-000307,-1.08753204926
ACH-000308,-1.60607660833
ACH-000310,-1.4899649535799997
ACH-000311,-1.24932824699
ACH-000312,-1.1938472689200001
ACH-000315,-1.18574301407
ACH-000316,-1.3438947545200002
ACH-000317,-1.12409357437
ACH-000318,-1.16650870906
ACH-000319,-0.9311445140979999
ACH-000320,-0.753011282063
ACH-000322,-1.1744406694399998
ACH-000323,-1.393564653
ACH-000324,-1.08676867407
ACH-000329,-1.39863174768
ACH-000330,-0.941780121546
ACH-000331,-1.11634760348
ACH-000332,-1.2536868664799998
ACH-000334,-1.2932153040899999
ACH-000335,-1.17175261125
ACH-000336,-1.42139462546
ACH-000337,-1.54634510579
ACH-000339,-1.3798650319999999
ACH-000341,-1.54491790402
ACH-000348,-1.55421110966
ACH-000350,-1.5464886443399999
ACH-000352,-1.06894182749
ACH-000356,-1.20740537221
ACH-000361,-1.01881635014
ACH-000362,-1.3467466639399999
ACH-000363,-1.4862350530000001
ACH-000364,-0.9353206957870001
ACH-000365,-1.28162651073
ACH-000366,-1.1774057546799999
ACH-000368,-1.18059443308
ACH-000374,-1.16623906657
ACH-000375,-1.1065167642
ACH-000376,-1.30217092035
ACH-000381,-0.899082353124
ACH-000383,-1.73385545164
ACH-000387,-1.2241125878299999
ACH-000389,-1.11998790669
ACH-000390,-1.32950732078
ACH-000393,-1.28110486333
ACH-000395,-1.21912562944
ACH-000397,-1.2658780548100002
ACH-000401,-1.1899026553799998
ACH-000402,-1.26386172864
ACH-000403,-1.69610060706
ACH-000404,-0.9400812272229999
ACH-000406,-1.51150318368
ACH-000407,-1.2117513637100001
ACH-000408,-1.00185364168
ACH-000410,-1.27965570381
ACH-000411,-1.0392651376100002
ACH-000414,-1.25362569354
ACH-000415,-1.16446830636
ACH-000416,-1.18957005058
ACH-000420,-1.06702681975
ACH-000421,-1.16614771824
ACH-000424,-1.3975984068
ACH-000425,-1.3814010101499998
ACH-000426,-1.5428435335600001
ACH-000427,-1.48512667913
ACH-000433,-1.10500729965
ACH-000436,-1.43631140484
ACH-000444,-1.1448569638200001
ACH-000445,-0.79815168015
ACH-000448,-1.29986363842
ACH-000450,-1.22080192902
ACH-000452,-1.15906258997
ACH-000454,-1.3026931568100002
ACH-000458,-1.0349631826799999
ACH-000459,-1.61980568236
ACH-000460,-1.2473204922499999
ACH-000461,-1.26566974215
ACH-000463,-1.10179348442
ACH-000464,-0.961855321444
ACH-000466,-1.24340374774
ACH-000467,-1.11304361914
ACH-000468,-1.62910326455
ACH-000469,-1.39220099732
ACH-000470,-1.49847154581
ACH-000471,-1.48819828456
ACH-000472,-1.618952873
ACH-000473,-1.05337823384
ACH-000475,-1.53729533181
ACH-000476,-1.35709091727
ACH-000477,-1.49317251266
ACH-000480,-1.1043284549899999
ACH-000481,-1.4235133068799999
ACH-000483,-1.6107972449599999
ACH-000484,-1.32108522175
ACH-000485,-1.3994139777
ACH-000486,-1.18437950536
ACH-000487,-1.49507578103
ACH-000488,-1.1295317683
ACH-000490,-1.01560783963
ACH-000491,-1.4597687654799998
ACH-000495,-0.877079659997
ACH-000496,-1.13552104897
ACH-000499,-1.47956224873
ACH-000500,-0.88669214706
ACH-000502,-1.19764688961
ACH-000503,-1.0198879760100001
ACH-000505,-1.31463086668
ACH-000507,-1.3931094393399999
ACH-000510,-1.34574441053
ACH-000511,-1.27099138729
ACH-000512,-1.16170046317
ACH-000516,-1.6025390861200002
ACH-000517,-1.60889750628
ACH-000518,-1.15375897335
ACH-000520,-1.4318947096999999
ACH-000521,-0.89478437376
ACH-000522,-1.55495821127
ACH-000524,-1.6032775665
ACH-000527,-1.21780573786
ACH-000528,-1.07713051424
ACH-000537,-1.13204173832
ACH-000541,-1.34332190227
ACH-000542,-1.20421344085
ACH-000544,-0.972950957403
ACH-000545,-1.28256326398
ACH-000547,-1.1519350637299999
ACH-000548,-1.20743154654
ACH-000549,-1.20662908869
ACH-000550,-1.3440174398299998
ACH-000552,-1.24358338651
ACH-000556,-1.29768805956
ACH-000557,-1.5801726228200002
ACH-000570,-1.0738353161
ACH-000571,-1.76375957776
ACH-000573,-1.36395139032
ACH-000576,-1.21361242236
ACH-000580,-0.715564542595
ACH-000584,-1.5481084879700002
ACH-000585,-1.16845960736
ACH-000588,-1.0892876027399998
ACH-000589,-1.28381047654
ACH-000591,-1.13436174206
ACH-000593,-1.25715442588
ACH-000600,-1.45125936387
ACH-000601,-1.1629906683600002
ACH-000604,-1.6649491848
ACH-000605,-1.23236293934
ACH-000606,-0.9911738798980001
ACH-000608,-2.12099411347
ACH-000614,-1.05136972328
ACH-000616,-0.714822466321
ACH-000618,-1.35207455969
ACH-000619,-1.13231220346
ACH-000620,-1.1177479042
ACH-000621,-1.58870405854
ACH-000622,-1.65086373
ACH-000623,-1.25989700639
ACH-000624,-1.39469331699
ACH-000627,-1.1459283994299998
ACH-000630,-0.972843917114
ACH-000632,-1.5609897167200002
ACH-000633,-1.43244121375
ACH-000637,-1.0747379687899998
ACH-000638,-0.9548039924869999
ACH-000646,-1.34574170938
ACH-000647,-1.39122468823
ACH-000648,-1.2686981586700001
ACH-000649,-1.1343757534299999
ACH-000651,-1.1263223418700001
ACH-000652,-1.05999943065
ACH-000653,-1.4282320361
ACH-000657,-1.34996308062
ACH-000658,-1.1993342954100001
ACH-000661,-1.35147948648
ACH-000662,-1.8300365845
ACH-000663,-1.0550036027299998
ACH-000665,-1.02653327045
ACH-000671,-1.2549004746899999
ACH-000673,-1.2002027839899998
ACH-000676,-1.29463791608
ACH-000677,-1.491436956
ACH-000681,-1.2647208616399999
ACH-000682,-1.2953093883600002
ACH-000683,-1.28593733746
ACH-000684,-1.13280467428
ACH-000688,-1.55776434667
ACH-000693,-1.2649278128
ACH-000694,-1.3332014162999999
ACH-000695,-1.45621978472
ACH-000696,-1.32376269356
ACH-000697,-1.23248382835
ACH-000699,-1.3582965994799998
ACH-000701,-1.6057099805700001
ACH-000706,-1.3488421388499998
ACH-000711,-1.4896021537200002
ACH-000713,-0.995573002917
ACH-000714,-1.55416919354
ACH-000718,-1.4084036487399998
ACH-000720,-1.15123032241
ACH-000721,-1.4108237830700001
ACH-000724,-1.33042961707
ACH-000725,-1.2517269525
ACH-000732,-1.09955494276
ACH-000734,-1.48119354606
ACH-000735,-1.42302913584
ACH-000736,-1.25827161799
ACH-000738,-1.3075647122299998
ACH-000746,-1.37182067019
ACH-000747,-1.1161617049600001
ACH-000748,-1.3039146284999998
ACH-000753,-1.1572079111799998
ACH-000756,-1.59545605985
ACH-000757,-1.56410540058
ACH-000758,-1.14524681976
ACH-000760,-1.2874407383700002
ACH-000763,-1.23508102906
ACH-000764,-1.38512363894
ACH-000765,-1.1414986790000001
ACH-000766,-1.2436716512600001
ACH-000767,-1.63820348924
ACH-000768,-1.16831272908
ACH-000769,-1.27465069939
ACH-000770,-1.33956316668
ACH-000771,-1.0802977480299998
ACH-000773,-1.16802184513
ACH-000776,-1.21655962546
ACH-000777,-1.25896015484
ACH-000778,-1.44707132725
ACH-000781,-1.18225917294
ACH-000782,-1.5293052382700003
ACH-000783,-1.58942100062
ACH-000784,-1.3147422960100001
ACH-000785,-1.48432259421
ACH-000787,-1.17723464241
ACH-000788,-1.45833160877
ACH-000791,-1.1715195382999999
ACH-000792,-1.19942857636
ACH-000794,-1.1980046719600002
ACH-000796,-1.29366768859
ACH-000799,-1.08932715624
ACH-000800,-1.66010098229
ACH-000802,-1.23607518239
ACH-000804,-1.35875634445
ACH-000805,-1.2243004947
ACH-000809,-1.19450448473
ACH-000810,-0.925664032528
ACH-000811,-1.00916971761
ACH-000817,-1.0972935018799999
ACH-000819,-1.1015671225
ACH-000820,-1.08989205342
ACH-000821,-1.15677509102
ACH-000822,-1.71203583194
ACH-000823,-1.2385272360100001
ACH-000824,-1.3605976996200002
ACH-000827,-1.2500578235600002
ACH-000829,-1.30759036379
ACH-000831,-1.15534960016
ACH-000832,-1.18378174597
ACH-000833,-1.7735656835299998
ACH-000834,-1.30740390493
ACH-000835,-1.02418853642
ACH-000836,-1.4036879278799999
ACH-000837,-0.976137297696
ACH-000838,-1.2374295152700001
ACH-000839,-0.9401705093770001
ACH-000840,-1.13976807661
ACH-000841,-1.0024274144
ACH-000843,-1.0066123279
ACH-000846,-1.01920892623
ACH-000847,-1.3406424445899998
ACH-000848,-1.17125607975
ACH-000849,-1.3559694924599999
ACH-000851,-1.04581757714
ACH-000855,-1.1996287144700002
ACH-000856,-1.32145674549
ACH-000858,-1.29325615604
ACH-000859,-0.893747291207
ACH-000861,-1.1316407067
ACH-000862,-1.1931949288700001
ACH-000865,-0.9568862569869999
ACH-000866,-1.61684532682
ACH-000867,-1.41268337329
ACH-000869,-1.13248468092
ACH-000872,-1.20213155661
ACH-000873,-1.027313158
ACH-000876,-1.32581809031
ACH-000878,-1.0808861889599999
ACH-000880,-1.15216009176
ACH-000881,-1.3428186256799999
ACH-000882,-1.28081267235
ACH-000884,-1.28951109174
ACH-000885,-1.17160962919
ACH-000887,-1.33567999234
ACH-000888,-1.2224712460299998
ACH-000889,-1.11941640506
ACH-000890,-0.937994170556
ACH-000896,-1.07481195167
ACH-000898,-1.2774193312
ACH-000900,-1.22265525646
ACH-000901,-1.43706830882
ACH-000905,-1.03647678724
ACH-000906,-1.25517888131
ACH-000907,-1.09281932419
ACH-000910,-1.15341895256
ACH-000911,-1.23002041296
ACH-000912,-1.15337760715
ACH-000913,-1.14251822996
ACH-000915,-1.3887273706099998
ACH-000916,-1.7769271125200001
ACH-000917,-1.09210498839
ACH-000921,-0.991009583418
ACH-000924,-1.3661869274899998
ACH-000926,-1.27551849346
ACH-000928,-1.51631369141
ACH-000929,-1.06651657462
ACH-000932,-1.29844976768
ACH-000935,-1.1952593279600001
ACH-000936,-1.2584378318
ACH-000937,-1.7188926405900002
ACH-000938,-1.41775705553
ACH-000939,-1.2988815633700002
ACH-000941,-1.4700515678100001
ACH-000943,-1.2345866528799998
ACH-000946,-1.1484329449
ACH-000947,-1.34385295512
ACH-000948,-1.02124428404
ACH-000950,-1.06711383261
ACH-000953,-1.526809859
ACH-000957,-1.08898569952
ACH-000958,-0.989976793027
ACH-000960,-1.50036414574
ACH-000963,-1.5128969905200003
ACH-000968,-1.24996614339
ACH-000969,-1.1338406302
ACH-000973,-1.37491686509
ACH-000974,-1.32959417302
ACH-000975,-1.297975112
ACH-000976,-1.20123607796
ACH-000978,-1.50526698835
ACH-000980,-1.3372885158299999
ACH-000984,-1.09701634846
ACH-000986,-1.2089683177
ACH-000988,-1.2737772380299999
ACH-000993,-1.18447395353
ACH-000994,-1.4724516712600002
ACH-000996,-1.1090098153
ACH-001001,-1.39234359045
ACH-001020,-1.59171646567
ACH-001028,-1.66547788271
ACH-001031,-1.4510771981200001
ACH-001038,-1.6966077027200002
ACH-001048,-1.33496459706
ACH-001050,-1.09999171881
ACH-001053,-0.804974752212
ACH-001054,-1.1273532006
ACH-001061,-1.26340420695
ACH-001067,-1.4585286772200001
ACH-001075,-1.0164707147299998
ACH-001096,-1.28405688495
ACH-001128,-2.31060622996
ACH-001134,-1.28369716488
ACH-001151,-1.32218652862
ACH-001163,-1.42868568103
ACH-001164,-1.1309241797299998
ACH-001173,-1.3542000315
ACH-001183,-1.1566418992299998
ACH-001184,-1.07022532405
ACH-001190,-1.14505558404
ACH-001192,-1.6299083061000001
ACH-001193,-1.3082041260200001
ACH-001196,-1.33953074368
ACH-001197,-1.30867399613
ACH-001205,-1.6792687846899998
ACH-001211,-1.44709838325
ACH-001212,-1.56635310803
ACH-001228,-1.3383872919
ACH-001232,-1.32465613406
ACH-001239,-1.2258957792799998
ACH-001274,-1.4068627703
ACH-001275,-1.20251903579
ACH-001277,-1.5365950788999998
ACH-001278,-1.36585802848
ACH-001280,-1.12276430615
ACH-001283,-1.38214860111
ACH-001289,-1.5039552827899998
ACH-001295,-1.46871853511
ACH-001300,-1.37809606321
ACH-001301,-1.3602438916600001
ACH-001302,-1.25562438564
ACH-001303,-1.21139452703
ACH-001306,-1.18004217167
ACH-001318,-1.16797690874
ACH-001322,-1.10425406463
ACH-001328,-1.19132775304
ACH-001332,-0.9687039021439999
ACH-001333,-1.1351176945700001
ACH-001336,-1.3787968204299998
ACH-001340,-1.4264845128299999
ACH-001346,-0.9843221055429999
ACH-001353,-1.22476023061
ACH-001354,-1.30553487559
ACH-001367,-0.987658420107
ACH-001368,-1.2566894349200002
ACH-001374,-1.24252969105
ACH-001375,-1.05416515347
ACH-001377,-1.195287673
ACH-001380,-1.30381158495
ACH-001391,-1.4356695249899998
ACH-001407,-1.27317326266
ACH-001408,-1.2790350249299998
ACH-001413,-1.16902174254
ACH-001430,-1.49813173635
ACH-001431,-1.5290065162200002
ACH-001450,-0.890360386206
ACH-001496,-1.17400353991
ACH-001500,-1.39717469
ACH-001521,-1.61478432931
ACH-001523,-0.962296161227
ACH-001532,-1.38996658928
ACH-001536,-1.19108355994
ACH-001550,-1.70667063819
ACH-001552,-1.3845875346899998
ACH-001554,-1.29322476543
ACH-001645,-1.41787400857
ACH-001654,-1.1781626906799998
ACH-001715,-1.2915776333
ACH-001735,-1.17574118256
ACH-001736,-1.38830495639
ACH-001737,-2.02739410199
ACH-001740,-1.1465027685
ACH-001745,-1.22132233045
ACH-001750,-1.4019155346899999
ACH-001765,-1.48184188717
ACH-001956,-1.47660601592
ACH-001957,-1.3296806825799998
