,ARL2BP (23568)
ACH-000589,-0.100617145407
ACH-000591,-0.117515652367
ACH-000593,0.12441618455
ACH-000600,-0.04343160433619999
ACH-000601,-0.17387424540399998
ACH-000604,0.06018023034680001
ACH-000605,-0.027305469234000002
ACH-000606,-0.0199883496871
ACH-000608,-0.067712541464
ACH-000614,-0.167682346604
ACH-000616,-0.12336546662100001
ACH-000618,-0.00614676951462
ACH-000619,0.151981430734
ACH-000620,-0.150393214207
ACH-000621,-0.237031632659
ACH-000622,0.147583935426
ACH-000623,-0.10678958453
ACH-000624,-0.16001639388
ACH-000627,0.120143555372
ACH-000630,0.0258911473985
ACH-000632,0.010372342279
ACH-000633,0.156596626947
ACH-000637,-0.222589606472
ACH-000638,-0.172031047868
ACH-000646,0.0018991097352999999
ACH-000647,-0.288694311693
ACH-000648,0.00917724793854
ACH-000649,0.0974902882047
ACH-000651,0.0661757486972
ACH-000652,-0.190476787621
ACH-000653,-0.008170276556059999
ACH-000657,0.0132467130797
ACH-000658,0.00427560798927
ACH-000661,-0.29034762863200003
ACH-000662,0.0316375305568
ACH-000663,-0.119023121119
ACH-000665,0.09175894127539999
ACH-000671,-0.0065520259244099995
ACH-000673,-0.0824826720352
ACH-000676,-0.021977533342499998
ACH-000677,0.14094198889
ACH-000681,-0.172585590089
ACH-000682,0.062154950199600004
ACH-000683,-0.0656116754491
ACH-000684,-0.139584329921
ACH-000688,-0.28720139710000003
ACH-000693,-0.0870645374616
ACH-000694,-0.0151273952479
ACH-000695,-0.0866682659444
ACH-000696,-0.055042777360399996
ACH-000697,-0.162438527516
ACH-000699,0.0739827300418
ACH-000701,-0.11138234784199999
ACH-000706,-0.128067280254
ACH-000711,-0.0151583918539
ACH-000713,-0.11537599154400001
ACH-000714,0.056809247527800005
ACH-000718,-0.142843742751
ACH-000720,-0.00272609975242
ACH-000721,0.14647537822
ACH-000724,-0.163265218406
ACH-000725,-0.164260815565
ACH-000732,0.0304564418757
ACH-000734,-0.0760561774204
ACH-000735,0.0751055916251
ACH-000736,0.0958720026034
ACH-000738,-0.142074274653
ACH-000746,-0.284409202401
ACH-000747,-0.07455864977030001
ACH-000748,-0.07204529610989999
ACH-000753,-0.00052145947971
ACH-000756,-0.0459593225654
ACH-000757,-0.135868076152
ACH-000758,-0.0818299535964
ACH-000760,0.048545081496599994
ACH-000763,-0.139875632344
ACH-000764,-0.08660444916400001
ACH-000765,-0.0183788729208
ACH-000766,-0.26211673266999996
ACH-000767,-0.0989975323323
ACH-000768,-0.149139306408
ACH-000769,0.027862878339599998
ACH-000770,-0.0586928579558
ACH-000771,-0.0632253358141
ACH-000773,-0.20767524452999997
ACH-000776,-0.044337130204
ACH-000777,0.0672185684242
ACH-000778,0.315871756893
ACH-000781,-0.0365934376559
ACH-000782,-0.0601336984112
ACH-000783,-0.222067998482
ACH-000784,0.129583481286
ACH-000785,-0.155896046288
ACH-000787,-0.107795398794
ACH-000788,-0.120110192888
ACH-000791,-0.219332074571
ACH-000792,0.05038170576780001
ACH-000794,-0.188592519584
ACH-000796,-0.13639721575
ACH-000799,-0.34956158253499997
ACH-000800,-0.0234328133802
ACH-000802,0.0658479240785
ACH-000804,-0.18110492248500001
ACH-000805,-0.0343273467576
ACH-000809,0.163834805037
ACH-000810,0.0990452191842
ACH-000811,0.013791674698700001
ACH-000817,-0.250938173312
ACH-000819,0.005628713750369999
ACH-000820,-0.0967934991897
ACH-000821,0.014693814256500001
ACH-000822,-0.0819375523949
ACH-000823,-0.0475953650947
ACH-000824,0.0215981916296
ACH-000827,-0.0708331110559
ACH-000829,-0.0655640028943
ACH-000831,-0.204564332865
ACH-000832,0.0815232585472
ACH-000833,0.10751004848500001
ACH-000834,-0.102387500594
ACH-000835,0.0971761423952
ACH-000836,0.273108159665
ACH-000837,-0.0253405301354
ACH-000838,0.34697470913500006
ACH-000839,-0.144781304806
ACH-000840,-0.028076128808300002
ACH-000841,-0.190450563225
ACH-000843,-0.08646633127360001
ACH-000846,0.0628264835635
ACH-000847,-0.010109231974899999
ACH-000848,-0.0637401996806
ACH-000849,-0.255707822352
ACH-000851,-0.163642856201
ACH-000855,-0.07241438556419999
ACH-000856,-0.0754251075635
ACH-000858,-0.0553271366921
ACH-000859,0.221139216182
ACH-000861,-0.136936471772
ACH-000862,-0.0123935953833
ACH-000865,0.083458590715
ACH-000866,0.083371180337
ACH-000867,-0.114251694449
ACH-000869,0.0178755224392
ACH-000872,0.13148666067099998
ACH-000873,-0.0999309091548
ACH-000876,-0.047654767435
ACH-000878,0.0197525117671
ACH-000880,0.0798989715029
ACH-000881,-0.0658147003278
ACH-000882,-0.0820890964528
ACH-000884,0.0895413160356
ACH-000885,-0.0276182737874
ACH-000887,-0.146679920833
ACH-000888,-0.12780557363700001
ACH-000889,0.0304196012342
ACH-000890,-0.225854451835
ACH-000896,0.025215123552
ACH-000898,-0.03886217447030001
ACH-000900,-0.119259883774
ACH-000901,-0.129340306073
ACH-000905,0.00128419227645
ACH-000906,0.0146929445417
ACH-000907,-0.329235443697
ACH-000910,-0.105466912529
ACH-000911,0.018655275253099998
ACH-000912,-0.0456724854007
ACH-000913,0.08655404985680001
ACH-000915,-0.14527541399
ACH-000916,-0.46198274392099997
ACH-000917,-0.039313481511199996
ACH-000921,0.227179440959
ACH-000924,-0.0472459654265
ACH-000926,0.0727518485326
ACH-000928,-0.185195144976
ACH-000929,-0.172391675966
ACH-000932,-0.216429840341
ACH-000935,-0.451713876289
ACH-000936,0.045113777032
ACH-000937,0.165695358825
ACH-000938,0.18555443245900002
ACH-000939,0.350586633836
ACH-000941,0.121975946394
ACH-000943,-0.0333733239783
ACH-000946,-0.31206993251
ACH-000947,-0.0853300077795
ACH-000948,-0.258092590788
ACH-000950,0.14684154789599999
ACH-000953,0.159626498092
ACH-000957,-0.447000308597
ACH-000958,-0.3101620032
ACH-000960,0.08563348014589998
ACH-000963,0.0946949092878
ACH-000968,0.051068711393300006
ACH-000969,-0.08324760295110001
ACH-000973,-0.0820292788507
ACH-000974,-0.09854959655060001
ACH-000975,0.0521927272956
ACH-000976,-0.028108375019
ACH-000978,-0.0413521409527
ACH-000980,-0.0677673184022
ACH-000984,-0.351903190063
ACH-000986,-0.0159760642405
ACH-000988,-0.122903498765
ACH-000993,-0.224253370215
ACH-000994,-0.285982955218
ACH-000996,-0.101941279935
ACH-001001,-0.043646689670599995
ACH-001020,0.255552486599
ACH-001028,-0.00035980734603900005
ACH-001031,-0.0313942060727
ACH-001038,-0.0776477545112
ACH-001048,0.10024255134099999
ACH-001050,-0.0964619698774
ACH-001053,-0.265548442855
ACH-001054,-0.05141863529159999
ACH-001061,-0.0216954189844
ACH-001067,-0.28221262558800003
ACH-001075,0.0873795360935
ACH-001096,0.0110038909901
ACH-001128,0.599908475231
ACH-001134,-0.112879108698
ACH-001151,-0.106959710222
ACH-001163,0.0836576640241
ACH-001164,-0.17224735262600002
ACH-001173,-0.17477781522799998
ACH-001183,0.0842626592345
ACH-001184,-0.0317213916646
ACH-001190,-0.153766309132
ACH-001192,0.0287442206024
ACH-001193,-0.460916724392
ACH-001196,-0.10874290317
ACH-001197,0.0413778625526
ACH-001205,-0.339533901665
ACH-001211,-0.19806804422899998
ACH-001212,-0.08515478006680001
ACH-001228,-0.09453894640510001
ACH-001232,-0.022041434364200002
ACH-001239,-0.0603774020955
ACH-001274,0.09390471002010001
ACH-001275,0.0634455238776
ACH-001277,-0.13074616214
ACH-001278,-0.11011244390999998
ACH-001280,-0.367400007214
ACH-001283,0.0032449670957300004
ACH-001289,-0.139253002107
ACH-001295,-0.434856915277
ACH-001300,-0.0658238634834
ACH-001301,-0.170570712802
ACH-001302,-0.135197831834
ACH-001303,-0.00108007405153
ACH-001306,0.032528191971
ACH-001318,0.10957013062200001
ACH-001322,-0.258895014696
ACH-001328,-0.00506985739639
ACH-001332,0.285875624463
ACH-001333,-0.00695285523498
ACH-001336,-0.100652541066
ACH-001340,0.0723427956187
ACH-001346,0.08566068855249999
ACH-001353,-0.16931412313299998
ACH-001354,0.113767287294
ACH-001367,0.139175754234
ACH-001368,0.011347504337799998
ACH-001374,0.179031601452
ACH-001375,0.0189668983631
ACH-001377,-0.0394077216856
ACH-001380,-0.27299297066100003
ACH-001391,-0.0679398214208
ACH-001407,-0.0110398115826
ACH-001408,-0.075852764455
ACH-001413,-0.288522377025
ACH-001430,0.20574590171
ACH-001431,0.172493270475
ACH-001450,0.154149141098
ACH-001496,0.139947353425
ACH-001500,0.31198262860599996
ACH-001521,-0.0220703230354
ACH-001523,-0.0473034510953
ACH-001532,-0.181494747889
ACH-001536,-0.0458090837711
ACH-001550,0.257751175478
ACH-001552,-0.0186822243033
ACH-001554,0.0330570552938
ACH-001645,-0.045426901266400005
ACH-001654,-0.051053747163699995
ACH-001715,-0.09115244165980001
ACH-001735,-0.0523904948097
ACH-001736,0.13270520067299998
ACH-001737,-0.309865229056
ACH-001740,-0.0665270621809
ACH-001745,0.09398030986289999
ACH-001750,0.040314178036
ACH-001765,-0.0410521219227
ACH-001956,0.0285887493875
ACH-001957,-0.157021867889
