,GARS (2617)
ACH-000788,-0.9145199021279999
ACH-000791,-1.3535382342299997
ACH-000792,-0.7178577710490001
ACH-000794,-1.1334379518200002
ACH-000796,-1.08814308912
ACH-000799,-0.840166914938
ACH-000800,-1.15191370169
ACH-000802,-1.1523439793799999
ACH-000804,-1.1944063313600002
ACH-000805,-1.13843926743
ACH-000809,-0.84528578841
ACH-000810,-1.0270293452200001
ACH-000811,-1.57607827963
ACH-000817,-1.03036290721
ACH-000819,-1.1161686452600001
ACH-000820,-1.53498740847
ACH-000821,-1.3987384854299998
ACH-000822,-1.40015131259
ACH-000823,-1.1221490060600001
ACH-000824,-1.36544762681
ACH-000827,-0.703066086331
ACH-000829,-1.2627377687
ACH-000831,-1.17912673119
ACH-000832,-0.9184016577240001
ACH-000833,-0.902909637182
ACH-000834,-1.07964276927
ACH-000835,-1.27400848783
ACH-000836,-1.2980450411
ACH-000837,-1.12110050098
ACH-000838,-1.2378581924
ACH-000839,-0.8608538035709999
ACH-000840,-1.15838643989
ACH-000841,-1.03859666574
ACH-000843,-1.08989276893
ACH-000846,-0.959716275905
ACH-000847,-1.33780738365
ACH-000848,-1.11045410549
ACH-000849,-1.07772519941
ACH-000851,-1.1634387300799998
ACH-000855,-0.939707284464
ACH-000856,-1.0159228224799999
ACH-000858,-1.00559605825
ACH-000859,-0.930944617799
ACH-000861,-1.34713148919
ACH-000862,-1.2906621358700001
ACH-000865,-1.21519376537
ACH-000866,-1.22354507813
ACH-000867,-1.03043786598
ACH-000869,-1.28955706256
ACH-000872,-0.722477106671
ACH-000873,-0.9928017436200001
ACH-000876,-1.20443844186
ACH-000878,-0.889086526227
ACH-000880,-0.6754116144140001
ACH-000881,-1.15051683437
ACH-000882,-1.27656711704
ACH-000884,-1.01159433744
ACH-000885,-1.18226371156
ACH-000887,-1.00057196534
ACH-000888,-1.24134723674
ACH-000889,-1.31512827072
ACH-000890,-1.24394961219
ACH-000896,-0.9503047170810001
ACH-000898,-0.9986815745379999
ACH-000900,-0.891468856323
ACH-000901,-1.16321218702
ACH-000905,-0.9594865712389999
ACH-000906,-1.22524723155
ACH-000907,-0.853489020008
ACH-000910,-1.4737931841799998
ACH-000911,-1.1435596351200001
ACH-000912,-1.02515811027
ACH-000913,-1.3269005536299998
ACH-000915,-1.13269261082
ACH-000916,-1.1483941700799998
ACH-000917,-1.12621275138
ACH-000921,-1.3900792302899998
ACH-000924,-1.14631204667
ACH-000926,-1.4724260015200001
ACH-000928,-1.15459407548
ACH-000929,-1.05674093165
ACH-000932,-1.0739380453799998
ACH-000935,-0.9610033699349999
ACH-000936,-1.22721790291
ACH-000937,-1.31169264052
ACH-000938,-1.31224886991
ACH-000939,-1.24585526441
ACH-000941,-1.4291164478999998
ACH-000943,-1.24445862145
ACH-000946,-1.1260369112000002
ACH-000947,-1.16154061732
ACH-000948,-1.02994168248
ACH-000950,-1.10819733703
ACH-000953,-1.10378032577
ACH-000957,-0.816870093983
ACH-000958,-1.12884092005
ACH-000960,-1.3484630756
ACH-000963,-0.448887386583
ACH-000968,-1.2889405258600002
ACH-000969,-1.23736427532
ACH-000973,-1.04674887154
ACH-000974,-0.991029563096
ACH-000975,-1.1440594313099999
ACH-000976,-0.9533252371
ACH-000978,-1.40335721193
ACH-000980,-1.20958172345
ACH-000984,-1.14170819646
ACH-000986,-1.12308784266
ACH-000988,-1.40173809433
ACH-000993,-1.05071688793
ACH-000994,-0.9605518509630001
ACH-000996,-0.876152925645
ACH-001001,-1.26132507098
ACH-001020,-1.25382790737
ACH-001028,-1.25869436698
ACH-001031,-0.869173880054
ACH-001038,-1.05330914594
ACH-001048,-1.04901620466
ACH-001050,-1.11436475815
ACH-001053,-0.794953987145
ACH-001054,-0.9910996942329999
ACH-001061,-1.14669072691
ACH-001067,-1.06442002654
ACH-001075,-1.127133853
ACH-001096,-1.12084369241
ACH-001128,-1.40849320278
ACH-001134,-0.530155525102
ACH-001151,-1.1401764097799998
ACH-001163,-1.1875432339299998
ACH-001164,-0.5990618706009999
ACH-001173,-1.03282712158
ACH-001183,-1.1315009242899998
ACH-001184,-0.969754580077
ACH-001190,-1.23239283689
ACH-001192,-1.27867307327
ACH-001193,-0.825028780128
ACH-001196,-1.30160802238
ACH-001197,-1.13993676599
ACH-001205,-1.4024942248199999
ACH-001211,-0.92174614824
ACH-001212,-0.7418416374760001
ACH-001228,-1.20148076906
ACH-001232,-0.851226435594
ACH-001239,-1.1438460514700002
ACH-001274,-1.07504463306
ACH-001275,-1.15706049267
ACH-001277,-1.08426861399
ACH-001278,-0.952890113602
ACH-001280,-1.38398651051
ACH-001283,-1.20115784361
ACH-001289,-1.1776335668200002
ACH-001295,-1.01066850554
ACH-001300,-1.2671359446500001
ACH-001301,-1.03147072535
ACH-001302,-1.4815829671
ACH-001303,-0.837197769897
ACH-001306,-1.16184580176
ACH-001318,-1.35308248976
ACH-001322,-0.9836133259379999
ACH-001328,-1.26073568398
ACH-001332,-0.772875097747
ACH-001333,-1.28372328994
ACH-001336,-0.784205059863
ACH-001340,-0.937061038991
ACH-001346,-1.09195831906
ACH-001353,-1.0141700601
ACH-001354,-1.0531625818600001
ACH-001367,-1.09378369802
ACH-001368,-1.2990775497799998
ACH-001374,-0.9979190851019999
ACH-001375,-1.09443689496
ACH-001377,-0.9441971080600001
ACH-001380,-1.19369416425
ACH-001391,-1.16167530004
ACH-001407,-0.938000384628
ACH-001408,-1.0544383560700001
ACH-001413,-0.9037667862819999
ACH-001430,-1.15457730425
ACH-001431,-0.957117731538
ACH-001450,-1.5588462815600002
ACH-001496,-1.2165510501799999
ACH-001500,-1.2507590810200002
ACH-001521,-1.4649482529299998
ACH-001523,-1.31540349917
ACH-001532,-1.10858929415
ACH-001536,-0.9789807453079999
ACH-001550,-1.57608244765
ACH-001552,-1.3834392139200002
ACH-001554,-1.24267457263
ACH-001645,-1.20670667825
ACH-001654,-1.2951198775200001
ACH-001715,-1.2241992984399999
ACH-001735,-1.40390826444
ACH-001736,-1.11409323799
ACH-001737,-1.08271598015
ACH-001740,-1.09669889044
ACH-001745,-1.42661968739
ACH-001750,-0.939293022079
ACH-001765,-1.14307027788
ACH-001956,-1.1712928517799999
ACH-001957,-0.892846149542
