,KRCC1 (51315)
ACH-000334,-0.210785110229
ACH-000335,-0.333013959454
ACH-000336,-0.18264928361
ACH-000337,-0.0360815068265
ACH-000339,-0.00719051576858
ACH-000341,-0.132372018819
ACH-000348,-0.0377100229789
ACH-000350,-0.09372834498089999
ACH-000352,-0.21587485716200003
ACH-000356,-0.383643202922
ACH-000361,-0.33696016689400005
ACH-000362,-0.0495194438905
ACH-000363,0.019304534477
ACH-000364,-0.0172674118219
ACH-000365,-0.0727786960178
ACH-000366,-0.07287009010960001
ACH-000368,0.00739100312034
ACH-000374,-0.204507148221
ACH-000375,-0.0858102511575
ACH-000376,-0.221483829688
ACH-000381,-0.24953610863200001
ACH-000383,-0.008093764107850001
ACH-000387,-0.0912223042551
ACH-000389,-0.0368762307007
ACH-000390,-0.21048569961
ACH-000393,-0.0115332193218
ACH-000395,0.0834923087439
ACH-000397,-0.125327374794
ACH-000401,-0.08734876101669999
ACH-000402,-0.478098433103
ACH-000403,-0.0552769281993
ACH-000404,-0.0334845320438
ACH-000406,-0.048927287004
ACH-000407,-0.124425647632
ACH-000408,-0.16858537655900002
ACH-000410,-0.136062875536
ACH-000411,-0.297152747941
ACH-000414,-0.058530535202
ACH-000415,-0.144056373874
ACH-000416,-0.11443514182499999
ACH-000420,-0.12650855910199998
ACH-000421,-0.224853990902
ACH-000424,0.113947496137
ACH-000425,-0.0169786407061
ACH-000426,-0.022657750510900004
ACH-000427,-0.194657899338
ACH-000433,-0.275644390493
ACH-000436,-0.0807455455627
ACH-000444,0.09254726359689999
ACH-000445,0.0960644289621
ACH-000448,0.0743963454211
ACH-000450,0.0225931171209
ACH-000452,-0.140194845677
ACH-000454,-0.0598671310955
ACH-000458,-0.132549372061
ACH-000459,-0.147704493528
ACH-000460,-0.181312868008
ACH-000461,-0.157849480669
ACH-000463,-0.108673283684
ACH-000464,-0.257406609449
ACH-000466,0.0035841103833100002
ACH-000467,-0.18083701954599998
ACH-000468,-0.127446405363
ACH-000469,-0.010685011954600001
ACH-000470,-0.101189266704
ACH-000471,-0.0748592966833
ACH-000472,0.0195185363913
ACH-000473,-0.00577335575346
ACH-000475,-0.065425636951
ACH-000476,-0.0822646773603
ACH-000477,0.031849078346199995
ACH-000480,-0.147124888678
ACH-000481,-0.0771598497767
ACH-000483,-0.15467947502
ACH-000484,-0.177141724356
ACH-000485,0.00568812063081
ACH-000486,-0.261742575849
ACH-000487,-0.149304193507
ACH-000488,-0.0551949113764
ACH-000490,-0.270957023353
ACH-000491,-0.12708202170299998
ACH-000495,-0.292858027387
ACH-000496,-0.293124350225
ACH-000499,-0.09064534283949999
ACH-000500,-0.176876973209
ACH-000502,-0.060819702372399996
ACH-000503,0.28877449583799997
ACH-000505,-0.18796461622400001
ACH-000507,-0.109215962884
ACH-000510,0.00420867980942
ACH-000511,-0.181131834437
ACH-000512,-0.123054552488
ACH-000516,-0.0459246114074
ACH-000517,-0.0817845805679
ACH-000518,-0.33367205065600003
ACH-000520,-0.108544122986
ACH-000521,-0.202527873946
ACH-000522,-0.241751394282
ACH-000524,-0.07883689776200001
ACH-000527,-0.222341104953
ACH-000528,-0.0766547201865
ACH-000537,-0.0363637340856
ACH-000541,-0.34523439821699997
ACH-000542,-0.0414143451331
ACH-000544,-0.175173141711
ACH-000545,-0.10850666550999999
ACH-000547,-0.290866697953
ACH-000548,-0.173643226632
ACH-000549,-0.0514823724041
ACH-000550,-0.0775700573052
ACH-000552,-0.0920706845045
ACH-000556,-0.27037223471
ACH-000557,0.0516681415989
ACH-000570,-0.15440697097699999
ACH-000571,0.007259177829359999
ACH-000573,-0.265415818962
ACH-000576,-0.09447961552169999
ACH-000580,-0.294140620831
ACH-000584,-0.14192450434
ACH-000585,-0.0316258020931
ACH-000588,-0.052643156092
ACH-000589,-0.137035619039
ACH-000591,-0.10225165717700001
ACH-000593,-0.10799288333599999
ACH-000600,-0.152129554501
ACH-000601,-0.065592782444
ACH-000604,-0.15731362725
ACH-000605,-0.133224953318
ACH-000606,-0.206071984078
ACH-000608,-0.00934439040113
ACH-000614,-0.304974981261
ACH-000616,-0.021775435110299998
ACH-000618,-0.121924103002
ACH-000619,-0.0548997862479
ACH-000620,0.051558448135599996
ACH-000621,-0.014568457843200001
ACH-000622,0.153789581599
ACH-000623,-0.0350059432258
ACH-000624,-0.11073071425999999
ACH-000627,-0.00913062102225
ACH-000630,-0.0027557282671500003
ACH-000632,-0.14192482559699998
ACH-000633,-0.05548023263330001
ACH-000637,-0.215526490984
ACH-000638,-0.21198202381499998
ACH-000646,0.15817940307199999
ACH-000647,0.00785871214408
ACH-000648,-0.360108911053
ACH-000649,-0.147398819476
ACH-000651,-0.090810903436
ACH-000652,-0.0823085308488
ACH-000653,-0.0596937333161
ACH-000657,-0.129587346262
ACH-000658,-0.0196676888153
ACH-000661,-0.06511988505300001
ACH-000662,-0.19077438604699998
ACH-000663,-0.196318005452
ACH-000665,-0.263291473369
ACH-000671,-0.007304620902699999
ACH-000673,-0.208363328598
ACH-000676,-0.0899836197398
ACH-000677,-0.0637141657984
ACH-000681,-0.017478713014200002
ACH-000682,-0.168314099852
ACH-000683,-0.133020838699
ACH-000684,-0.216386692823
ACH-000688,-0.09829572584230001
ACH-000693,-0.11514785587500001
ACH-000694,-0.0307007366858
ACH-000695,-0.00991696001464
ACH-000696,-0.15770932113
ACH-000697,0.014906792582200002
ACH-000699,-0.165999170713
ACH-000701,-0.101437616013
ACH-000706,-0.0945373839187
ACH-000711,-0.179547662485
ACH-000713,-0.28360971015700004
ACH-000714,-0.04442836393619999
ACH-000718,-0.0202672425755
ACH-000720,-0.056726420524900005
ACH-000721,-0.208359145346
ACH-000724,-0.027735642236299998
ACH-000725,-0.18978365879700002
ACH-000732,0.0363304559876
ACH-000734,-0.115899953093
ACH-000735,-0.126743757447
ACH-000736,0.156774310793
ACH-000738,-0.0450576821848
ACH-000746,0.161914041936
ACH-000747,-0.188561200177
ACH-000748,-0.128907382756
ACH-000753,-0.0639846417782
ACH-000756,-0.207907460073
ACH-000757,-0.0889772030405
ACH-000758,-0.146284595475
ACH-000760,-0.27520576719900003
ACH-000763,-0.243567644556
ACH-000764,-0.315750519624
ACH-000765,0.168558070616
ACH-000766,-0.05221603865069999
ACH-000767,-0.0421727866724
ACH-000768,-0.0650670964591
ACH-000769,-0.0073742094089899995
ACH-000770,-0.129408272261
ACH-000771,-0.039595021464
ACH-000773,-0.127284263563
ACH-000776,-0.24528729953
ACH-000777,-0.117906597764
ACH-000778,-0.107003669441
ACH-000781,-0.0292403662926
ACH-000782,-0.10044639903699999
ACH-000783,0.0374125698746
ACH-000784,-0.07971536510510001
ACH-000785,-0.16164492384
ACH-000787,-0.289908030314
ACH-000788,-0.131984534146
ACH-000791,-0.124679002661
ACH-000792,-0.065782461108
ACH-000794,-0.210280765331
ACH-000796,-0.136809520593
ACH-000799,-0.155911304231
ACH-000800,-0.187884003765
ACH-000802,-0.17822808033799997
ACH-000804,-0.261403014255
ACH-000805,-0.30568045612100003
ACH-000809,-0.14856652948899998
ACH-000810,-0.00875487829132
ACH-000811,-0.075967562784
ACH-000817,-0.299669105175
ACH-000819,0.0502034282259
ACH-000820,-0.09067762664380001
ACH-000821,-0.226598260757
ACH-000822,-0.18078061889199998
ACH-000823,-0.12495568910499999
ACH-000824,0.0167118401039
ACH-000827,-0.13496498748
ACH-000829,-0.028094470236900003
ACH-000831,-0.0748883468567
ACH-000832,-0.139105439735
ACH-000833,-0.1138386102
ACH-000834,-0.276805507297
ACH-000835,-0.0573708325832
ACH-000836,-0.127136979132
ACH-000837,0.00037002072186900005
ACH-000838,-0.18511494278
ACH-000839,-0.0412407370284
ACH-000840,0.05296920379700001
ACH-000841,-0.176523275837
ACH-000843,-0.182520347425
ACH-000846,-0.051453429438899995
ACH-000847,0.0186231134687
ACH-000848,-0.1371078108
ACH-000849,-0.165761978045
ACH-000851,-0.201089463326
ACH-000855,-0.17761358319
ACH-000856,-0.115859857398
ACH-000858,-0.0822098806202
ACH-000859,-0.42522737026699997
ACH-000861,-0.0932463089954
ACH-000862,-0.0984470015859
ACH-000865,-0.0073286612670000004
ACH-000866,0.019074563059999997
ACH-000867,-0.198676080064
ACH-000869,0.031213836951799998
ACH-000872,-0.0249546188026
ACH-000873,-0.253989091409
ACH-000876,-0.186679945982
ACH-000878,-0.166857490593
ACH-000880,0.130441123445
ACH-000881,-0.0503297238351
ACH-000882,-0.122289342848
ACH-000884,-0.023503321345299998
ACH-000885,-0.10112910046399999
ACH-000887,-0.11812958574999999
ACH-000888,-0.0151230247465
ACH-000889,-0.030167694153299996
ACH-000890,0.08950831335289999
ACH-000896,-0.055599189329500004
ACH-000898,-0.136514529434
ACH-000900,-0.36343205664800005
ACH-000901,-0.157887198699
ACH-000905,-0.13443172886
ACH-000906,-0.096350846758
ACH-000907,-0.153576427942
ACH-000910,-0.041114539207099995
ACH-000911,0.00126275277344
ACH-000912,-0.21054457150400002
ACH-000913,-0.132537349273
ACH-000915,0.0805949675157
ACH-000916,0.13399087302100002
ACH-000917,-0.228107331808
ACH-000921,-0.202253380684
ACH-000924,-0.169323243701
ACH-000926,0.10009335357
ACH-000928,-0.0799522055935
ACH-000929,0.178799728657
ACH-000932,-0.231511514148
ACH-000935,-0.14528375247199998
ACH-000936,-0.216546214966
ACH-000937,-0.16138175309699998
ACH-000938,0.010443827119700001
ACH-000939,-0.130574840174
ACH-000941,0.015095146432700001
ACH-000943,-0.151260997585
ACH-000946,-0.136230820936
ACH-000947,-0.07085042909089999
ACH-000948,0.0114918814606
ACH-000950,0.15593696327
ACH-000953,-0.143662830416
ACH-000957,-0.069962054298
ACH-000958,0.0741957603365
ACH-000960,-0.0908917695208
ACH-000963,-0.290298171119
ACH-000968,-0.0196866466735
ACH-000969,-0.12882462318600002
ACH-000973,-0.173007826974
ACH-000974,0.052002017700899995
ACH-000975,-0.410475886302
ACH-000976,-0.265489130382
ACH-000978,-0.368438125513
ACH-000980,-0.11540906795299999
ACH-000984,-0.09343035186410001
ACH-000986,-0.33861820621100003
ACH-000988,-0.0557460075753
ACH-000993,-0.08156415829239999
ACH-000994,-0.221892429813
ACH-000996,-0.05694379724280001
ACH-001001,-0.201458748643
ACH-001020,-0.05559567011680001
ACH-001028,-0.188607652098
ACH-001031,-0.023368865584299996
ACH-001038,-0.124334210139
ACH-001048,-0.20242852614100001
ACH-001050,-0.04372214663769999
ACH-001053,-0.0160370261411
ACH-001054,-0.10452469956900001
ACH-001061,-0.136642712262
ACH-001067,-0.18140907617899998
ACH-001075,0.0682325492304
ACH-001096,0.0790724045688
ACH-001128,-0.403475184933
ACH-001134,-0.110189838665
ACH-001151,-0.19176210902899998
ACH-001163,-0.0964156383047
ACH-001164,-0.103720045685
ACH-001173,-0.205577941247
ACH-001183,-0.030128684187599997
ACH-001184,0.017440318053
ACH-001190,-0.0337130386886
ACH-001192,-0.0226866191789
ACH-001193,-0.20649902142499998
ACH-001196,-0.133460935731
ACH-001197,-0.233301987126
ACH-001205,-0.0749286999977
ACH-001211,0.038882859238300004
ACH-001212,0.0630724749517
ACH-001228,-0.12218150247199999
ACH-001232,-0.244402930989
ACH-001239,-0.155457854757
ACH-001274,-0.125210715594
ACH-001275,-0.0649787176605
ACH-001277,0.22302739586599998
ACH-001278,-0.208579423044
ACH-001280,0.180053203854
ACH-001283,-0.238012122339
ACH-001289,-0.192958339403
ACH-001295,-0.174582697472
ACH-001300,-0.067288361806
ACH-001301,0.17325769115400003
ACH-001302,0.0412975181819
ACH-001303,0.12331906773199999
ACH-001306,0.0349227060233
ACH-001318,-0.12788228349300002
ACH-001322,-0.034761148587300006
ACH-001328,-0.259101682399
ACH-001332,0.00448211442511
ACH-001333,-0.09093757784880001
ACH-001336,-0.11817161025100001
ACH-001340,-0.09414327252
ACH-001346,-0.122005633435
ACH-001353,-0.0841334834497
ACH-001354,0.011481330671600001
ACH-001367,-0.141137970648
ACH-001368,-0.14196761045999998
ACH-001374,-0.122069276583
ACH-001375,-0.06117788758500001
ACH-001377,-0.107874923649
ACH-001380,-0.184620039031
ACH-001391,-0.098167584726
ACH-001407,-0.255923127092
ACH-001408,0.0200443135419
ACH-001413,-0.12164982550999999
ACH-001430,-0.288294435083
ACH-001431,-0.12338457452299999
ACH-001450,-0.0017544217057399998
ACH-001496,-0.053611850630099996
ACH-001500,-0.198300741563
ACH-001521,-0.311645495259
ACH-001523,-0.0520554711931
ACH-001532,-0.129589458072
ACH-001536,-0.276549409308
ACH-001550,-0.014770789036299999
ACH-001552,-0.0115182581417
ACH-001554,-0.0691855151897
ACH-001645,-0.026160018744299997
ACH-001654,-0.09736642423260002
ACH-001715,-0.0811480914043
ACH-001735,0.0445441872045
ACH-001736,0.000529573424049
ACH-001737,-0.472513796246
ACH-001740,-0.0337088237321
ACH-001745,-0.169949466504
ACH-001750,0.048333390598499996
ACH-001765,0.04742580080080001
ACH-001956,0.047500002539599996
ACH-001957,-0.06769022747430001
