,CTNNBIP1 (56998)
ACH-000310,-0.136592124723
ACH-000311,0.400447427699
ACH-000312,-0.190924477594
ACH-000315,-0.206391582121
ACH-000316,-0.213695523717
ACH-000317,-0.184053055493
ACH-000318,0.0868924940271
ACH-000319,-0.207676529887
ACH-000320,-0.0247981677153
ACH-000322,-0.236407488624
ACH-000323,-0.344671142692
ACH-000324,-0.023710733547200002
ACH-000329,-0.175129832387
ACH-000330,-0.30663787476
ACH-000331,0.0313323467435
ACH-000332,-0.09817125273970001
ACH-000334,-0.291134832906
ACH-000335,-0.18115860225000002
ACH-000336,-0.368309800223
ACH-000337,-0.23798606444000003
ACH-000339,-0.176235763942
ACH-000341,-0.394992448304
ACH-000348,-0.23647146065400002
ACH-000350,-0.0411208509383
ACH-000352,-0.0804596720633
ACH-000356,0.291176476894
ACH-000361,0.042291479667199997
ACH-000362,-0.189742915765
ACH-000363,-0.29137662972100004
ACH-000364,-0.25208284623000005
ACH-000365,-0.193784144314
ACH-000366,-0.0541157770139
ACH-000368,-0.221969436185
ACH-000374,-0.0583986788172
ACH-000375,0.142818724481
ACH-000376,-0.053948995403300004
ACH-000381,-0.544174309398
ACH-000383,-0.17438233584
ACH-000387,-0.0940274893405
ACH-000389,-0.3751354569
ACH-000390,-0.0746626567343
ACH-000393,-0.227698393255
ACH-000395,-0.262651916594
ACH-000397,-0.11549977249500001
ACH-000401,-0.0011804594669400001
ACH-000402,-0.308839004597
ACH-000403,-0.27898439927499996
ACH-000404,-0.31940420511900003
ACH-000406,-0.099594487852
ACH-000407,-0.308659051982
ACH-000408,-0.072100421638
ACH-000410,0.28209177582600004
ACH-000411,-0.203021073667
ACH-000414,0.14931746453400002
ACH-000415,-0.184519346119
ACH-000416,-0.38939229037600004
ACH-000420,-0.0300311174567
ACH-000421,-0.178960316013
ACH-000424,0.273783299562
ACH-000425,-0.13344612892000002
ACH-000426,-0.0597756200887
ACH-000427,-0.21566070211
ACH-000433,0.131563888238
ACH-000436,-0.46674278842699995
ACH-000444,-0.117688889463
ACH-000445,-0.18196524967799999
ACH-000448,-0.163049605254
ACH-000450,0.37733748735600003
ACH-000452,-0.200045548834
ACH-000454,-0.122537183309
ACH-000458,-0.436899863119
ACH-000459,0.104773513675
ACH-000460,-0.17810684232500001
ACH-000461,-0.126216334431
ACH-000463,0.125139448357
ACH-000464,-0.381976380845
ACH-000466,-0.0153318577007
ACH-000467,-0.157082224121
ACH-000468,-0.09422725837210001
ACH-000469,-0.15458145969
ACH-000470,-0.258034041275
ACH-000471,0.000169478304407
ACH-000472,-0.062390882422
ACH-000473,-0.127978901113
ACH-000475,-0.213930464697
ACH-000476,-0.20302206006999998
ACH-000477,0.324348838842
ACH-000480,0.28565465899799997
ACH-000481,-0.101475683616
ACH-000483,-0.204177747709
ACH-000484,-0.42804868657399997
ACH-000485,-0.0010842574345
ACH-000486,-0.0583591369586
ACH-000487,-0.08569067576310001
ACH-000488,-0.161189672357
ACH-000490,-0.174216598734
ACH-000491,0.0467894036008
ACH-000495,-0.16315782657
ACH-000496,-0.132914654833
ACH-000499,-0.11002210551899999
ACH-000500,-0.276118898559
ACH-000502,-0.06590203413580001
ACH-000503,-0.113319927468
ACH-000505,-0.314712181014
ACH-000507,-0.12577193876499998
ACH-000510,-0.16114583652699999
ACH-000511,-0.0900297032326
ACH-000512,-0.498239125547
ACH-000516,0.013851222181599999
ACH-000517,-0.0947109202625
ACH-000518,-0.0320711431685
ACH-000520,-0.04566317442980001
ACH-000521,-0.260466339415
ACH-000522,-0.409964452319
ACH-000524,-0.180034952606
ACH-000527,-0.154478347781
ACH-000528,-0.133638110832
ACH-000537,-0.0413888628079
ACH-000541,-0.382355793653
ACH-000542,-0.218771198581
ACH-000544,-0.344306977131
ACH-000545,-0.0780599195725
ACH-000547,0.0051590161167700006
ACH-000548,-0.310374767678
ACH-000549,-0.105907236622
ACH-000550,-0.471247722345
ACH-000552,-0.258804892887
ACH-000556,-0.347309648927
ACH-000557,-0.274459178128
ACH-000570,-0.0601408921969
ACH-000571,-0.261993105976
ACH-000573,-0.19849595924400001
ACH-000576,-0.11638613140699999
ACH-000580,0.20035102260499998
ACH-000584,-0.10511774292300001
ACH-000585,-0.193406120941
ACH-000588,-0.25085997144600003
ACH-000589,0.00435685845279
ACH-000591,-0.0436679219458
ACH-000593,-0.31606389278700003
ACH-000600,-0.406445975069
ACH-000601,-0.141767401821
ACH-000604,-0.111940314659
ACH-000605,-0.213763035429
ACH-000606,-0.19332302650400002
ACH-000608,-0.247571129494
ACH-000614,-0.0896920291615
ACH-000616,-0.203638938638
ACH-000618,0.129185874357
ACH-000619,-0.15466685049599999
ACH-000620,-0.07146125807680001
ACH-000621,-0.31048424329
ACH-000622,-0.162000142714
ACH-000623,-0.266897561642
ACH-000624,-0.07635452818189999
ACH-000627,-0.26510365803
ACH-000630,-0.415216028725
ACH-000632,-0.24299243031999998
ACH-000633,-0.32386339038899997
ACH-000637,-0.123521556636
ACH-000638,-0.171427470414
ACH-000646,-0.14040097097999998
ACH-000647,-0.08373061448869999
ACH-000648,-0.211070662943
ACH-000649,-0.13735117245
ACH-000651,-0.0836697576833
ACH-000652,-0.171258707574
ACH-000653,-0.23827852489100002
ACH-000657,-0.0692918592665
ACH-000658,-0.34078129422200004
ACH-000661,0.0551977902644
ACH-000662,0.0213602288992
ACH-000663,-0.321341412297
ACH-000665,-0.0434472756723
ACH-000671,-0.103750002447
ACH-000673,-0.00806241826854
ACH-000676,-0.0531291679751
ACH-000677,-0.166875857736
ACH-000681,0.0323762125258
ACH-000682,-0.0821149545516
ACH-000683,-0.30994079321199997
ACH-000684,-0.0245886597587
ACH-000688,-0.32031667226
ACH-000693,-0.184984235421
ACH-000694,-0.105274291918
ACH-000695,-0.872997623628
ACH-000696,-0.10168172137800001
ACH-000697,-0.207663427186
ACH-000699,-0.36125745988700003
ACH-000701,-0.106606626461
ACH-000706,0.009192037019350001
ACH-000711,-0.11896507774599999
ACH-000713,-0.20197848904
ACH-000714,-0.38956188304300005
ACH-000718,-0.250506919038
ACH-000720,-0.104191326468
ACH-000721,-0.260626958679
ACH-000724,-0.510299533935
ACH-000725,-0.372046137288
ACH-000732,-0.21224950166099998
ACH-000734,-0.037986041973
ACH-000735,-0.134221957005
ACH-000736,0.32035961927400003
ACH-000738,0.0453263828182
ACH-000746,-0.09276458954219999
ACH-000747,-0.0531796465654
ACH-000748,-0.13861302375499998
ACH-000753,-0.141288029904
ACH-000756,-0.475990755697
ACH-000757,-0.137396764417
ACH-000758,-0.46209127863399996
ACH-000760,-0.170373718899
ACH-000763,-0.11285568689200001
ACH-000764,-0.189110086974
ACH-000765,-0.0843027266881
ACH-000766,-0.227825549966
ACH-000767,-0.0897209119716
ACH-000768,0.186452540233
ACH-000769,-0.126906703031
ACH-000770,-0.0868795200963
ACH-000771,-0.14338927575899998
ACH-000773,-0.308658136837
ACH-000776,-0.24214386574000002
ACH-000777,-0.140886389578
ACH-000778,0.05021825536690001
ACH-000781,-0.07329004114519999
ACH-000782,-0.21601925550999998
ACH-000783,-0.265200909365
ACH-000784,-0.24975492246599998
ACH-000785,-0.00737901505578
ACH-000787,-0.07427527671010001
ACH-000788,-0.0062830821086300006
ACH-000791,-0.0500046912279
ACH-000792,-0.282602575322
ACH-000794,-0.24926438849399998
ACH-000796,-0.0213262080796
ACH-000799,0.169483554731
ACH-000800,0.022261431975799998
ACH-000802,-0.214610512915
ACH-000804,-0.455918686572
ACH-000805,0.369403374597
ACH-000809,-0.21617685531199998
ACH-000810,0.0626796092676
ACH-000811,-0.27454051267499996
ACH-000817,-0.255538575209
ACH-000819,0.08939699021510002
ACH-000820,-0.247817441006
ACH-000821,-0.031394702843299996
ACH-000822,0.224996432698
ACH-000823,-0.172976220881
ACH-000824,-0.182026806169
ACH-000827,-0.17336034126699998
ACH-000829,-0.36016396678
ACH-000831,-0.195283630058
ACH-000832,0.0291995564554
ACH-000833,-0.0944009833062
ACH-000834,-0.11230949844
ACH-000835,-0.188671850729
ACH-000836,-0.128729948792
ACH-000837,-0.107255234074
ACH-000838,-0.0595372484445
ACH-000839,-0.283890597319
ACH-000840,-0.329665662091
ACH-000841,-0.21788187522799998
ACH-000843,-0.075091960914
ACH-000846,-0.183832403816
ACH-000847,0.054170467182200005
ACH-000848,0.029084778018099996
ACH-000849,-0.106782727415
ACH-000851,-0.244734499434
ACH-000855,-0.322215835989
ACH-000856,-0.263615644344
ACH-000858,-0.023951703171599996
ACH-000859,-0.10562567632200001
ACH-000861,0.059050228572899995
ACH-000862,-0.209538349783
ACH-000865,-0.243627225275
ACH-000866,-0.13103399935499999
ACH-000867,-0.111157214583
ACH-000869,-0.132717699885
ACH-000872,-0.17421079050500002
ACH-000873,-0.253859741322
ACH-000876,-0.108853924538
ACH-000878,-0.0703381476165
ACH-000880,-0.15703087916300001
ACH-000881,-0.175477490944
ACH-000882,-0.280469196459
ACH-000884,-0.113088899748
ACH-000885,-0.145803715649
ACH-000887,-0.217909859066
ACH-000888,-0.241377446639
ACH-000889,-0.140750501256
ACH-000890,0.0313030726456
ACH-000896,-0.07379777083910001
ACH-000898,0.05250297106869999
ACH-000900,-0.17044804416700002
ACH-000901,-0.12421452365499999
ACH-000905,-0.137122326475
ACH-000906,-0.14723514215
ACH-000907,-0.298043715461
ACH-000910,-0.314109237962
ACH-000911,-0.023800070022
ACH-000912,-0.0430507891417
ACH-000913,-0.00561758000473
ACH-000915,-0.08461750613939999
ACH-000916,0.5052253522169999
ACH-000917,-0.125701600736
ACH-000921,-0.20762712967799998
ACH-000924,-0.159858485759
ACH-000926,-0.110969013869
ACH-000928,-0.370212080488
ACH-000929,0.004347868167189999
ACH-000932,-0.141023499103
ACH-000935,-0.22514101605700002
ACH-000936,-0.36554870974299997
ACH-000937,-0.22725662719599998
ACH-000938,-0.0472039780876
ACH-000939,-0.43276345884499995
ACH-000941,0.006996610090569999
ACH-000943,-0.15596337355599998
ACH-000946,-0.200275651263
ACH-000947,0.0795530931772
ACH-000948,-0.19452472472899998
ACH-000950,-0.230675640714
ACH-000953,-0.30105918752300004
ACH-000957,0.17661588622000002
ACH-000958,-0.129156771022
ACH-000960,-0.318567904941
ACH-000963,0.139114541092
ACH-000968,-0.044337153231300004
ACH-000969,-0.305569662511
ACH-000973,-0.22604603420400002
ACH-000974,-0.183257318182
ACH-000975,-0.380195011753
ACH-000976,-0.141863612477
ACH-000978,-0.184980724949
ACH-000980,-0.27083399728199997
ACH-000984,-0.168756883481
ACH-000986,-0.167022028333
ACH-000988,0.254333344241
ACH-000993,-0.19982940537500002
ACH-000994,-0.30038823255999997
ACH-000996,-0.234371621453
ACH-001001,-0.0920743355
ACH-001020,-0.118744987098
ACH-001028,-0.19150763900899997
ACH-001031,-0.06766323560990001
ACH-001038,-0.194974847853
ACH-001048,-0.301729021752
ACH-001050,-0.21896337985
ACH-001053,-0.21079658659000003
ACH-001054,-0.33991235492
ACH-001061,-0.06442986579780001
ACH-001067,-0.262807035059
ACH-001075,-0.0738870278537
ACH-001096,-0.11546256094
ACH-001128,0.22855387830200002
ACH-001134,-0.08721088307810002
ACH-001151,-0.124764173072
ACH-001163,-0.227756402311
ACH-001164,-0.429565857202
ACH-001173,-0.0568341284241
ACH-001183,0.071906238796
ACH-001184,-0.215616501813
ACH-001190,-0.26926113176399996
ACH-001192,-0.23675934019699998
ACH-001193,-0.42864892332599996
ACH-001196,-0.06514475145380001
ACH-001197,-0.15319745714000002
ACH-001205,-0.217043045269
ACH-001211,-0.0970655163827
ACH-001212,-0.351027110137
ACH-001228,-0.0741089732745
ACH-001232,-0.0432862412046
ACH-001239,-0.03762491060169999
ACH-001274,-0.299244085239
ACH-001275,-0.292191614324
ACH-001277,-0.610849326458
ACH-001278,0.043147323310400006
ACH-001280,0.321596267813
ACH-001283,-0.0867910642416
ACH-001289,-0.046956187370800005
ACH-001295,-0.258289087163
ACH-001300,-0.218408855707
ACH-001301,-0.221398582709
ACH-001302,0.169905817337
ACH-001303,-0.6236794412259999
ACH-001306,-0.150468716342
ACH-001318,0.118195292895
ACH-001322,-0.232823675686
ACH-001328,-0.0639014721348
ACH-001332,-0.313199689394
ACH-001333,-0.137650182767
ACH-001336,0.0197494617455
ACH-001340,-0.260003533037
ACH-001346,-0.209406146226
ACH-001353,-0.0431248077037
ACH-001354,-0.9605090821200001
ACH-001367,-0.156558515191
ACH-001368,-0.30145950461
ACH-001374,-0.0343708378221
ACH-001375,-0.108975390736
ACH-001377,-0.0667027510694
ACH-001380,-0.218897673208
ACH-001391,-0.0608974919687
ACH-001407,-0.0769055027447
ACH-001408,-0.22541961688200002
ACH-001413,-0.163959833479
ACH-001430,-0.249182856231
ACH-001431,-0.21025091297100001
ACH-001450,-0.362099956541
ACH-001496,-0.199747848882
ACH-001500,-0.167005306127
ACH-001521,0.103468052577
ACH-001523,-0.147273664493
ACH-001532,-0.11028162440400001
ACH-001536,0.233066149702
ACH-001550,-0.07803199187570001
ACH-001552,-0.47245806559799997
ACH-001554,-0.038900513653
ACH-001645,-0.119259318476
ACH-001654,-0.213765333997
ACH-001715,-0.274267139509
ACH-001735,-0.278748043868
ACH-001736,-0.236762792749
ACH-001737,-0.09491897394760002
ACH-001740,-0.09484270759639998
ACH-001745,-0.249925973516
ACH-001750,-0.140229395315
ACH-001765,-0.096436303254
ACH-001956,-0.127599709644
ACH-001957,-0.17944348216699998
