,KMT2A (4297)
ACH-000916,-0.287651748584
ACH-000917,-0.341137220141
ACH-000921,0.026205226044
ACH-000924,-0.34964885034800003
ACH-000926,-0.23129919125
ACH-000928,-0.308486504208
ACH-000929,-0.0735621995777
ACH-000932,0.257410894095
ACH-000935,-0.0938178756206
ACH-000936,-0.612452256979
ACH-000937,-0.18191022902600001
ACH-000938,-0.42384896884499995
ACH-000939,0.186259071371
ACH-000941,-0.447551632496
ACH-000943,-0.06939731881630001
ACH-000946,-0.427414616337
ACH-000947,0.010555756778500002
ACH-000948,-0.31544627709
ACH-000950,-0.14827926916
ACH-000953,-0.06150454098640001
ACH-000957,-0.363175802654
ACH-000958,-0.281475195128
ACH-000960,-0.114335380429
ACH-000963,-0.379921034988
ACH-000968,-0.22889028131499997
ACH-000969,-0.462314593829
ACH-000973,-0.373524399664
ACH-000974,-0.40086769227499996
ACH-000975,-0.076444420041
ACH-000976,-0.275581932078
ACH-000978,-0.519930597631
ACH-000980,-0.5266981320040001
ACH-000984,-0.635659027941
ACH-000986,-0.267809668976
ACH-000988,-0.66000835161
ACH-000993,-0.339973496453
ACH-000994,-0.46270714534699997
ACH-000996,-0.596158225203
ACH-001001,-0.43726809108000003
ACH-001020,0.11127724385500001
ACH-001028,-0.139530114465
ACH-001031,-0.674067208502
ACH-001038,-0.10888113831900001
ACH-001048,-0.476005973531
ACH-001050,-0.626159198886
ACH-001053,-0.361699981712
ACH-001054,-0.38630541937299995
ACH-001061,-0.7437812652879999
ACH-001067,-0.550016465648
ACH-001075,-0.169985128107
ACH-001096,-0.606484116984
ACH-001128,0.914080866476
ACH-001134,-0.259114864589
ACH-001151,-0.541517494368
ACH-001163,-0.418575104222
ACH-001164,-0.23604076347600003
ACH-001173,0.024784358530599997
ACH-001183,-0.0704895883131
ACH-001184,0.057945960300500005
ACH-001190,-0.27113066120900003
ACH-001192,-0.18963995297000003
ACH-001193,-0.308351300328
ACH-001196,-0.26592112706500004
ACH-001197,-0.120218375627
ACH-001205,-0.8823901438339999
ACH-001211,-0.127949166306
ACH-001212,0.0712962353644
ACH-001228,-0.11700351680299999
ACH-001232,0.124072548076
ACH-001239,-0.214217457792
ACH-001274,-0.578117154711
ACH-001275,-0.476131442674
ACH-001277,-0.442243739685
ACH-001278,-0.38613348350599996
ACH-001280,-0.41618840162
ACH-001283,-0.456690449013
ACH-001289,-0.741802493081
ACH-001295,0.23322836284600001
ACH-001300,-0.119217532125
ACH-001301,0.198323489183
ACH-001302,0.194751785126
ACH-001303,-0.599878761189
ACH-001306,-0.482878502175
ACH-001318,-0.192199672776
ACH-001322,-0.518155917871
ACH-001328,-0.18436415544
ACH-001332,-0.154096188131
ACH-001333,-0.280713962228
ACH-001336,-0.243674775766
ACH-001340,-0.630120001572
ACH-001346,-0.22341692504799998
ACH-001353,-0.0996636941412
ACH-001354,-0.551352443191
ACH-001367,-0.252075562601
ACH-001368,-0.278322278189
ACH-001374,0.221155343828
ACH-001375,-0.118237539274
ACH-001377,-0.291108291671
ACH-001380,-0.685908269147
ACH-001391,-0.28117145844
ACH-001407,-0.41503927266699997
ACH-001408,-0.0915244143118
ACH-001413,-0.328388374316
ACH-001430,0.07704731030739999
ACH-001431,-0.129235925596
ACH-001450,-0.225151996118
ACH-001496,-0.145567111334
ACH-001500,0.0675024631305
ACH-001521,0.0276514663758
ACH-001523,-0.033453075584299996
ACH-001532,-0.396587579242
ACH-001536,-0.254173626572
ACH-001550,0.0731527575308
ACH-001552,-0.26699560069600003
ACH-001554,-0.0721075625458
ACH-001645,-0.320472824304
ACH-001654,-0.1324860325
ACH-001715,-0.0658111037948
ACH-001735,-0.859758344423
ACH-001736,-0.966706414905
ACH-001737,-0.128313571954
ACH-001740,-0.190393766335
ACH-001745,-0.240042640489
ACH-001750,-0.165062572405
ACH-001765,-0.234382938684
ACH-001956,-0.491848734485
ACH-001957,-0.115752874736
