,PNRC2 (55629)
ACH-000393,-0.24776458470600002
ACH-000395,-0.47102171726400005
ACH-000397,-0.374986491872
ACH-000401,-0.284914049565
ACH-000402,-0.372554021227
ACH-000403,-0.29513496966499997
ACH-000404,-0.11903232032
ACH-000406,-0.157556984188
ACH-000407,-0.39214370241999996
ACH-000408,-0.6330632328410001
ACH-000410,-0.29014749680199997
ACH-000411,-0.15897997596400001
ACH-000414,-0.40396935051700006
ACH-000415,-0.415564589035
ACH-000416,-0.44553993313100004
ACH-000420,-0.16362086911499998
ACH-000421,-0.346316613829
ACH-000424,-0.262301248217
ACH-000425,-0.34548536692500004
ACH-000426,-0.346110494838
ACH-000427,-0.058984975907800004
ACH-000433,-0.510848002244
ACH-000436,-0.204313873178
ACH-000444,-0.329394325509
ACH-000445,-0.308832820376
ACH-000448,-0.225303848671
ACH-000450,0.202476677107
ACH-000452,-0.264766934987
ACH-000454,-0.467097089719
ACH-000458,-0.49866665901100005
ACH-000459,-0.183762545119
ACH-000460,-0.36895487142399996
ACH-000461,-0.669080309549
ACH-000463,-0.40938480787
ACH-000464,-0.47581351261699995
ACH-000466,-0.34010468495800006
ACH-000467,-0.492247577918
ACH-000468,-0.360826266467
ACH-000469,-0.4395235039
ACH-000470,-0.332206771809
ACH-000471,-0.262896759694
ACH-000472,-0.36331402145400005
ACH-000473,-0.257036935245
ACH-000475,-0.216869293827
ACH-000476,-0.387800941928
ACH-000477,-0.164553741127
ACH-000480,-0.293070594894
ACH-000481,-0.307027127269
ACH-000483,-0.186999432513
ACH-000484,-0.159973911761
ACH-000485,-0.525516144089
ACH-000486,-0.362325100143
ACH-000487,-0.630427966304
ACH-000488,-0.366493708559
ACH-000490,-0.426931178158
ACH-000491,-0.378242703455
ACH-000495,-0.07189440284139999
ACH-000496,-0.6243324236309999
ACH-000499,-0.439327628505
ACH-000500,-0.647009121349
ACH-000502,-0.266881574363
ACH-000503,-0.474032253468
ACH-000505,-0.424201986983
ACH-000507,-0.288707409058
ACH-000510,-0.21172751147
ACH-000511,-0.47480439161000004
ACH-000512,-0.537226457825
ACH-000516,-0.277442221201
ACH-000517,-0.349621964884
ACH-000518,-0.24567786170400002
ACH-000520,-0.469863859851
ACH-000521,-0.505800764064
ACH-000522,-0.5391750440609999
ACH-000524,-0.252863958489
ACH-000527,-0.11806204321799998
ACH-000528,-0.252956593997
ACH-000537,-0.416330454331
ACH-000541,-0.487810970866
ACH-000542,-0.398805011184
ACH-000544,-0.529457407612
ACH-000545,-0.353845026395
ACH-000547,-0.53823351741
ACH-000548,-0.656161132358
ACH-000549,-0.369226215097
ACH-000550,-0.490719702469
ACH-000552,-0.30445653955400004
ACH-000556,-0.24282705959399997
ACH-000557,-0.12761806970999998
ACH-000570,-0.255676257585
ACH-000571,-0.291084809145
ACH-000573,-0.365360391526
ACH-000576,-0.423246488604
ACH-000580,-0.254929234942
ACH-000584,-0.11812960302799999
ACH-000585,-0.353077109361
ACH-000588,-0.07613503228839999
ACH-000589,-0.14517682630999998
ACH-000591,-0.443873266272
ACH-000593,-0.419283954819
ACH-000600,-0.252797996999
ACH-000601,-0.390494936949
ACH-000604,-0.313344516803
ACH-000605,-0.405678222043
ACH-000606,-0.44422783565800006
ACH-000608,-0.334762782074
ACH-000614,-0.416419680835
ACH-000616,-0.43594042495700003
ACH-000618,-0.36591833108599997
ACH-000619,-0.5467443979559999
ACH-000620,-0.303522820447
ACH-000621,-0.62930604758
ACH-000622,-0.40466720959799996
ACH-000623,-0.37760190797
ACH-000624,-0.519415210902
ACH-000627,-0.584865356658
ACH-000630,-0.33966822089800003
ACH-000632,-0.414003387862
ACH-000633,-0.28755675513
ACH-000637,-0.07285230458039998
ACH-000638,-0.29745805782900003
ACH-000646,-0.35303159112099997
ACH-000647,-0.372905554164
ACH-000648,-0.295472532687
ACH-000649,-0.243823988323
ACH-000651,-0.21841625612100002
ACH-000652,-0.35861122362099995
ACH-000653,-0.203018097766
ACH-000657,-0.19254282745200002
ACH-000658,-0.119909504666
ACH-000661,-0.254188656338
ACH-000662,-0.344615053402
ACH-000663,-0.351112844586
ACH-000665,-0.390713797332
ACH-000671,-0.47577268607
ACH-000673,-0.327579123172
ACH-000676,-0.299058353267
ACH-000677,-0.193605954927
ACH-000681,-0.215822202309
ACH-000682,-0.45079914814499994
ACH-000683,-0.308192747557
ACH-000684,-0.186943983987
ACH-000688,-0.365942897087
ACH-000693,-0.35888476250100004
ACH-000694,-0.266859022549
ACH-000695,-0.37425779619599997
ACH-000696,-0.38088755340999997
ACH-000697,-0.49965588643500003
ACH-000699,-0.33586438679999997
ACH-000701,-0.35221003984899996
ACH-000706,-0.290631264106
ACH-000711,-0.324905290044
ACH-000713,-0.480258701264
ACH-000714,-0.255302647795
ACH-000718,-0.370567082746
ACH-000720,-0.47767167123000004
ACH-000721,-0.5369367891
ACH-000724,-0.22108527580600001
ACH-000725,-0.520793926364
ACH-000732,-0.624163193919
ACH-000734,-0.428399192936
ACH-000735,-0.329658849935
ACH-000736,-0.5040732857670001
ACH-000738,-0.344728446184
ACH-000746,-0.11220312732200001
ACH-000747,-0.431682309235
ACH-000748,-0.16781392923
ACH-000753,-0.234783445152
ACH-000756,-0.256707745773
ACH-000757,-0.29054725410599996
ACH-000758,-0.352685973007
ACH-000760,-0.35713344670599995
ACH-000763,-0.159524069661
ACH-000764,-0.121225598425
ACH-000765,-0.344697836695
ACH-000766,-0.39623196844499997
ACH-000767,-0.119566440338
ACH-000768,-0.39340875323799995
ACH-000769,-0.37236031686
ACH-000770,-0.33825076842
ACH-000771,-0.413608256678
ACH-000773,-0.280628591082
ACH-000776,-0.606493717111
ACH-000777,-0.303024978033
ACH-000778,-0.11164873916899999
ACH-000781,-0.20075393134
ACH-000782,-0.29030438864999997
ACH-000783,-0.51435685583
ACH-000784,-0.435043749864
ACH-000785,-0.411082341222
ACH-000787,-0.396483671079
ACH-000788,-0.302682325806
ACH-000791,-0.630280201612
ACH-000792,-0.326576087638
ACH-000794,-0.874525135832
ACH-000796,-0.305192708602
ACH-000799,-0.301257752251
ACH-000800,-0.383789429937
ACH-000802,-0.376208790622
ACH-000804,-0.418265612294
ACH-000805,-0.053913686220699995
ACH-000809,-0.29966038612
ACH-000810,-0.542717759455
ACH-000811,-0.443338822631
ACH-000817,-0.622131190072
ACH-000819,-0.408734663865
ACH-000820,-0.607888222661
ACH-000821,-0.594851816555
ACH-000822,-0.154457593533
ACH-000823,-0.36963447882399997
ACH-000824,-0.288577159071
ACH-000827,-0.257986497699
ACH-000829,-0.46835074186000003
ACH-000831,-0.33695113136
ACH-000832,-0.49635239238999995
ACH-000833,-0.0422539141436
ACH-000834,-0.368211925299
ACH-000835,-0.255507398311
ACH-000836,-0.39671949613000007
ACH-000837,-0.430913195995
ACH-000838,-0.167225757707
ACH-000839,-0.5331218469910001
ACH-000840,-0.489428251809
ACH-000841,-0.5043352710769999
ACH-000843,-0.406945012851
ACH-000846,-0.488778706521
ACH-000847,-0.19082242587499998
ACH-000848,-0.210485262935
ACH-000849,-0.586556040102
ACH-000851,-0.576002089039
ACH-000855,-0.279665240373
ACH-000856,-0.471622318654
ACH-000858,-0.29426442746599996
ACH-000859,-0.42707918720700005
ACH-000861,-0.34917780488899997
ACH-000862,-0.422624044709
ACH-000865,-0.365085192531
ACH-000866,-0.138792000094
ACH-000867,-0.22904844859999998
ACH-000869,-0.514158126713
ACH-000872,-0.40865875878200003
ACH-000873,-0.38533445714599995
ACH-000876,-0.269816178713
ACH-000878,-0.151135652206
ACH-000880,-0.304947010924
ACH-000881,-0.18967005271499998
ACH-000882,-0.262950624129
ACH-000884,-0.270480168761
ACH-000885,-0.42574619023800003
ACH-000887,-0.5556433797079999
ACH-000888,-0.31698802719700003
ACH-000889,-0.237244870862
ACH-000890,-0.612377763874
ACH-000896,-0.29908217432100004
ACH-000898,-0.316704582944
ACH-000900,-0.38164737296400003
ACH-000901,-0.21871801215
ACH-000905,-0.39750097172300003
ACH-000906,-0.268157534794
ACH-000907,-0.39299141166
ACH-000910,-0.384472187658
ACH-000911,-0.284142571771
ACH-000912,-0.229865033881
ACH-000913,-0.45505564283100003
ACH-000915,-0.511137364507
ACH-000916,0.113315322233
ACH-000917,-0.28677169029800004
ACH-000921,-0.420730154744
ACH-000924,-0.38499012769599994
ACH-000926,-0.417011259373
ACH-000928,-0.297133837421
ACH-000929,-0.136943054276
ACH-000932,-0.252934003305
ACH-000935,-0.49852372396000005
ACH-000936,-0.5959773046419999
ACH-000937,-0.259744535773
ACH-000938,-0.205499777485
ACH-000939,-0.356559547571
ACH-000941,-0.1327577516
ACH-000943,-0.310389962345
ACH-000946,-0.492991847222
ACH-000947,-0.351436865043
ACH-000948,-0.23594411969999998
ACH-000950,-0.37920876542099996
ACH-000953,-0.402051324526
ACH-000957,-0.496426899153
ACH-000958,-0.241551879642
ACH-000960,-0.240584710843
ACH-000963,-0.227585942373
ACH-000968,-0.22784370489300002
ACH-000969,-0.470415622865
ACH-000973,-0.23355753427099998
ACH-000974,-0.351913897087
ACH-000975,-0.400733625326
ACH-000976,-0.452208377474
ACH-000978,-0.19477281320599998
ACH-000980,-0.318293580525
ACH-000984,-0.383732227558
ACH-000986,-0.535718410336
ACH-000988,-0.229175033496
ACH-000993,-0.288696644753
ACH-000994,-0.564596021007
ACH-000996,-0.616795727274
ACH-001001,-0.451648980408
ACH-001020,-0.503463878408
ACH-001028,-0.33429848921599997
ACH-001031,-0.28340956086999997
ACH-001038,-0.48804504855499997
ACH-001048,-0.507235490849
ACH-001050,-0.292043799358
ACH-001053,-0.33910748880099995
ACH-001054,-0.329345602452
ACH-001061,-0.34898795483
ACH-001067,-0.39557476753700005
ACH-001075,-0.277677241114
ACH-001096,-0.18810838227899998
ACH-001128,-0.531984592915
ACH-001134,-0.326615494287
ACH-001151,-0.280952565513
ACH-001163,-0.426049118961
ACH-001164,-0.38226449987800004
ACH-001173,-0.265387453672
ACH-001183,-0.166758002414
ACH-001184,-0.373106243485
ACH-001190,-0.457739761593
ACH-001192,-0.146605720134
ACH-001193,-0.433362290113
ACH-001196,-0.34511206124399996
ACH-001197,-0.63733563722
ACH-001205,-0.365836477193
ACH-001211,-0.539774999618
ACH-001212,-0.174597677152
ACH-001228,-0.268056750055
ACH-001232,-0.35551018114
ACH-001239,-0.366782723614
ACH-001274,-0.487512353901
ACH-001275,-0.44037612245499996
ACH-001277,-0.280533369935
ACH-001278,-0.41443625404
ACH-001280,-0.43083149026
ACH-001283,-0.306817337744
ACH-001289,-0.397126259692
ACH-001295,-0.340627380893
ACH-001300,-0.319480886108
ACH-001301,-0.0804915193734
ACH-001302,-0.252709679054
ACH-001303,-0.312968773782
ACH-001306,-0.531549666407
ACH-001318,-0.282392920992
ACH-001322,-0.318107668731
ACH-001328,-0.5060080758950001
ACH-001332,-0.646144274654
ACH-001333,-0.307190423419
ACH-001336,-0.501962649757
ACH-001340,-0.29293104438900003
ACH-001346,-0.277047460231
ACH-001353,-0.455046803443
ACH-001354,-0.51762690061
ACH-001367,-0.208592319164
ACH-001368,-0.39639907283799997
ACH-001374,-0.36802699029799996
ACH-001375,-0.153236121719
ACH-001377,-0.227739922387
ACH-001380,-0.417807169318
ACH-001391,-0.246679090662
ACH-001407,-0.273503491035
ACH-001408,-0.24288148794199999
ACH-001413,-0.596214634269
ACH-001430,-0.7584264787649999
ACH-001431,-0.38762341875699996
ACH-001450,-0.15548812532
ACH-001496,-0.36625867607100004
ACH-001500,-0.195807652079
ACH-001521,-0.309915323271
ACH-001523,-0.261480266018
ACH-001532,-0.35394734561700003
ACH-001536,-0.0240389206381
ACH-001550,-0.165759535428
ACH-001552,-0.257557312829
ACH-001554,-0.396588603117
ACH-001645,-0.186657053482
ACH-001654,-0.6326774679899999
ACH-001715,-0.143928023538
ACH-001735,-0.23549093984799999
ACH-001736,-0.251152411923
ACH-001737,-0.079254959936
ACH-001740,-0.431678166684
ACH-001745,-0.34402894889700003
ACH-001750,-0.5283997092539999
ACH-001765,-0.25909781621800004
ACH-001956,-0.35341537348499996
ACH-001957,-0.709783814508
