,ENGASE (64772)
ACH-000688,-0.10783525710999999
ACH-000693,-0.0956500313281
ACH-000694,-0.19008394666900003
ACH-000695,-0.21090832556699998
ACH-000696,-0.24295112841400002
ACH-000697,-0.38187385224799997
ACH-000699,-0.298414665394
ACH-000701,-0.208842618968
ACH-000706,-0.0291189263067
ACH-000711,-0.251827897457
ACH-000713,-0.22922660295400002
ACH-000714,-0.17808898380999996
ACH-000718,-0.199805546467
ACH-000720,-0.13230730567600002
ACH-000721,-0.255516272138
ACH-000724,-0.149190846599
ACH-000725,-0.0994194187102
ACH-000732,0.026420025389799998
ACH-000734,0.0028204247208400003
ACH-000735,-0.155492451628
ACH-000736,-0.109530877739
ACH-000738,-0.273146699868
ACH-000746,-0.041166245411199995
ACH-000747,-0.206019339982
ACH-000748,0.0229203958492
ACH-000753,-0.132065977041
ACH-000756,-0.0666198286744
ACH-000757,-0.0194460307792
ACH-000758,-0.18021974476100003
ACH-000760,-0.127472820696
ACH-000763,0.155832274307
ACH-000764,0.0939922701577
ACH-000765,-0.243892109859
ACH-000766,-0.0838395177435
ACH-000767,-0.021836622733
ACH-000768,-0.148123925021
ACH-000769,-0.20567358946800002
ACH-000770,-0.0870463292223
ACH-000771,-0.122079661304
ACH-000773,-0.220840497347
ACH-000776,-0.37555688809
ACH-000777,-0.392228836232
ACH-000778,-0.328419834379
ACH-000781,-0.122027534089
ACH-000782,-0.222843261214
ACH-000783,-0.264540822434
ACH-000784,-0.083513116498
ACH-000785,-0.179452702342
ACH-000787,-0.00782684602966
ACH-000788,-0.416728237706
ACH-000791,-0.35963189891900005
ACH-000792,-0.205944084144
ACH-000794,-0.17084298840599998
ACH-000796,-0.17259090089
ACH-000799,-0.311594050174
ACH-000800,-0.0023536155398600003
ACH-000802,-0.323782487067
ACH-000804,-0.42048508310000005
ACH-000805,-0.222262125482
ACH-000809,-0.0780548236893
ACH-000810,-0.18591456375
ACH-000811,-0.381634677644
ACH-000817,-0.474606089523
ACH-000819,-0.0319402059119
ACH-000820,0.318584263418
ACH-000821,-0.194373855544
ACH-000822,-0.23899452050900002
ACH-000823,-0.14441347203299998
ACH-000824,-0.12866661746
ACH-000827,-0.211326381301
ACH-000829,-0.21967438400400002
ACH-000831,-0.21311855558499998
ACH-000832,-0.0851908867747
ACH-000833,-0.0270506162062
ACH-000834,0.031813420142599996
ACH-000835,0.018256321145900003
ACH-000836,-0.279753597593
ACH-000837,-0.157545686874
ACH-000838,-0.137769842042
ACH-000839,-0.464192568858
ACH-000840,-0.0652652220263
ACH-000841,-0.0648253082779
ACH-000843,-0.183004047985
ACH-000846,-0.18351392874400002
ACH-000847,-0.21176921771999999
ACH-000848,-0.17853013965599998
ACH-000849,0.000273829408931
ACH-000851,-0.0286236122786
ACH-000855,-0.131560839496
ACH-000856,-0.0708136438206
ACH-000858,-0.197324315787
ACH-000859,-0.506948620445
ACH-000861,0.0124344887669
ACH-000862,-0.20208471588
ACH-000865,-0.038049753001999996
ACH-000866,-0.166040284009
ACH-000867,-0.218820898785
ACH-000869,-0.16292922560599998
ACH-000872,-0.323469153583
ACH-000873,-0.0484845362502
ACH-000876,-0.171696797655
ACH-000878,0.213498909062
ACH-000880,-0.199910868799
ACH-000881,-0.60688148639
ACH-000882,0.053841273545699994
ACH-000884,-0.19938835652399997
ACH-000885,-0.365845094336
ACH-000887,-0.228280269963
ACH-000888,-0.123100673239
ACH-000889,-0.183265574909
ACH-000890,0.0406141497169
ACH-000896,0.0176967055511
ACH-000898,-0.10102575571900001
ACH-000900,-0.128199147334
ACH-000901,-0.27671792986099997
ACH-000905,-0.183478187715
ACH-000906,-0.119413125355
ACH-000907,-0.144146603656
ACH-000910,-0.122252732656
ACH-000911,-0.139801966132
ACH-000912,-0.23041132161
ACH-000913,-0.346479691538
ACH-000915,-0.272584762677
ACH-000916,-0.24299938930599999
ACH-000917,-0.127559315921
ACH-000921,-0.260060354114
ACH-000924,0.0235375284039
ACH-000926,-0.200850725521
ACH-000928,-0.133161075016
ACH-000929,-0.198604958008
ACH-000932,-0.305377815046
ACH-000935,-0.0742289582801
ACH-000936,-0.0394967079768
ACH-000937,-0.193459325747
ACH-000938,-0.10696205108699999
ACH-000939,-0.18832244952899999
ACH-000941,-0.039334714272800005
ACH-000943,-0.394253261985
ACH-000946,-0.244188744603
ACH-000947,-0.0994906121609
ACH-000948,0.015387467131299999
ACH-000950,0.0074091975003400005
ACH-000953,-0.138758735091
ACH-000957,-0.00390733288332
ACH-000958,-0.19167098016800002
ACH-000960,-0.154286223478
ACH-000963,-0.19296264050200002
ACH-000968,-0.0966793340147
ACH-000969,-0.0450396841991
ACH-000973,-0.170288236408
ACH-000974,-0.265094828184
ACH-000975,-0.21734990338500002
ACH-000976,-0.282123836045
ACH-000978,-0.351372481039
ACH-000980,-0.21853913718899998
ACH-000984,-0.288207575945
ACH-000986,-0.0226237668436
ACH-000988,-0.155056036589
ACH-000993,-0.259362596024
ACH-000994,-0.17458812652699998
ACH-000996,-0.239459670581
ACH-001001,-0.113765067658
ACH-001020,-0.174004978851
ACH-001028,-0.140946634814
ACH-001031,-0.09650338321049999
ACH-001038,-0.148412880277
ACH-001048,-0.44112778056
ACH-001050,-0.158808215088
ACH-001053,-0.260393462454
ACH-001054,-0.24479929075100001
ACH-001061,-0.060015805965900004
ACH-001067,-0.18271458408500002
ACH-001075,-0.24638020201900002
ACH-001096,-0.0632136958016
ACH-001128,0.18072686118099998
ACH-001134,-0.256596492404
ACH-001151,-0.07246934097049999
ACH-001163,-0.295973488645
ACH-001164,-0.324321141098
ACH-001173,-0.0984053665808
ACH-001183,0.019416294578
ACH-001184,-0.227426640392
ACH-001190,-0.14983737396299998
ACH-001192,-0.250216692359
ACH-001193,-0.14995276789
ACH-001196,-0.310432926813
ACH-001197,-0.196205089758
ACH-001205,-0.0635551346838
ACH-001211,-0.37987657862199997
ACH-001212,0.0324089200353
ACH-001228,-0.11033279263000001
ACH-001232,-0.334275481495
ACH-001239,-0.0204614563456
ACH-001274,-0.0617569250129
ACH-001275,-0.127342795524
ACH-001277,-0.42816096206500004
ACH-001278,-0.15954706305400002
ACH-001280,-0.331242009568
ACH-001283,-0.0950239811813
ACH-001289,0.0980408142768
ACH-001295,-0.174327536941
ACH-001300,-0.46271646889300005
ACH-001301,-0.351692113363
ACH-001302,-0.300493208217
ACH-001303,-0.576123827385
ACH-001306,-0.0334535034382
ACH-001318,-0.054294639005899994
ACH-001322,-0.0346765761503
ACH-001328,-0.2628431417
ACH-001332,-0.44047533852
ACH-001333,0.0772934485298
ACH-001336,-0.318414978947
ACH-001340,-0.308108117817
ACH-001346,-0.399117589155
ACH-001353,-0.259820420014
ACH-001354,-0.051598521238
ACH-001367,-0.0911785540584
ACH-001368,-0.0775211044532
ACH-001374,-0.495142845414
ACH-001375,-0.149108992127
ACH-001377,-0.05529389149680001
ACH-001380,-0.231972527484
ACH-001391,-0.211922219591
ACH-001407,-0.19227865493000001
ACH-001408,-0.215838694808
ACH-001413,-0.221784207496
ACH-001430,-0.19855429348200002
ACH-001431,-6.18214946807e-05
ACH-001450,-0.11750267176899999
ACH-001496,-0.289825992057
ACH-001500,-0.276220300901
ACH-001521,-0.536749939041
ACH-001523,-0.267851977368
ACH-001532,-0.143394878561
ACH-001536,0.154594547213
ACH-001550,-0.0842450206371
ACH-001552,0.182194412082
ACH-001554,-0.0811506469638
ACH-001645,-0.010930124632800001
ACH-001654,-0.284676078318
ACH-001715,-0.186178473493
ACH-001735,-0.128482966594
ACH-001736,-0.041887351131
ACH-001737,-0.647144977827
ACH-001740,-0.26442100891
ACH-001745,-0.161498215779
ACH-001750,-0.21571478952599998
ACH-001765,-0.110177664177
ACH-001956,-0.287583999639
ACH-001957,-0.216698747207
