,ROPN1 (54763)
ACH-001184,0.0390040416404
ACH-001190,-0.17581749927700002
ACH-001192,0.0073395014581599995
ACH-001193,0.0656011710611
ACH-001196,-0.238922652499
ACH-001197,0.08612209129619999
ACH-001205,-0.257390517327
ACH-001211,-0.341541183064
ACH-001212,-0.201254239845
ACH-001228,-0.259449301806
ACH-001232,-0.0846754025367
ACH-001239,-0.0548453695051
ACH-001274,0.127459760336
ACH-001275,-0.154737074178
ACH-001277,-0.40546431712
ACH-001278,-0.10799240619000001
ACH-001280,-0.0512954893238
ACH-001283,-0.17067609731800001
ACH-001289,-0.025738344359900002
ACH-001295,-0.0679613216949
ACH-001300,-0.127636322698
ACH-001301,-0.187547520063
ACH-001302,-0.145215647892
ACH-001303,-0.0989005907887
ACH-001306,-0.06979643225410001
ACH-001318,-0.175471634234
ACH-001322,-0.000683973460339
ACH-001328,-0.0196798518673
ACH-001332,-0.410628367465
ACH-001333,-0.0140591319096
ACH-001336,-0.08688024127360001
ACH-001340,-0.122078752271
ACH-001346,-0.13185029868200002
ACH-001353,-0.0761468218253
ACH-001354,0.030307445783599996
ACH-001367,-0.304410974799
ACH-001368,-0.161467891745
ACH-001374,-0.436094260262
ACH-001375,-0.229734163671
ACH-001377,-0.13175016739700002
ACH-001380,-0.122518917183
ACH-001391,0.000574199603996
ACH-001407,-0.095960424316
ACH-001408,-0.07839779729600001
ACH-001413,-0.12760795089000002
ACH-001430,-0.184558193868
ACH-001431,-0.121783078467
ACH-001450,-0.0270270721723
ACH-001496,-0.10995057879100001
ACH-001500,0.000717952265094
ACH-001521,-0.324649006141
ACH-001523,0.104703965234
ACH-001532,-0.11559306126800001
ACH-001536,-0.043559742857999996
ACH-001550,-0.150766552612
ACH-001552,-0.24091460602899997
ACH-001554,-0.16367193778300002
ACH-001645,0.06395407661590001
ACH-001654,-0.0424843308447
ACH-001715,-0.177343694252
ACH-001735,-0.0499433688275
ACH-001736,-0.025483408957400002
ACH-001737,0.12594256057
ACH-001740,0.012903565743200002
ACH-001745,-0.271678211163
ACH-001750,-0.109172220691
ACH-001765,-0.060276174118300004
ACH-001956,-0.11595714524
ACH-001957,-0.262519910734
