,UQCRC1 (7384)
ACH-001050,-0.16378785383400002
ACH-001053,-0.206847539558
ACH-001054,-0.497796227254
ACH-001061,-0.758647432359
ACH-001067,-0.442970390084
ACH-001075,-0.132372246291
ACH-001096,-0.568976271725
ACH-001128,-0.505170173872
ACH-001134,-0.8360726834829999
ACH-001151,-0.422753979972
ACH-001163,-0.717983071472
ACH-001164,-0.487214870905
ACH-001173,-0.550615084334
ACH-001183,0.00271684425413
ACH-001184,-0.513160717927
ACH-001190,-0.487429998407
ACH-001192,-0.5495903171050001
ACH-001193,-0.237773080277
ACH-001196,-0.7084321606139999
ACH-001197,-0.905629219061
ACH-001205,-0.460371012189
ACH-001211,-0.395584962253
ACH-001212,-0.330090325502
ACH-001228,-0.49207595356399997
ACH-001232,-0.48262171739500004
ACH-001239,-0.591594738251
ACH-001274,-0.53180523337
ACH-001275,-0.6760864130769999
ACH-001277,-0.420508427364
ACH-001278,-0.669459947301
ACH-001280,-0.47589397053300003
ACH-001283,-0.551938737521
ACH-001289,-0.536476362047
ACH-001295,-0.136664543571
ACH-001300,-0.542293572208
ACH-001301,-0.39078371257700006
ACH-001302,-0.0960337102245
ACH-001303,-0.45663648631399995
ACH-001306,-0.291187818617
ACH-001318,-0.9563019964210001
ACH-001322,-0.6747092806820001
ACH-001328,-0.741746690187
ACH-001332,-0.7465236438770001
ACH-001333,-0.8583990172679999
ACH-001336,-0.635213170044
ACH-001340,-0.170676499525
ACH-001346,-0.359057614824
ACH-001353,-0.16188455875
ACH-001354,-0.45422951543000006
ACH-001367,-0.739497216028
ACH-001368,-0.609886891133
ACH-001374,-0.012842602661399999
ACH-001375,-0.368708354348
ACH-001377,-0.692228100367
ACH-001380,-0.813046937078
ACH-001391,-0.527283773806
ACH-001407,-0.579018296441
ACH-001408,-0.0659577489449
ACH-001413,-0.251592842401
ACH-001430,-0.280555587152
ACH-001431,-0.794666788331
ACH-001450,-0.7889794906540001
ACH-001496,-1.01406909046
ACH-001500,-0.944761729404
ACH-001521,-0.634327140157
ACH-001523,-0.8258579757369999
ACH-001532,-0.578845988589
ACH-001536,-0.27257890052
ACH-001550,-1.00776049144
ACH-001552,-0.410900649493
ACH-001554,-0.7317295891869999
ACH-001645,-0.357398852918
ACH-001654,-0.322479922825
ACH-001715,-0.39458890457199997
ACH-001735,-0.878521400182
ACH-001736,-0.73184724008
ACH-001737,-0.017831277756599997
ACH-001740,-0.684052422525
ACH-001745,-0.747607697853
ACH-001750,-0.397860562729
ACH-001765,-0.6015284534049999
ACH-001956,-0.19454657101700001
ACH-001957,-0.38301390975500005
