,MYO15A (51168)
ACH-000600,-0.213406334813
ACH-000601,-0.110371979043
ACH-000604,-0.414357731562
ACH-000605,-0.31167200286999996
ACH-000606,-0.382285562281
ACH-000608,-0.188122314199
ACH-000614,-0.07654081940969999
ACH-000616,-0.322701110285
ACH-000618,-0.268593404501
ACH-000619,-0.294880625384
ACH-000620,-0.26686194860199997
ACH-000621,-0.21008744289200001
ACH-000622,-0.185078899743
ACH-000623,-0.39446107293300003
ACH-000624,-0.333749327236
ACH-000627,-0.233205820137
ACH-000630,-0.304748642782
ACH-000632,-0.314396709513
ACH-000633,-0.334594121436
ACH-000637,-0.247413511317
ACH-000638,-0.309869670094
ACH-000646,-0.581807629014
ACH-000647,-0.11302922276699999
ACH-000648,-0.024561301479500003
ACH-000649,-0.210243424942
ACH-000651,-0.24281277920299998
ACH-000652,-0.3575409005
ACH-000653,-0.138106935665
ACH-000657,-0.271730722491
ACH-000658,0.00354798911526
ACH-000661,0.029775896395
ACH-000662,-0.724680072579
ACH-000663,0.0668535033635
ACH-000665,-0.299955605497
ACH-000671,-0.257673276874
ACH-000673,-0.369576147652
ACH-000676,-0.0107701025376
ACH-000677,-0.181050006008
ACH-000681,-0.139991903326
ACH-000682,-0.284535224351
ACH-000683,-0.05429729087330001
ACH-000684,-0.112610291579
ACH-000688,-0.1180274794
ACH-000693,-0.323025726633
ACH-000694,-0.21300611939
ACH-000695,-0.154355359671
ACH-000696,-0.273971629291
ACH-000697,-0.279182119803
ACH-000699,-0.10286369211000002
ACH-000701,-0.22005613123599999
ACH-000706,-0.193367982446
ACH-000711,-0.35651355617799996
ACH-000713,-0.546268916042
ACH-000714,-0.0527269687017
ACH-000718,-0.0705696982548
ACH-000720,-0.32641985818
ACH-000721,-0.0961722068488
ACH-000724,-0.40382130971999997
ACH-000725,-0.144245327327
ACH-000732,-0.193667598715
ACH-000734,-0.121755699506
ACH-000735,-0.475195309044
ACH-000736,-0.227679149399
ACH-000738,-0.183122419005
ACH-000746,-0.118225183677
ACH-000747,-0.19042892583299997
ACH-000748,-0.0614247075392
ACH-000753,-0.213042521802
ACH-000756,-0.257967919853
ACH-000757,-0.216943345038
ACH-000758,-0.135859440309
ACH-000760,-0.308093986797
ACH-000763,-0.13962541737700002
ACH-000764,-0.315785244077
ACH-000765,-0.0648589274336
ACH-000766,-0.281841012957
ACH-000767,-0.45325827959700005
ACH-000768,-0.0635590119127
ACH-000769,-0.13429647701300002
ACH-000770,-0.136478367919
ACH-000771,-0.33925960038
ACH-000773,-0.26856446913000004
ACH-000776,-0.328066828618
ACH-000777,-0.383227109295
ACH-000778,-0.471810335098
ACH-000781,-0.367610630361
ACH-000782,-0.420407464542
ACH-000783,-0.294263057837
ACH-000784,-0.19489413042599998
ACH-000785,-0.262755956236
ACH-000787,-0.293489594947
ACH-000788,-0.213487479727
ACH-000791,-0.463578021422
ACH-000792,-0.09283811752049999
ACH-000794,-0.35209777229500006
ACH-000796,-0.306640436321
ACH-000799,-0.38847957766999996
ACH-000800,-0.29744378761100004
ACH-000802,-0.282165042012
ACH-000804,-0.242564047585
ACH-000805,-0.308639924698
ACH-000809,-0.164084518006
ACH-000810,-0.25880164086699997
ACH-000811,-0.314234257643
ACH-000817,-0.25900429778
ACH-000819,-0.169356246723
ACH-000820,-0.0901459029799
ACH-000821,-0.0805868449482
ACH-000822,-0.159831985628
ACH-000823,-0.178683670616
ACH-000824,-0.0735993749279
ACH-000827,-0.429916916042
ACH-000829,-0.449123150084
ACH-000831,-0.119652260238
ACH-000832,-0.31234693604
ACH-000833,-0.288432809346
ACH-000834,-0.433546074672
ACH-000835,-0.155356087282
ACH-000836,-0.004717917797340001
ACH-000837,-0.497916863397
ACH-000838,-0.039717562855699995
ACH-000839,-0.25671621425
ACH-000840,-0.056517185926
ACH-000841,-0.255455710692
ACH-000843,-0.255591098265
ACH-000846,-0.35798205664399996
ACH-000847,-0.303027936792
ACH-000848,-0.385451190188
ACH-000849,-0.423278372076
ACH-000851,-0.504750872656
ACH-000855,-0.06381347065700001
ACH-000856,-0.304199578181
ACH-000858,-0.346256132739
ACH-000859,-0.241631044294
ACH-000861,-0.479430618851
ACH-000862,-0.26006402992
ACH-000865,-0.17833626082100001
ACH-000866,-0.162723930352
ACH-000867,-0.231719382308
ACH-000869,-0.36453839105499997
ACH-000872,-0.23372264076299998
ACH-000873,-0.0055203352664
ACH-000876,-0.18534330310400002
ACH-000878,-0.106251597282
ACH-000880,-0.478809917213
ACH-000881,-0.143889612809
ACH-000882,-0.27717021624899996
ACH-000884,-0.0950198068696
ACH-000885,-0.112700281442
ACH-000887,-0.219796868831
ACH-000888,-0.219054197535
ACH-000889,-0.183829508055
ACH-000890,-0.232831782239
ACH-000896,-0.22533360847699999
ACH-000898,-0.261053657822
ACH-000900,-0.245109616408
ACH-000901,-0.0795072001782
ACH-000905,-0.34589996071
ACH-000906,-0.12626543190300002
ACH-000907,-0.167694033998
ACH-000910,-0.410495050877
ACH-000911,-0.42426235486
ACH-000912,-0.35360109340400003
ACH-000913,-0.285379165037
ACH-000915,-0.288758668308
ACH-000916,-0.747347429474
ACH-000917,-0.622653196653
ACH-000921,-0.0169143727896
ACH-000924,-0.186546120279
ACH-000926,-0.496004596376
ACH-000928,-0.23325077308800002
ACH-000929,-0.236192871411
ACH-000932,-0.416228162205
ACH-000935,-0.20532420479400001
ACH-000936,-0.116341033924
ACH-000937,-0.49167026807499997
ACH-000938,-0.286649156033
ACH-000939,-0.419841127155
ACH-000941,-0.11031566271099999
ACH-000943,-0.126072025188
ACH-000946,-0.08154829075299999
ACH-000947,-0.233719783341
ACH-000948,-0.139967740997
ACH-000950,-0.0221978632178
ACH-000953,-0.42551327875100003
ACH-000957,-0.29853393662300004
ACH-000958,-0.18175306438299998
ACH-000960,-0.31021302606
ACH-000963,-0.5519752145719999
ACH-000968,-0.280419519514
ACH-000969,-0.33770257983900004
ACH-000973,-0.125932693526
ACH-000974,-0.132291095734
ACH-000975,-0.305715826358
ACH-000976,-0.396558969167
ACH-000978,-0.294730011505
ACH-000980,-0.232810847142
ACH-000984,-0.314845020194
ACH-000986,-0.38826845275
ACH-000988,-0.20494800099
ACH-000993,-0.31002476819200003
ACH-000994,-0.31399806422
ACH-000996,-0.1185113616
ACH-001001,-0.34447515410400004
ACH-001020,-0.045009815169799995
ACH-001028,-0.0999610459746
ACH-001031,-0.31311420980300003
ACH-001038,-0.29973570855500004
ACH-001048,-0.152790248889
ACH-001050,-0.103628374104
ACH-001053,-0.374287242522
ACH-001054,-0.353909118158
ACH-001061,-0.353576132383
ACH-001067,-0.29888352884799996
ACH-001075,-0.134085508036
ACH-001096,-0.38198154793399997
ACH-001128,-0.40403711679300003
ACH-001134,-0.13338427747099998
ACH-001151,-0.15406538527799998
ACH-001163,-0.35396522968500005
ACH-001164,0.022361969806099998
ACH-001173,-0.222485387275
ACH-001183,-0.7459771415449999
ACH-001184,-0.289821319626
ACH-001190,-0.38308167584200004
ACH-001192,-0.353995948362
ACH-001193,-0.0850512657877
ACH-001196,-0.270825907974
ACH-001197,-0.445481474234
ACH-001205,-0.179817110708
ACH-001211,-0.442884765205
ACH-001212,-0.493927630879
ACH-001228,-0.43979675922399997
ACH-001232,-0.38883079977799995
ACH-001239,-0.109840826098
ACH-001274,-0.24094401187800002
ACH-001275,-0.33868582605700004
ACH-001277,-0.47069860460699997
ACH-001278,-0.366618360234
ACH-001280,-0.31309245108100003
ACH-001283,-0.110609386277
ACH-001289,-0.348385729406
ACH-001295,-0.113778593395
ACH-001300,-0.444228119314
ACH-001301,-0.31410249307
ACH-001302,-0.042832714052900005
ACH-001303,-0.136383804273
ACH-001306,-0.23831941895599998
ACH-001318,-0.210849405389
ACH-001322,-0.239522023149
ACH-001328,-0.616230506704
ACH-001332,-0.535244303559
ACH-001333,-0.345995197794
ACH-001336,-0.312084342127
ACH-001340,-0.185925277246
ACH-001346,-0.22695512182100003
ACH-001353,-0.374868815477
ACH-001354,-0.32735165750399997
ACH-001367,-0.322997939885
ACH-001368,-0.25981790946899996
ACH-001374,-0.12405437235899999
ACH-001375,-0.496239438903
ACH-001377,-0.17021887404199998
ACH-001380,-0.194705024586
ACH-001391,-0.314797233154
ACH-001407,-0.335240519029
ACH-001408,-0.28413431257
ACH-001413,-0.0935432958407
ACH-001430,-0.239550470932
ACH-001431,-0.0718316799332
ACH-001450,-0.045360465036599996
ACH-001496,-0.28149437628199997
ACH-001500,-0.13183764648
ACH-001521,-0.464101459815
ACH-001523,-0.31362382889400003
ACH-001532,-0.24471133808899997
ACH-001536,-0.234182117956
ACH-001550,-0.18815645051399998
ACH-001552,-0.33748954602700004
ACH-001554,-0.233273709662
ACH-001645,-0.164178431335
ACH-001654,-0.12129210812999999
ACH-001715,-0.343993342645
ACH-001735,-0.251301396705
ACH-001736,-0.329268264143
ACH-001737,-0.354207113789
ACH-001740,-0.153567190277
ACH-001745,-0.160245406279
ACH-001750,-0.634831966062
ACH-001765,-0.151817023332
ACH-001956,-0.356077916858
ACH-001957,-0.249225336714
