,RSU1 (6251)
ACH-000632,-0.47686487643500003
ACH-000633,-0.137663500088
ACH-000637,-0.15308103764
ACH-000638,-0.180224286057
ACH-000646,-0.33383224440000003
ACH-000647,-0.316851506529
ACH-000648,-0.490123553938
ACH-000649,-0.229323137192
ACH-000651,-0.159980310474
ACH-000652,-0.023605751802400002
ACH-000653,-0.33076832478
ACH-000657,-0.528906812721
ACH-000658,-0.21590573660700002
ACH-000661,-0.45094637722900005
ACH-000662,-0.565349546014
ACH-000663,-0.713979145407
ACH-000665,-0.182402440031
ACH-000671,-0.125966928136
ACH-000673,-0.393157829916
ACH-000676,-0.0352336364016
ACH-000677,-0.569017959753
ACH-000681,-0.412410471254
ACH-000682,-0.374137817316
ACH-000683,-0.16627876617
ACH-000684,-0.562413439429
ACH-000688,-0.650049588072
ACH-000693,-0.41394848971799997
ACH-000694,-0.41962539137599997
ACH-000695,0.0819402948538
ACH-000696,-0.131712631858
ACH-000697,-0.224039545748
ACH-000699,-0.245724353792
ACH-000701,-0.288106177228
ACH-000706,0.11701792798800001
ACH-000711,-0.308127306932
ACH-000713,-0.0512830883318
ACH-000714,-0.14720663859000002
ACH-000718,-0.34635347990299997
ACH-000720,-0.180405063393
ACH-000721,-0.30478239507800003
ACH-000724,-0.41357770222400003
ACH-000725,0.023825087349400004
ACH-000732,-0.461690942634
ACH-000734,-0.052448701991800004
ACH-000735,-0.296690312006
ACH-000736,-0.353542109154
ACH-000738,-0.411170645732
ACH-000746,-0.11091838187400001
ACH-000747,-0.47733020874399995
ACH-000748,0.0037745618136300002
ACH-000753,-0.00103833480719
ACH-000756,-0.0775364699739
ACH-000757,-0.278124407085
ACH-000758,-0.238718674793
ACH-000760,-0.0159898821474
ACH-000763,-0.278173354439
ACH-000764,-0.363547180594
ACH-000765,-0.0703531854297
ACH-000766,-0.26574299356
ACH-000767,-0.148862177356
ACH-000768,-0.58334259267
ACH-000769,-0.284378356424
ACH-000770,-0.264145612222
ACH-000771,-0.301717737838
ACH-000773,-0.17858467761799998
ACH-000776,-0.333981865553
ACH-000777,-0.542980584005
ACH-000778,-0.420415398439
ACH-000781,-0.175252417795
ACH-000782,-0.445266000929
ACH-000783,-0.0870436848388
ACH-000784,-0.218911635519
ACH-000785,-0.184294121543
ACH-000787,-0.491251913238
ACH-000788,-0.331876036725
ACH-000791,-0.198785377566
ACH-000792,-0.260184642857
ACH-000794,-0.32272880347800004
ACH-000796,-0.399026275313
ACH-000799,-0.257439281694
ACH-000800,-0.312174419875
ACH-000802,-0.429316861212
ACH-000804,-0.49756429081299997
ACH-000805,-0.0759265836173
ACH-000809,-0.34454104049199996
ACH-000810,0.0355022787577
ACH-000811,-0.291107510938
ACH-000817,-0.18124195890500003
ACH-000819,-0.414783832743
ACH-000820,-0.18484456264199997
ACH-000821,-0.197149373697
ACH-000822,-0.416124523586
ACH-000823,-0.12174094786900001
ACH-000824,-0.522988332341
ACH-000827,-0.525904381556
ACH-000829,-0.18450696919
ACH-000831,-0.0711162230925
ACH-000832,-0.57347485099
ACH-000833,-0.0695395100959
ACH-000834,-0.474011969818
ACH-000835,-0.45746911434199994
ACH-000836,-0.787188288934
ACH-000837,-0.376177514885
ACH-000838,-0.127874338311
ACH-000839,-0.7224621754170001
ACH-000840,-0.80429266111
ACH-000841,0.055892112692
ACH-000843,-0.493156064002
ACH-000846,-0.0679857655876
ACH-000847,-0.125492036057
ACH-000848,-0.224742985494
ACH-000849,-0.176037430873
ACH-000851,-0.533115063022
ACH-000855,-0.147168651329
ACH-000856,-0.49480121219800005
ACH-000858,-0.304377161281
ACH-000859,-0.24281604617199998
ACH-000861,-0.40227916959700005
ACH-000862,-0.367786049102
ACH-000865,-0.486600710898
ACH-000866,-0.20847063593100001
ACH-000867,-0.164734670345
ACH-000869,-0.32728227177200003
ACH-000872,-0.42342677950499996
ACH-000873,-0.528412207965
ACH-000876,-0.276956241059
ACH-000878,-0.07922854714
ACH-000880,-0.48650624110699997
ACH-000881,-0.288791035102
ACH-000882,-0.23292166852600002
ACH-000884,-0.148178945472
ACH-000885,-0.482499095951
ACH-000887,-0.26775749177700003
ACH-000888,-0.228517355525
ACH-000889,-0.27298257874000004
ACH-000890,-0.413371633508
ACH-000896,-0.246841935989
ACH-000898,-0.249149639588
ACH-000900,-0.355768274282
ACH-000901,-0.23098076010000002
ACH-000905,-0.406976356054
ACH-000906,-0.104861823334
ACH-000907,-0.49099974088
ACH-000910,-0.14078273063400001
ACH-000911,-0.312938695368
ACH-000912,-0.48819095518
ACH-000913,-0.289517581672
ACH-000915,-0.255898490448
ACH-000916,-0.173324276437
ACH-000917,-0.294220556569
ACH-000921,-0.253129283799
ACH-000924,-0.186306540541
ACH-000926,-0.370878530896
ACH-000928,-0.263858178555
ACH-000929,-0.0280632214101
ACH-000932,-0.19665042068
ACH-000935,-0.452617481675
ACH-000936,-0.634706492092
ACH-000937,-0.0421770663174
ACH-000938,-0.11467773510399999
ACH-000939,-0.7034998815100001
ACH-000941,-0.039213711079
ACH-000943,-0.19231388009599998
ACH-000946,-0.275113975848
ACH-000947,-0.29332193425299996
ACH-000948,-0.360806721669
ACH-000950,-0.465273470781
ACH-000953,0.0962971278574
ACH-000957,-0.470164058163
ACH-000958,-0.283220282519
ACH-000960,-0.09960893135960001
ACH-000963,-0.33584141586599997
ACH-000968,-0.451498080453
ACH-000969,-0.134873466901
ACH-000973,-0.310843017177
ACH-000974,-0.345448009524
ACH-000975,-0.149963486275
ACH-000976,-0.501266188191
ACH-000978,-0.203297512744
ACH-000980,-0.109311228114
ACH-000984,-0.281823542041
ACH-000986,-0.432633201465
ACH-000988,-0.44109064021000005
ACH-000993,-0.0553741068149
ACH-000994,-0.165209459471
ACH-000996,-0.0897355350606
ACH-001001,-0.10098936154100001
ACH-001020,-0.196337282342
ACH-001028,-0.200667990217
ACH-001031,-0.29283508728
ACH-001038,-0.1404983081
ACH-001048,-0.431331940667
ACH-001050,-0.466078929647
ACH-001053,-0.264334027793
ACH-001054,-0.13487274609400002
ACH-001061,-0.3616472287
ACH-001067,-0.57732271732
ACH-001075,-0.264848019897
ACH-001096,-0.297268641589
ACH-001128,-0.40773810980400005
ACH-001134,-0.119276602921
ACH-001151,-0.45445167966300004
ACH-001163,-0.413401537731
ACH-001164,-0.21735060605099998
ACH-001173,-0.26174069998599997
ACH-001183,-0.39040674236199996
ACH-001184,-0.0450332923362
ACH-001190,-0.204831012574
ACH-001192,-0.16103024873299998
ACH-001193,-0.367259410079
ACH-001196,-0.344822293528
ACH-001197,-0.195348185187
ACH-001205,-0.544879228186
ACH-001211,-0.48739761260799996
ACH-001212,-0.314875947917
ACH-001228,-0.15550691317600002
ACH-001232,-0.42964094220700005
ACH-001239,-0.158988367792
ACH-001274,-0.390358949074
ACH-001275,-0.34094518776199995
ACH-001277,-0.303970221525
ACH-001278,-0.584502527203
ACH-001280,-0.390153827681
ACH-001283,-0.17511910907900002
ACH-001289,-0.12072408908
ACH-001295,-0.141838870594
ACH-001300,-0.295067886108
ACH-001301,-0.193086211096
ACH-001302,-0.53227979516
ACH-001303,-0.602597487772
ACH-001306,-0.37743522821599995
ACH-001318,-0.129438380356
ACH-001322,-0.486652743971
ACH-001328,-0.17856153165999997
ACH-001332,-0.5758788207450001
ACH-001333,-0.37140156349500003
ACH-001336,-0.232768029901
ACH-001340,-0.312450289057
ACH-001346,-0.386980662931
ACH-001353,-0.7495661901199999
ACH-001354,-0.559391269638
ACH-001367,-0.295654892356
ACH-001368,-0.101728918632
ACH-001374,-0.26070884969
ACH-001375,-0.24503342959399999
ACH-001377,-0.39994243429399995
ACH-001380,-0.42655652413
ACH-001391,-0.540707182798
ACH-001407,-0.315746395367
ACH-001408,-0.321135318255
ACH-001413,-0.241633752291
ACH-001430,-0.317341755989
ACH-001431,-0.38627958479
ACH-001450,-0.0956458532503
ACH-001496,-0.064809244157
ACH-001500,-0.366928056426
ACH-001521,-0.316793043705
ACH-001523,-0.559169932748
ACH-001532,-0.310119027778
ACH-001536,-0.7025496576350001
ACH-001550,-0.227193970982
ACH-001552,-0.39067597819300004
ACH-001554,-0.266840318855
ACH-001645,-0.312117281215
ACH-001654,-0.512351176052
ACH-001715,-0.2633040836
ACH-001735,-0.13918639415200001
ACH-001736,-0.169938130871
ACH-001737,-0.359728171955
ACH-001740,-0.0624871942937
ACH-001745,-0.134182540723
ACH-001750,-0.639632621927
ACH-001765,-0.113945120322
ACH-001956,-0.290370898118
ACH-001957,-0.303720000066
