,DUOXA2 (405753)
ACH-000869,-0.21554564335299997
ACH-000872,-0.350402438635
ACH-000873,-0.45303693225100006
ACH-000876,-0.261189248065
ACH-000878,-0.039696265460099994
ACH-000880,-0.28294389151599997
ACH-000881,-0.291787969124
ACH-000882,-0.196059515596
ACH-000884,-0.37063086776799997
ACH-000885,-0.289934468745
ACH-000887,-0.214364356297
ACH-000888,-0.167850172357
ACH-000889,-0.14093446487199998
ACH-000890,-0.162317785354
ACH-000896,-0.324519300331
ACH-000898,-0.22455560471799998
ACH-000900,-0.47217881004699996
ACH-000901,-0.24683417062600002
ACH-000905,-0.25133560843499997
ACH-000906,-0.307117455089
ACH-000907,-0.244986156136
ACH-000910,-0.375489514138
ACH-000911,-0.140716867562
ACH-000912,-0.334954401372
ACH-000913,-0.320985114548
ACH-000915,-0.266453629016
ACH-000916,-0.425860543205
ACH-000917,0.0127755732507
ACH-000921,-0.07836349956130001
ACH-000924,-0.152930200692
ACH-000926,-0.09402374028850001
ACH-000928,-0.525223780754
ACH-000929,-0.164630657578
ACH-000932,-0.22864218035
ACH-000935,-0.286664265038
ACH-000936,-0.30114564389000004
ACH-000937,-0.18760214959600002
ACH-000938,-0.360402744948
ACH-000939,-0.297231075961
ACH-000941,-0.247395123007
ACH-000943,-0.248910342241
ACH-000946,-0.210620936961
ACH-000947,-0.52277217422
ACH-000948,-0.259163017104
ACH-000950,-0.41445062594099996
ACH-000953,-0.305794662491
ACH-000957,-0.12403820082999999
ACH-000958,-0.123070358797
ACH-000960,-0.09869889700639999
ACH-000963,-0.00748477534647
ACH-000968,-0.302481541691
ACH-000969,-0.425911262187
ACH-000973,-0.36853293012500005
ACH-000974,-0.22273372757399998
ACH-000975,-0.12148896422599999
ACH-000976,-0.115418680374
ACH-000978,0.112512390529
ACH-000980,-0.283696691653
ACH-000984,-0.666900028189
ACH-000986,-0.42227266876599995
ACH-000988,-0.433318264414
ACH-000993,-0.189525056209
ACH-000994,-0.20350454074299998
ACH-000996,-0.0653665877569
ACH-001001,-0.25376459478700003
ACH-001020,-0.137178542588
ACH-001028,-0.22781067868000002
ACH-001031,-0.22968414644299998
ACH-001038,-0.0906453786436
ACH-001048,-0.273103667289
ACH-001050,-0.40517345365400004
ACH-001053,-0.48395882026500003
ACH-001054,-0.0837227984813
ACH-001061,-0.315499220428
ACH-001067,-0.384527831873
ACH-001075,-0.110675334707
ACH-001096,-0.127426203721
ACH-001128,-0.516233649188
ACH-001134,-0.297484320313
ACH-001151,-0.247714946056
ACH-001163,-0.563233003242
ACH-001164,-0.396553191506
ACH-001173,-0.139997391114
ACH-001183,-0.121323745462
ACH-001184,-0.279813906361
ACH-001190,-0.398624744665
ACH-001192,-0.0148460764046
ACH-001193,-0.342358613938
ACH-001196,-0.25773177688099996
ACH-001197,-0.206994562021
ACH-001205,-0.0740143339505
ACH-001211,-0.272000372929
ACH-001212,-0.08598990918539999
ACH-001228,-0.146770383367
ACH-001232,-0.216785617604
ACH-001239,-0.069589998907
ACH-001274,-0.26934999800799997
ACH-001275,-0.30598970074000004
ACH-001277,-0.29662712460499996
ACH-001278,-0.144088507935
ACH-001280,-0.382223792206
ACH-001283,-0.286342078951
ACH-001289,-0.45160490014399995
ACH-001295,-0.256760348096
ACH-001300,-0.24744584868
ACH-001301,-0.17873909369899998
ACH-001302,-0.0335796452832
ACH-001303,-0.28478934003899997
ACH-001306,-0.23459540775899998
ACH-001318,-0.282803005027
ACH-001322,-0.289644601847
ACH-001328,-0.294081438137
ACH-001332,-0.256397700556
ACH-001333,-0.289132276041
ACH-001336,-0.442192500607
ACH-001340,-0.18772360454700002
ACH-001346,-0.435840396344
ACH-001353,-0.147426534636
ACH-001354,-0.279631618717
ACH-001367,-0.271265072017
ACH-001368,-0.216407373228
ACH-001374,-0.241749214527
ACH-001375,-0.2022580743
ACH-001377,-0.303070759488
ACH-001380,-0.387058956107
ACH-001391,-0.189978926252
ACH-001407,-0.357855247506
ACH-001408,-0.35971711489
ACH-001413,-0.276812975338
ACH-001430,-0.562078528784
ACH-001431,-0.390874125892
ACH-001450,-0.33238391899799996
ACH-001496,-0.216552398712
ACH-001500,-0.300033992635
ACH-001521,-0.243566489382
ACH-001523,-0.052485312687
ACH-001532,-0.134291352409
ACH-001536,-0.197616984104
ACH-001550,-0.517211850517
ACH-001552,0.113554229677
ACH-001554,-0.19037103404300001
ACH-001645,-0.100887611739
ACH-001654,-0.305114508785
ACH-001715,-0.0266834196976
ACH-001735,-0.27204369508000004
ACH-001736,-0.18088702363499998
ACH-001737,-0.23005540057799997
ACH-001740,-0.30427005044100003
ACH-001745,-0.292503227245
ACH-001750,-0.19288319036600002
ACH-001765,-0.134337127585
ACH-001956,-0.24499459748000002
ACH-001957,-0.208943095173
