,ATAD3B (83858)
ACH-000796,-0.103009581418
ACH-000799,-0.327543757467
ACH-000800,-0.291015065624
ACH-000802,-0.169500010489
ACH-000804,-0.09720983573349999
ACH-000805,-0.301857557788
ACH-000809,-0.371161570474
ACH-000810,-0.086743581943
ACH-000811,-0.23970536447500002
ACH-000817,-0.480108285827
ACH-000819,-0.10213381599600001
ACH-000820,-0.074037691008
ACH-000821,-0.073351002791
ACH-000822,-0.143698735415
ACH-000823,-0.21785039909499998
ACH-000824,-0.111215658569
ACH-000827,-0.139400988993
ACH-000829,-0.342150543798
ACH-000831,-0.349597012025
ACH-000832,-0.63748576835
ACH-000833,-0.221120799588
ACH-000834,-0.342355473907
ACH-000835,-0.22652827713100002
ACH-000836,-0.212638853655
ACH-000837,-0.152760599538
ACH-000838,-0.444999013793
ACH-000839,-0.522436090626
ACH-000840,-0.27066934840100004
ACH-000841,-0.182918013507
ACH-000843,-0.309699515395
ACH-000846,-0.364690551069
ACH-000847,-0.409586692108
ACH-000848,-0.14872278864
ACH-000849,-0.305454141563
ACH-000851,-0.09492330286669999
ACH-000855,-0.14029953809499998
ACH-000856,0.0237051923464
ACH-000858,-0.135755460031
ACH-000859,-0.39439916160899996
ACH-000861,-0.257733226391
ACH-000862,-0.25054313404399997
ACH-000865,-0.395531898263
ACH-000866,-0.05443762096969999
ACH-000867,-0.321084322611
ACH-000869,-0.244446742191
ACH-000872,-0.285505401898
ACH-000873,-0.07827043106130001
ACH-000876,-0.332583957601
ACH-000878,-0.28544880010699997
ACH-000880,-0.320922011189
ACH-000881,-0.43945404280199996
ACH-000882,-0.545769333826
ACH-000884,-0.335478358133
ACH-000885,-0.11138272883400001
ACH-000887,-0.312943536208
ACH-000888,-0.25504185772300003
ACH-000889,-0.319824939002
ACH-000890,-0.161415168224
ACH-000896,-0.211264500684
ACH-000898,-0.0791717621559
ACH-000900,-0.328150437332
ACH-000901,-0.24843949351
ACH-000905,-0.22125382556499998
ACH-000906,-0.124252644789
ACH-000907,-0.337504973745
ACH-000910,-0.296884241376
ACH-000911,-0.288414762256
ACH-000912,-0.35812048725900003
ACH-000913,-0.352544448669
ACH-000915,-0.132798252043
ACH-000916,-0.324091531792
ACH-000917,-0.0792954890829
ACH-000921,-0.164988324513
ACH-000924,-0.18953092676600003
ACH-000926,-0.33173990429
ACH-000928,-0.053164229817199996
ACH-000929,-0.17715464962299998
ACH-000932,-0.0482630783402
ACH-000935,-0.291934650247
ACH-000936,-0.0717307707878
ACH-000937,-0.150228743073
ACH-000938,-0.21131833094900002
ACH-000939,-0.00799006273234
ACH-000941,-0.271677675653
ACH-000943,-0.11867826598799999
ACH-000946,0.029273356466700002
ACH-000947,-0.171510007541
ACH-000948,-0.217313895035
ACH-000950,0.054529344860199995
ACH-000953,-0.0428213265484
ACH-000957,-0.299031445115
ACH-000958,-0.172461332066
ACH-000960,-0.289165455806
ACH-000963,-0.36884081441699995
ACH-000968,-0.135129963747
ACH-000969,-0.122582407799
ACH-000973,0.014682092771299999
ACH-000974,-0.0382721100191
ACH-000975,-0.19386623602699998
ACH-000976,-0.22717591509500001
ACH-000978,-0.189002789267
ACH-000980,-0.156025821261
ACH-000984,-0.155587038481
ACH-000986,-0.35161825663900004
ACH-000988,-0.09537023915210001
ACH-000993,-0.247853959344
ACH-000994,0.290781254006
ACH-000996,-0.186044265332
ACH-001001,-0.15368320843900002
ACH-001020,-0.0123150377511
ACH-001028,-0.18555771996399997
ACH-001031,-0.031715292973
ACH-001038,-0.112682145778
ACH-001048,-0.159906646725
ACH-001050,-0.242293485889
ACH-001053,-0.313880350253
ACH-001054,-0.252192523968
ACH-001061,-0.429627980068
ACH-001067,-0.0693059965123
ACH-001075,-0.40000076295599996
ACH-001096,-0.117170508943
ACH-001128,-0.406046670372
ACH-001134,-0.005507133141739999
ACH-001151,-0.198782049245
ACH-001163,-0.28497163455200003
ACH-001164,-0.164280553357
ACH-001173,-0.34407661772500003
ACH-001183,-0.430536313928
ACH-001184,-0.032934688638599996
ACH-001190,-0.293158528548
ACH-001192,-0.022005145461200002
ACH-001193,-0.6042619838059999
ACH-001196,-0.164437796878
ACH-001197,-0.286072385594
ACH-001205,-0.298939566853
ACH-001211,-0.111040645025
ACH-001212,-0.16723867200099998
ACH-001228,-0.23857488019
ACH-001232,-0.09882408991189999
ACH-001239,-0.236367621527
ACH-001274,-0.24539934051999998
ACH-001275,-0.18894110215
ACH-001277,-0.242008763325
ACH-001278,-0.148483147221
ACH-001280,-0.8326742903990001
ACH-001283,-0.268683379283
ACH-001289,-0.326250058667
ACH-001295,-0.43069531008100004
ACH-001300,-0.378809219324
ACH-001301,-0.20901448942499998
ACH-001302,-0.393833161606
ACH-001303,-0.0224150586677
ACH-001306,-0.17841249772999998
ACH-001318,-0.305338262342
ACH-001322,-0.596196153719
ACH-001328,-0.36336296603699997
ACH-001332,-0.268265455776
ACH-001333,0.0387648569002
ACH-001336,-0.314269636169
ACH-001340,-0.35981481812399996
ACH-001346,-0.264395290106
ACH-001353,-0.0683704989682
ACH-001354,-0.259304096921
ACH-001367,-0.175808009252
ACH-001368,-0.164156871909
ACH-001374,-0.318786005568
ACH-001375,-0.25551846275
ACH-001377,-0.19621648930399999
ACH-001380,-0.260866014247
ACH-001391,-0.18343415054499998
ACH-001407,-0.44541384235799997
ACH-001408,-0.36596618115699997
ACH-001413,-0.451527239893
ACH-001430,-0.0208419864063
ACH-001431,-0.258708627118
ACH-001450,-0.35904982900399995
ACH-001496,-0.316633796844
ACH-001500,-0.40567602649000006
ACH-001521,-0.23457064765799998
ACH-001523,-0.201009670087
ACH-001532,-0.213454790011
ACH-001536,-0.16971549944800002
ACH-001550,-0.219553138347
ACH-001552,-0.36537086335600005
ACH-001554,-0.298992290535
ACH-001645,-0.30733762467500003
ACH-001654,-0.489754150468
ACH-001715,-0.280435508988
ACH-001735,-0.19377952524999997
ACH-001736,-0.170865689935
ACH-001737,-0.319818967572
ACH-001740,-0.34336175419500004
ACH-001745,-0.0827112891175
ACH-001750,-0.39199708276
ACH-001765,-0.136266600482
ACH-001956,-0.34150895756399996
ACH-001957,-0.308129864469
