,FANCL (55120)
ACH-000601,0.018229843866
ACH-000604,-0.262177239441
ACH-000605,-0.154794560403
ACH-000606,-0.185088380238
ACH-000608,-0.23611567665999997
ACH-000614,-0.42081523553000005
ACH-000616,-0.46595603217
ACH-000618,-0.30345458244
ACH-000619,-0.161437922279
ACH-000620,-0.2246621425
ACH-000621,-0.235036023283
ACH-000622,-0.221740738587
ACH-000623,-0.08686973450030001
ACH-000624,-0.513239220546
ACH-000627,-0.475393009739
ACH-000630,-0.175017364308
ACH-000632,-0.17981078925500002
ACH-000633,-0.18604669982799998
ACH-000637,-0.40312217183300003
ACH-000638,-0.373375196615
ACH-000646,-0.151069798293
ACH-000647,-0.129256832401
ACH-000648,-0.11404294621500001
ACH-000649,-0.207616015174
ACH-000651,-0.14589934522700002
ACH-000652,-0.0790079525487
ACH-000653,-0.298417006722
ACH-000657,-0.169007524425
ACH-000658,-0.0263372153904
ACH-000661,-0.15433214635
ACH-000662,0.024509936054
ACH-000663,-0.09449342671229999
ACH-000665,-0.336947965674
ACH-000671,-0.111297470049
ACH-000673,-0.16542389207
ACH-000676,-0.257789628057
ACH-000677,-0.310079622358
ACH-000681,0.161523866806
ACH-000682,-0.217276498821
ACH-000683,-0.159617226241
ACH-000684,-0.594365239472
ACH-000688,-0.497565359192
ACH-000693,-0.39955491167499996
ACH-000694,-0.188749278063
ACH-000695,-0.08824881782789999
ACH-000696,-0.340500125198
ACH-000697,-0.310415127328
ACH-000699,-0.250124896627
ACH-000701,-0.37153509493000003
ACH-000706,-0.143378839606
ACH-000711,-0.159726223005
ACH-000713,-0.20382838020100003
ACH-000714,-0.09659751073589999
ACH-000718,-0.35496317810500005
ACH-000720,-0.35100073002
ACH-000721,-0.06834698541180001
ACH-000724,-0.0841277236632
ACH-000725,-0.306107338212
ACH-000732,-0.37192155593000004
ACH-000734,0.014808645384799998
ACH-000735,-0.22461062508299998
ACH-000736,-0.0874940165632
ACH-000738,-0.136410344619
ACH-000746,-0.0035859060104400002
ACH-000747,-0.05594988793880001
ACH-000748,-0.0746009190093
ACH-000753,-0.128691005865
ACH-000756,-0.241590196307
ACH-000757,0.0173963766901
ACH-000758,-0.326517185743
ACH-000760,-0.168304638332
ACH-000763,-0.423624964031
ACH-000764,-0.0720403884386
ACH-000765,-0.146065190476
ACH-000766,-0.014199969587
ACH-000767,-0.0838751190085
ACH-000768,-0.696021850565
ACH-000769,-0.165792314868
ACH-000770,-0.501338040297
ACH-000771,-0.260508226605
ACH-000773,-0.127419641267
ACH-000776,-3.87763652621e-05
ACH-000777,-0.9217684541060001
ACH-000778,-0.399609264354
ACH-000781,-0.0271388301976
ACH-000782,-0.679552143624
ACH-000783,-0.0584489851278
ACH-000784,-0.18934120500399998
ACH-000785,-0.36168086723399995
ACH-000787,-0.275728379051
ACH-000788,-0.31976496545099997
ACH-000791,-0.215193288209
ACH-000792,-0.0699011920906
ACH-000794,-0.44284105046800004
ACH-000796,-0.455884034141
ACH-000799,-0.277617613833
ACH-000800,-0.254035008707
ACH-000802,-0.282522728377
ACH-000804,-0.362734685948
ACH-000805,-0.37200868290600003
ACH-000809,-0.47351643890600004
ACH-000810,-0.30015535481899996
ACH-000811,-0.334931947498
ACH-000817,-0.34591638001900005
ACH-000819,-0.13521960483200002
ACH-000820,-0.12348591180299999
ACH-000821,-0.331151809693
ACH-000822,-0.244498271726
ACH-000823,-0.231077069943
ACH-000824,-0.012037313551799999
ACH-000827,-0.23600971659699999
ACH-000829,-0.6776204567120001
ACH-000831,0.0202900253747
ACH-000832,-0.5745252328029999
ACH-000833,-0.113882249827
ACH-000834,-0.44065997366099996
ACH-000835,-0.49812184646200003
ACH-000836,-0.201795069729
ACH-000837,-0.31115162577
ACH-000838,-0.23828970903900001
ACH-000839,-0.104447783696
ACH-000840,0.0122126162209
ACH-000841,-0.036336130455400004
ACH-000843,-0.31846144597
ACH-000846,-0.24337177295899998
ACH-000847,-0.0679611845932
ACH-000848,-0.08536325097960001
ACH-000849,-0.283018810095
ACH-000851,-0.04123897838
ACH-000855,-0.443470682879
ACH-000856,-0.365812867268
ACH-000858,-0.25090801237599997
ACH-000859,-0.273078643282
ACH-000861,-0.285454229444
ACH-000862,-0.145341732237
ACH-000865,-0.32827722155699995
ACH-000866,-0.064329915079
ACH-000867,-0.136839906497
ACH-000869,-0.250953116642
ACH-000872,-0.192457542989
ACH-000873,-0.46748024665700005
ACH-000876,-0.216974731019
ACH-000878,-0.136916653881
ACH-000880,0.0597428422021
ACH-000881,-0.34129009381700004
ACH-000882,-0.23878112592599998
ACH-000884,-0.27708389745
ACH-000885,-0.0318000485688
ACH-000887,-0.249378489039
ACH-000888,-0.125929340128
ACH-000889,-0.184324429398
ACH-000890,-0.385328056726
ACH-000896,-0.161439886927
ACH-000898,-0.0949917316938
ACH-000900,-0.239988128847
ACH-000901,-0.327483703481
ACH-000905,-0.271307446738
ACH-000906,-0.429096225933
ACH-000907,-0.33175180278599997
ACH-000910,-0.16885459444000003
ACH-000911,-0.11339524636600001
ACH-000912,-0.203222086837
ACH-000913,0.015228989313000001
ACH-000915,-0.0799965780038
ACH-000916,-0.00241532038993
ACH-000917,-0.211754200999
ACH-000921,-0.26274512539
ACH-000924,-0.136869649521
ACH-000926,-0.0157492029043
ACH-000928,-0.356146058996
ACH-000929,-0.126377314998
ACH-000932,-0.117235533561
ACH-000935,-0.315856877406
ACH-000936,-0.17882349526900002
ACH-000937,-0.183273114032
ACH-000938,-0.542294249456
ACH-000939,-0.17273453835000002
ACH-000941,0.0037860926324100003
ACH-000943,-0.10498366250800001
ACH-000946,-0.664401581288
ACH-000947,-0.391050923341
ACH-000948,-0.299484430343
ACH-000950,-0.181596972558
ACH-000953,-0.07928877128930001
ACH-000957,-0.164899086361
ACH-000958,-0.304547378614
ACH-000960,-0.39851859363000003
ACH-000963,-0.0802679161572
ACH-000968,-0.233182771781
ACH-000969,0.0612932485612
ACH-000973,-0.219236433179
ACH-000974,-0.6477643954469999
ACH-000975,-0.307636063748
ACH-000976,-0.251545647684
ACH-000978,-0.13647490162999998
ACH-000980,-0.127015271747
ACH-000984,-0.347228703172
ACH-000986,-0.0277799611832
ACH-000988,-0.18151461476
ACH-000993,-0.34923650067699996
ACH-000994,-0.0391577799095
ACH-000996,-0.13859180631100002
ACH-001001,-0.467580071071
ACH-001020,-0.542488499333
ACH-001028,-0.18571681413
ACH-001031,-0.241429338167
ACH-001038,-0.19995808619600003
ACH-001048,-0.138548368261
ACH-001050,-0.0848440533423
ACH-001053,-0.281775023669
ACH-001054,-0.23222836574
ACH-001061,-0.14776156836100002
ACH-001067,-0.311497883968
ACH-001075,-0.160277464069
ACH-001096,-0.192689926333
ACH-001128,-0.507369074335
ACH-001134,-0.142720681324
ACH-001151,-0.300833673243
ACH-001163,-0.00846044515121
ACH-001164,-0.384699628969
ACH-001173,-0.30091217696
ACH-001183,-0.312825166502
ACH-001184,-0.423723544825
ACH-001190,-0.41624718712700004
ACH-001192,-0.260720938437
ACH-001193,-0.113580451415
ACH-001196,-0.08526076194289998
ACH-001197,-0.43491379469999997
ACH-001205,-0.254716261103
ACH-001211,-0.121789164042
ACH-001212,-0.45575090121899997
ACH-001228,-0.11654801306
ACH-001232,-0.364244260863
ACH-001239,-0.0590941712481
ACH-001274,-0.292490150575
ACH-001275,-0.186931360231
ACH-001277,-0.10747245529999999
ACH-001278,-0.224562702112
ACH-001280,-0.702728483591
ACH-001283,-0.125482024122
ACH-001289,-0.259956273466
ACH-001295,-0.400779793077
ACH-001300,0.0769073586133
ACH-001301,-0.19495770357
ACH-001302,-0.280059356875
ACH-001303,0.0495141398068
ACH-001306,-0.32693409659899997
ACH-001318,-0.21935205703000002
ACH-001322,0.0500940576003
ACH-001328,-0.188871182051
ACH-001332,-0.295826399442
ACH-001333,-0.151178572538
ACH-001336,-0.35621007756800005
ACH-001340,-0.06590701723730001
ACH-001346,-0.224001162419
ACH-001353,-0.34065103016599996
ACH-001354,-0.236876606217
ACH-001367,-0.26840281596
ACH-001368,-0.18809468769
ACH-001374,-0.45796144877800005
ACH-001375,-0.28191192346
ACH-001377,-0.330888381673
ACH-001380,-0.13353698103599998
ACH-001391,-0.242964678545
ACH-001407,-0.352844211813
ACH-001408,-0.632850556951
ACH-001413,0.0331230957766
ACH-001430,-0.08774817617999998
ACH-001431,-0.106283653209
ACH-001450,-0.177371718924
ACH-001496,-0.0105801624605
ACH-001500,0.0076088618627
ACH-001521,0.167818397466
ACH-001523,-0.465530872554
ACH-001532,-0.605614345478
ACH-001536,-0.47914274935199996
ACH-001550,-0.14160680117799998
ACH-001552,-0.30434992919500004
ACH-001554,-0.229052663748
ACH-001645,-0.179656208742
ACH-001654,-0.403566848873
ACH-001715,-0.20935245980999997
ACH-001735,-0.578280532774
ACH-001736,-0.657610904684
ACH-001737,-0.421207181642
ACH-001740,-0.48974374586
ACH-001745,-0.47300433262599995
ACH-001750,-0.113886702495
ACH-001765,-0.663711171847
ACH-001956,-0.574265737128
ACH-001957,-0.340451651132
