,VPS13D (55187)
ACH-001380,-1.13278948256
ACH-001391,-0.507225892532
ACH-001407,-0.743369135532
ACH-001408,-1.2018973417399998
ACH-001413,-0.938148787808
ACH-001430,-1.3094653607
ACH-001431,-1.04441541965
ACH-001450,-1.13798447335
ACH-001496,-0.8522686629189999
ACH-001500,-1.07597474528
ACH-001521,-0.9346069137749999
ACH-001523,-0.9262489683409999
ACH-001532,-1.0875412913
ACH-001536,-1.3834595031099999
ACH-001550,-0.921488284005
ACH-001552,-0.9693745369429999
ACH-001554,-1.14529855334
ACH-001645,-0.475394214946
ACH-001654,-1.14214390056
ACH-001715,-1.0267980047399998
ACH-001735,-1.0
ACH-001736,-1.05705221442
ACH-001737,-0.832755965907
ACH-001740,-0.842912076419
ACH-001745,-0.848153681118
ACH-001750,-1.12589934904
ACH-001765,-0.8915031389700001
ACH-001956,-1.27502190775
ACH-001957,-1.09009165416
