,EPC1 (80314)
ACH-000673,-0.345616974805
ACH-000676,-0.21986278239
ACH-000677,-0.966480730204
ACH-000681,-0.418649856137
ACH-000682,-0.47642301574100004
ACH-000683,-0.244851120407
ACH-000684,-0.27017899055
ACH-000688,-0.569623251683
ACH-000693,-0.360605671361
ACH-000694,-0.401747136917
ACH-000695,-0.515310460193
ACH-000696,-0.296567447763
ACH-000697,-0.557562740143
ACH-000699,-0.442999302935
ACH-000701,-0.33861718023500004
ACH-000706,-0.500565725177
ACH-000711,-0.290928655686
ACH-000713,-0.34976474505099997
ACH-000714,-0.567715664804
ACH-000718,-0.262314775729
ACH-000720,-0.0730269798847
ACH-000721,-0.40480699874700005
ACH-000724,-0.614808733906
ACH-000725,-0.588606274586
ACH-000732,-0.290004388997
ACH-000734,-0.676809354909
ACH-000735,-0.256381098384
ACH-000736,-0.0670779772208
ACH-000738,-0.539844231742
ACH-000746,-0.23875855094
ACH-000747,-0.421697693687
ACH-000748,-0.219210578301
ACH-000753,-0.139085837693
ACH-000756,-0.0639852227254
ACH-000757,0.00451206976343
ACH-000758,-0.358551389906
ACH-000760,-0.461836924274
ACH-000763,-1.06246201059
ACH-000764,-0.22047637098200001
ACH-000765,-0.00300672499681
ACH-000766,-0.279728600827
ACH-000767,-0.415837298376
ACH-000768,-0.404856676486
ACH-000769,-0.183863587399
ACH-000770,-0.42223092237
ACH-000771,-0.752677418835
ACH-000773,-0.539683629772
ACH-000776,-0.6093435154779999
ACH-000777,-0.5799548479300001
ACH-000778,-0.45436041768999996
ACH-000781,-0.567774576012
ACH-000782,-0.183127604813
ACH-000783,-0.481785756233
ACH-000784,-0.8162526219320001
ACH-000785,-0.39763553324600004
ACH-000787,-0.197678781761
ACH-000788,-0.32006114063700003
ACH-000791,-0.476782378712
ACH-000792,-0.42487044589199996
ACH-000794,-0.37787445337700004
ACH-000796,-0.35582200812799997
ACH-000799,-0.20455619855999999
ACH-000800,-0.393122311407
ACH-000802,-0.520473022411
ACH-000804,0.242896262515
ACH-000805,-0.290704981005
ACH-000809,-0.581082136056
ACH-000810,-0.348865882726
ACH-000811,-0.174101502675
ACH-000817,-0.704729813779
ACH-000819,-0.175862571862
ACH-000820,-0.021946962508400003
ACH-000821,-0.25511293137200003
ACH-000822,-0.422155942826
ACH-000823,-0.44401881086
ACH-000824,-0.367263199841
ACH-000827,-0.32559302814
ACH-000829,-0.729673090665
ACH-000831,-0.383814133936
ACH-000832,-0.732393373897
ACH-000833,-0.380780696211
ACH-000834,-0.420074056461
ACH-000835,-0.365669220873
ACH-000836,0.0318316981191
ACH-000837,-0.07616057867869999
ACH-000838,-1.0117845086700001
ACH-000839,-0.558234688184
ACH-000840,-0.430632396668
ACH-000841,0.0586031760439
ACH-000843,-0.18087147038899998
ACH-000846,-0.458449231779
ACH-000847,-0.149492856349
ACH-000848,-0.26043213193500003
ACH-000849,-0.436812029545
ACH-000851,-0.25993389139600004
ACH-000855,-0.0222589857406
ACH-000856,-0.0952463602984
ACH-000858,-0.21804807417599997
ACH-000859,-0.570595520832
ACH-000861,-0.421679315885
ACH-000862,-0.34159423960100005
ACH-000865,-0.551922540348
ACH-000866,-0.158467683288
ACH-000867,-0.460734939889
ACH-000869,-0.696499990925
ACH-000872,-0.40809610104000005
ACH-000873,-1.0639603788299998
ACH-000876,-1.1310217729
ACH-000878,-0.473101588062
ACH-000880,-0.358146685373
ACH-000881,-0.506280766227
ACH-000882,-0.471374530545
ACH-000884,-0.464901176756
ACH-000885,-0.387404211203
ACH-000887,-0.42429147467100004
ACH-000888,-0.418013898213
ACH-000889,-0.960872048111
ACH-000890,-0.438214542921
ACH-000896,-0.37150091122400003
ACH-000898,-0.5763385423690001
ACH-000900,-0.20398847421799998
ACH-000901,-0.381889561255
ACH-000905,-0.246970648026
ACH-000906,-0.294405497411
ACH-000907,-0.6751394216590001
ACH-000910,-0.0694089925878
ACH-000911,-0.195995078528
ACH-000912,-0.60296224456
ACH-000913,-0.39254957714199995
ACH-000915,-0.563964192096
ACH-000916,-0.130881943045
ACH-000917,-0.590477183495
ACH-000921,-0.219683015541
ACH-000924,-0.559701847935
ACH-000926,-0.30030041578899996
ACH-000928,-0.5331254114840001
ACH-000929,-0.587087885417
ACH-000932,-0.5062604386999999
ACH-000935,-0.263374563557
ACH-000936,-0.439528558994
ACH-000937,-0.48101686324500004
ACH-000938,-0.539767377262
ACH-000939,0.36104142821
ACH-000941,-0.412052840522
ACH-000943,-0.227958785404
ACH-000946,-0.5143138107899999
ACH-000947,-0.48699920259199997
ACH-000948,-0.523058475845
ACH-000950,-0.572626483699
ACH-000953,-0.655674482608
ACH-000957,-0.354933263354
ACH-000958,-0.45827581909299997
ACH-000960,-0.43142201570100003
ACH-000963,-0.503095882742
ACH-000968,-0.292394515256
ACH-000969,-0.488792762703
ACH-000973,-0.313060238886
ACH-000974,-0.598836650422
ACH-000975,-0.680697487994
ACH-000976,-0.642483632187
ACH-000978,-0.281017352389
ACH-000980,-0.305800265725
ACH-000984,-0.311081510151
ACH-000986,-0.48653345638499995
ACH-000988,-0.207158903043
ACH-000993,-0.478921843105
ACH-000994,-0.26797804253
ACH-000996,-0.271527600088
ACH-001001,-0.435956104815
ACH-001020,-0.18159614341299998
ACH-001028,-0.34886869064099996
ACH-001031,-0.290582971284
ACH-001038,-0.221744042772
ACH-001048,-0.338636297897
ACH-001050,-0.175249206883
ACH-001053,-0.286196004218
ACH-001054,-0.305840284044
ACH-001061,-0.313121293946
ACH-001067,-0.699766833818
ACH-001075,-0.493952992545
ACH-001096,-0.532771967672
ACH-001128,0.896443648675
ACH-001134,-0.1300412708
ACH-001151,-0.46684832137500004
ACH-001163,-0.476174776669
ACH-001164,0.173450731373
ACH-001173,-0.38679494206
ACH-001183,-0.520459797733
ACH-001184,-0.210610466818
ACH-001190,-0.346464714573
ACH-001192,-0.48569706322899997
ACH-001193,-0.813466880857
ACH-001196,-0.213134501098
ACH-001197,-0.22451199946699998
ACH-001205,-0.41597367977899996
ACH-001211,-0.0683380829142
ACH-001212,-0.20981352323
ACH-001228,-0.458495562964
ACH-001232,-0.569826957363
ACH-001239,-0.24198639422600002
ACH-001274,-0.0186298241767
ACH-001275,0.287867069692
ACH-001277,-0.120333290013
ACH-001278,-0.6547883666350001
ACH-001280,-0.476223787957
ACH-001283,-0.598010004856
ACH-001289,-0.629398745646
ACH-001295,-0.0490299521638
ACH-001300,-0.449876712783
ACH-001301,-0.189721468788
ACH-001302,-0.33572638436700003
ACH-001303,-0.500602610688
ACH-001306,-0.47637050634499994
ACH-001318,-0.00655855575094
ACH-001322,-0.45384016112099995
ACH-001328,-0.772245222898
ACH-001332,-0.29644856277
ACH-001333,-0.460044820039
ACH-001336,-0.40699474821500004
ACH-001340,-0.449320956353
ACH-001346,-0.499382742995
ACH-001353,-0.513068350947
ACH-001354,-0.240735945553
ACH-001367,-0.7334782060449999
ACH-001368,-0.515084502251
ACH-001374,-0.6381230060459999
ACH-001375,-0.16165869549
ACH-001377,-0.37857181886999997
ACH-001380,-0.48373290342299996
ACH-001391,-0.330209348229
ACH-001407,0.0606756209633
ACH-001408,-0.300739802888
ACH-001413,-0.330816504812
ACH-001430,-0.686943627418
ACH-001431,-0.47745341488000004
ACH-001450,-0.172895614256
ACH-001496,-0.19952910353
ACH-001500,0.28491889759
ACH-001521,-0.30182335945
ACH-001523,-0.5373508344210001
ACH-001532,-0.666023979503
ACH-001536,-0.8909934210580001
ACH-001550,0.0625027143146
ACH-001552,-0.251874660094
ACH-001554,-0.304417629155
ACH-001645,-0.18511172839899998
ACH-001654,-0.474498346456
ACH-001715,-0.643865312336
ACH-001735,-0.201440659856
ACH-001736,-0.45450111836
ACH-001737,0.26535362048
ACH-001740,-0.208140839173
ACH-001745,-0.22069156785900002
ACH-001750,-0.583266621101
ACH-001765,-0.13496338283099998
ACH-001956,-0.330084727284
ACH-001957,-0.330109004539
