,GMPPB (29925)
ACH-000281,-0.951496097998
ACH-000288,-0.8272304502940001
ACH-000291,-0.6576132358
ACH-000293,-0.780990353328
ACH-000294,-0.9074034258570001
ACH-000295,-0.5145743137169999
ACH-000296,-1.03425040167
ACH-000302,-0.718924396055
ACH-000304,-1.16552557435
ACH-000307,-0.9560691816269999
ACH-000308,-1.05949033434
ACH-000310,-0.788436977918
ACH-000311,-0.8709910065090001
ACH-000312,-1.06017617745
ACH-000315,-0.9708178403200001
ACH-000316,-0.8276386806730001
ACH-000317,-1.22791592881
ACH-000318,-0.956582570288
ACH-000319,-0.735636378495
ACH-000320,-0.7924833467110001
ACH-000322,-1.0011805010500001
ACH-000323,-0.8408212619869999
ACH-000324,-1.06622734219
ACH-000329,-1.3371777035299999
ACH-000330,-0.7484937291920001
ACH-000331,-0.9524251271009999
ACH-000332,-0.99353550982
ACH-000334,-1.45441763796
ACH-000335,-1.0426616499099999
ACH-000336,-0.673952889028
ACH-000337,-1.00134895083
ACH-000339,-0.773141962704
ACH-000341,-0.91302032256
ACH-000348,-1.04668137549
ACH-000350,-0.7170557058310001
ACH-000352,-0.741353923426
ACH-000356,-0.956277175657
ACH-000361,-0.881159665608
ACH-000362,-0.9188916292910001
ACH-000363,-0.715917814627
ACH-000364,-0.772281762143
ACH-000365,-0.971224350083
ACH-000366,-1.00020034656
ACH-000368,-0.37869699841
ACH-000374,-0.975863305366
ACH-000375,-0.940892793849
ACH-000376,-0.80347846397
ACH-000381,-0.9465325254520001
ACH-000383,-1.23226714536
ACH-000387,-0.825784522738
ACH-000389,-0.6738588500560001
ACH-000390,-1.2915046505299999
ACH-000393,-0.5276608897330001
ACH-000395,-1.2323423323
ACH-000397,-0.893523263812
ACH-000401,-0.908034259795
ACH-000402,-1.28687164763
ACH-000403,-1.42149688648
ACH-000404,-0.7982576455220001
ACH-000406,-0.9984942247249999
ACH-000407,-0.771029720059
ACH-000408,-1.28868180561
ACH-000410,-0.566016421564
ACH-000411,-1.3146120835200001
ACH-000414,-0.6332201077690001
ACH-000415,-0.9654720353919999
ACH-000416,-0.956207865634
ACH-000420,-0.8961441954000001
ACH-000421,-1.0217633386700002
ACH-000424,-1.07630703058
ACH-000425,-1.11271389946
ACH-000426,-1.3715586606999999
ACH-000427,-0.716921032232
ACH-000433,-1.1073441111700002
ACH-000436,-1.0749423759
ACH-000444,-0.82359519482
ACH-000445,-0.926689383114
ACH-000448,-1.07198224089
ACH-000450,-0.7567068948019999
ACH-000452,-0.9019582459280001
ACH-000454,-1.1489623529700002
ACH-000458,-1.09534789088
ACH-000459,-1.39287605961
ACH-000460,-1.15212113194
ACH-000461,-0.862377167031
ACH-000463,-0.519833877505
ACH-000464,-0.5639315620350001
ACH-000466,-1.17114978197
ACH-000467,-0.8031674316930001
ACH-000468,-1.1712129535100002
ACH-000469,-0.39526473632
ACH-000470,-1.08117343045
ACH-000471,-1.14286887734
ACH-000472,-0.594580582302
ACH-000473,-0.8008084252680001
ACH-000475,-0.621259135317
ACH-000476,-1.13813720251
ACH-000477,-1.2704650084
ACH-000480,-0.795865141823
ACH-000481,-0.634875321722
ACH-000483,-0.89041199778
ACH-000484,-0.566333867219
ACH-000485,-1.03661304741
ACH-000486,-0.8752225286900001
ACH-000487,-0.944487550372
ACH-000488,-0.951610048674
ACH-000490,-0.9470641972239999
ACH-000491,-0.728237760019
ACH-000495,-1.0741145755
ACH-000496,-1.12805940206
ACH-000499,-0.935196643803
ACH-000500,-0.44740454410400005
ACH-000502,-0.847691774332
ACH-000503,-0.9711811852299999
ACH-000505,-0.85617105442
ACH-000507,-1.0526041117899998
ACH-000510,-1.10641680899
ACH-000511,-0.898158020793
ACH-000512,-0.8764054173450001
ACH-000516,-0.7476825267110001
ACH-000517,-1.18889694345
ACH-000518,-1.22117412968
ACH-000520,-0.952433694014
ACH-000521,-0.8936538985870001
ACH-000522,-1.12391417642
ACH-000524,-0.88177600457
ACH-000527,-0.951236452311
ACH-000528,-0.988487813023
ACH-000537,-0.9808401087049999
ACH-000541,-0.9676009707250001
ACH-000542,-0.9182953699779999
ACH-000544,-0.979933018028
ACH-000545,-0.849054839166
ACH-000547,-0.6928199351459999
ACH-000548,-1.00336806891
ACH-000549,-0.916493244374
ACH-000550,-1.18456161434
ACH-000552,-0.968597639339
ACH-000556,-0.905078023041
ACH-000557,-0.455850687125
ACH-000570,-0.8245276067890001
ACH-000571,-1.05007890674
ACH-000573,-0.965006273943
ACH-000576,-0.7632806957330001
ACH-000580,-0.649534286465
ACH-000584,-1.10030767655
ACH-000585,-1.1059379660600002
ACH-000588,-0.939516322466
ACH-000589,-0.694471970523
ACH-000591,-0.577611839915
ACH-000593,-1.0903724966700001
ACH-000600,-1.1915077944399999
ACH-000601,-0.890396216825
ACH-000604,-0.809399506021
ACH-000605,-0.709491864791
ACH-000606,-0.894537660039
ACH-000608,-1.00716602001
ACH-000614,-1.10016566316
ACH-000616,-0.971593891208
ACH-000618,-1.03481897677
ACH-000619,-1.00454532807
ACH-000620,-1.0764815778899999
ACH-000621,-1.0680807583
ACH-000622,-0.967258459077
ACH-000623,-0.432497019864
ACH-000624,-0.9635495600830001
ACH-000627,-1.1761059349299998
ACH-000630,-0.9225952512710001
ACH-000632,-1.05161676535
ACH-000633,-1.23902424234
ACH-000637,-0.7721314411769999
ACH-000638,-0.7495305023729999
ACH-000646,-0.931646220978
ACH-000647,-1.0174448489599999
ACH-000648,-0.657260155244
ACH-000649,-1.07693485678
ACH-000651,-0.7836795778569999
ACH-000652,-1.0967482231899999
ACH-000653,-1.075606218
ACH-000657,-0.58588874041
ACH-000658,-0.8210191118089999
ACH-000661,-1.0075168271200001
ACH-000662,-1.38724015704
ACH-000663,-0.876321856014
ACH-000665,-0.9246316735310001
ACH-000671,-0.950998002816
ACH-000673,-0.86859428595
ACH-000676,-1.00810444205
ACH-000677,-0.929677663696
ACH-000681,-0.9522051802420001
ACH-000682,-1.1671538052600001
ACH-000683,-0.566888011926
ACH-000684,-0.8914505567509999
ACH-000688,-0.986654790544
ACH-000693,-0.480903530432
ACH-000694,-0.913610477539
ACH-000695,-1.03839485555
ACH-000696,-0.8847545720550001
ACH-000697,-0.44570623473399995
ACH-000699,-0.920937699153
ACH-000701,-1.0908451564
ACH-000706,-0.859903244411
ACH-000711,-0.850236279682
ACH-000713,-0.9940902815620001
ACH-000714,-1.07369026906
ACH-000718,-1.07510771076
ACH-000720,-0.53683721605
ACH-000721,-1.08461966703
ACH-000724,-0.80521505332
ACH-000725,-0.55646374548
ACH-000732,-1.24732451373
ACH-000734,-0.876461595617
ACH-000735,-1.0363351673999999
ACH-000736,-1.04909391671
ACH-000738,-0.617190340893
ACH-000746,-1.33993882266
ACH-000747,-0.7589573988160001
ACH-000748,-0.7032899067389999
ACH-000753,-0.8841985446189999
ACH-000756,-0.20219378902600002
ACH-000757,-0.891966437837
ACH-000758,-1.0690572637
ACH-000760,-0.508351027784
ACH-000763,-0.9929347162459999
ACH-000764,-1.5778440217299998
ACH-000765,-1.18353956404
ACH-000766,-1.0166174255
ACH-000767,-0.596957995193
ACH-000768,-0.84739904811
ACH-000769,-1.1140320103499999
ACH-000770,-0.948231113165
ACH-000771,-0.917891243436
ACH-000773,-1.05939044963
ACH-000776,-0.973867366351
ACH-000777,-1.1048548633
ACH-000778,-0.881980064752
ACH-000781,-1.00780558895
ACH-000782,-0.83505000626
ACH-000783,-0.872907585268
ACH-000784,-0.7610266850040001
ACH-000785,-0.54463809835
ACH-000787,-0.901328106749
ACH-000788,-1.1047530488600001
ACH-000791,-1.01395249848
ACH-000792,-1.03819498673
ACH-000794,-1.17785229379
ACH-000796,-0.881484475077
ACH-000799,-0.987916864859
ACH-000800,-0.955576890824
ACH-000802,-0.803222197119
ACH-000804,-1.07392631261
ACH-000805,-1.0839331503799998
ACH-000809,-1.00153931556
ACH-000810,-1.34248018061
ACH-000811,-0.9854581316040001
ACH-000817,-0.9141456152449999
ACH-000819,-0.669482373898
ACH-000820,-1.38762059093
ACH-000821,-1.08988842843
ACH-000822,-1.25037841325
ACH-000823,-0.6291027192149999
ACH-000824,-0.572496238785
ACH-000827,-0.845773979569
ACH-000829,-0.901411641813
ACH-000831,-0.9660895767990001
ACH-000832,-1.20388110929
ACH-000833,-1.29149134775
ACH-000834,-0.760748180882
ACH-000835,-0.997599776213
ACH-000836,-1.18732167367
ACH-000837,-0.8170928607
ACH-000838,-1.32175884455
ACH-000839,-0.974734173433
ACH-000840,-0.7631126957009999
ACH-000841,-0.955016112173
ACH-000843,-0.9223602702220001
ACH-000846,-0.870701935068
ACH-000847,-1.08996729051
ACH-000848,-1.0080521288600002
ACH-000849,-0.94727315381
ACH-000851,-1.07339062095
ACH-000855,-0.760987531815
ACH-000856,-1.23480380313
ACH-000858,-0.912512074102
ACH-000859,-0.979065521943
ACH-000861,-0.9555804535510001
ACH-000862,-1.12912155634
ACH-000865,-0.322854578804
ACH-000866,-0.8270298348540001
ACH-000867,-0.941124410263
ACH-000869,-0.9054463192209999
ACH-000872,-0.7367999272210001
ACH-000873,-0.9812168372840001
ACH-000876,-1.0701984114899998
ACH-000878,-1.12372984984
ACH-000880,-1.1721420865799999
ACH-000881,-0.906080899955
ACH-000882,-0.944880566082
ACH-000884,-0.9476939944920001
ACH-000885,-1.02709289644
ACH-000887,-0.930040652094
ACH-000888,-0.961150404276
ACH-000889,-0.9282662880050001
ACH-000890,-1.03375262708
ACH-000896,-1.19879241968
ACH-000898,-0.806041024549
ACH-000900,-1.1049227585999999
ACH-000901,-0.646458465916
ACH-000905,-0.891896816824
ACH-000906,-1.0240616879200002
ACH-000907,-0.47368582178999996
ACH-000910,-0.7921819000229999
ACH-000911,-1.10147994786
ACH-000912,-1.01366054722
ACH-000913,-0.9951397252420001
ACH-000915,-1.18168430331
ACH-000916,-1.09049807442
ACH-000917,-1.15180489157
ACH-000921,-0.828277428766
ACH-000924,-0.9528547328799999
ACH-000926,-1.02769612156
ACH-000928,-1.2266832894700002
ACH-000929,-0.637415097228
ACH-000932,-0.8984935034579999
ACH-000935,-1.06896197825
ACH-000936,-1.02330361584
ACH-000937,-0.916857535297
ACH-000938,-1.10162373825
ACH-000939,-0.5972977453399999
ACH-000941,-1.02225932954
ACH-000943,-1.06583464183
ACH-000946,-0.7369605804070001
ACH-000947,-0.742613902985
ACH-000948,-0.870573049693
ACH-000950,-0.9923050794030001
ACH-000953,-0.656274710328
ACH-000957,-0.8339222639689999
ACH-000958,-0.7903805538099999
ACH-000960,-1.29125265196
ACH-000963,-1.1921117447799998
ACH-000968,-0.9411682409990001
ACH-000969,-0.696517799558
ACH-000973,-1.00549170427
ACH-000974,-0.823012111529
ACH-000975,-0.80319944867
ACH-000976,-0.957035783238
ACH-000978,-1.01505118726
ACH-000980,-0.808148012881
ACH-000984,-0.926651959455
ACH-000986,-0.830644345573
ACH-000988,-1.11545762112
ACH-000993,-1.00848362192
ACH-000994,-1.3738312357
ACH-000996,-0.974349262554
ACH-001001,-0.37284550115099996
ACH-001020,-1.25109967934
ACH-001028,-0.95569347529
ACH-001031,-0.7032024795819999
ACH-001038,-0.57983615954
ACH-001048,-0.889103378784
ACH-001050,-0.957586741797
ACH-001053,-1.1599537454100002
ACH-001054,-0.688313432635
ACH-001061,-0.850099728366
ACH-001067,-0.881624676743
ACH-001075,-0.644535484359
ACH-001096,-0.5647266273579999
ACH-001128,-1.1581759283600002
ACH-001134,-0.8258687670029999
ACH-001151,-0.941645162299
ACH-001163,-1.0808274282700001
ACH-001164,-0.403187718816
ACH-001173,-0.88243750095
ACH-001183,-0.521450467982
ACH-001184,-0.427762738544
ACH-001190,-0.915579077612
ACH-001192,-0.489922477108
ACH-001193,-0.77178367686
ACH-001196,-1.01283017455
ACH-001197,-0.907001615661
ACH-001205,-0.8658272461159999
ACH-001211,-0.7587581419760001
ACH-001212,-0.534254392965
ACH-001228,-0.6434593794219999
ACH-001232,-0.544586786562
ACH-001239,-0.785426478688
ACH-001274,-0.9722357935629999
ACH-001275,-1.0476931863799999
ACH-001277,-0.395765950169
ACH-001278,-0.827908998495
ACH-001280,-0.6584497649100001
ACH-001283,-0.806750522148
ACH-001289,-0.596633442168
ACH-001295,-0.36968188090000004
ACH-001300,-0.876015799482
ACH-001301,-0.8303080026530001
ACH-001302,-0.791995521702
ACH-001303,-0.323252604604
ACH-001306,-0.891725305574
ACH-001318,-1.12547612671
ACH-001322,-0.937170569252
ACH-001328,-1.05315175722
ACH-001332,-0.941305374259
ACH-001333,-0.680769873496
ACH-001336,-0.760575787117
ACH-001340,-0.901941850704
ACH-001346,-0.849131560281
ACH-001353,-0.791790612149
ACH-001354,-0.9686048428630001
ACH-001367,-0.8931573697949999
ACH-001368,-0.8363854302060001
ACH-001374,-1.25321124311
ACH-001375,-0.947943891304
ACH-001377,-0.7923825728
ACH-001380,-0.900489557826
ACH-001391,-1.00325334806
ACH-001407,-0.992747951811
ACH-001408,-1.02837179189
ACH-001413,-0.693698821963
ACH-001430,-1.06354015271
ACH-001431,-0.871201390738
ACH-001450,-1.24337691771
ACH-001496,-1.01826054662
ACH-001500,-0.9093294744339999
ACH-001521,-0.225472648642
ACH-001523,-1.0346044619499999
ACH-001532,-0.8210279200030001
ACH-001536,-0.64746618281
ACH-001550,-0.9239503909319999
ACH-001552,-0.494430534906
ACH-001554,-0.818068307748
ACH-001645,-0.861904997627
ACH-001654,-0.816030617366
ACH-001715,-0.9562873659029999
ACH-001735,-0.92710200222
ACH-001736,-0.986330562528
ACH-001737,-0.853385432625
ACH-001740,-0.732673034438
ACH-001745,-0.999762343892
ACH-001750,-0.542385287782
ACH-001765,-0.9334802066329999
ACH-001956,-0.801474231313
ACH-001957,-0.730946751978
