,RAB22A (57403)
ACH-000619,-0.223634176081
ACH-000620,-0.392150088349
ACH-000621,-0.119578136224
ACH-000622,-0.2095490102
ACH-000623,-0.050268230264
ACH-000624,-0.0893524361227
ACH-000627,-0.40131151677500004
ACH-000630,-0.19063336167199998
ACH-000632,-0.28378432709
ACH-000633,-0.265952501302
ACH-000637,-0.192869504849
ACH-000638,-3.62785486619e-05
ACH-000646,-0.295616097784
ACH-000647,-0.268030436078
ACH-000648,-0.40513084335
ACH-000649,-0.373459059415
ACH-000651,-0.125819024622
ACH-000652,-0.131841826008
ACH-000653,-0.08595526419800001
ACH-000657,-0.269218803844
ACH-000658,-0.289283526017
ACH-000661,-0.29347381241500003
ACH-000662,-0.240367029962
ACH-000663,-0.264740961093
ACH-000665,-0.20676160736699997
ACH-000671,-0.46217365765699997
ACH-000673,-0.15682548957800002
ACH-000676,-0.27932991344999997
ACH-000677,-0.200287477262
ACH-000681,-0.22895799095199998
ACH-000682,-0.24653408648800001
ACH-000683,-0.21687991190900002
ACH-000684,-0.560224870984
ACH-000688,-0.16345312933599998
ACH-000693,-0.0632003922559
ACH-000694,-0.22188816270300002
ACH-000695,-0.64396165341
ACH-000696,-0.08545612111639998
ACH-000697,-0.32703386876699997
ACH-000699,-0.21260239187899999
ACH-000701,-0.375213735656
ACH-000706,-0.0314119586825
ACH-000711,-0.129158929644
ACH-000713,0.026766928659099996
ACH-000714,-0.26380771630800004
ACH-000718,-0.372181480643
ACH-000720,-0.0815393509063
ACH-000721,-0.18157647273400002
ACH-000724,0.0497689004111
ACH-000725,0.0091362729223
ACH-000732,-0.478658852439
ACH-000734,-0.11754762825899999
ACH-000735,-0.0364164057731
ACH-000736,-0.21986814032
ACH-000738,-0.295909729259
ACH-000746,-0.239805104681
ACH-000747,-0.15960422360999998
ACH-000748,-0.294328549846
ACH-000753,-0.21755092243700003
ACH-000756,-0.21040912106600002
ACH-000757,0.0874500689942
ACH-000758,-0.342573803881
ACH-000760,-0.27903785968899997
ACH-000763,-0.125932477797
ACH-000764,-0.285814935685
ACH-000765,-0.00978327438528
ACH-000766,-0.132646539368
ACH-000767,-0.49397851793200004
ACH-000768,-0.214279316535
ACH-000769,-0.115153592584
ACH-000770,-0.09536787173979999
ACH-000771,-0.144068818614
ACH-000773,-0.140369890774
ACH-000776,-0.04921066128380001
ACH-000777,-0.192745369663
ACH-000778,-0.202109363257
ACH-000781,-0.275213187504
ACH-000782,-0.27021375964600003
ACH-000783,-0.30568505055
ACH-000784,-0.0975335656312
ACH-000785,0.0161169759502
ACH-000787,-0.399177971187
ACH-000788,-0.130599774001
ACH-000791,0.0916187837721
ACH-000792,-0.20477865961
ACH-000794,-0.191490118923
ACH-000796,-0.317622830453
ACH-000799,-0.384714342945
ACH-000800,-0.19279606884199998
ACH-000802,-0.16807427038
ACH-000804,-0.0319884178425
ACH-000805,-0.11312768770500001
ACH-000809,-0.147823155942
ACH-000810,-0.370790353869
ACH-000811,-0.304036551901
ACH-000817,-0.06919783572110001
ACH-000819,-0.296458705205
ACH-000820,-0.0857883122404
ACH-000821,-0.10883767359200001
ACH-000822,-0.248312492881
ACH-000823,-0.261995799044
ACH-000824,-0.30974154408300003
ACH-000827,-0.17394227598099998
ACH-000829,-0.0681009513862
ACH-000831,-0.141215166847
ACH-000832,0.0456094078198
ACH-000833,0.0125064470533
ACH-000834,-0.206946647097
ACH-000835,-0.11094445963300001
ACH-000836,-0.268229249446
ACH-000837,-0.16919712222199998
ACH-000838,-0.219725924595
ACH-000839,-0.233733443502
ACH-000840,-0.301305504519
ACH-000841,-0.019504619881400002
ACH-000843,-0.275366369826
ACH-000846,-0.248239116717
ACH-000847,-0.312361135147
ACH-000848,-0.143757305865
ACH-000849,-0.0405533479597
ACH-000851,-0.5439048775
ACH-000855,-0.261303694925
ACH-000856,-0.20430898801300001
ACH-000858,-0.230794563127
ACH-000859,-0.400504915056
ACH-000861,-0.171282653097
ACH-000862,-0.24450452298500003
ACH-000865,-0.200590232539
ACH-000866,-0.12936444468699998
ACH-000867,-0.284845988347
ACH-000869,-0.436837810129
ACH-000872,-0.10214586177200001
ACH-000873,-0.0378248962946
ACH-000876,-0.154754280293
ACH-000878,0.051649084990999995
ACH-000880,-0.266783548141
ACH-000881,-0.0365398897975
ACH-000882,-0.320574690592
ACH-000884,-0.0373602822609
ACH-000885,-0.21116541653700002
ACH-000887,-0.21096909693
ACH-000888,-0.15834942857999998
ACH-000889,-0.03990690869130001
ACH-000890,-0.354337114832
ACH-000896,-0.197165722875
ACH-000898,-0.297369710353
ACH-000900,0.0519182294755
ACH-000901,-0.14796104505899998
ACH-000905,-0.334086427465
ACH-000906,-0.0791705530422
ACH-000907,-0.321191568935
ACH-000910,-0.164718574268
ACH-000911,-0.215274400531
ACH-000912,-0.25355364559099997
ACH-000913,-0.15120533809599998
ACH-000915,-0.21469261325
ACH-000916,0.0301321610206
ACH-000917,-0.148032588057
ACH-000921,-0.199793640723
ACH-000924,-0.2298977123
ACH-000926,-0.8104480747059999
ACH-000928,-0.317707816828
ACH-000929,-0.164308905006
ACH-000932,-0.19317392353
ACH-000935,-0.539440883917
ACH-000936,-0.39027528175899995
ACH-000937,-0.19925919339
ACH-000938,-0.120569573572
ACH-000939,-0.192781684404
ACH-000941,-0.164504562679
ACH-000943,-0.0638369649469
ACH-000946,-0.38503308446999995
ACH-000947,0.0109282446315
ACH-000948,-0.125469167446
ACH-000950,-0.178443202025
ACH-000953,-0.136916949576
ACH-000957,-0.132088056679
ACH-000958,-0.143535074787
ACH-000960,-0.07489054288750001
ACH-000963,0.0292481079366
ACH-000968,-0.251465676251
ACH-000969,-0.255610623798
ACH-000973,-0.257757807953
ACH-000974,-0.167819727296
ACH-000975,-0.20344304453200002
ACH-000976,-0.19504429566
ACH-000978,-0.10823074184699999
ACH-000980,-0.11460446669299999
ACH-000984,-0.227261472751
ACH-000986,-0.0214704793928
ACH-000988,-0.0892159462504
ACH-000993,-0.35636856369099995
ACH-000994,0.20884326311299997
ACH-000996,-0.0510725893191
ACH-001001,-0.0791668635378
ACH-001020,-0.21922883664999998
ACH-001028,-0.293866789924
ACH-001031,0.0768170108462
ACH-001038,-0.202224545844
ACH-001048,-0.403631571651
ACH-001050,-0.452682486351
ACH-001053,-0.384974478765
ACH-001054,-0.135077569233
ACH-001061,-0.127292448006
ACH-001067,-0.233535669832
ACH-001075,-0.22213620489799998
ACH-001096,-0.22773024478599999
ACH-001128,-0.16987689301
ACH-001134,-0.287547990199
ACH-001151,-0.35737877705700005
ACH-001163,-0.240707790554
ACH-001164,-0.0634671847377
ACH-001173,-0.321924953583
ACH-001183,-0.244865179164
ACH-001184,-0.29742041949299997
ACH-001190,-0.0878217813224
ACH-001192,-0.19837416005199998
ACH-001193,-0.156052274745
ACH-001196,-0.45982127797
ACH-001197,-0.0676049601298
ACH-001205,-0.31936088405699997
ACH-001211,-0.239961474388
ACH-001212,-0.0170438350015
ACH-001228,-0.216466084105
ACH-001232,-0.327916937975
ACH-001239,-0.17117897933100001
ACH-001274,-0.318054765415
ACH-001275,-0.284273253836
ACH-001277,-0.438030284544
ACH-001278,-0.282259572359
ACH-001280,0.012013934515
ACH-001283,-0.187701445077
ACH-001289,-0.264463586003
ACH-001295,-0.23028049902199998
ACH-001300,-0.181189919686
ACH-001301,-0.197714005497
ACH-001302,-0.460545722132
ACH-001303,-0.601588793592
ACH-001306,-0.21165177805
ACH-001318,0.0021875332650599997
ACH-001322,-0.0848256767046
ACH-001328,-0.277259305302
ACH-001332,-0.053443597923800004
ACH-001333,-0.017762370641400002
ACH-001336,-0.0763338757923
ACH-001340,-0.300540297028
ACH-001346,-0.17406570898899998
ACH-001353,-0.333462503748
ACH-001354,-0.15856779511299998
ACH-001367,-0.237512007809
ACH-001368,-0.20833160723900002
ACH-001374,-0.292497152267
ACH-001375,-0.16345232047
ACH-001377,-0.43547514761100004
ACH-001380,-0.28774150948399996
ACH-001391,-0.24507166672800001
ACH-001407,-0.219621490212
ACH-001408,-0.29379470584899997
ACH-001413,-0.553308942084
ACH-001430,-0.17960583037900002
ACH-001431,-0.220431674705
ACH-001450,-0.18340045707400002
ACH-001496,-0.23110406592799998
ACH-001500,-0.122908069962
ACH-001521,-0.224078932181
ACH-001523,-0.19641974599599998
ACH-001532,-0.24635769361999998
ACH-001536,-0.424900185831
ACH-001550,-0.26295989488899996
ACH-001552,-0.24818632206099997
ACH-001554,-0.36658788671899994
ACH-001645,-0.110953368192
ACH-001654,-0.304394305774
ACH-001715,-0.488080708036
ACH-001735,-0.0536077628163
ACH-001736,-0.234424295075
ACH-001737,-0.105658274726
ACH-001740,0.06470745279989999
ACH-001745,-0.0961622137338
ACH-001750,-0.285726797566
ACH-001765,-0.25652895626600003
ACH-001956,-0.273773644479
ACH-001957,-0.17338265371300002
