,RAB6C (84084)
ACH-000168,-0.0658124997903
ACH-000169,-0.165994538859
ACH-000178,-0.377431086312
ACH-000182,-0.126731901987
ACH-000183,-0.281035244634
ACH-000188,-0.106308051977
ACH-000189,-0.117536597959
ACH-000190,-0.0923148917453
ACH-000198,-0.161534422772
ACH-000204,-0.07550872891839999
ACH-000206,-0.123521001345
ACH-000207,0.0032199205674600002
ACH-000211,-0.21396164502
ACH-000215,-0.163173085149
ACH-000221,-0.00681410898061
ACH-000222,-0.398308223309
ACH-000223,-0.33020884382
ACH-000226,-0.140926124315
ACH-000227,-0.019892492084999998
ACH-000228,0.0067148149317999995
ACH-000231,-0.0935574484247
ACH-000232,-0.230476440837
ACH-000233,-0.04188469338
ACH-000234,-0.228219506046
ACH-000235,-0.131106367532
ACH-000237,-0.173090482362
ACH-000238,0.0950917695847
ACH-000243,-0.22728959936999998
ACH-000244,-0.22592638604899998
ACH-000246,-0.0775802287731
ACH-000248,0.0548874332307
ACH-000250,-0.133094705043
ACH-000251,-0.24204967187100002
ACH-000253,-0.0482018959666
ACH-000255,-0.219004954678
ACH-000256,-0.0313070098074
ACH-000257,0.214911559436
ACH-000258,-0.000959555203493
ACH-000259,-0.18221843795499998
ACH-000260,-0.0652223482431
ACH-000261,-0.05455184586780001
ACH-000262,0.0928541204652
ACH-000263,-0.32110849403499997
ACH-000264,-0.102386383355
ACH-000265,-0.0646437602881
ACH-000266,-0.11986195783
ACH-000272,-0.110434028432
ACH-000273,-0.129515485715
ACH-000274,-0.15740017452299998
ACH-000277,0.100337044769
ACH-000278,0.056299893024699996
ACH-000279,-0.125215129149
ACH-000280,-0.148505794079
ACH-000281,-0.0790755590513
ACH-000288,-0.40819011193000004
ACH-000291,-0.158590902134
ACH-000293,-0.0900204969059
ACH-000294,-0.336227069604
ACH-000295,-0.286865501541
ACH-000296,-0.189761396392
ACH-000302,-0.0363683270884
ACH-000304,-0.09625778185049999
ACH-000307,-0.16025251136399998
ACH-000308,-0.280268856966
ACH-000310,-0.17126672647799998
ACH-000311,-0.205112718798
ACH-000312,0.0809199356636
ACH-000315,-0.169436869262
ACH-000316,-0.16475421865700002
ACH-000317,-0.36742139605999996
ACH-000318,-0.272000539092
ACH-000319,-0.262068221812
ACH-000320,-0.212718178625
ACH-000322,-0.341462220013
ACH-000323,-0.327152782822
ACH-000324,-0.354890017086
ACH-000329,-0.34962188515000003
ACH-000330,-0.0825013522639
ACH-000331,-0.09470992050680001
ACH-000332,-0.00821255855346
ACH-000334,-0.0976369962363
ACH-000335,-0.283734274074
ACH-000336,0.022974129772299998
ACH-000337,-0.289852646727
ACH-000339,-0.28329757906999997
ACH-000341,-0.293709568832
ACH-000348,-0.109482479196
ACH-000350,0.0913401443121
ACH-000352,0.07446665799300001
ACH-000356,-0.11975646127
ACH-000361,-0.526449765348
ACH-000362,-0.029811844995
ACH-000363,-0.29109746826
ACH-000364,-0.143867710768
ACH-000365,-0.193974412655
ACH-000366,-0.131471412058
ACH-000368,-0.10292854502999998
ACH-000374,-0.346306146092
ACH-000375,-0.346031943024
ACH-000376,-0.266949767911
ACH-000381,-0.302954320101
ACH-000383,-0.0771384705233
ACH-000387,-0.11041202861199999
ACH-000389,-0.202162924239
ACH-000390,0.017604419089299998
ACH-000393,-0.17319807549199998
ACH-000395,-0.262842863789
ACH-000397,-0.22989705532699997
ACH-000401,-0.183158258915
ACH-000402,-0.054832936569800005
ACH-000403,-0.0086370611621
ACH-000404,-0.180004644616
ACH-000406,-0.38532885374
ACH-000407,-0.117376925932
ACH-000408,-0.149746757196
ACH-000410,-0.167066418102
ACH-000411,-0.10383295910399999
ACH-000414,-0.19893490699900002
ACH-000415,-0.155338531204
ACH-000416,-0.00284822892498
ACH-000420,-0.142538786358
ACH-000421,-0.23344538184099997
ACH-000424,-0.290130032446
ACH-000425,-0.11152712636499999
ACH-000426,0.49689198256899997
ACH-000427,-0.327023431638
ACH-000433,-0.00985910414561
ACH-000436,-0.33339224547699997
ACH-000444,-0.072061080329
ACH-000445,-0.143060660283
ACH-000448,-0.139823026808
ACH-000450,-0.102278708322
ACH-000452,-0.130850663181
ACH-000454,-0.106549236544
ACH-000458,-0.284580056705
ACH-000459,-0.157530561926
ACH-000460,-0.07323983585049999
ACH-000461,-0.08247147070189999
ACH-000463,-0.23926975605999998
ACH-000464,-0.227395903964
ACH-000466,-0.324450380398
ACH-000467,-0.286089904461
ACH-000468,-0.20916253076699998
ACH-000469,-0.118031112684
ACH-000470,-0.108102284003
ACH-000471,-0.289187515142
ACH-000472,-0.0830022220558
ACH-000473,-0.043160995981400004
ACH-000475,-0.0532651817371
ACH-000476,-0.0871676759748
ACH-000477,-0.285894220055
ACH-000480,-0.182151303664
ACH-000481,-0.126842041922
ACH-000483,-0.281642092035
ACH-000484,-0.101200455977
ACH-000485,-0.040108505976400005
ACH-000486,-0.15804192170999998
ACH-000487,0.0622597754836
ACH-000488,-0.19436015821199998
ACH-000490,-0.26538806973900003
ACH-000491,-0.10651451752800001
ACH-000495,-0.32306006478300003
ACH-000496,-0.34420931493100004
ACH-000499,-0.20034516342599998
ACH-000500,-0.296699920249
ACH-000502,-0.14939762615
ACH-000503,0.0937076990361
ACH-000505,-0.17286820904800002
ACH-000507,-0.0962032711619
ACH-000510,-0.135888630844
ACH-000511,-0.161016006162
ACH-000512,-0.650419016379
ACH-000516,-0.105830063755
ACH-000517,-0.0010592434974
ACH-000518,-0.11471462833900001
ACH-000520,-0.0399648845321
ACH-000521,-0.163946226132
ACH-000522,-0.18181270727200002
ACH-000524,-0.00020674126017400002
ACH-000527,-0.0870362262084
ACH-000528,-0.0815238253963
ACH-000537,-0.164983641834
ACH-000541,-0.358799733204
ACH-000542,-0.141760324042
ACH-000544,-0.29174575176
ACH-000545,-0.118077143531
ACH-000547,0.029357437110000002
ACH-000548,-0.26101367707400003
ACH-000549,-0.0877449710786
ACH-000550,-0.151018891495
ACH-000552,-0.0608465481801
ACH-000556,-0.0663105343241
ACH-000557,-0.082625442269
ACH-000570,-0.162766132762
ACH-000571,-0.109716085578
ACH-000573,-0.0758601556657
ACH-000576,-0.314924508633
ACH-000580,-0.386845884028
ACH-000584,-0.21921866204100002
ACH-000585,-0.0841898570331
ACH-000588,-0.131322566996
ACH-000589,-0.18193378123
ACH-000591,-0.330222369236
ACH-000593,-0.03856962465330001
ACH-000600,-0.00280643004893
ACH-000601,-0.139659629199
ACH-000604,-0.000549426426992
ACH-000605,-0.247466096226
ACH-000606,-0.219894987957
ACH-000608,-0.00448217204509
ACH-000614,0.00311115427411
ACH-000616,-0.24426034179900002
ACH-000618,-0.21192446397700002
ACH-000619,-0.13530206482999999
ACH-000620,0.00728437551138
ACH-000621,-0.0999007851382
ACH-000622,-0.19067195934700001
ACH-000623,-0.36179659248
ACH-000624,-0.0922587982164
ACH-000627,-0.258034385185
ACH-000630,-0.23733858264000002
ACH-000632,-0.10597523469699999
ACH-000633,-0.08716864758880001
ACH-000637,-0.18277545293900002
ACH-000638,-0.38802619460999993
ACH-000646,-0.247896494519
ACH-000647,-0.23599267178199998
ACH-000648,-0.312081877949
ACH-000649,-0.248689580342
ACH-000651,-0.0546786722141
ACH-000652,-0.11780669718499999
ACH-000653,-0.149845926975
ACH-000657,-0.051691079964800005
ACH-000658,-0.0351259845351
ACH-000661,0.0633396297112
ACH-000662,-0.639706086448
ACH-000663,-0.148357855834
ACH-000665,-0.304045751664
ACH-000671,-0.129084427998
ACH-000673,-0.248516572091
ACH-000676,-0.234058153117
ACH-000677,-0.178868181892
ACH-000681,-0.109366034595
ACH-000682,-0.030925625009499996
ACH-000683,-0.100094429751
ACH-000684,-0.35658140380900005
ACH-000688,-0.130710657754
ACH-000693,-0.111323736662
ACH-000694,-0.13835291070800002
ACH-000695,-0.00685875584975
ACH-000696,-0.154332927317
ACH-000697,-0.08499934312179999
ACH-000699,-0.19965772609299998
ACH-000701,-0.25311654306
ACH-000706,-0.293952838329
ACH-000711,-0.125881066102
ACH-000713,-0.19521339221200001
ACH-000714,0.0817826802497
ACH-000718,-0.39235876319799995
ACH-000720,-0.137124167001
ACH-000721,-0.284710013501
ACH-000724,-0.10078665771199999
ACH-000725,0.0639795778905
ACH-000732,-0.41578252818899997
ACH-000734,-0.0719010909008
ACH-000735,-0.122105653355
ACH-000736,-0.203768186608
ACH-000738,-0.320878117398
ACH-000746,-0.0920313456703
ACH-000747,-0.272712994985
ACH-000748,-0.018608365850799998
ACH-000753,0.0172959678623
ACH-000756,-0.166504822519
ACH-000757,0.058960820848500003
ACH-000758,-0.0577342632709
ACH-000760,-0.26730356672600003
ACH-000763,-0.0418774949012
ACH-000764,-0.076305781272
ACH-000765,-0.351738153183
ACH-000766,-0.226279483003
ACH-000767,0.012759687551799999
ACH-000768,-0.256525010959
ACH-000769,-0.230129753288
ACH-000770,-0.0549751494001
ACH-000771,-0.236075596805
ACH-000773,-0.047836049395000003
ACH-000776,-0.148512880374
ACH-000777,-0.281879399089
ACH-000778,-0.15001943804600001
ACH-000781,-0.100394384845
ACH-000782,-0.10088422340500001
ACH-000783,0.127363082986
ACH-000784,-0.165138064637
ACH-000785,-0.0340948856123
ACH-000787,-0.18217241806499998
ACH-000788,-0.217300946138
ACH-000791,-0.031445554439
ACH-000792,-0.11970430686599999
ACH-000794,-0.0676047726944
ACH-000796,-0.22796988452300002
ACH-000799,-0.597092249195
ACH-000800,-0.056839234595999995
ACH-000802,-0.052563554013599995
ACH-000804,-0.253340108579
ACH-000805,0.00106214589834
ACH-000809,-0.11907324400599999
ACH-000810,-0.382712762324
ACH-000811,-0.165161911608
ACH-000817,-0.127757238045
ACH-000819,-0.0874445970206
ACH-000820,-0.320279712662
ACH-000821,-0.195671856409
ACH-000822,0.121756354846
ACH-000823,-0.21958170459399998
ACH-000824,0.08007510246050001
ACH-000827,-0.163526795656
ACH-000829,-0.327022397709
ACH-000831,-0.48160657351499997
ACH-000832,-0.0798688714283
ACH-000833,-0.233104849985
ACH-000834,-0.152356928625
ACH-000835,-0.118070097263
ACH-000836,-0.306511655412
ACH-000837,-0.134723130391
ACH-000838,0.0561518241204
ACH-000839,-0.118632208388
ACH-000840,-0.266818240182
ACH-000841,-0.214612181074
ACH-000843,-0.143588357226
ACH-000846,-0.076021172734
ACH-000847,-0.256454534551
ACH-000848,-0.352043322207
ACH-000849,-0.159027568538
ACH-000851,-0.160017046671
ACH-000855,-0.173268288085
ACH-000856,-0.165374570333
ACH-000858,-0.156373635817
ACH-000859,-0.0239412713343
ACH-000861,-0.262461681752
ACH-000862,-0.24962856597
ACH-000865,-0.13702133058399998
ACH-000866,-0.185575715594
ACH-000867,-0.13092643309399998
ACH-000869,-0.0325171965958
ACH-000872,-0.09657873783399999
ACH-000873,-0.194227809168
ACH-000876,-0.178662369738
ACH-000878,-0.538625275903
ACH-000880,0.11789619987
ACH-000881,-0.32656057308200004
ACH-000882,-0.248577617302
ACH-000884,-0.143667094275
ACH-000885,-0.127664442434
ACH-000887,-0.156145677604
ACH-000888,-0.0717336050867
ACH-000889,-0.214612664353
ACH-000890,-0.296816204239
ACH-000896,-0.049302031337
ACH-000898,-0.102974849275
ACH-000900,-0.141018359044
ACH-000901,-0.07318535846789999
ACH-000905,-0.0778173095083
ACH-000906,-0.0921556890305
ACH-000907,-0.342740665588
ACH-000910,0.0748993106175
ACH-000911,-0.032843186339
ACH-000912,-0.16306540560399999
ACH-000913,-0.019437174733200002
ACH-000915,-0.13421248872199998
ACH-000916,-0.150785170504
ACH-000917,-0.0410715569906
ACH-000921,-0.203691860843
ACH-000924,-0.23099476529899998
ACH-000926,-0.278940986356
ACH-000928,-0.35997764187200004
ACH-000929,-0.334489469164
ACH-000932,-0.224544967965
ACH-000935,-0.00715475811491
ACH-000936,-0.159716487539
ACH-000937,0.0968330208578
ACH-000938,-0.0590399684159
ACH-000939,-0.246535846692
ACH-000941,-0.36196523099
ACH-000943,-0.230054031021
ACH-000946,-0.116715119458
ACH-000947,0.020988184737400002
ACH-000948,-0.11373621577299999
ACH-000950,-0.206937192719
ACH-000953,-0.100397775173
ACH-000957,-0.356930710691
ACH-000958,-0.0678389995478
ACH-000960,-0.027614684819099997
ACH-000963,-0.184670988152
ACH-000968,-0.256292773248
ACH-000969,-0.144944154518
ACH-000973,-0.181034045777
ACH-000974,-0.110354311994
ACH-000975,-0.447936535723
ACH-000976,-0.35200825853100004
ACH-000978,-0.173096184355
ACH-000980,0.0443257043466
ACH-000984,-0.238893794707
ACH-000986,-0.20358422360800002
ACH-000988,-0.0681122959394
ACH-000993,-0.16575559224199998
ACH-000994,-0.12378278449
ACH-000996,-0.10044964285599998
ACH-001001,-0.00585971319284
ACH-001020,-0.143695844469
ACH-001028,-0.113765236117
ACH-001031,-0.236043324271
ACH-001038,-0.10737933835
ACH-001048,-0.23468498803399998
ACH-001050,-0.112079585843
ACH-001053,-0.250403214918
ACH-001054,-0.050620623656500004
ACH-001061,-0.312884158788
ACH-001067,-0.12145723636399999
ACH-001075,-0.163773872219
ACH-001096,-0.301984790171
ACH-001128,0.0333114587409
ACH-001134,-0.308567395378
ACH-001151,0.0311131075581
ACH-001163,0.00917979721794
ACH-001164,0.05278952287690001
ACH-001173,-0.192828172691
ACH-001183,0.0717374322738
ACH-001184,-0.112035392862
ACH-001190,-0.144011073642
ACH-001192,0.137864717759
ACH-001193,-0.27197132261999996
ACH-001196,-0.0638870650031
ACH-001197,-0.267721230044
ACH-001205,-0.187098347385
ACH-001211,-0.356440507989
ACH-001212,-0.20594573896499999
ACH-001228,-0.00135021977032
ACH-001232,-0.35250879109800004
ACH-001239,-0.040448856802
ACH-001274,-0.549246193999
ACH-001275,-0.0127754491683
ACH-001277,0.0744463500583
ACH-001278,-0.0677729371893
ACH-001280,0.0194198468124
ACH-001283,-0.0796985832831
ACH-001289,-0.12565994138699998
ACH-001295,0.0127789409724
ACH-001300,-0.234039492775
ACH-001301,0.156226747916
ACH-001302,-0.055047342834
ACH-001303,-0.385350985569
ACH-001306,-0.035730100384
ACH-001318,-0.147682267059
ACH-001322,-0.12898123409
ACH-001328,-0.18614352094
ACH-001332,-0.13513923772199998
ACH-001333,-0.163023880503
ACH-001336,-0.16370701513900002
ACH-001340,-0.0815599586439
ACH-001346,-0.07821285905639999
ACH-001353,-0.25659369197500004
ACH-001354,-0.139966913049
ACH-001367,-0.133366629617
ACH-001368,-0.059987069169
ACH-001374,-0.30745909610399996
ACH-001375,-0.07427860960749999
ACH-001377,-0.191067311043
ACH-001380,-0.0986350324312
ACH-001391,-0.229653669866
ACH-001407,-0.11871741621099999
ACH-001408,-0.289927905446
ACH-001413,-0.165240625511
ACH-001430,0.00746370584129
ACH-001431,-0.296014264441
ACH-001450,-0.35957857908299995
ACH-001496,-0.13522118892899998
ACH-001500,-0.184243885106
ACH-001521,-0.17229602104800001
ACH-001523,-0.20629227093199998
ACH-001532,-0.154747894888
ACH-001536,-0.10359369692199999
ACH-001550,-0.131329122946
ACH-001552,0.0490386487279
ACH-001554,-0.17725204810800002
ACH-001645,0.012738719598700002
ACH-001654,-0.15110919696900002
ACH-001715,-0.160375015374
ACH-001735,-0.123783476596
ACH-001736,-0.151986458844
ACH-001737,0.23017872387
ACH-001740,-0.321826544331
ACH-001745,-0.251712488518
ACH-001750,-0.0113054416845
ACH-001765,-0.09813978150569999
ACH-001956,-0.37872821950999996
ACH-001957,-0.262895204129
