,SLC35E2 (9906)
ACH-000452,-0.24789794525699999
ACH-000454,-0.409656398438
ACH-000458,-0.519369653362
ACH-000459,-0.415148484016
ACH-000460,-0.232109376122
ACH-000461,-0.274605962713
ACH-000463,-0.153190180767
ACH-000464,-0.37451840982199996
ACH-000466,-0.183993620024
ACH-000467,-0.258054397428
ACH-000468,-0.4136943736
ACH-000469,-0.35488473429399997
ACH-000470,-0.43370466585600004
ACH-000471,-0.376217274516
ACH-000472,-0.31762440600999997
ACH-000473,-0.509146682003
ACH-000475,-0.28783430072
ACH-000476,-0.455122647239
ACH-000477,-0.474273584698
ACH-000480,-0.412451962456
ACH-000481,-0.361607716747
ACH-000483,-0.365615537114
ACH-000484,-0.413299395532
ACH-000485,-0.431543389726
ACH-000486,-0.175025276858
ACH-000487,-0.387039148228
ACH-000488,-0.302323849963
ACH-000490,-0.28992191709000004
ACH-000491,-0.476575439884
ACH-000495,-0.280145430676
ACH-000496,-0.364302783886
ACH-000499,-0.554452479193
ACH-000500,-0.09457075598919999
ACH-000502,-0.360176416958
ACH-000503,-0.15538118719
ACH-000505,-0.451288410536
ACH-000507,-0.31261429992199996
ACH-000510,-0.223922665405
ACH-000511,-0.33763833546300004
ACH-000512,-0.44153476962
ACH-000516,-0.311688091247
ACH-000517,-0.30102474215799996
ACH-000518,-0.403777555337
ACH-000520,-0.419428093161
ACH-000521,-0.399423917917
ACH-000522,-0.273675189594
ACH-000524,-0.376470833473
ACH-000527,-0.37219111969700003
ACH-000528,-0.188829177183
ACH-000537,-0.416102196031
ACH-000541,-0.35738593648
ACH-000542,-0.283103255697
ACH-000544,-0.301489191085
ACH-000545,-0.35273494281900003
ACH-000547,-0.404851690853
ACH-000548,-0.30423996858
ACH-000549,-0.195869985778
ACH-000550,-0.587565509815
ACH-000552,-0.37236016603699995
ACH-000556,-0.336659308596
ACH-000557,-0.375723388156
ACH-000570,-0.41870475555799996
ACH-000571,-0.366394493485
ACH-000573,-0.350593704483
ACH-000576,-0.334038394488
ACH-000580,-0.098831246466
ACH-000584,-0.26155950901700004
ACH-000585,-0.357541598234
ACH-000588,-0.32257832531999997
ACH-000589,-0.38306408979400003
ACH-000591,-0.235233843696
ACH-000593,-0.145694451508
ACH-000600,-0.46748573424500006
ACH-000601,-0.265158794897
ACH-000604,-0.231396693809
ACH-000605,-0.502983406211
ACH-000606,-0.37862334737400005
ACH-000608,-0.437672750861
ACH-000614,-0.405232377641
ACH-000616,-0.42052953613399996
ACH-000618,-0.34363561822800004
ACH-000619,-0.38021677417800004
ACH-000620,-0.35673747542499995
ACH-000621,-0.40160867912500003
ACH-000622,-0.164246402226
ACH-000623,-0.462943217534
ACH-000624,-0.267326197982
ACH-000627,-0.223855979521
ACH-000630,-0.197445586309
ACH-000632,-0.322432915429
ACH-000633,-0.34235390072
ACH-000637,-0.420297759048
ACH-000638,-0.500473966152
ACH-000646,-0.18278160332499999
ACH-000647,-0.221931821153
ACH-000648,-0.638260810572
ACH-000649,-0.341758970146
ACH-000651,-0.267949795743
ACH-000652,-0.630685325807
ACH-000653,-0.302582081361
ACH-000657,-0.241282178136
ACH-000658,-0.164454630704
ACH-000661,-0.321354638862
ACH-000662,-0.185390069357
ACH-000663,-0.361797642223
ACH-000665,-0.352188170355
ACH-000671,-0.33982572999399996
ACH-000673,-0.2582713521
ACH-000676,-0.206100899309
ACH-000677,-0.168884712546
ACH-000681,-0.366799036456
ACH-000682,-0.3375422071
ACH-000683,-0.41850910407700004
ACH-000684,-0.528978271526
ACH-000688,-0.560081816586
ACH-000693,-0.337412598474
ACH-000694,-0.351515230224
ACH-000695,-0.19934579002099997
ACH-000696,-0.37243737109700004
ACH-000697,-0.0892750062242
ACH-000699,-0.339988341417
ACH-000701,-0.455913135613
ACH-000706,-0.244486109335
ACH-000711,-0.34445998805100003
ACH-000713,-0.281678669663
ACH-000714,-0.311733003453
ACH-000718,-0.425191107746
ACH-000720,-0.331256017976
ACH-000721,-0.270893833728
ACH-000724,-0.315923123008
ACH-000725,-0.211783808028
ACH-000732,-0.021067255258
ACH-000734,-0.500025513595
ACH-000735,-0.47483585759900004
ACH-000736,-0.392420438904
ACH-000738,-0.279606801345
ACH-000746,-0.5096036074970001
ACH-000747,-0.297930561835
ACH-000748,-0.233822313299
ACH-000753,-0.253984125239
ACH-000756,-0.320742313684
ACH-000757,-0.40770990956000003
ACH-000758,-0.296273809805
ACH-000760,-0.39794884074000003
ACH-000763,-0.329429812459
ACH-000764,-0.399355255747
ACH-000765,-0.474583227204
ACH-000766,-0.344165023864
ACH-000767,-0.0936330185872
ACH-000768,-0.308883362833
ACH-000769,-0.125557356702
ACH-000770,-0.273201971015
ACH-000771,-0.301091691221
ACH-000773,-0.279134284364
ACH-000776,-0.308230750693
ACH-000777,-0.529704562479
ACH-000778,-0.166674199274
ACH-000781,-0.35199694431199996
ACH-000782,-0.365341174172
ACH-000783,-0.28776244661600003
ACH-000784,-0.416848156669
ACH-000785,-0.18280717680599998
ACH-000787,-0.33447947654300003
ACH-000788,-0.340630414978
ACH-000791,-0.32367345153
ACH-000792,-0.40776656595399996
ACH-000794,-0.34857636391400004
ACH-000796,-0.335872371069
ACH-000799,-0.360121872771
ACH-000800,0.00992722759981
ACH-000802,-0.36178131445399997
ACH-000804,-0.40297252185099997
ACH-000805,-0.194852285819
ACH-000809,-0.251624089825
ACH-000810,-0.40335018387500005
ACH-000811,-0.503901774131
ACH-000817,-0.407343886849
ACH-000819,-0.34221413808
ACH-000820,-0.17827812912399998
ACH-000821,-0.263086549123
ACH-000822,-0.266087788354
ACH-000823,-0.26191622968899997
ACH-000824,-0.319611652889
ACH-000827,-0.252524785415
ACH-000829,-0.509933997092
ACH-000831,-0.44793751332500004
ACH-000832,-0.23167226081099998
ACH-000833,-0.40719630747900004
ACH-000834,-0.351964224216
ACH-000835,-0.40017314863700004
ACH-000836,-0.34312322121399996
ACH-000837,-0.277723515593
ACH-000838,-0.317327900764
ACH-000839,-0.36839444443
ACH-000840,-0.35300049735100003
ACH-000841,-0.437787019346
ACH-000843,-0.416606570021
ACH-000846,-0.47307443073399996
ACH-000847,-0.166326905419
ACH-000848,-0.40298765154399996
ACH-000849,-0.260927370524
ACH-000851,-0.329684641045
ACH-000855,-0.06816001066630001
ACH-000856,-0.28136851797
ACH-000858,-0.332568895885
ACH-000859,-0.20642765649099998
ACH-000861,-0.197512886433
ACH-000862,-0.265000415454
ACH-000865,-0.42490772275600003
ACH-000866,-0.127380396109
ACH-000867,-0.312831350019
ACH-000869,-0.190901483796
ACH-000872,-0.17771291382800003
ACH-000873,-0.637786718595
ACH-000876,-0.270743918099
ACH-000878,-0.48847788221999994
ACH-000880,-0.375893756031
ACH-000881,-0.385349474191
ACH-000882,-0.45993479647200003
ACH-000884,-0.523122512251
ACH-000885,-0.286198455542
ACH-000887,-0.341214577959
ACH-000888,-0.39599879791500003
ACH-000889,-0.334187367739
ACH-000890,-0.223204055034
ACH-000896,-0.314023327869
ACH-000898,-0.299070466988
ACH-000900,-0.313792366461
ACH-000901,-0.38342328361100003
ACH-000905,-0.293320982244
ACH-000906,-0.300093625569
ACH-000907,-0.251179542238
ACH-000910,-0.452705943814
ACH-000911,-0.336891517149
ACH-000912,-0.359664192707
ACH-000913,-0.53031327948
ACH-000915,-0.5008249404940001
ACH-000916,-0.61643207919
ACH-000917,-0.42499939342799997
ACH-000921,-0.391590585617
ACH-000924,-0.367990107807
ACH-000926,-0.167348275801
ACH-000928,-0.16520651170999998
ACH-000929,-0.248209571785
ACH-000932,-0.508247778872
ACH-000935,-0.355379767001
ACH-000936,-0.290405383836
ACH-000937,-0.238425893524
ACH-000938,-0.347175607159
ACH-000939,-0.300080844382
ACH-000941,-0.281238789614
ACH-000943,-0.164428915708
ACH-000946,-0.106971767034
ACH-000947,-0.320441731163
ACH-000948,-0.315838724666
ACH-000950,-0.271524663733
ACH-000953,-0.3052627419
ACH-000957,-0.23257503896099999
ACH-000958,-0.45498225919299995
ACH-000960,-0.365771920856
ACH-000963,-0.19089735212499997
ACH-000968,-0.46273495053400004
ACH-000969,-0.21672976335799998
ACH-000973,-0.381779399057
ACH-000974,-0.284930029287
ACH-000975,-0.191862226311
ACH-000976,-0.365497003429
ACH-000978,-0.09713077988669999
ACH-000980,-0.22511936794799997
ACH-000984,-0.294235564567
ACH-000986,-0.22382521225299998
ACH-000988,-0.22361083020999997
ACH-000993,-0.407245249861
ACH-000994,-0.313757216859
ACH-000996,-0.281395858895
ACH-001001,-0.284251917434
ACH-001020,-0.44509057155000004
ACH-001028,-0.273201863725
ACH-001031,-0.481132953486
ACH-001038,-0.167189551346
ACH-001048,-0.41336698555699997
ACH-001050,-0.375542652136
ACH-001053,-0.510411770839
ACH-001054,-0.363549492731
ACH-001061,-0.362743528197
ACH-001067,-0.6359525804199999
ACH-001075,0.0738394677348
ACH-001096,-0.397187656032
ACH-001128,-0.578265858014
ACH-001134,-0.45240163649099996
ACH-001151,-0.43357780684299996
ACH-001163,-0.35601714672
ACH-001164,-0.35290750924900005
ACH-001173,-0.322228914781
ACH-001183,-0.27868961249
ACH-001184,-0.46102980509499997
ACH-001190,-0.337140024546
ACH-001192,-0.451618435984
ACH-001193,-0.43116130566699995
ACH-001196,-0.610967755045
ACH-001197,-0.567346712045
ACH-001205,-0.488288047525
ACH-001211,-0.268520189096
ACH-001212,-0.6298406902929999
ACH-001228,-0.395288903482
ACH-001232,-0.26611458604800003
ACH-001239,-0.300357805104
ACH-001274,-0.350086314911
ACH-001275,-0.533168725088
ACH-001277,-0.10653714909499999
ACH-001278,-0.481682287892
ACH-001280,-0.550539006801
ACH-001283,-0.355922042942
ACH-001289,-0.317708717151
ACH-001295,-0.274026108528
ACH-001300,-0.407682175326
ACH-001301,-0.152588686528
ACH-001302,-0.45250538248899996
ACH-001303,-0.467578645192
ACH-001306,-0.557792730743
ACH-001318,-0.20550631923
ACH-001322,-0.46456880936300005
ACH-001328,-0.35545613921400004
ACH-001332,-0.13633011289799998
ACH-001333,-0.240092996525
ACH-001336,-0.3478500105
ACH-001340,-0.283714056234
ACH-001346,-0.239943722435
ACH-001353,-0.327531412996
ACH-001354,-0.395308860904
ACH-001367,-0.263740773943
ACH-001368,-0.29092951962499997
ACH-001374,-0.08011841607810001
ACH-001375,-0.488203587325
ACH-001377,-0.246866985357
ACH-001380,-0.38696516993600005
ACH-001391,-0.151719197629
ACH-001407,-0.138812423256
ACH-001408,-0.5388822830619999
ACH-001413,-0.239333582736
ACH-001430,-0.26525806475499997
ACH-001431,-0.454559244933
ACH-001450,-0.40240225133199997
ACH-001496,-0.356929559796
ACH-001500,-0.35278580403300003
ACH-001521,-0.242245561767
ACH-001523,-0.310883758296
ACH-001532,-0.31149585564300003
ACH-001536,-0.38395466119499994
ACH-001550,-0.295717304013
ACH-001552,-0.29073339725999997
ACH-001554,-0.295598004422
ACH-001645,-0.478364428766
ACH-001654,-0.309766805001
ACH-001715,-0.380019234729
ACH-001735,-0.170684396877
ACH-001736,-0.18524812934300003
ACH-001737,-0.19387016702999998
ACH-001740,-0.324114165718
ACH-001745,-0.53668995493
ACH-001750,-0.33336567221200003
ACH-001765,-0.22350784670899998
ACH-001956,-0.517397133095
ACH-001957,-0.33370089754500004
