,SAMHD1 (25939)
ACH-000677,-0.21837775704300003
ACH-000681,-0.22732007620499997
ACH-000682,-0.26250468043499997
ACH-000683,-0.24473346849
ACH-000684,-0.354288527064
ACH-000688,-0.06356844750080001
ACH-000693,-0.104889101141
ACH-000694,-0.038443220624800004
ACH-000695,-0.225372065945
ACH-000696,-0.187635926473
ACH-000697,-0.110788290572
ACH-000699,-0.25980206835999997
ACH-000701,-0.305479556386
ACH-000706,-0.08091123821330001
ACH-000711,-0.23265976011999998
ACH-000713,-0.606551614801
ACH-000714,-0.140227568879
ACH-000718,-0.669677098226
ACH-000720,-0.13241868818
ACH-000721,-0.267002548085
ACH-000724,-0.00501455122657
ACH-000725,-0.44322105210199997
ACH-000732,-0.47330372318999997
ACH-000734,-0.12031489739199999
ACH-000735,-0.126540621695
ACH-000736,-0.38218165248499997
ACH-000738,-0.23300701794700002
ACH-000746,-0.26699725515
ACH-000747,-0.277242576181
ACH-000748,-0.219207907022
ACH-000753,-0.192759284661
ACH-000756,0.044284971610900004
ACH-000757,-0.24835136970600002
ACH-000758,-0.36810089941699997
ACH-000760,-0.211212381205
ACH-000763,-0.122189084769
ACH-000764,-0.44289552790799996
ACH-000765,-0.08744410456049999
ACH-000766,-1.03814034062
ACH-000767,-0.226494267621
ACH-000768,-0.31421855907900004
ACH-000769,-0.108165146118
ACH-000770,-0.39880342321
ACH-000771,-0.204195903205
ACH-000773,-0.448107459327
ACH-000776,-0.448140980852
ACH-000777,-0.200618163411
ACH-000778,-0.0917372748736
ACH-000781,-0.282296208885
ACH-000782,-0.10060270567500001
ACH-000783,-0.213694941286
ACH-000784,-0.136361344458
ACH-000785,-0.10384141171599999
ACH-000787,-0.643111168694
ACH-000788,-0.25209780454
ACH-000791,-0.251057634827
ACH-000792,-0.12172117400100001
ACH-000794,0.0021845729591100003
ACH-000796,-0.444603576025
ACH-000799,-0.352646068373
ACH-000800,-0.11124997392699999
ACH-000802,-0.07595449638730001
ACH-000804,-0.113356237667
ACH-000805,-0.12061193548900001
ACH-000809,-0.0986557701406
ACH-000810,0.11236186725299999
ACH-000811,-0.232563243242
ACH-000817,-0.33918453395000003
ACH-000819,-0.211800213661
ACH-000820,-0.102250428112
ACH-000821,-0.25167806939
ACH-000822,-0.271087790348
ACH-000823,-0.256533565987
ACH-000824,-0.13615161581399998
ACH-000827,-0.19994870039299997
ACH-000829,-0.252780857747
ACH-000831,-0.279799942262
ACH-000832,-0.258794765509
ACH-000833,-0.143037576063
ACH-000834,-0.273636147836
ACH-000835,-0.10351573139900001
ACH-000836,-0.64932764087
ACH-000837,-0.278840991822
ACH-000838,-0.18353241401099998
ACH-000839,-0.21403244698399998
ACH-000840,-0.171285351959
ACH-000841,-0.297198212435
ACH-000843,-0.21652845649900002
ACH-000846,-0.180143325682
ACH-000847,-0.261987963954
ACH-000848,-0.155218038169
ACH-000849,-0.336334051595
ACH-000851,-0.636163565687
ACH-000855,-0.14514848561899998
ACH-000856,-0.23798292116
ACH-000858,-0.162993375264
ACH-000859,-0.210680350081
ACH-000861,-0.0558805166699
ACH-000862,-0.21837411582400001
ACH-000865,-0.11715923965999998
ACH-000866,-0.276045651673
ACH-000867,-0.307461437585
ACH-000869,-0.222538568072
ACH-000872,-0.361693170122
ACH-000873,-0.22684101216999997
ACH-000876,-0.273661138453
ACH-000878,-0.315794940804
ACH-000880,-0.321334513481
ACH-000881,-0.0703827135383
ACH-000882,-0.38514903752400004
ACH-000884,-0.16889237284000003
ACH-000885,-0.180273261574
ACH-000887,-0.046748582632999997
ACH-000888,-0.349615213371
ACH-000889,-0.08306996626060001
ACH-000890,-0.201097127586
ACH-000896,-0.164302351534
ACH-000898,-0.18978014965999998
ACH-000900,-0.203123654051
ACH-000901,-0.296541694711
ACH-000905,-0.21708339750300001
ACH-000906,-0.180175942757
ACH-000907,-0.342630620149
ACH-000910,-0.0491072701408
ACH-000911,-0.269145200897
ACH-000912,-0.42198447767499997
ACH-000913,-0.147608668902
ACH-000915,-0.217616489288
ACH-000916,0.111206037408
ACH-000917,-0.043727289582699995
ACH-000921,-0.630198790805
ACH-000924,-0.29219344680500003
ACH-000926,-0.275878098568
ACH-000928,-0.39117788410899995
ACH-000929,-0.05756572333190001
ACH-000932,-0.406375199998
ACH-000935,-0.19950309338799999
ACH-000936,-0.301077490544
ACH-000937,-0.20036099427200002
ACH-000938,-0.462799255907
ACH-000939,-0.253652469222
ACH-000941,-0.328005766869
ACH-000943,-0.43709712548600005
ACH-000946,0.106249285727
ACH-000947,-0.211875368413
ACH-000948,-0.055298662624900005
ACH-000950,-0.32716854282900004
ACH-000953,-0.22864818702
ACH-000957,0.0238524757163
ACH-000958,-0.0875860023278
ACH-000960,-0.169684347014
ACH-000963,-0.19841350198600002
ACH-000968,-0.37361098513700003
ACH-000969,-0.174356626899
ACH-000973,-0.169599945553
ACH-000974,-0.23627062248199998
ACH-000975,-0.282924221322
ACH-000976,-0.17588089022700001
ACH-000978,-0.313964449484
ACH-000980,-0.12051632007200001
ACH-000984,-0.054107748765699994
ACH-000986,-0.490129452957
ACH-000988,-0.32238101451900003
ACH-000993,-0.550355416134
ACH-000994,-0.264240166594
ACH-000996,-0.09570690470580001
ACH-001001,0.022331353413
ACH-001020,-0.493838446285
ACH-001028,-0.300724356827
ACH-001031,-0.148252765206
ACH-001038,-0.26932031198199996
ACH-001048,-0.276613474781
ACH-001050,-0.399440560253
ACH-001053,-0.14226081332499999
ACH-001054,-0.28432592578
ACH-001061,-0.343343092452
ACH-001067,-0.48047451242600003
ACH-001075,-0.15801172658399998
ACH-001096,-0.13295382729
ACH-001128,-0.344588806928
ACH-001134,-0.258526118857
ACH-001151,-0.203373470001
ACH-001163,-0.290701727009
ACH-001164,-0.171601475487
ACH-001173,-0.39038595138899995
ACH-001183,-0.222787690993
ACH-001184,-0.0825546446404
ACH-001190,-0.18313655654599997
ACH-001192,-0.17589858168699998
ACH-001193,-0.0542229436705
ACH-001196,-0.116626503969
ACH-001197,-0.31244300860999996
ACH-001205,0.0289942953127
ACH-001211,-0.20398637899099997
ACH-001212,-0.220218152738
ACH-001228,-0.266495475696
ACH-001232,-0.134164005434
ACH-001239,-0.243513692328
ACH-001274,-0.10079161670499999
ACH-001275,-0.18986900074299998
ACH-001277,-0.341132657776
ACH-001278,-0.14838795040799999
ACH-001280,-0.33065506266
ACH-001283,-0.00100922643516
ACH-001289,0.020535648491099998
ACH-001295,-0.194680941309
ACH-001300,-0.216978825101
ACH-001301,-0.24060279265099999
ACH-001302,-0.155492945899
ACH-001303,-0.185676476543
ACH-001306,-0.199890256418
ACH-001318,-0.16554746183
ACH-001322,-0.0487442984088
ACH-001328,-0.186582749819
ACH-001332,-0.29086565077
ACH-001333,-0.11774642169399999
ACH-001336,-0.09698732088630001
ACH-001340,-0.293251658052
ACH-001346,-0.154451549207
ACH-001353,-0.160052414065
ACH-001354,-0.21102779201699998
ACH-001367,-0.143725554333
ACH-001368,-0.313332270591
ACH-001374,-0.126322756132
ACH-001375,-0.317399390781
ACH-001377,-0.33838698342100004
ACH-001380,-0.349651066232
ACH-001391,-0.052214659725
ACH-001407,-0.231973746792
ACH-001408,0.0520574946908
ACH-001413,-0.15793144160800002
ACH-001430,-0.05534023469
ACH-001431,-0.396254019838
ACH-001450,0.0560401741316
ACH-001496,-0.263632267009
ACH-001500,-0.536188735305
ACH-001521,-0.0158531739512
ACH-001523,-0.197090190748
ACH-001532,-0.283073649435
ACH-001536,-0.32782668797
ACH-001550,-0.09178125372570001
ACH-001552,-0.142920924322
ACH-001554,-0.15875836486199998
ACH-001645,-0.16490772307
ACH-001654,-0.127450751578
ACH-001715,-0.7221633598970001
ACH-001735,-0.201760152375
ACH-001736,-0.199709165273
ACH-001737,-0.0269998979701
ACH-001740,-0.14925608807
ACH-001745,-0.07092880539589999
ACH-001750,-0.347206561998
ACH-001765,-0.05817718927730001
ACH-001956,-0.354500809343
ACH-001957,-0.18811721884500002
