,S100A2 (6273)
ACH-000244,-0.11688129639599999
ACH-000246,-0.264111348503
ACH-000248,-0.261608438382
ACH-000250,-0.13996798643799999
ACH-000251,-0.0886417798844
ACH-000253,-0.013432946447399998
ACH-000255,-0.18275967500999998
ACH-000256,-0.199490946459
ACH-000257,0.10171429547000001
ACH-000258,-0.375057768207
ACH-000259,-0.233635917124
ACH-000260,-0.240507717172
ACH-000261,-0.21409692955499998
ACH-000262,-0.169033428956
ACH-000263,-0.11263740559499999
ACH-000264,-0.356109655462
ACH-000265,-0.280365158714
ACH-000266,-0.27276589998000006
ACH-000272,-0.307473495207
ACH-000273,-0.247682618972
ACH-000274,-0.07383030034230001
ACH-000277,-0.023789894407900004
ACH-000278,-0.28670024871
ACH-000279,-0.06548042410140001
ACH-000280,-0.426468527456
ACH-000281,-0.182315192091
ACH-000288,-0.194452815845
ACH-000291,-0.189042287168
ACH-000293,-0.275421910198
ACH-000294,-0.157889071879
ACH-000295,-0.201744023066
ACH-000296,-0.156087186176
ACH-000302,-0.23844341418900003
ACH-000304,-0.025014184202299998
ACH-000307,-0.254400473592
ACH-000308,-0.2776247871
ACH-000310,-0.46683556823399996
ACH-000311,-0.41394416284900004
ACH-000312,-0.326933831149
ACH-000315,-0.372205619396
ACH-000316,-0.155930485611
ACH-000317,-0.373705098244
ACH-000318,-0.38926463681400003
ACH-000319,-0.18573115744899998
ACH-000320,-0.443897130571
ACH-000322,-0.228379882857
ACH-000323,-0.0806534758665
ACH-000324,-0.230831816158
ACH-000329,-0.214871192301
ACH-000330,-0.289298193136
ACH-000331,-0.233945218076
ACH-000332,-0.265783246063
ACH-000334,-0.298502802864
ACH-000335,-0.292270247923
ACH-000336,-0.523465172228
ACH-000337,-0.252317113298
ACH-000339,-0.121070709761
ACH-000341,-0.39023554324799997
ACH-000348,-0.17171892642900002
ACH-000350,-0.43385132597599996
ACH-000352,-0.18580372436
ACH-000356,-0.229497762096
ACH-000361,-0.162452788819
ACH-000362,-0.267551906208
ACH-000363,-0.0659610732649
ACH-000364,-0.43947731879100005
ACH-000365,-0.284281301873
ACH-000366,-0.188639546066
ACH-000368,-0.10473997272600001
ACH-000374,-0.126709840317
ACH-000375,-0.21775512366099997
ACH-000376,-0.280909594554
ACH-000381,-0.256400735974
ACH-000383,-0.193407986289
ACH-000387,-0.0471734067117
ACH-000389,-0.24166270687199998
ACH-000390,-0.201201353853
ACH-000393,-0.12201214965900001
ACH-000395,-0.202388147631
ACH-000397,-0.163597740835
ACH-000401,-0.19033080938799998
ACH-000402,-0.331205658605
ACH-000403,-0.194307962438
ACH-000404,0.00646482569467
ACH-000406,-0.234150764297
ACH-000407,-0.19269576566
ACH-000408,-0.285241272903
ACH-000410,-0.45645442288599997
ACH-000411,-0.197647839338
ACH-000414,-0.26245719962499997
ACH-000415,-0.153088746597
ACH-000416,-0.270728667208
ACH-000420,-0.177662580397
ACH-000421,-0.17060421735
ACH-000424,-0.145620316893
ACH-000425,-0.24534727855
ACH-000426,-0.5584943054429999
ACH-000427,-0.121245269472
ACH-000433,-0.333514019452
ACH-000436,-0.173315141755
ACH-000444,-0.0733864479471
ACH-000445,-0.237265344318
ACH-000448,-0.297735829384
ACH-000450,-0.131762173684
ACH-000452,-0.21204624720600002
ACH-000454,-0.43561082715599997
ACH-000458,-0.18132173666499998
ACH-000459,-0.033208430871099995
ACH-000460,-0.277630928981
ACH-000461,-0.20534035731800002
ACH-000463,-0.22733054891399998
ACH-000464,-0.283166828183
ACH-000466,-0.200926134786
ACH-000467,-0.232612697877
ACH-000468,-0.298916879762
ACH-000469,-0.159430518787
ACH-000470,0.0472364472943
ACH-000471,-0.0965001526775
ACH-000472,-0.237229972627
ACH-000473,-0.10682272721899999
ACH-000475,-0.271930262566
ACH-000476,-0.156276097369
ACH-000477,-0.29627114010600003
ACH-000480,-0.279368791309
ACH-000481,-0.260717541156
ACH-000483,-0.304758855052
ACH-000484,-0.33412247631700004
ACH-000485,-0.245378177491
ACH-000486,-0.283937931642
ACH-000487,-0.341876786877
ACH-000488,-0.177354153589
ACH-000490,-0.33778232669200003
ACH-000491,-0.0597427624807
ACH-000495,-0.264494404611
ACH-000496,-0.249865499646
ACH-000499,-0.303553431433
ACH-000500,-0.325160669173
ACH-000502,-0.12117042439799999
ACH-000503,-0.46253533733999996
ACH-000505,-0.294708403334
ACH-000507,-0.309276911096
ACH-000510,-0.360268868786
ACH-000511,-0.295328147142
ACH-000512,-0.45254059565399996
ACH-000516,-0.142968381786
ACH-000517,-0.22969722368
ACH-000518,-0.26145790868
ACH-000520,-0.116968578081
ACH-000521,-0.193829651113
ACH-000522,-0.241853014025
ACH-000524,-0.219611816091
ACH-000527,-0.328143906423
ACH-000528,-0.186764820542
ACH-000537,-0.236161295097
ACH-000541,-0.11503484614
ACH-000542,-0.171222558294
ACH-000544,-0.224856107247
ACH-000545,-0.163531284905
ACH-000547,-0.154747362169
ACH-000548,-0.254536048835
ACH-000549,-0.20231439859099998
ACH-000550,-0.125814159958
ACH-000552,-0.258215040916
ACH-000556,-0.300378422019
ACH-000557,-0.389394893223
ACH-000570,-0.0364257770467
ACH-000571,-0.29805458069
ACH-000573,-0.188035839182
ACH-000576,-0.33498742987
ACH-000580,-0.0579453863037
ACH-000584,-0.24349581694699998
ACH-000585,-0.26454726645
ACH-000588,-0.356641983282
ACH-000589,-0.258352731032
ACH-000591,0.17718727713500002
ACH-000593,-0.21460209922600001
ACH-000600,-0.105954545055
ACH-000601,-0.2823760877
ACH-000604,-0.054918284791299996
ACH-000605,-0.22145542637600002
ACH-000606,-0.104901013497
ACH-000608,0.290710274826
ACH-000614,-0.08971681050380001
ACH-000616,-0.142820682796
ACH-000618,-0.157711012487
ACH-000619,-0.239585321824
ACH-000620,-0.310352588695
ACH-000621,-0.0293387000773
ACH-000622,-0.166223997559
ACH-000623,-0.104225940428
ACH-000624,-0.145244774487
ACH-000627,-0.20856006688200002
ACH-000630,-0.24865471407099998
ACH-000632,-0.115306032651
ACH-000633,-0.25919836725
ACH-000637,-0.028948562691
ACH-000638,-0.38998060522699995
ACH-000646,-0.148263637518
ACH-000647,-0.315848303059
ACH-000648,-0.40101672700999996
ACH-000649,-0.14246695176899998
ACH-000651,-0.195831801844
ACH-000652,-0.380536065116
ACH-000653,-0.26099629426
ACH-000657,-0.351690565186
ACH-000658,-0.379498102637
ACH-000661,-0.032887853944200005
ACH-000662,-0.263727068898
ACH-000663,-0.194830543587
ACH-000665,-0.209260106868
ACH-000671,-0.142369554733
ACH-000673,-0.179514010891
ACH-000676,-0.280294039117
ACH-000677,-0.166986597919
ACH-000681,-0.265001044397
ACH-000682,-0.10437800826600001
ACH-000683,-0.599217953303
ACH-000684,-0.165818033585
ACH-000688,-0.027543348837900005
ACH-000693,-0.32037770544
ACH-000694,-0.10009297446799999
ACH-000695,0.215586640393
ACH-000696,-0.206894799667
ACH-000697,-0.408582396365
ACH-000699,-0.14759475318
ACH-000701,-0.363433224274
ACH-000706,-0.29815798080600003
ACH-000711,-0.24884184497499998
ACH-000713,-0.407750922879
ACH-000714,-0.664905990494
ACH-000718,-0.196034607489
ACH-000720,-0.176127373961
ACH-000721,-0.197892813167
ACH-000724,-0.19005717326299998
ACH-000725,-0.599008571623
ACH-000732,-0.050186277331600006
ACH-000734,-0.30671114913499997
ACH-000735,-0.200670042082
ACH-000736,-0.130582085476
ACH-000738,-0.11051416003799999
ACH-000746,0.0839143408859
ACH-000747,-0.367930321984
ACH-000748,-0.228733023715
ACH-000753,-0.31595576342799997
ACH-000756,-0.126072480352
ACH-000757,-0.237208664915
ACH-000758,-0.295762028454
ACH-000760,-0.5525176052849999
ACH-000763,-0.335077623794
ACH-000764,-0.0353737837486
ACH-000765,-0.286437195246
ACH-000766,-0.17199505445500002
ACH-000767,-0.288195998136
ACH-000768,-0.144578589658
ACH-000769,-0.22431284477699998
ACH-000770,-0.30670418120299997
ACH-000771,-0.130092066897
ACH-000773,-0.238101645923
ACH-000776,-0.274668004872
ACH-000777,-0.155903098727
ACH-000778,-0.24757758608600003
ACH-000781,-0.33847946521399996
ACH-000782,-0.311323834458
ACH-000783,-0.295357818534
ACH-000784,-0.184989372254
ACH-000785,-0.565072422051
ACH-000787,-0.558901213802
ACH-000788,-0.228040138309
ACH-000791,-0.365474028847
ACH-000792,-0.220810737846
ACH-000794,-0.118138076832
ACH-000796,-0.20615246955699998
ACH-000799,0.0141350994567
ACH-000800,-0.45983830414
ACH-000802,-0.200606218286
ACH-000804,-0.552552736588
ACH-000805,-0.378378802901
ACH-000809,-0.234359228478
ACH-000810,-0.313538959939
ACH-000811,-0.23085827412700002
ACH-000817,-0.183328892044
ACH-000819,-0.183650989537
ACH-000820,-0.0416793585607
ACH-000821,-0.353518540498
ACH-000822,-0.35240467062200004
ACH-000823,-0.283127396635
ACH-000824,-0.428200122737
ACH-000827,-0.223168986162
ACH-000829,-0.0150287175978
ACH-000831,-0.135890436567
ACH-000832,-0.314071462815
ACH-000833,-0.12112195824300001
ACH-000834,-0.291377265911
ACH-000835,-0.17611048185
ACH-000836,-0.14825157668800001
ACH-000837,-0.262701145999
ACH-000838,-0.35773197455600003
ACH-000839,-0.190994106567
ACH-000840,-0.549436765425
ACH-000841,-0.283800197341
ACH-000843,-0.191569348794
ACH-000846,-0.20499108589899998
ACH-000847,-0.23333534195
ACH-000848,-0.33516110569400004
ACH-000849,-0.34549269493900003
ACH-000851,-0.24171451722399998
ACH-000855,-0.20230347758499997
ACH-000856,-0.21096999328899999
ACH-000858,-0.22561631510699998
ACH-000859,-0.29933990160999996
ACH-000861,-0.38880126824199995
ACH-000862,-0.257237521062
ACH-000865,-0.223841044437
ACH-000866,-0.242555930572
ACH-000867,-0.317197548416
ACH-000869,-0.42509765831999996
ACH-000872,-0.191626534454
ACH-000873,-0.0259880268198
ACH-000876,-0.0843880143368
ACH-000878,-0.104508886288
ACH-000880,-0.117296269002
ACH-000881,-0.213156235352
ACH-000882,-0.359633975181
ACH-000884,-0.223570627597
ACH-000885,-0.227693637742
ACH-000887,-0.291714892635
ACH-000888,-0.22455924589
ACH-000889,-0.470130527659
ACH-000890,-0.177410591822
ACH-000896,-0.34791482304
ACH-000898,-0.157125037902
ACH-000900,-0.296484609598
ACH-000901,-0.107885356432
ACH-000905,-0.45274768982600005
ACH-000906,-0.07152263769460002
ACH-000907,-0.057062080861
ACH-000910,-0.33420776564
ACH-000911,-0.0439125035932
ACH-000912,-0.118057127343
ACH-000913,-0.289808348437
ACH-000915,-0.297868987697
ACH-000916,-0.40348961134499994
ACH-000917,-0.214124525717
ACH-000921,-0.246519659482
ACH-000924,-0.34814185145099996
ACH-000926,-0.17238676055399998
ACH-000928,0.011869591933799998
ACH-000929,-0.41793947846699997
ACH-000932,-0.173038901718
ACH-000935,-0.23535848612500002
ACH-000936,-0.283512658625
ACH-000937,-0.05915712345919999
ACH-000938,-0.132398649216
ACH-000939,-0.186114279591
ACH-000941,-0.24411759908599998
ACH-000943,-0.348076516495
ACH-000946,-0.316588302243
ACH-000947,-0.29075534701
ACH-000948,-0.28392256846700004
ACH-000950,0.025329517168000002
ACH-000953,-0.09358258324789999
ACH-000957,-0.135631493603
ACH-000958,-0.0427235375969
ACH-000960,-0.136690667666
ACH-000963,-0.579068924293
ACH-000968,-0.392746435967
ACH-000969,-0.0855301078052
ACH-000973,-0.160820300812
ACH-000974,-0.31217331018800004
ACH-000975,-0.23154149501999996
ACH-000976,-0.26529095134799996
ACH-000978,0.0427116955691
ACH-000980,-0.205244181974
ACH-000984,-0.30463422352499997
ACH-000986,-0.303451410476
ACH-000988,-0.126678820896
ACH-000993,-0.10150650006
ACH-000994,-0.245193680315
ACH-000996,-0.152122916431
ACH-001001,-0.27669342246899997
ACH-001020,-0.240194363321
ACH-001028,-0.274153926951
ACH-001031,-0.221652600605
ACH-001038,-0.19373849798599999
ACH-001048,-0.16116260660999998
ACH-001050,-0.27280158850499997
ACH-001053,-0.18299466967099998
ACH-001054,-0.111727005206
ACH-001061,-0.182122691082
ACH-001067,-0.099858091373
ACH-001075,-0.08260128153810001
ACH-001096,-0.24088796264600001
ACH-001128,0.35854148304600003
ACH-001134,-0.09951895409299999
ACH-001151,-0.377543073173
ACH-001163,-0.44207296097800003
ACH-001164,-0.273664013195
ACH-001173,-0.0856499431997
ACH-001183,-0.0702423781423
ACH-001184,-0.08226998051739999
ACH-001190,-0.22945962180399998
ACH-001192,-0.339472595994
ACH-001193,-0.19606571677
ACH-001196,-0.275766944536
ACH-001197,-0.364633392116
ACH-001205,-0.259002519793
ACH-001211,-0.268620301169
ACH-001212,-0.208800971045
ACH-001228,-0.329992570354
ACH-001232,-0.171965566291
ACH-001239,-0.24891288390299998
ACH-001274,0.026453565723900004
ACH-001275,-0.13597205622400002
ACH-001277,-0.054280558296999994
ACH-001278,-0.21458149934999998
ACH-001280,-0.32775914143199997
ACH-001283,-0.294655466594
ACH-001289,-0.291601642369
ACH-001295,-0.197583901961
ACH-001300,-0.15706212739199998
ACH-001301,-0.442000214645
ACH-001302,-0.258819663906
ACH-001303,-0.231407873555
ACH-001306,-0.185928591246
ACH-001318,-0.398385390193
ACH-001322,-0.07261158340580001
ACH-001328,-0.116245133819
ACH-001332,-0.0441826123857
ACH-001333,-0.230582855574
ACH-001336,-0.40595102424999996
ACH-001340,-0.224839875377
ACH-001346,-0.172308064485
ACH-001353,-0.07608193147039999
ACH-001354,-0.450494267906
ACH-001367,-0.15501253568700002
ACH-001368,-0.0329647855174
ACH-001374,-0.21212771824700002
ACH-001375,-0.346740712496
ACH-001377,-0.277374711242
ACH-001380,-0.21196094683
ACH-001391,-0.445108386651
ACH-001407,-0.154519197744
ACH-001408,-0.311034564455
ACH-001413,-0.09950973886060001
ACH-001430,-0.315054852794
ACH-001431,-0.192376484688
ACH-001450,-0.0510933846177
ACH-001496,-0.11573775251900001
ACH-001500,-0.20894048702999998
ACH-001521,0.00843751981265
ACH-001523,-0.238246013635
ACH-001532,-0.0999911882828
ACH-001536,-0.20384957133900003
ACH-001550,-0.10463998181
ACH-001552,-0.0254774390692
ACH-001554,-0.134615085356
ACH-001645,-0.255050156164
ACH-001654,-0.182603018642
ACH-001715,0.00558502720908
ACH-001735,-0.19495544652199998
ACH-001736,0.12242452110400001
ACH-001737,0.128549088244
ACH-001740,-0.318958646952
ACH-001745,-0.219542463114
ACH-001750,-0.20811721759100002
ACH-001765,-0.348504972033
ACH-001956,-0.150972044881
ACH-001957,-0.23566406154800001
