,PTPRU (10076)
ACH-000593,-0.25331824914
ACH-000600,-0.623151908324
ACH-000601,-0.29454629018100004
ACH-000604,-0.22782244299
ACH-000605,-0.519729197648
ACH-000606,-0.380046872349
ACH-000608,-0.266617522391
ACH-000614,-0.464920020705
ACH-000616,-0.40300221032600003
ACH-000618,-0.141403156099
ACH-000619,-0.227239824783
ACH-000620,-0.42634423807099997
ACH-000621,-0.40156231214500004
ACH-000622,-0.460417008429
ACH-000623,-0.34595229458099996
ACH-000624,-0.280460633226
ACH-000627,-0.471116980234
ACH-000630,-0.22864794445099998
ACH-000632,-0.5409618691920001
ACH-000633,-0.292912417366
ACH-000637,-0.37997586148199997
ACH-000638,-0.381798166821
ACH-000646,-0.273278642769
ACH-000647,-0.16003815628499998
ACH-000648,-0.18397853651999999
ACH-000649,-0.314200952083
ACH-000651,-0.404558137338
ACH-000652,-0.387285948662
ACH-000653,-0.38398765531900003
ACH-000657,-0.315590931797
ACH-000658,-0.45423706519100004
ACH-000661,-0.175282141583
ACH-000662,-0.174434221545
ACH-000663,-0.33555146688799997
ACH-000665,-0.29455876446
ACH-000671,-0.390123681267
ACH-000673,-0.218030141628
ACH-000676,-0.46359340637400004
ACH-000677,-0.410261184008
ACH-000681,-0.348535626499
ACH-000682,-0.292161404549
ACH-000683,-0.551597330423
ACH-000684,-0.11465213607699999
ACH-000688,-0.23341711967099998
ACH-000693,-0.154301522698
ACH-000694,-0.24610222424699998
ACH-000695,-0.542611832843
ACH-000696,-0.278025854465
ACH-000697,-0.7258470455239999
ACH-000699,-0.33761490040299996
ACH-000701,-0.29335097553000006
ACH-000706,-0.33543870429699996
ACH-000711,-0.333272280138
ACH-000713,-0.177877018484
ACH-000714,-0.325840245381
ACH-000718,-0.345088108269
ACH-000720,-0.430255926649
ACH-000721,-0.279483947533
ACH-000724,0.0412949007783
ACH-000725,-0.233324555595
ACH-000732,-0.339084778187
ACH-000734,-0.254017157963
ACH-000735,-0.29410629103700003
ACH-000736,-0.124520741287
ACH-000738,-0.22179376958099997
ACH-000746,-0.583652645624
ACH-000747,-0.25377871267700003
ACH-000748,-0.35713387420599996
ACH-000753,-0.34046115443
ACH-000756,-0.7408590637000001
ACH-000757,-0.22997123595
ACH-000758,-0.152999485407
ACH-000760,-0.437487599916
ACH-000763,-0.556908882305
ACH-000764,-0.285624376046
ACH-000765,-0.468396602869
ACH-000766,-0.17504256947799998
ACH-000767,-0.418412653081
ACH-000768,-0.062748237501
ACH-000769,-0.42578277593
ACH-000770,-0.296855577304
ACH-000771,-0.306080877326
ACH-000773,-0.39925078639
ACH-000776,-0.386846451825
ACH-000777,-0.18058719914299998
ACH-000778,-0.38459601473399996
ACH-000781,-0.23283077286999998
ACH-000782,-0.5256851765339999
ACH-000783,-0.284121258429
ACH-000784,-0.253289379382
ACH-000785,-0.549020666245
ACH-000787,-0.26756836756200003
ACH-000788,-0.259642089538
ACH-000791,-0.313294483161
ACH-000792,-0.170075100887
ACH-000794,-0.28091448719900003
ACH-000796,-0.203767717458
ACH-000799,-0.219202669388
ACH-000800,-0.040970817842000004
ACH-000802,-0.397217769871
ACH-000804,-0.243594554732
ACH-000805,-0.272826709542
ACH-000809,-0.21639548243099999
ACH-000810,-0.29041689934099996
ACH-000811,-0.329818889961
ACH-000817,-0.194935431006
ACH-000819,-0.317889697127
ACH-000820,-0.5556737472150001
ACH-000821,-0.364400862782
ACH-000822,-0.26982376017799997
ACH-000823,-0.34117644747299997
ACH-000824,-0.35979043663000004
ACH-000827,-0.36329143368600003
ACH-000829,-0.0790480102543
ACH-000831,-0.490056662214
ACH-000832,-0.360719528906
ACH-000833,-0.217892699903
ACH-000834,-0.374719367281
ACH-000835,-0.351736424401
ACH-000836,-0.167000798517
ACH-000837,-0.290315329184
ACH-000838,-0.19274621695900002
ACH-000839,-0.365079400713
ACH-000840,-0.584029054624
ACH-000841,-0.36141180094400005
ACH-000843,-0.368693275206
ACH-000846,-0.128454432528
ACH-000847,-0.425655736324
ACH-000848,-0.0421384586936
ACH-000849,-0.345705778137
ACH-000851,-0.402430799581
ACH-000855,-0.33335417624499997
ACH-000856,-0.521720397997
ACH-000858,-0.31397511232700004
ACH-000859,-0.051373147176299996
ACH-000861,-0.36179440132299995
ACH-000862,-0.227296063856
ACH-000865,-0.287254112015
ACH-000866,-0.358682055528
ACH-000867,-0.229001892238
ACH-000869,-0.47970244961499997
ACH-000872,-0.425833642456
ACH-000873,-0.252298686783
ACH-000876,-0.20218461965999998
ACH-000878,-0.294005785819
ACH-000880,-0.36370656241
ACH-000881,-0.263730084275
ACH-000882,-0.277120317733
ACH-000884,-0.353244220228
ACH-000885,-0.285263572404
ACH-000887,-0.472326903346
ACH-000888,-0.20598475291299997
ACH-000889,-0.341704392526
ACH-000890,-0.424507805012
ACH-000896,-0.139703232478
ACH-000898,-0.38652221669500003
ACH-000900,-0.245352470085
ACH-000901,-0.487638260129
ACH-000905,-0.21045770721700002
ACH-000906,-0.322039006062
ACH-000907,-0.325410889936
ACH-000910,-0.359033484207
ACH-000911,-0.177937439269
ACH-000912,-0.338672754169
ACH-000913,-0.5087309257729999
ACH-000915,-0.18572012747299999
ACH-000916,0.0150145997111
ACH-000917,-0.18971983837099998
ACH-000921,-0.217200476785
ACH-000924,-0.347018041202
ACH-000926,-0.48723540075099997
ACH-000928,-0.38709851820200003
ACH-000929,0.0524519208502
ACH-000932,-0.257388524648
ACH-000935,-0.20400122263700002
ACH-000936,-0.298847878472
ACH-000937,-0.232321723719
ACH-000938,-0.44267960339900003
ACH-000939,-0.253767711898
ACH-000941,-0.146189571857
ACH-000943,-0.31688188905000003
ACH-000946,-0.324488674014
ACH-000947,-0.43339746168399995
ACH-000948,-0.273294121432
ACH-000950,-0.448698307443
ACH-000953,-0.439092357893
ACH-000957,-0.0583216235751
ACH-000958,-0.218958111815
ACH-000960,-0.321331498108
ACH-000963,-0.140233719885
ACH-000968,-0.246373140145
ACH-000969,-0.429067877186
ACH-000973,-0.292265358749
ACH-000974,-0.24642806059300001
ACH-000975,-0.368308555837
ACH-000976,-0.616251818292
ACH-000978,0.07095008834080001
ACH-000980,-0.34582360516599997
ACH-000984,-0.30891726480799997
ACH-000986,-0.342830242746
ACH-000988,-0.522006160937
ACH-000993,-0.35589802360100004
ACH-000994,-0.26171297184799996
ACH-000996,-0.307353300776
ACH-001001,-0.128104336786
ACH-001020,-0.33952175459600004
ACH-001028,-0.325108018491
ACH-001031,-0.287608299839
ACH-001038,-0.38164377493900004
ACH-001048,-0.144205150235
ACH-001050,-0.340518858477
ACH-001053,-0.350042630755
ACH-001054,-0.383865243648
ACH-001061,-0.350039500855
ACH-001067,-0.186003159114
ACH-001075,-0.22679721961899998
ACH-001096,-0.320337662863
ACH-001128,-0.134905695387
ACH-001134,-0.244744297724
ACH-001151,-0.42980160864100003
ACH-001163,-0.224042328232
ACH-001164,-0.30563003261300004
ACH-001173,-0.15950633510099999
ACH-001183,-0.351024186412
ACH-001184,-0.261059339111
ACH-001190,-0.41645734739100004
ACH-001192,-0.472099104164
ACH-001193,-0.405364307117
ACH-001196,-0.479069044806
ACH-001197,-0.274566348318
ACH-001205,-0.330603204895
ACH-001211,-0.396838823499
ACH-001212,-0.19817744047699998
ACH-001228,-0.22238249730300003
ACH-001232,-0.29451724160500004
ACH-001239,-0.48483661863399996
ACH-001274,-0.36074920997000004
ACH-001275,-0.6245069286739999
ACH-001277,-0.788575178806
ACH-001278,-0.351064974385
ACH-001280,-0.163024448192
ACH-001283,-0.255651982071
ACH-001289,-0.39708550029
ACH-001295,-0.368666684461
ACH-001300,-0.566753096201
ACH-001301,-0.094828103176
ACH-001302,-0.28659206446400004
ACH-001303,-0.5570411025990001
ACH-001306,-0.441340875285
ACH-001318,-0.36300602148
ACH-001322,-0.5949567433199999
ACH-001328,-0.34158892475599995
ACH-001332,-0.137960306734
ACH-001333,-0.520401515488
ACH-001336,-0.24146610624899997
ACH-001340,-0.264861941926
ACH-001346,-0.226356170461
ACH-001353,-0.401160732707
ACH-001354,-0.16576727022399998
ACH-001367,-0.133292071457
ACH-001368,-0.183406533788
ACH-001374,-0.357139861255
ACH-001375,-0.183175766536
ACH-001377,-0.318446072134
ACH-001380,-0.593295972628
ACH-001391,-0.541466247754
ACH-001407,-0.201896455196
ACH-001408,-0.21033021712400002
ACH-001413,-0.046517318459
ACH-001430,-0.29939112579599997
ACH-001431,-0.669847599318
ACH-001450,-0.42012369942199995
ACH-001496,-0.380935075254
ACH-001500,-0.334265502583
ACH-001521,-0.21773064326900002
ACH-001523,-0.240430651591
ACH-001532,-0.279569498394
ACH-001536,-0.42813930488799995
ACH-001550,-0.173818107304
ACH-001552,-0.49034701490599997
ACH-001554,-0.430773163551
ACH-001645,-0.435360115083
ACH-001654,-0.362781483487
ACH-001715,-0.27286558195099997
ACH-001735,-0.322922863238
ACH-001736,-0.41269293137699997
ACH-001737,-0.388988511117
ACH-001740,-0.34926883738200004
ACH-001745,-0.436137851751
ACH-001750,-0.34423153689499997
ACH-001765,-0.283609560091
ACH-001956,-0.263315439986
ACH-001957,-0.35404232404299996
