,SNRPD2 (6633)
ACH-000939,-1.79612313902
ACH-000941,-1.5704931525299999
ACH-000943,-1.5322209039399999
ACH-000946,-1.6656474530599998
ACH-000947,-1.65950726134
ACH-000948,-1.65004190003
ACH-000950,-1.4987255679299998
ACH-000953,-1.73461027092
ACH-000957,-1.70319832247
ACH-000958,-1.71787607729
ACH-000960,-1.79003785592
ACH-000963,-1.3030336173100001
ACH-000968,-1.3958173535
ACH-000969,-1.4960898333200001
ACH-000973,-1.78214562493
ACH-000974,-1.5174176999200002
ACH-000975,-1.73030146252
ACH-000976,-1.36199336197
ACH-000978,-1.4452604602799999
ACH-000980,-1.5816553463299998
ACH-000984,-1.70587269837
ACH-000986,-1.3207958991500002
ACH-000988,-1.42813639493
ACH-000993,-1.9038340896400001
ACH-000994,-2.0950370388799997
ACH-000996,-1.7859480957499998
ACH-001001,-1.62829328289
ACH-001020,-1.7076786205899999
ACH-001028,-1.8363291869799998
ACH-001031,-1.5172633180700001
ACH-001038,-1.73011156836
ACH-001048,-1.6940303593500001
ACH-001050,-1.56660424993
ACH-001053,-1.5620689811500001
ACH-001054,-1.6238395214899999
ACH-001061,-1.4417746170200003
ACH-001067,-1.66038197641
ACH-001075,-1.44494479054
ACH-001096,-1.58275277503
ACH-001128,-2.2413628239900003
ACH-001134,-1.58266863845
ACH-001151,-1.40450212447
ACH-001163,-1.7742569038900002
ACH-001164,-1.7190083083099996
ACH-001173,-1.4188072325999999
ACH-001183,-1.59935781164
ACH-001184,-1.67872288361
ACH-001190,-1.4825239563400001
ACH-001192,-1.9056039667400002
ACH-001193,-1.75214058871
ACH-001196,-1.5527971089200001
ACH-001197,-1.7801913347
ACH-001205,-1.40664274813
ACH-001211,-1.8523982567299997
ACH-001212,-1.64954508611
ACH-001228,-1.72643735467
ACH-001232,-1.4550726600100001
ACH-001239,-1.70155702025
ACH-001274,-1.62271617954
ACH-001275,-1.44116291821
ACH-001277,-1.667526265
ACH-001278,-1.8499205899200002
ACH-001280,-1.85021613337
ACH-001283,-1.4352985607799997
ACH-001289,-1.67877108567
ACH-001295,-1.57897658132
ACH-001300,-1.57958344107
ACH-001301,-1.61087980555
ACH-001302,-1.9827618051599998
ACH-001303,-1.7504916575599998
ACH-001306,-1.69557008716
ACH-001318,-1.5278825614899998
ACH-001322,-1.4785761467700003
ACH-001328,-1.4684067932
ACH-001332,-1.22885271921
ACH-001333,-1.4767500672999998
ACH-001336,-1.2934522322700002
ACH-001340,-1.6686174532499998
ACH-001346,-1.71480667448
ACH-001353,-1.87314727332
ACH-001354,-1.7479705363099998
ACH-001367,-1.7099752862900002
ACH-001368,-1.6997141762
ACH-001374,-1.62446598933
ACH-001375,-1.42892950063
ACH-001377,-1.62184714755
ACH-001380,-1.57492486651
ACH-001391,-1.61951033137
ACH-001407,-1.6205495135899999
ACH-001408,-1.46299191526
ACH-001413,-1.49609847175
ACH-001430,-1.7948276307900002
ACH-001431,-1.5376672692700002
ACH-001450,-1.38223912646
ACH-001496,-1.72519815268
ACH-001500,-1.8311818257099999
ACH-001521,-2.06926564028
ACH-001523,-1.6226569607299999
ACH-001532,-1.4962938846899998
ACH-001536,-1.62570476929
ACH-001550,-1.9927417217099996
ACH-001552,-1.6070792518299999
ACH-001554,-1.62591769552
ACH-001645,-1.60557418635
ACH-001654,-1.63675250084
ACH-001715,-1.57917250243
ACH-001735,-1.61715693939
ACH-001736,-1.66912053022
ACH-001737,-1.93124910625
ACH-001740,-1.72316706347
ACH-001745,-1.7689015387400002
ACH-001750,-1.51435534125
ACH-001765,-1.8197094159
ACH-001956,-1.45728827151
ACH-001957,-1.5791929205700002
