,ZNHIT2 (741)
ACH-000445,-1.4231656255899998
ACH-000448,-1.41515675917
ACH-000450,-1.7277556643799998
ACH-000452,-1.50922128186
ACH-000454,-1.4280531767700002
ACH-000458,-1.7736784292400003
ACH-000459,-1.70641584817
ACH-000460,-1.46822299818
ACH-000461,-1.55658772472
ACH-000463,-1.39370429339
ACH-000464,-1.221463604
ACH-000466,-1.82037461836
ACH-000467,-1.59330374546
ACH-000468,-1.3155579482100002
ACH-000469,-1.4817179456799998
ACH-000470,-1.4118415482
ACH-000471,-1.25838245157
ACH-000472,-1.14800964599
ACH-000473,-1.56228383091
ACH-000475,-1.44026444438
ACH-000476,-1.2825108404
ACH-000477,-1.4391485719600001
ACH-000480,-1.64542063757
ACH-000481,-1.48820323725
ACH-000483,-2.04833976185
ACH-000484,-1.4772801916299998
ACH-000485,-1.59538543113
ACH-000486,-1.56929729466
ACH-000487,-1.47950816317
ACH-000488,-1.39060437533
ACH-000490,-1.62240995454
ACH-000491,-1.7389430427700001
ACH-000495,-1.2236784714700002
ACH-000496,-1.49554217755
ACH-000499,-1.49369529764
ACH-000500,-1.4763247578299998
ACH-000502,-1.5700500026100002
ACH-000503,-1.60128292678
ACH-000505,-1.5461578889899998
ACH-000507,-1.26698497567
ACH-000510,-1.4434598452399998
ACH-000511,-1.49883212894
ACH-000512,-1.48162547978
ACH-000516,-1.40294021476
ACH-000517,-1.40489003752
ACH-000518,-1.5136170571
ACH-000520,-1.29525855588
ACH-000521,-1.15677778683
ACH-000522,-1.18249466451
ACH-000524,-1.7257300050400002
ACH-000527,-1.6325866692500002
ACH-000528,-1.4521734431
ACH-000537,-1.3960926157700002
ACH-000541,-1.4876852495200001
ACH-000542,-1.45619671683
ACH-000544,-1.35557684637
ACH-000545,-1.3952241551299998
ACH-000547,-2.03734302987
ACH-000548,-1.4075343969299998
ACH-000549,-1.37744171831
ACH-000550,-1.4335899389500002
ACH-000552,-1.28322351413
ACH-000556,-1.53342999806
ACH-000557,-2.08929594446
ACH-000570,-1.37190712113
ACH-000571,-1.22400066763
ACH-000573,-1.34451745556
ACH-000576,-1.38997659608
ACH-000580,-1.67884465415
ACH-000584,-1.0919567731200002
ACH-000585,-1.39935350761
ACH-000588,-1.81219498545
ACH-000589,-1.5200281424200002
ACH-000591,-1.62532875986
ACH-000593,-1.44408754726
ACH-000600,-1.33907316016
ACH-000601,-1.44723684453
ACH-000604,-1.70150102473
ACH-000605,-1.2635238362
ACH-000606,-1.5718056683300001
ACH-000608,-1.2554578117100001
ACH-000614,-1.18944530374
ACH-000616,-1.19490220654
ACH-000618,-1.71885817935
ACH-000619,-1.2922246148999998
ACH-000620,-1.25396794704
ACH-000621,-1.57572377273
ACH-000622,-1.30115303816
ACH-000623,-1.73243475662
ACH-000624,-1.41413022899
ACH-000627,-1.0731025568500001
ACH-000630,-1.3956481762900002
ACH-000632,-1.36790665454
ACH-000633,-1.89588117367
ACH-000637,-1.6762234992700003
ACH-000638,-1.1866954797700002
ACH-000646,-1.2866191511
ACH-000647,-1.53211981071
ACH-000648,-1.5852296852899999
ACH-000649,-1.4929385741799999
ACH-000651,-1.3540497311000002
ACH-000652,-1.1350846158499999
ACH-000653,-1.15187289644
ACH-000657,-1.49040593595
ACH-000658,-1.4428747526899999
ACH-000661,-1.7158467025
ACH-000662,-1.2982564417
ACH-000663,-1.47193989211
ACH-000665,-1.50174027445
ACH-000671,-1.7841914106799999
ACH-000673,-1.28945948619
ACH-000676,-1.23529013174
ACH-000677,-1.5081874691
ACH-000681,-1.3826850559600001
ACH-000682,-1.2620328179200002
ACH-000683,-1.39961636773
ACH-000684,-1.3336541213200002
ACH-000688,-1.3916024650499998
ACH-000693,-1.19080261297
ACH-000694,-1.30129409914
ACH-000695,-1.2218766702600001
ACH-000696,-1.3863864361899998
ACH-000697,-1.36473933896
ACH-000699,-1.6758916807700002
ACH-000701,-1.30829985898
ACH-000706,-1.4176379478999999
ACH-000711,-1.41041312347
ACH-000713,-1.62621851252
ACH-000714,-1.62663949757
ACH-000718,-1.54593820136
ACH-000720,-1.4754648566400002
ACH-000721,-1.39478174179
ACH-000724,-2.35030888177
ACH-000725,-1.34448878109
ACH-000732,-1.4993237439200002
ACH-000734,-1.50580907101
ACH-000735,-1.30738979609
ACH-000736,-1.47087063787
ACH-000738,-1.55575234661
ACH-000746,-1.51286178292
ACH-000747,-1.3273665589299999
ACH-000748,-1.62223101988
ACH-000753,-1.530352028
ACH-000756,-1.3635328062999998
ACH-000757,-1.47808237507
ACH-000758,-1.39122956533
ACH-000760,-1.7539326928499999
ACH-000763,-1.4109379650799998
ACH-000764,-1.07721541469
ACH-000765,-1.34967071658
ACH-000766,-1.51121585893
ACH-000767,-1.4493987939
ACH-000768,-1.4308853403600001
ACH-000769,-1.22060409427
ACH-000770,-1.60026904421
ACH-000771,-1.5110187943399997
ACH-000773,-1.18507481996
ACH-000776,-1.77853418134
ACH-000777,-1.36464948443
ACH-000778,-1.9806582066799998
ACH-000781,-1.61232021592
ACH-000782,-1.23745928416
ACH-000783,-1.57861323126
ACH-000784,-1.3793809331400002
ACH-000785,-1.49031162306
ACH-000787,-1.3883665675999999
ACH-000788,-1.25370437876
ACH-000791,-1.6958304909200002
ACH-000792,-1.76575097238
ACH-000794,-1.56187934842
ACH-000796,-1.53245628664
ACH-000799,-1.1367367500799999
ACH-000800,-1.1636778468100002
ACH-000802,-1.2780767913200002
ACH-000804,-1.4050647880899998
ACH-000805,-1.46569087262
ACH-000809,-1.4911939066
ACH-000810,-1.65090555812
ACH-000811,-1.5899069657
ACH-000817,-1.3684765590299999
ACH-000819,-1.4027098258700001
ACH-000820,-1.21226170052
ACH-000821,-1.56868554909
ACH-000822,-1.4933936273700001
ACH-000823,-1.3758938071399998
ACH-000824,-1.3928051673500002
ACH-000827,-1.51056263847
ACH-000829,-1.76519092912
ACH-000831,-1.61908394998
ACH-000832,-1.2765759907799998
ACH-000833,-1.6506475435199999
ACH-000834,-1.16877618778
ACH-000835,-1.33486103416
ACH-000836,-1.7129989644799999
ACH-000837,-1.37437351576
ACH-000838,-1.48829346533
ACH-000839,-1.21642213759
ACH-000840,-1.14508534321
ACH-000841,-1.4844090401299999
ACH-000843,-1.5204652157299998
ACH-000846,-1.6092038184200002
ACH-000847,-1.33114818743
ACH-000848,-1.55157267162
ACH-000849,-1.0584745631
ACH-000851,-1.21078699619
ACH-000855,-1.35576440067
ACH-000856,-1.40879667573
ACH-000858,-1.53190724037
ACH-000859,-1.24102607246
ACH-000861,-1.5686223825
ACH-000862,-1.46281837519
ACH-000865,-1.41675487514
ACH-000866,-1.4791304033200001
ACH-000867,-1.5805741721700002
ACH-000869,-1.34108663182
ACH-000872,-1.2632892338600001
ACH-000873,-1.41222787071
ACH-000876,-1.6304168107199999
ACH-000878,-1.42555924591
ACH-000880,-1.38952045567
ACH-000881,-1.57498910125
ACH-000882,-1.24281529991
ACH-000884,-1.2316210638299998
ACH-000885,-1.3996651301499998
ACH-000887,-1.36935665569
ACH-000888,-1.4612130921000002
ACH-000889,-1.3542515429299997
ACH-000890,-1.5244384781600002
ACH-000896,-1.3490898240600002
ACH-000898,-1.5531527145299997
ACH-000900,-1.60852271349
ACH-000901,-1.64150165694
ACH-000905,-1.41137453503
ACH-000906,-1.39218343239
ACH-000907,-1.62572117949
ACH-000910,-1.37823199115
ACH-000911,-1.3651875092899999
ACH-000912,-1.6121619682700001
ACH-000913,-1.36261521214
ACH-000915,-1.44241526895
ACH-000916,-1.5661816085299998
ACH-000917,-1.23109784935
ACH-000921,-1.3782988165399999
ACH-000924,-1.2882230856299999
ACH-000926,-1.31671985751
ACH-000928,-1.1426883181
ACH-000929,-1.51152589919
ACH-000932,-1.52540836511
ACH-000935,-1.3846808612200001
ACH-000936,-1.60313919829
ACH-000937,-1.2189463384399999
ACH-000938,-1.26438539187
ACH-000939,-1.83168370935
ACH-000941,-1.6318411151700003
ACH-000943,-1.47971032625
ACH-000946,-1.4677018557
ACH-000947,-1.5402463671200002
ACH-000948,-1.6344954928
ACH-000950,-1.5108290151600001
ACH-000953,-1.2784029634
ACH-000957,-1.6203313001700002
ACH-000958,-1.11586057558
ACH-000960,-1.16884835751
ACH-000963,-1.4874954995200003
ACH-000968,-1.6969993667299998
ACH-000969,-1.75373603836
ACH-000973,-0.998241907937
ACH-000974,-1.33867853304
ACH-000975,-1.32089049441
ACH-000976,-1.37198514301
ACH-000978,-1.91320863377
ACH-000980,-1.5179316566799999
ACH-000984,-1.40464310629
ACH-000986,-1.50376387176
ACH-000988,-1.74302942498
ACH-000993,-1.43732518998
ACH-000994,-1.6211848891499998
ACH-000996,-1.37397022395
ACH-001001,-1.36733729891
ACH-001020,-1.07266015015
ACH-001028,-1.4097986693900002
ACH-001031,-1.4619041372600001
ACH-001038,-1.29171652231
ACH-001048,-1.65194951598
ACH-001050,-1.4269192143599998
ACH-001053,-1.28413749904
ACH-001054,-1.59394005217
ACH-001061,-1.54854131208
ACH-001067,-1.3845564458700002
ACH-001075,-1.0778903412
ACH-001096,-1.56219800168
ACH-001128,-1.70064416342
ACH-001134,-1.72386050787
ACH-001151,-1.51724005334
ACH-001163,-1.6029654242299998
ACH-001164,-1.7745118847
ACH-001173,-1.27984943027
ACH-001183,-1.55270167965
ACH-001184,-1.2552501141299999
ACH-001190,-1.4017678253299999
ACH-001192,-1.15719870665
ACH-001193,-1.63831589905
ACH-001196,-1.66809876683
ACH-001197,-1.7268845512200002
ACH-001205,-1.3473889833300001
ACH-001211,-1.6537195115999999
ACH-001212,-1.4168429735299999
ACH-001228,-1.8690009759900001
ACH-001232,-1.5227443238
ACH-001239,-1.3998096209
ACH-001274,-1.29529741153
ACH-001275,-1.0895145669600002
ACH-001277,-1.45421244537
ACH-001278,-1.39420615415
ACH-001280,-1.7876606707
ACH-001283,-1.38351359432
ACH-001289,-1.54943609905
ACH-001295,-1.42749487915
ACH-001300,-1.47822236317
ACH-001301,-1.48602143796
ACH-001302,-1.31346524637
ACH-001303,-1.5320935491699998
ACH-001306,-1.17511275646
ACH-001318,-1.52677310271
ACH-001322,-1.33415246681
ACH-001328,-1.3652411314700001
ACH-001332,-1.5097315952300001
ACH-001333,-1.57375806803
ACH-001336,-1.42936099818
ACH-001340,-1.5667915500100003
ACH-001346,-1.3944912788
ACH-001353,-1.51862216566
ACH-001354,-1.2590078737000001
ACH-001367,-1.24916771059
ACH-001368,-1.69423745421
ACH-001374,-1.20248842111
ACH-001375,-1.34243544913
ACH-001377,-1.5776558624099999
ACH-001380,-1.4171704813100001
ACH-001391,-1.52635596509
ACH-001407,-1.29451278854
ACH-001408,-1.38482324488
ACH-001413,-1.26872424909
ACH-001430,-1.38863654055
ACH-001431,-1.20658663506
ACH-001450,-1.39009344388
ACH-001496,-1.6561855702300001
ACH-001500,-1.28771499454
ACH-001521,-1.70485344796
ACH-001523,-1.3713993697
ACH-001532,-1.3331961336799998
ACH-001536,-1.35072719682
ACH-001550,-1.6180097952099999
ACH-001552,-1.43574968555
ACH-001554,-1.31239869838
ACH-001645,-1.540882834
ACH-001654,-1.3608313898
ACH-001715,-1.4580101264399998
ACH-001735,-1.5157614536000001
ACH-001736,-1.2045894324
ACH-001737,-1.0233538837799998
ACH-001740,-1.7325393848599997
ACH-001745,-1.40856348631
ACH-001750,-1.42176818657
ACH-001765,-1.53532860342
ACH-001956,-1.57460902308
ACH-001957,-1.6491983764700002
