,RASGEF1A (221002)
ACH-000682,0.012826129003999999
ACH-000683,-0.0521976070364
ACH-000684,-0.24671394867600002
ACH-000688,-0.48849622162699996
ACH-000693,-0.105710758415
ACH-000694,-0.0530780322669
ACH-000695,0.10705879657199999
ACH-000696,-8.59759378148e-05
ACH-000697,-0.407094868005
ACH-000699,-0.267888067759
ACH-000701,0.211189394232
ACH-000706,0.0529588152841
ACH-000711,-0.0647684917871
ACH-000713,-0.00184039356525
ACH-000714,0.0965621768957
ACH-000718,-0.08119472226430001
ACH-000720,-0.11742265212200001
ACH-000721,-0.263226270505
ACH-000724,-0.163383149697
ACH-000725,0.0317936773705
ACH-000732,-0.316370892408
ACH-000734,0.0199920514349
ACH-000735,-0.0764408359736
ACH-000736,-0.16844941389899998
ACH-000738,-0.28727853489599997
ACH-000746,0.0081815339
ACH-000747,-0.18055849335000002
ACH-000748,-0.125164019909
ACH-000753,0.0922655754198
ACH-000756,-0.056160375643699995
ACH-000757,0.0954932516914
ACH-000758,0.0808248112919
ACH-000760,-0.05669686178259999
ACH-000763,-0.0547407028035
ACH-000764,-0.294905703193
ACH-000765,0.0346321212194
ACH-000766,-0.156233595654
ACH-000767,-0.060479939512700004
ACH-000768,0.08598476773769999
ACH-000769,0.010589186216200001
ACH-000770,-0.0557545398221
ACH-000771,-0.0836442372526
ACH-000773,-0.17754810548799999
ACH-000776,-0.280078915294
ACH-000777,-0.0711656178335
ACH-000778,-0.108668192356
ACH-000781,-0.146770167772
ACH-000782,-0.0764137302672
ACH-000783,-0.110945811814
ACH-000784,0.0354859104184
ACH-000785,0.0171743929755
ACH-000787,-0.25651879953699996
ACH-000788,-0.122206071955
ACH-000791,-0.160799564825
ACH-000792,-0.0128337107458
ACH-000794,-0.154135548139
ACH-000796,-0.054860461018000004
ACH-000799,-0.289300316793
ACH-000800,0.17162059462999998
ACH-000802,-0.0371838263457
ACH-000804,-0.277486994697
ACH-000805,-0.146394240956
ACH-000809,-0.0546818267117
ACH-000810,-0.221443101671
ACH-000811,0.00508608079899
ACH-000817,-0.290592837143
ACH-000819,-0.0784602774713
ACH-000820,-0.323581469681
ACH-000821,-0.39165710438900003
ACH-000822,-0.0943333987449
ACH-000823,0.0977304410597
ACH-000824,0.038440953638499996
ACH-000827,0.030506770504900003
ACH-000829,-0.110723436752
ACH-000831,-0.274239592742
ACH-000832,-0.14407149192399998
ACH-000833,0.234201106818
ACH-000834,0.0225811201873
ACH-000835,0.00503694889579
ACH-000836,-0.102706966851
ACH-000837,-0.18723086882800002
ACH-000838,-0.09414864612950001
ACH-000839,-0.264146611248
ACH-000840,-0.229820780675
ACH-000841,-0.0106614961084
ACH-000843,-0.120296626558
ACH-000846,0.124773278172
ACH-000847,-0.185626017261
ACH-000848,-5.24390788761e-05
ACH-000849,0.011809806816499999
ACH-000851,-0.140707189151
ACH-000855,-0.165131938445
ACH-000856,-0.128274334013
ACH-000858,-0.163329675433
ACH-000859,-0.24353280446699999
ACH-000861,-0.311959887991
ACH-000862,-0.134897688365
ACH-000865,-0.162589463659
ACH-000866,-0.17516217088799999
ACH-000867,-0.10659443625600001
ACH-000869,0.166027642583
ACH-000872,-0.045894343836
ACH-000873,-0.0163797789196
ACH-000876,-0.021289079819799998
ACH-000878,-0.204403730557
ACH-000880,-0.0564571586506
ACH-000881,-0.041205050096
ACH-000882,-0.0822663971474
ACH-000884,-0.112263485314
ACH-000885,-0.271289678499
ACH-000887,-0.014513880216899998
ACH-000888,-0.05727773965340001
ACH-000889,-0.0898371778088
ACH-000890,-0.170585932304
ACH-000896,-0.11404015259099999
ACH-000898,-0.132002274593
ACH-000900,-0.349976218948
ACH-000901,-0.10276965098400001
ACH-000905,0.054445261595
ACH-000906,-0.0194912336349
ACH-000907,-0.19484414707199998
ACH-000910,0.08963725936239998
ACH-000911,-0.0739404715837
ACH-000912,0.041977502204200004
ACH-000913,0.0024042118234099998
ACH-000915,-0.26188068904899997
ACH-000916,-0.284596485886
ACH-000917,-0.0312079040675
ACH-000921,-0.0758771529483
ACH-000924,-0.08693384130580001
ACH-000926,0.0328430550928
ACH-000928,-0.11457070987199999
ACH-000929,0.00971953312652
ACH-000932,-0.185592078449
ACH-000935,-0.22903111327300002
ACH-000936,-0.437056302861
ACH-000937,-0.00490796964213
ACH-000938,-0.0150892822945
ACH-000939,-0.25507489184
ACH-000941,-0.16694546009000003
ACH-000943,-0.12644552153
ACH-000946,-0.0286090866447
ACH-000947,-0.027339383154299998
ACH-000948,-0.0879864186255
ACH-000950,-0.0840559428912
ACH-000953,-0.069339191051
ACH-000957,-0.08035621456789999
ACH-000958,-0.192389088026
ACH-000960,-0.10752143734200001
ACH-000963,0.32174798749
ACH-000968,0.0789897652548
ACH-000969,-0.159729643133
ACH-000973,0.052815875683500005
ACH-000974,-0.104128977797
ACH-000975,-0.113937846502
ACH-000976,-0.0418233833196
ACH-000978,-0.143539904193
ACH-000980,0.012281180518499999
ACH-000984,-0.052118499554000004
ACH-000986,-0.254339303128
ACH-000988,-0.0522531994082
ACH-000993,-0.0399937292663
ACH-000994,-0.397532246654
ACH-000996,0.005932673071540001
ACH-001001,-0.00484158522392
ACH-001020,-0.021868167218
ACH-001028,-0.0137643273233
ACH-001031,-0.122530647217
ACH-001038,-0.07480269025769999
ACH-001048,-0.11074685320399999
ACH-001050,0.07964253675210001
ACH-001053,0.112525672404
ACH-001054,-0.0609212128888
ACH-001061,-0.022089378069700003
ACH-001067,-0.21035058219799999
ACH-001075,-0.24411536286999996
ACH-001096,0.0530130443988
ACH-001128,-0.239114630913
ACH-001134,-0.180486155949
ACH-001151,-0.124562871469
ACH-001163,-0.221130766107
ACH-001164,-0.304942891092
ACH-001173,-0.115001073686
ACH-001183,-0.035851822095699995
ACH-001184,0.166728696678
ACH-001190,-0.21049971480000002
ACH-001192,0.12218327264
ACH-001193,-0.20804195895799998
ACH-001196,-0.170746826912
ACH-001197,-0.0049002487651299996
ACH-001205,0.0313859568015
ACH-001211,-0.33295367907400003
ACH-001212,-0.171242368449
ACH-001228,-0.0751130420342
ACH-001232,-0.13219964394300002
ACH-001239,0.026714181943099997
ACH-001274,-0.280914030353
ACH-001275,-0.0712047072224
ACH-001277,-0.18968220858399998
ACH-001278,0.08348698069760001
ACH-001280,0.0544782012626
ACH-001283,-0.005941670731180001
ACH-001289,0.11764714728
ACH-001295,-0.133906547754
ACH-001300,0.0826718855491
ACH-001301,-0.060162962961900004
ACH-001302,-0.21685544934099998
ACH-001303,0.18346040285
ACH-001306,0.037571609241199996
ACH-001318,-0.131154919491
ACH-001322,0.0412417212329
ACH-001328,-0.159893388075
ACH-001332,-0.0793082287415
ACH-001333,-0.167855111914
ACH-001336,-0.00947874843709
ACH-001340,-0.147528724639
ACH-001346,-0.163918409992
ACH-001353,-0.086485357428
ACH-001354,-0.203745647502
ACH-001367,-0.0331892112308
ACH-001368,-0.154928476812
ACH-001374,0.259962348597
ACH-001375,0.0140326290393
ACH-001377,-0.054269296154500005
ACH-001380,0.05406117693109999
ACH-001391,-0.222719380066
ACH-001407,-0.08711793696319999
ACH-001408,-0.0036454775632800006
ACH-001413,-0.257170383457
ACH-001430,0.0636346169371
ACH-001431,0.07192986586889999
ACH-001450,0.026096641987200003
ACH-001496,-0.214265395035
ACH-001500,0.0514529780791
ACH-001521,0.238699313579
ACH-001523,-0.234032289329
ACH-001532,-0.129838682932
ACH-001536,0.0018090225680599998
ACH-001550,-0.09062079387589998
ACH-001552,0.41144093070200005
ACH-001554,-0.010851526536100001
ACH-001645,-0.086171412856
ACH-001654,-0.0724641772781
ACH-001715,-0.23315136763099997
ACH-001735,-0.0197942734686
ACH-001736,-0.17543477999
ACH-001737,-0.26736039072900003
ACH-001740,0.043493945985400004
ACH-001745,0.135711694064
ACH-001750,-0.065588875731
ACH-001765,-0.0376064985367
ACH-001956,-0.09883859475310001
ACH-001957,-0.08827235077189999
