,CTSO (1519)
ACH-000800,-0.10234451276
ACH-000802,-0.0683172863839
ACH-000804,-0.131061055339
ACH-000805,-0.058017970011900004
ACH-000809,-0.227126613481
ACH-000810,-0.271693038164
ACH-000811,-0.316879192658
ACH-000817,-0.0184061319692
ACH-000819,-0.32667272575399997
ACH-000820,-0.521104487256
ACH-000821,0.178910745335
ACH-000822,-0.24846354071199997
ACH-000823,-0.13310997894999999
ACH-000824,-0.31097912911200004
ACH-000827,-0.229980878843
ACH-000829,0.051503712034200004
ACH-000831,-0.314164645852
ACH-000832,-0.400142627306
ACH-000833,-0.0397299743788
ACH-000834,-0.116824139356
ACH-000835,-0.271262055051
ACH-000836,-0.32343564042899997
ACH-000837,-0.10506344092299999
ACH-000838,0.0120272018647
ACH-000839,-0.196508316024
ACH-000840,-0.19738873586300001
ACH-000841,-0.015391032685400001
ACH-000843,-0.250326284756
ACH-000846,-0.04323409487930001
ACH-000847,-0.244116633588
ACH-000848,-0.326767089575
ACH-000849,-0.36417743202799996
ACH-000851,-0.10569781547399999
ACH-000855,-0.220086912545
ACH-000856,-0.115325698004
ACH-000858,-0.136304606516
ACH-000859,-0.424790165032
ACH-000861,-0.12208018228499999
ACH-000862,-0.149490671311
ACH-000865,-0.206477133371
ACH-000866,-0.210947866296
ACH-000867,0.0234047740801
ACH-000869,0.14396132244999998
ACH-000872,0.046087768679999995
ACH-000873,-0.121176462873
ACH-000876,-0.10737914315
ACH-000878,-0.15649684955600002
ACH-000880,-0.436205608703
ACH-000881,-0.0373642954955
ACH-000882,-0.051846653817999994
ACH-000884,-0.206721851494
ACH-000885,-0.09345000503550001
ACH-000887,-0.0479398372271
ACH-000888,-0.181343426163
ACH-000889,-0.0579666214097
ACH-000890,-0.125486576667
ACH-000896,-0.20868088929099998
ACH-000898,-0.240435063305
ACH-000900,-0.176433366489
ACH-000901,-0.0523688328601
ACH-000905,-0.238816159468
ACH-000906,-0.28251288788
ACH-000907,-0.219478272888
ACH-000910,-0.349600253605
ACH-000911,-0.231327799944
ACH-000912,-0.158728004909
ACH-000913,-0.0368423160095
ACH-000915,-0.0761854990302
ACH-000916,-0.45557354961900004
ACH-000917,-0.175010401622
ACH-000921,-0.21298987373599998
ACH-000924,-0.176767851738
ACH-000926,-0.0224545935298
ACH-000928,-0.26435656015299996
ACH-000929,-0.0505287117953
ACH-000932,-0.125218649968
ACH-000935,-0.037844863864199996
ACH-000936,0.17353404188700003
ACH-000937,-0.144585682986
ACH-000938,-0.287594966374
ACH-000939,-0.281705156123
ACH-000941,-0.280888489177
ACH-000943,-0.07313113788110001
ACH-000946,-0.116104810872
ACH-000947,-0.10909745180199999
ACH-000948,-0.10724377380899999
ACH-000950,-0.615126844922
ACH-000953,-0.277896758124
ACH-000957,-0.145547323969
ACH-000958,-0.606752111382
ACH-000960,-0.277738776687
ACH-000963,0.24163912578400001
ACH-000968,-0.256513620274
ACH-000969,-0.220989070789
ACH-000973,-0.262639856125
ACH-000974,-0.355280949653
ACH-000975,-0.202167538481
ACH-000976,-0.362377295264
ACH-000978,-0.06770014648469999
ACH-000980,-0.120564394222
ACH-000984,-0.390602257069
ACH-000986,-0.23581197626400002
ACH-000988,-0.436211028296
ACH-000993,-0.379573556645
ACH-000994,-0.160154690991
ACH-000996,-0.7641864251639999
ACH-001001,-0.24391108799199998
ACH-001020,-0.143402927096
ACH-001028,-0.117530513256
ACH-001031,-0.07601615243760002
ACH-001038,-0.0548398308343
ACH-001048,-0.185302425292
ACH-001050,-0.210576800273
ACH-001053,0.00392693854819
ACH-001054,-0.114896724497
ACH-001061,-0.09915059358389999
ACH-001067,-0.0472150612761
ACH-001075,-0.10492215961899999
ACH-001096,-0.0132220881364
ACH-001128,-0.256492206781
ACH-001134,-0.162784456316
ACH-001151,-0.18073730893599999
ACH-001163,-0.0533736580114
ACH-001164,-0.253083811167
ACH-001173,-0.296855482797
ACH-001183,-0.109482466569
ACH-001184,-0.179508633477
ACH-001190,-0.335675095719
ACH-001192,0.0686161787872
ACH-001193,-0.109271233643
ACH-001196,-0.29130616653999997
ACH-001197,0.0492241832973
ACH-001205,-0.416729248934
ACH-001211,-0.17454517093
ACH-001212,-0.317997035158
ACH-001228,-0.0561859121466
ACH-001232,-0.0995563887046
ACH-001239,-0.157975240283
ACH-001274,-0.15157557239
ACH-001275,-0.160316513704
ACH-001277,-0.0956612803258
ACH-001278,-0.3927467146
ACH-001280,-0.287825318815
ACH-001283,-0.209163201351
ACH-001289,-0.0258489609168
ACH-001295,-0.100658803005
ACH-001300,-0.0201132287304
ACH-001301,-0.24204223823899998
ACH-001302,-0.549689649405
ACH-001303,-0.0606951413565
ACH-001306,-0.0942609648835
ACH-001318,-0.230374560498
ACH-001322,-0.256535727924
ACH-001328,-0.175599600282
ACH-001332,-0.167463751619
ACH-001333,-0.285575587795
ACH-001336,-0.102249530319
ACH-001340,-0.168604646268
ACH-001346,-0.0706514132614
ACH-001353,-0.14336326132000002
ACH-001354,-0.327840850205
ACH-001367,0.0715977486405
ACH-001368,-0.20570505700800001
ACH-001374,-0.298082148207
ACH-001375,-0.189854120803
ACH-001377,-0.0789862455495
ACH-001380,-0.20801786768199998
ACH-001391,-0.0701754279172
ACH-001407,-0.127335639472
ACH-001408,-0.135422248163
ACH-001413,-0.416524021932
ACH-001430,-0.306647295411
ACH-001431,0.11077646227
ACH-001450,0.0545065818149
ACH-001496,-0.208251451011
ACH-001500,0.00969819358796
ACH-001521,-0.127263506042
ACH-001523,-0.239957412305
ACH-001532,-0.20687146966800002
ACH-001536,-0.109401728775
ACH-001550,-0.046826428096
ACH-001552,-0.46575972175700003
ACH-001554,-0.154944641709
ACH-001645,-0.27780652195
ACH-001654,-0.368171191026
ACH-001715,-0.204220872194
ACH-001735,-0.156721416733
ACH-001736,-0.20755091275499998
ACH-001737,-0.495415331133
ACH-001740,-0.0500451341024
ACH-001745,-0.0739573780055
ACH-001750,-0.296199235805
ACH-001765,-0.0997627037255
ACH-001956,-0.225371766688
ACH-001957,-0.24585244004299997
