,NKAPL (222698)
ACH-000512,-0.321148450659
ACH-000516,-0.133258948856
ACH-000517,-0.11419350239800001
ACH-000518,-0.0701248177491
ACH-000520,0.034874825117800004
ACH-000521,-0.184714913799
ACH-000522,-0.134720174189
ACH-000524,-0.23823356024700001
ACH-000527,-0.128418649488
ACH-000528,-0.155065908858
ACH-000537,-0.07138157888410002
ACH-000541,0.259852302871
ACH-000542,-0.0503051952094
ACH-000544,-0.20724051944000002
ACH-000545,-0.19373160079100002
ACH-000547,-0.246238785229
ACH-000548,-0.22999097215999997
ACH-000549,-0.21251592506900002
ACH-000550,-0.0934485594764
ACH-000552,-0.039588656478
ACH-000556,-0.093071236824
ACH-000557,-0.056126095357800006
ACH-000570,-0.109295940387
ACH-000571,-0.137469049464
ACH-000573,-0.00780396287882
ACH-000576,-0.200056751659
ACH-000580,-0.163639432433
ACH-000584,-0.22663601460000002
ACH-000585,-0.11539821539999999
ACH-000588,-0.200359439963
ACH-000589,-0.208201956829
ACH-000591,-0.15293481392
ACH-000593,-0.082485102484
ACH-000600,-0.202901499708
ACH-000601,-0.08014235530710001
ACH-000604,-0.08205872217349999
ACH-000605,-0.378442253265
ACH-000606,0.060145242159900004
ACH-000608,-0.12628092544299999
ACH-000614,0.132800146535
ACH-000616,0.00371643005648
ACH-000618,-0.220869019736
ACH-000619,-0.266859889021
ACH-000620,0.0460804430079
ACH-000621,-0.249145535194
ACH-000622,-0.0953738051155
ACH-000623,-0.246042499275
ACH-000624,-0.11501079760199999
ACH-000627,-0.190557969411
ACH-000630,-0.0946730440543
ACH-000632,0.09091660615779999
ACH-000633,0.0183812465814
ACH-000637,-0.304598883592
ACH-000638,-0.0292716583684
ACH-000646,-0.395330442108
ACH-000647,-0.12412556577
ACH-000648,-0.241562659536
ACH-000649,-0.07842257717579999
ACH-000651,-0.10529398907700001
ACH-000652,-0.489025994837
ACH-000653,-0.280696488434
ACH-000657,-0.167640385802
ACH-000658,-0.125365984639
ACH-000661,-0.19864236217
ACH-000662,-0.164250781708
ACH-000663,-0.0123219605916
ACH-000665,-0.18026067904800003
ACH-000671,-0.162228756073
ACH-000673,-0.05779566245519999
ACH-000676,-0.0025303171740100002
ACH-000677,-0.12562773935000002
ACH-000681,-0.175032646064
ACH-000682,-0.21815331178199998
ACH-000683,-0.210972875539
ACH-000684,-0.078100370575
ACH-000688,-0.280133741055
ACH-000693,0.00777692443302
ACH-000694,-0.293504095254
ACH-000695,-0.125768963454
ACH-000696,-0.10562927772299999
ACH-000697,-0.11415110784299999
ACH-000699,0.00030245647541400004
ACH-000701,-0.16133618252499998
ACH-000706,-0.281664572053
ACH-000711,-0.13316979701099999
ACH-000713,-0.40907339317599994
ACH-000714,0.12569845229
ACH-000718,0.0350841009474
ACH-000720,-0.16681770162100001
ACH-000721,-0.122221789821
ACH-000724,-0.37580520225599995
ACH-000725,0.203227666432
ACH-000732,-0.11303860099199999
ACH-000734,-0.21792390171999998
ACH-000735,0.014493004476799999
ACH-000736,-0.004753458645010001
ACH-000738,-0.0178892858501
ACH-000746,0.133487085211
ACH-000747,0.0593807555449
ACH-000748,-0.048534612943199995
ACH-000753,-0.0597236264451
ACH-000756,-0.041682756899
ACH-000757,0.0627851608352
ACH-000758,-0.10593210781500001
ACH-000760,-0.00354732151364
ACH-000763,0.0926496701814
ACH-000764,-0.445210932602
ACH-000765,-0.25232123706799997
ACH-000766,-0.129848911189
ACH-000767,0.0258489073558
ACH-000768,-0.160416069115
ACH-000769,-0.008401449050479999
ACH-000770,-0.08605607889810002
ACH-000771,-0.0675010680124
ACH-000773,-0.133718147519
ACH-000776,-0.31771029004
ACH-000777,-0.387591724143
ACH-000778,-0.207719189879
ACH-000781,-0.135229603482
ACH-000782,-0.219618700988
ACH-000783,-0.258824724755
ACH-000784,-0.115409988835
ACH-000785,-0.0677677795611
ACH-000787,-0.0450257673211
ACH-000788,-0.0501501136856
ACH-000791,0.0602764275892
ACH-000792,-0.09103519931489998
ACH-000794,-0.127992780056
ACH-000796,-0.039603144677
ACH-000799,0.10315767361099999
ACH-000800,0.042481847232499995
ACH-000802,-0.0805565766588
ACH-000804,-0.054963538491900006
ACH-000805,-0.12076696182499999
ACH-000809,-0.113386800688
ACH-000810,0.102350580922
ACH-000811,-0.198803274386
ACH-000817,-0.363192438922
ACH-000819,-0.163123136538
ACH-000820,0.124020743507
ACH-000821,-0.008396555838319998
ACH-000822,-0.044243452175599995
ACH-000823,-0.146600682308
ACH-000824,-0.06990179267010001
ACH-000827,-0.0747404217395
ACH-000829,-0.195757816807
ACH-000831,-0.023638406006
ACH-000832,0.0531479502501
ACH-000833,-0.12995650114600002
ACH-000834,-0.127977381792
ACH-000835,0.0576512560676
ACH-000836,-0.039196929421900006
ACH-000837,-0.146458670303
ACH-000838,0.0216418401314
ACH-000839,-0.0762195550974
ACH-000840,-0.0270520144691
ACH-000841,-0.020475369333400002
ACH-000843,-0.276183511789
ACH-000846,-0.0945847575785
ACH-000847,-0.0244753656159
ACH-000848,0.0181964726348
ACH-000849,0.013340381166299998
ACH-000851,-0.08666811854260001
ACH-000855,-0.400856173585
ACH-000856,-0.243332878948
ACH-000858,-0.144630730029
ACH-000859,0.11105598304000001
ACH-000861,-0.16287004271400002
ACH-000862,-0.0590010823907
ACH-000865,-0.103288298622
ACH-000866,-0.0873390819918
ACH-000867,-0.0570958972501
ACH-000869,-0.038662515740699996
ACH-000872,-0.0636554170465
ACH-000873,-0.265878390688
ACH-000876,-0.302278154671
ACH-000878,-0.0212827357359
ACH-000880,-0.359061320302
ACH-000881,0.0169382197664
ACH-000882,0.0017895548029
ACH-000884,-0.11350149164000001
ACH-000885,-0.116625925255
ACH-000887,-0.0949265066697
ACH-000888,-0.193521528587
ACH-000889,-0.425309935916
ACH-000890,-0.00733664762121
ACH-000896,-0.129348794141
ACH-000898,-0.225594010698
ACH-000900,-0.0358615454235
ACH-000901,-0.120206143299
ACH-000905,-0.0265361688765
ACH-000906,-0.123225836669
ACH-000907,-0.144776950426
ACH-000910,-0.0380326295455
ACH-000911,-0.14384588874399998
ACH-000912,-0.109729154078
ACH-000913,-0.213419673763
ACH-000915,-0.161881546426
ACH-000916,0.271362785814
ACH-000917,-0.0507410046556
ACH-000921,-0.132298195707
ACH-000924,-0.163012695625
ACH-000926,-0.0845440976428
ACH-000928,-0.00866931112792
ACH-000929,0.0149495302
ACH-000932,-0.172294633659
ACH-000935,-0.025578753477099998
ACH-000936,-0.0971434593255
ACH-000937,-0.135513599982
ACH-000938,-0.191437989062
ACH-000939,0.026958017565900005
ACH-000941,-0.035579081255099995
ACH-000943,-0.114371120471
ACH-000946,-0.163617962491
ACH-000947,-0.247453353972
ACH-000948,-0.0800294637455
ACH-000950,-0.0814430277582
ACH-000953,-0.23916779089899998
ACH-000957,-0.12399265416300001
ACH-000958,-0.10731295840399999
ACH-000960,-0.145545671579
ACH-000963,0.050927650924000006
ACH-000968,-0.26082102638099997
ACH-000969,-0.06894900392230001
ACH-000973,-0.138157702397
ACH-000974,-0.062205671077500004
ACH-000975,-0.0556630853684
ACH-000976,-0.283300650728
ACH-000978,-0.134998478639
ACH-000980,-0.130833418208
ACH-000984,-0.123254631027
ACH-000986,-0.183396495687
ACH-000988,-0.05886307114019999
ACH-000993,0.00240516957237
ACH-000994,0.00361223579645
ACH-000996,0.0255333101358
ACH-001001,-0.0492989470704
ACH-001020,0.0622505592728
ACH-001028,-0.0684763940223
ACH-001031,-0.126322607927
ACH-001038,-0.18373736003
ACH-001048,-0.054755203749599995
ACH-001050,-0.0990776768743
ACH-001053,-0.250079152203
ACH-001054,-0.206749678218
ACH-001061,-0.108864806712
ACH-001067,-0.072063460569
ACH-001075,-0.161188443774
ACH-001096,-0.11553021380799999
ACH-001128,-0.28554942034200004
ACH-001134,-0.015235928194600002
ACH-001151,-0.0757846657189
ACH-001163,-0.115652243726
ACH-001164,-0.264149870051
ACH-001173,-0.09517137469550001
ACH-001183,-0.0509108328481
ACH-001184,-0.08761203606899999
ACH-001190,-0.057380456218300006
ACH-001192,0.0017430006091
ACH-001193,-0.144322498242
ACH-001196,-0.0632004311909
ACH-001197,-0.0883373821198
ACH-001205,-0.026589138042900005
ACH-001211,-0.0264199396466
ACH-001212,-0.20022134772999997
ACH-001228,-0.0481532794151
ACH-001232,-0.111446070127
ACH-001239,-0.104541083808
ACH-001274,-0.133500157997
ACH-001275,-0.231004482081
ACH-001277,0.128195972032
ACH-001278,-0.021805407337700002
ACH-001280,0.0941808243115
ACH-001283,-0.20064127266100001
ACH-001289,-0.194762160482
ACH-001295,0.019700765780599996
ACH-001300,-0.0488704662114
ACH-001301,-0.270142086422
ACH-001302,0.0933338281053
ACH-001303,0.0485539226011
ACH-001306,-0.0869651608267
ACH-001318,-0.283026833673
ACH-001322,-0.037284533124800005
ACH-001328,-0.013160561854
ACH-001332,-0.054621083694000004
ACH-001333,-0.010361478709200001
ACH-001336,-0.0395035603331
ACH-001340,-0.11726153248400001
ACH-001346,-0.0686948239544
ACH-001353,-0.121386640354
ACH-001354,-0.212893208778
ACH-001367,-0.245937623233
ACH-001368,-0.237915257397
ACH-001374,0.00019720744329700002
ACH-001375,0.0416629430079
ACH-001377,-0.027878549811599998
ACH-001380,-0.0478362995264
ACH-001391,-0.0416838706558
ACH-001407,-0.17577080235599998
ACH-001408,-0.112033308444
ACH-001413,-0.113200497306
ACH-001430,-0.291079609858
ACH-001431,-0.0418148144383
ACH-001450,-0.17379693888300002
ACH-001496,-0.0324666538613
ACH-001500,-0.08082270773789998
ACH-001521,-0.04279741277580001
ACH-001523,-0.0211724770688
ACH-001532,-0.0230065902691
ACH-001536,-0.100459696021
ACH-001550,-0.101563334152
ACH-001552,-0.296495156965
ACH-001554,-0.07307653496399999
ACH-001645,-0.007178070801069999
ACH-001654,-0.07750434924380001
ACH-001715,0.163886929232
ACH-001735,0.0863764259452
ACH-001736,-0.191111327677
ACH-001737,-0.226240020475
ACH-001740,-0.121135391611
ACH-001745,0.0213743396515
ACH-001750,-0.052814640101300006
ACH-001765,-0.141836411291
ACH-001956,0.0457421746736
ACH-001957,-0.0197648669287
