,TBC1D3B (414059)
ACH-001332,-0.6355606807240001
ACH-001333,-0.465892383959
ACH-001336,-0.381931241522
ACH-001340,-0.617084861203
ACH-001346,-0.509920758713
ACH-001353,-0.812813492543
ACH-001354,-0.83135086662
ACH-001367,-0.387144013516
ACH-001368,-0.620046451447
ACH-001374,-0.6847218147600002
ACH-001375,-0.327993736945
ACH-001377,-0.7278924735969999
ACH-001380,-0.858270573661
ACH-001391,-0.528315912204
ACH-001407,-0.497746292972
ACH-001408,-0.488687356414
ACH-001413,-0.463963694176
ACH-001430,-0.7261149988879999
ACH-001431,-0.551843781833
ACH-001450,-0.353861261201
ACH-001496,-0.556268451973
ACH-001500,-0.353644417421
ACH-001521,-0.835313759499
ACH-001523,-0.7024538270819999
ACH-001532,-0.860931769923
ACH-001536,-0.50778330205
ACH-001550,-0.9440029799299998
ACH-001552,-0.49708876684799996
ACH-001554,-0.655017148027
ACH-001645,-0.844266198007
ACH-001654,-0.698931988903
ACH-001715,-0.696247177623
ACH-001735,-0.420099288022
ACH-001736,-0.821166707808
ACH-001737,-0.627545906816
ACH-001740,-0.755842061812
ACH-001745,-0.975386101172
ACH-001750,-0.48000271309500003
ACH-001765,-0.8497628725920001
ACH-001956,-0.700182449036
ACH-001957,-0.724638825696
