,MTRNR2L1 (100462977)
ACH-000732,-0.44496076137400004
ACH-000734,-0.544604729928
ACH-000735,-0.575855249737
ACH-000736,-0.322635435385
ACH-000738,-0.450105549326
ACH-000746,-0.697005917156
ACH-000747,-0.49157375533
ACH-000748,-0.305033260465
ACH-000753,-0.492125968248
ACH-000756,-0.28648532161699997
ACH-000757,-0.555538569272
ACH-000758,-0.48103187077299997
ACH-000760,-0.522514596445
ACH-000763,-0.644219383337
ACH-000764,-0.47727738454499996
ACH-000765,-0.20686117368700002
ACH-000766,-0.287417619128
ACH-000767,-0.42907914917900003
ACH-000768,-0.584734588933
ACH-000769,-0.46797606707199996
ACH-000770,-0.596094459709
ACH-000771,-0.49748141288099995
ACH-000773,-0.746789227422
ACH-000776,-0.594362814762
ACH-000777,-0.403765350616
ACH-000778,-0.590625239275
ACH-000781,-0.540534150991
ACH-000782,-0.436501695326
ACH-000783,-0.512627863656
ACH-000784,-0.452579838785
ACH-000785,-0.622654569563
ACH-000787,-0.43881433862400004
ACH-000788,-0.596037529829
ACH-000791,-0.670041980904
ACH-000792,-0.313698999764
ACH-000794,-0.344574786112
ACH-000796,-0.654898280234
ACH-000799,-0.711295040211
ACH-000800,-0.484866238425
ACH-000802,-0.446059291854
ACH-000804,-0.607591612257
ACH-000805,-0.397115631311
ACH-000809,-0.311902258075
ACH-000810,-0.40714234075000005
ACH-000811,-0.606145137551
ACH-000817,-0.615010453712
ACH-000819,-0.375842085983
ACH-000820,-0.439402312265
ACH-000821,-0.529133503052
ACH-000822,-0.515887452029
ACH-000823,-0.260965890323
ACH-000824,-0.383549744765
ACH-000827,-0.48297859159400003
ACH-000829,-0.6855981223909999
ACH-000831,-0.45401658853699994
ACH-000832,-0.68769286208
ACH-000833,-0.603632571257
ACH-000834,-0.399701964741
ACH-000835,-0.346384864523
ACH-000836,-0.404140413204
ACH-000837,-0.5444882562100001
ACH-000838,-0.493705330489
ACH-000839,-0.455184766617
ACH-000840,-0.563072595319
ACH-000841,-0.40801447968500004
ACH-000843,-0.49252954839900004
ACH-000846,-0.506669015644
ACH-000847,-0.594957134603
ACH-000848,-0.6565929318639999
ACH-000849,-0.602132023612
ACH-000851,-0.508679902975
ACH-000855,-0.359634364886
ACH-000856,-0.36796504093500004
ACH-000858,-0.526077771529
ACH-000859,-0.423434359689
ACH-000861,-0.6064939878410001
ACH-000862,-0.416811347799
ACH-000865,-0.401430634789
ACH-000866,-0.48104363026999997
ACH-000867,-0.514327585927
ACH-000869,-0.7409230257350001
ACH-000872,-0.48135208116899997
ACH-000873,-0.157592470108
ACH-000876,-0.479857946757
ACH-000878,-0.497921998659
ACH-000880,-0.419608867086
ACH-000881,-0.513379063457
ACH-000882,-0.34215863403200003
ACH-000884,-0.465912928715
ACH-000885,-0.5454617143399999
ACH-000887,-0.54844242834
ACH-000888,-0.524884051564
ACH-000889,-0.48299731272
ACH-000890,-0.39379339442199995
ACH-000896,-0.529479264402
ACH-000898,-0.350333909678
ACH-000900,-0.43941052515
ACH-000901,-0.483727043137
ACH-000905,-0.35578065017300003
ACH-000906,-0.51364179601
ACH-000907,-0.274212556625
ACH-000910,-0.47028650563
ACH-000911,-0.33975276453500003
ACH-000912,-0.604083353385
ACH-000913,-0.47651604431100003
ACH-000915,-0.499167971818
ACH-000916,-0.501823026887
ACH-000917,-0.744164443498
ACH-000921,-0.45640011112400003
ACH-000924,-0.307633089282
ACH-000926,-0.478340513596
ACH-000928,-0.371677254194
ACH-000929,-0.406451325127
ACH-000932,-0.555079615665
ACH-000935,-0.384834469074
ACH-000936,-0.37739664979500004
ACH-000937,-0.5805979193190001
ACH-000938,-0.393970682565
ACH-000939,-0.322762934803
ACH-000941,-0.44466982333599997
ACH-000943,-0.48934295008199996
ACH-000946,-0.534110903082
ACH-000947,-0.484921507328
ACH-000948,-0.655987016717
ACH-000950,-0.525890908324
ACH-000953,-0.780862484851
ACH-000957,-0.643712735536
ACH-000958,-0.41865085832599996
ACH-000960,-0.407396832672
ACH-000963,-0.6002019470750001
ACH-000968,-0.514831469727
ACH-000969,-0.670586552692
ACH-000973,-0.37216214682899995
ACH-000974,-0.484189359951
ACH-000975,-0.587937179824
ACH-000976,-0.57696168416
ACH-000978,-0.47560214614699997
ACH-000980,-0.332735838996
ACH-000984,-0.225469569985
ACH-000986,-0.475912532734
ACH-000988,-0.37021868395199997
ACH-000993,-0.43600233360699997
ACH-000994,-0.502501036066
ACH-000996,-0.5785538567230001
ACH-001001,-0.44489572757600004
ACH-001020,-0.37106461564800003
ACH-001028,-0.38211315254
ACH-001031,-0.373147760726
ACH-001038,-0.5684494731790001
ACH-001048,-0.363195903638
ACH-001050,-0.49425008123400005
ACH-001053,-0.669036866754
ACH-001054,-0.47456700043300004
ACH-001061,-0.283349909907
ACH-001067,-0.4711370542
ACH-001075,-0.576222960321
ACH-001096,-0.553710067581
ACH-001128,-0.304658268746
ACH-001134,-0.177487322643
ACH-001151,-0.39592777750200003
ACH-001163,-0.434408790175
ACH-001164,-0.477194389636
ACH-001173,-0.46628561898500004
ACH-001183,-0.38840017023900003
ACH-001184,-0.517478285983
ACH-001190,-0.7108126273790001
ACH-001192,-0.543624745799
ACH-001193,-0.398803935233
ACH-001196,-0.6375813101519999
ACH-001197,-0.544182365274
ACH-001205,-0.38208778130000004
ACH-001211,-0.325210603029
ACH-001212,-0.688884796486
ACH-001228,-0.358747401964
ACH-001232,-0.527814444602
ACH-001239,-0.34560034585999994
ACH-001274,-0.33548477499699997
ACH-001275,-0.255432404366
ACH-001277,-0.344011339458
ACH-001278,-0.288668781997
ACH-001280,-0.7389814918179999
ACH-001283,-0.407438608703
ACH-001289,-0.34215353352600003
ACH-001295,-0.604272823762
ACH-001300,-0.416127311361
ACH-001301,-0.35048024086499996
ACH-001302,-0.545979874413
ACH-001303,-0.36079690945500004
ACH-001306,-0.350075222895
ACH-001318,-0.586377652672
ACH-001322,-0.661111453695
ACH-001328,-0.533554180059
ACH-001332,-0.566775162459
ACH-001333,-0.406717835723
ACH-001336,-0.634453059793
ACH-001340,-0.3978691392
ACH-001346,-0.385191865852
ACH-001353,-0.604330822324
ACH-001354,-0.465594965971
ACH-001367,-0.464901489128
ACH-001368,-0.343718758133
ACH-001374,-0.827849775367
ACH-001375,-0.35433682876500006
ACH-001377,-0.43149065838699996
ACH-001380,-0.479319412827
ACH-001391,-0.449198244955
ACH-001407,-0.531581298115
ACH-001408,-0.412976411505
ACH-001413,-0.570748063782
ACH-001430,-0.529053297585
ACH-001431,-0.49076569650799995
ACH-001450,-0.384508826285
ACH-001496,-0.371376885947
ACH-001500,-0.300895308246
ACH-001521,-0.537008996836
ACH-001523,-0.483439308178
ACH-001532,-0.557637565175
ACH-001536,-0.54044252992
ACH-001550,-0.426257085922
ACH-001552,-0.679534739225
ACH-001554,-0.353412893808
ACH-001645,-0.48641745690800003
ACH-001654,-0.47307692411200003
ACH-001715,-0.601455998921
ACH-001735,-0.404439762541
ACH-001736,-0.24020987168400001
ACH-001737,-0.8510551910519999
ACH-001740,-0.584044760188
ACH-001745,-0.253395473846
ACH-001750,-0.284639642806
ACH-001765,-0.444448152379
ACH-001956,-0.45910007280500004
ACH-001957,-0.532278953971
