,TWF1 (5756)
ACH-000632,-0.31718437921500003
ACH-000633,-0.36248150172700006
ACH-000637,-0.56197365247
ACH-000638,-0.554866003707
ACH-000646,-0.5004099907540001
ACH-000647,-0.601367757578
ACH-000648,-0.39214376589100003
ACH-000649,-0.5499183511869999
ACH-000651,-0.503182806365
ACH-000652,-0.46410418207599996
ACH-000653,-0.581784540624
ACH-000657,-0.592714631975
ACH-000658,-0.696146651108
ACH-000661,-0.36266036980599997
ACH-000662,-0.148177619334
ACH-000663,-0.572857622933
ACH-000665,-0.538005083988
ACH-000671,-0.377151399248
ACH-000673,-0.499227853266
ACH-000676,-0.439299460383
ACH-000677,-0.622096882081
ACH-000681,-0.607172585347
ACH-000682,-0.646339454967
ACH-000683,-0.385938062726
ACH-000684,-0.524600954389
ACH-000688,-0.7605131859890001
ACH-000693,-0.6864233762630001
ACH-000694,-0.524866812362
ACH-000695,-0.7439255800910001
ACH-000696,-0.542237644791
ACH-000697,-0.26932388346
ACH-000699,-0.32782165224599996
ACH-000701,-0.664482436717
ACH-000706,-0.418311512316
ACH-000711,-0.525362594158
ACH-000713,-0.525137131067
ACH-000714,-0.416296830438
ACH-000718,-0.244335626395
ACH-000720,-0.550861210927
ACH-000721,-0.412481149404
ACH-000724,-0.0655908085165
ACH-000725,-0.735330903124
ACH-000732,-0.608546008389
ACH-000734,-0.24376018452300002
ACH-000735,-0.50623060452
ACH-000736,-0.42155681594800004
ACH-000738,-0.485037305413
ACH-000746,-0.653027162306
ACH-000747,-0.7686238126100001
ACH-000748,-0.399974881722
ACH-000753,-0.592325029358
ACH-000756,-0.5380214212
ACH-000757,-0.36816205499399995
ACH-000758,-0.594328792423
ACH-000760,-0.38319751387400003
ACH-000763,-0.463096582529
ACH-000764,-0.371722004791
ACH-000765,-0.409991524905
ACH-000766,-0.513123296614
ACH-000767,-0.633932000158
ACH-000768,-0.570207794944
ACH-000769,-0.6382771056490001
ACH-000770,-0.5743493207460001
ACH-000771,-0.435907437013
ACH-000773,-0.443707605634
ACH-000776,-0.378574448957
ACH-000777,-0.564240260199
ACH-000778,-0.42441360644000004
ACH-000781,-0.408296397045
ACH-000782,-0.447827066338
ACH-000783,-0.45303231145499995
ACH-000784,-0.595432607471
ACH-000785,-0.642571322074
ACH-000787,-0.7842627143400001
ACH-000788,-0.329309010931
ACH-000791,-0.6836276574860001
ACH-000792,-0.385318442856
ACH-000794,-0.552445869663
ACH-000796,-0.455681634735
ACH-000799,-0.55563144192
ACH-000800,-0.629566243203
ACH-000802,-0.565928796142
ACH-000804,-0.508777012745
ACH-000805,-0.580571988306
ACH-000809,0.0854829632436
ACH-000810,-0.0104978519719
ACH-000811,-0.452753567692
ACH-000817,-0.613870227012
ACH-000819,-0.577740931766
ACH-000820,-0.596492991103
ACH-000821,-0.735219188846
ACH-000822,-0.7955329901100001
ACH-000823,-0.532800343838
ACH-000824,-0.26282427974800004
ACH-000827,-0.321150780963
ACH-000829,-0.419614802076
ACH-000831,-0.658598426904
ACH-000832,-0.5895669228980001
ACH-000833,-0.528916418019
ACH-000834,-0.39402911524000006
ACH-000835,-0.325043856008
ACH-000836,-0.169320827092
ACH-000837,-0.721216447293
ACH-000838,-0.24190082237500002
ACH-000839,-0.5322665401600001
ACH-000840,-0.459108546506
ACH-000841,-0.8411687494589999
ACH-000843,-0.45195250588200003
ACH-000846,-0.6052509754819999
ACH-000847,-0.8112874190620001
ACH-000848,-0.35142770923600003
ACH-000849,-0.588703917473
ACH-000851,-0.747138589285
ACH-000855,-0.46076206702600003
ACH-000856,-0.470016407209
ACH-000858,-0.5265866465460001
ACH-000859,-0.6304801447389999
ACH-000861,-0.524931979357
ACH-000862,-0.554990728383
ACH-000865,-0.613338311532
ACH-000866,-0.517904768024
ACH-000867,-0.486483172825
ACH-000869,-0.5224650276780001
ACH-000872,-0.658394774975
ACH-000873,-0.326634268755
ACH-000876,-0.139210927368
ACH-000878,-0.37530807876
ACH-000880,-0.44480012795400004
ACH-000881,-0.667332508978
ACH-000882,-0.348029853451
ACH-000884,-0.495383615234
ACH-000885,-0.681697140403
ACH-000887,-0.499755706072
ACH-000888,-0.379546707262
ACH-000889,-0.587325160639
ACH-000890,-0.61733572977
ACH-000896,-0.474523228428
ACH-000898,-0.350215239007
ACH-000900,-0.650694771419
ACH-000901,-0.620826524212
ACH-000905,-0.38645668196099997
ACH-000906,-0.607881190126
ACH-000907,-0.516376022244
ACH-000910,-0.518964639788
ACH-000911,-0.44735853218099997
ACH-000912,-0.493707097488
ACH-000913,-0.707282002001
ACH-000915,-0.333000941795
ACH-000916,-0.516473551184
ACH-000917,-0.601904569772
ACH-000921,-0.558177391234
ACH-000924,-0.45832786022699995
ACH-000926,-0.46294375218199996
ACH-000928,-0.48709831509900003
ACH-000929,-0.513852010758
ACH-000932,-0.49716476167400003
ACH-000935,-0.281083804192
ACH-000936,-0.587956718025
ACH-000937,-0.44543426172600004
ACH-000938,-0.396732449436
ACH-000939,-0.328511408118
ACH-000941,-0.557948861725
ACH-000943,-0.524544970546
ACH-000946,-0.6976785968029999
ACH-000947,-0.54214670047
ACH-000948,-0.507974126109
ACH-000950,-0.575602274484
ACH-000953,-0.44546905699600003
ACH-000957,-0.34003614416999994
ACH-000958,-0.7087713073899999
ACH-000960,-0.40767656130400004
ACH-000963,-0.699020633654
ACH-000968,-0.292994967753
ACH-000969,-0.585265708129
ACH-000973,-0.539390700232
ACH-000974,-0.650059374357
ACH-000975,-0.44315966125600004
ACH-000976,-0.683280989914
ACH-000978,-0.5019562563800001
ACH-000980,-0.567471750449
ACH-000984,-0.665140178901
ACH-000986,-0.581991492421
ACH-000988,-0.456477228397
ACH-000993,-0.344483555136
ACH-000994,-0.544676809052
ACH-000996,-0.58779546083
ACH-001001,-0.44626199872199995
ACH-001020,-0.5352621392
ACH-001028,-0.538502097008
ACH-001031,-0.37575259751699996
ACH-001038,-0.493362657881
ACH-001048,-0.417944407399
ACH-001050,-0.702822059041
ACH-001053,-0.805185700114
ACH-001054,-0.600256932013
ACH-001061,-0.595134079263
ACH-001067,-0.682992442771
ACH-001075,-0.637699288026
ACH-001096,-0.451817595788
ACH-001128,-0.821898998294
ACH-001134,-0.774714364258
ACH-001151,-0.598105555544
ACH-001163,-0.7128939749400001
ACH-001164,-0.805748949167
ACH-001173,-0.502867027552
ACH-001183,-0.5536719883910001
ACH-001184,-0.522031757293
ACH-001190,-0.461113648524
ACH-001192,-0.7370789603319999
ACH-001193,-0.510550557411
ACH-001196,-0.376871661069
ACH-001197,-0.679269414196
ACH-001205,-0.35507496709200004
ACH-001211,-0.31726571821800004
ACH-001212,-0.463553942091
ACH-001228,-0.673875645606
ACH-001232,-0.718569107964
ACH-001239,-0.46582943956100004
ACH-001274,-0.501170944826
ACH-001275,-0.43927716392800004
ACH-001277,-0.710202588336
ACH-001278,-0.552348742523
ACH-001280,-0.516549978644
ACH-001283,-0.585842438401
ACH-001289,-0.36333660777099996
ACH-001295,-0.420635090848
ACH-001300,-0.557200780616
ACH-001301,-0.513838425741
ACH-001302,-0.6191626996280001
ACH-001303,-0.5596769343729999
ACH-001306,-0.527673291571
ACH-001318,-0.542269667311
ACH-001322,-0.271877327402
ACH-001328,-0.521203040498
ACH-001332,-0.37867030630099996
ACH-001333,-0.5277512983199999
ACH-001336,-0.422701691043
ACH-001340,-0.502455457132
ACH-001346,-0.559456551692
ACH-001353,-0.414138342111
ACH-001354,-0.40559487990800003
ACH-001367,-0.705413810317
ACH-001368,-0.548288156218
ACH-001374,-0.21445286036800001
ACH-001375,-0.40179429304700004
ACH-001377,-0.522191038637
ACH-001380,-0.458827110359
ACH-001391,-0.7704997309020001
ACH-001407,-0.459275841734
ACH-001408,-0.393206464898
ACH-001413,-0.6216601540950001
ACH-001430,-0.493123062472
ACH-001431,-0.5296376913699999
ACH-001450,-0.412915293658
ACH-001496,-0.5222676032010001
ACH-001500,-0.397659957871
ACH-001521,-0.192674926721
ACH-001523,-0.7210893649519999
ACH-001532,-0.569465277167
ACH-001536,-0.8216454724760001
ACH-001550,-0.750280907874
ACH-001552,-0.910791372632
ACH-001554,-0.51591199792
ACH-001645,-0.233141577096
ACH-001654,-0.38760569895900004
ACH-001715,-0.489594708494
ACH-001735,-0.5623933095870001
ACH-001736,-0.638277814969
ACH-001737,-0.306524303319
ACH-001740,-0.349240105017
ACH-001745,-0.348939514755
ACH-001750,-0.48761052961
ACH-001765,-0.518167156517
ACH-001956,-0.5451723612830001
ACH-001957,-0.665927307338
