,CACNA1S (779)
ACH-001228,-0.2608329202
ACH-001232,0.00134031077296
ACH-001239,0.0211460299431
ACH-001274,0.127997374492
ACH-001275,0.055850840618599996
ACH-001277,0.0292041648455
ACH-001278,0.0905080516282
ACH-001280,-0.162964852474
ACH-001283,0.000255836747939
ACH-001289,-0.11932602622000002
ACH-001295,0.08644407653149999
ACH-001300,-0.054806689735900006
ACH-001301,0.12742361108
ACH-001302,0.021806525188099998
ACH-001303,-0.384673759528
ACH-001306,0.116630551822
ACH-001318,-0.07570226622819999
ACH-001322,0.0361510360874
ACH-001328,-0.18658948773200001
ACH-001332,-0.609692643546
ACH-001333,0.0840589390639
ACH-001336,-0.015482291260200001
ACH-001340,-0.009272084178339999
ACH-001346,-0.11887293723799999
ACH-001353,-0.06707675635219999
ACH-001354,-0.146334418771
ACH-001367,-0.048081225440699996
ACH-001368,-0.15825073769
ACH-001374,0.41864749123000006
ACH-001375,0.0686663032626
ACH-001377,-0.102174143675
ACH-001380,-0.0693578242352
ACH-001391,0.20307718723700002
ACH-001407,0.0544603905782
ACH-001408,-0.158416566185
ACH-001413,0.183581110039
ACH-001430,-0.260622057199
ACH-001431,0.0831258863988
ACH-001450,0.0125719949113
ACH-001496,0.00643530678046
ACH-001500,0.027716568999299997
ACH-001521,-0.042386076255900004
ACH-001523,-0.166742411833
ACH-001532,-0.041185506574599996
ACH-001536,0.192160448523
ACH-001550,-0.117533203636
ACH-001552,-0.0014293244108
ACH-001554,0.00113927658037
ACH-001645,0.129563831375
ACH-001654,-0.110618951427
ACH-001715,0.161802719429
ACH-001735,0.035662150042
ACH-001736,-0.037847053843900004
ACH-001737,-0.04236578646869999
ACH-001740,-0.0556038617947
ACH-001745,0.0915868074804
ACH-001750,0.015630048445899998
ACH-001765,-0.100073161131
ACH-001956,-0.0172779905359
ACH-001957,-0.021846645258499997
