,RTL1 (388015)
ACH-000178,-0.0466869278198
ACH-000182,-0.00342245620302
ACH-000183,-0.20026583028499997
ACH-000188,-0.043303669789100004
ACH-000189,0.11434709132200001
ACH-000190,0.137028708962
ACH-000198,-0.149660896294
ACH-000204,-0.16241731272600002
ACH-000206,-0.223905273531
ACH-000207,0.0354831420057
ACH-000211,-0.242959989857
ACH-000215,-0.10271255034299999
ACH-000221,-0.07095895416119999
ACH-000222,-0.159665697744
ACH-000223,-0.00515597196165
ACH-000226,-0.0917033948526
ACH-000227,-0.364294651683
ACH-000228,-0.100317710019
ACH-000231,-0.0546943806904
ACH-000232,-0.28578813272
ACH-000233,-0.234260717711
ACH-000234,-0.112688626345
ACH-000235,0.00739647503678
ACH-000237,0.168174262891
ACH-000238,-0.384209173334
ACH-000243,-0.0635498411989
ACH-000244,0.09994691992669999
ACH-000246,-0.116664142697
ACH-000248,-0.08483601850089999
ACH-000250,-0.0846711882971
ACH-000251,-0.246006329278
ACH-000253,0.0619939325385
ACH-000255,-0.0790744868034
ACH-000256,-0.232415681581
ACH-000257,-0.243771946376
ACH-000258,-0.44868435248899996
ACH-000259,-0.0587285256035
ACH-000260,-0.12747271134299998
ACH-000261,-0.103775083578
ACH-000262,-0.211382033201
ACH-000263,0.056879183941400006
ACH-000264,-0.21307657063700003
ACH-000265,-0.19089319073600003
ACH-000266,-0.0652614097077
ACH-000272,-0.29097203322099996
ACH-000273,-0.1449742777
ACH-000274,-0.0344903424692
ACH-000277,-0.22722948594
ACH-000278,-0.00159075696793
ACH-000279,-0.166152895552
ACH-000280,-0.0849495201086
ACH-000281,-0.12125052632099999
ACH-000288,-0.1781988502
ACH-000291,-0.147723798836
ACH-000293,0.049702358039
ACH-000294,-0.152016278661
ACH-000295,0.0325779799605
ACH-000296,-0.0695943792928
ACH-000302,0.0861918357964
ACH-000304,-0.0114216029751
ACH-000307,-0.00723174069803
ACH-000308,-0.0705925418261
ACH-000310,-0.139103705115
ACH-000311,-0.10091358979699999
ACH-000312,-0.10677235833399999
ACH-000315,-0.184150769092
ACH-000316,-0.26289639789700003
ACH-000317,-0.27967545504999997
ACH-000318,0.212284360057
ACH-000319,-0.216608582351
ACH-000320,-0.32896253107900003
ACH-000322,-0.20344761521
ACH-000323,-0.125038196155
ACH-000324,-0.0179589199898
ACH-000329,-0.0935967477702
ACH-000330,-0.04611456291680001
ACH-000331,0.0157121831017
ACH-000332,-0.122817953686
ACH-000334,-0.0590383737902
ACH-000335,-0.0508232779402
ACH-000336,0.12573189719900002
ACH-000337,-0.109963077415
ACH-000339,-0.14461043506100002
ACH-000341,-0.0674725185667
ACH-000348,-0.19599157289299998
ACH-000350,-0.100285990935
ACH-000352,-0.11433239503900001
ACH-000356,0.04406495532909999
ACH-000361,-0.0605091224864
ACH-000362,0.0885968302033
ACH-000363,-0.151415955795
ACH-000364,0.0316417638703
ACH-000365,-0.063660659693
ACH-000366,-0.135294572725
ACH-000368,-0.34794271750600003
ACH-000374,0.0509172944872
ACH-000375,-0.25795919381099996
ACH-000376,-0.141842853687
ACH-000381,-0.153403026348
ACH-000383,-0.0666861882173
ACH-000387,-0.14139657908199998
ACH-000389,0.0026071133078699998
ACH-000390,-0.236721985139
ACH-000393,-0.135897333427
ACH-000395,-0.205301901176
ACH-000397,-0.0637041626555
ACH-000401,0.0452292517689
ACH-000402,-0.160976305506
ACH-000403,-0.183592605995
ACH-000404,-0.13786797145500002
ACH-000406,-0.166127283997
ACH-000407,-0.21385097378100001
ACH-000408,-0.160775776114
ACH-000410,-0.0241472546636
ACH-000411,-0.104461869508
ACH-000414,-0.197610183591
ACH-000415,-0.20069150967399998
ACH-000416,-0.050227633642999994
ACH-000420,-0.18110877263300001
ACH-000421,-0.140816456584
ACH-000424,0.025791786222000002
ACH-000425,0.034782511481
ACH-000426,-0.017937460625599998
ACH-000427,-0.11230722615000001
ACH-000433,-0.12457798486199999
ACH-000436,-0.18455028804999998
ACH-000444,0.0759631414909
ACH-000445,-0.286074676679
ACH-000448,-0.0578475555503
ACH-000450,0.0263230429298
ACH-000452,-0.498137336987
ACH-000454,-0.0219723550505
ACH-000458,-0.0529472011013
ACH-000459,-0.10457416119999999
ACH-000460,-0.0746043168424
ACH-000461,-0.0808615490019
ACH-000463,-0.0699333108567
ACH-000464,0.0932668508971
ACH-000466,-0.0287462020632
ACH-000467,-0.103655159093
ACH-000468,-0.140441699146
ACH-000469,-0.19248638888300001
ACH-000470,-0.134078160185
ACH-000471,-0.186679215335
ACH-000472,-0.0015389179383
ACH-000473,-0.144569458871
ACH-000475,-0.0956010181298
ACH-000476,-0.035260014443599996
ACH-000477,0.173008048747
ACH-000480,-0.22203617431699998
ACH-000481,-0.152973516354
ACH-000483,-0.00977059856731
ACH-000484,-0.361797518441
ACH-000485,-0.270981636797
ACH-000486,0.059916489524
ACH-000487,-0.0305460770244
ACH-000488,0.0053446777878000005
ACH-000490,-0.171786592668
ACH-000491,-0.138056383442
ACH-000495,0.0487498063195
ACH-000496,-0.09058356809
ACH-000499,-0.19357189283
ACH-000500,-0.704128358002
ACH-000502,-0.24174019778900002
ACH-000503,-0.41571971842699995
ACH-000505,-0.167016339047
ACH-000507,-0.25976064245700003
ACH-000510,-0.0438156415722
ACH-000511,-0.09772167504519999
ACH-000512,-0.43658476176399996
ACH-000516,-0.167356899485
ACH-000517,-0.0598872727065
ACH-000518,-0.0566979882098
ACH-000520,-0.261051173785
ACH-000521,-0.165303542678
ACH-000522,-0.161223292535
ACH-000524,-0.051079571843699996
ACH-000527,-0.06032023571140001
ACH-000528,-0.06604004910149999
ACH-000537,0.0130650185408
ACH-000541,0.230196953746
ACH-000542,-0.200617485084
ACH-000544,0.025612841425
ACH-000545,-0.012930501865700002
ACH-000547,-0.06912613734230001
ACH-000548,-0.0210820489215
ACH-000549,0.00411174351608
ACH-000550,-0.0619613257258
ACH-000552,-0.110456796061
ACH-000556,0.008076778372270001
ACH-000557,-0.135356889734
ACH-000570,-0.097212312458
ACH-000571,-0.061400137060699994
ACH-000573,-0.222017334559
ACH-000576,-0.180030132795
ACH-000580,-0.229758377536
ACH-000584,-0.09104992022780001
ACH-000585,-0.12641072608599999
ACH-000588,0.061550571923199994
ACH-000589,-0.14425341631400002
ACH-000591,-0.0479621792224
ACH-000593,-0.0848749043583
ACH-000600,-0.0648491530686
ACH-000601,-0.017320940418400002
ACH-000604,-0.414811586849
ACH-000605,-0.230830073806
ACH-000606,-0.0038525949515500002
ACH-000608,-0.27759537056600003
ACH-000614,0.025197305194900002
ACH-000616,0.0335745076358
ACH-000618,-0.0716349041393
ACH-000619,-0.037671619298
ACH-000620,-0.010560227489400002
ACH-000621,0.00541926024588
ACH-000622,-0.216164871767
ACH-000623,-0.142638872324
ACH-000624,-0.013805134239399998
ACH-000627,-0.125905640526
ACH-000630,-0.0197452306417
ACH-000632,-0.161029601595
ACH-000633,-0.139746665975
ACH-000637,-0.289362849469
ACH-000638,-0.039704256907199996
ACH-000646,-0.052875587375
ACH-000647,0.0185919334172
ACH-000648,0.0706328429607
ACH-000649,-0.12375212495400001
ACH-000651,0.0050191065898
ACH-000652,-0.25773857794
ACH-000653,0.07763670034239999
ACH-000657,-0.105555822454
ACH-000658,-0.239771957852
ACH-000661,-0.17848299676600002
ACH-000662,-0.5300187250230001
ACH-000663,0.0449434437111
ACH-000665,-0.0305038559882
ACH-000671,-0.212143274355
ACH-000673,-0.022684920158500002
ACH-000676,-0.127681181048
ACH-000677,-0.180928018048
ACH-000681,-0.10294341439400001
ACH-000682,-0.128671969103
ACH-000683,-0.051646287242
ACH-000684,-0.13901013359300002
ACH-000688,0.161173240122
ACH-000693,0.00578348575178
ACH-000694,-0.158631511168
ACH-000695,-0.545257810166
ACH-000696,-0.155450184372
ACH-000697,-0.367421787204
ACH-000699,-0.08661598730460002
ACH-000701,-0.268146480004
ACH-000706,-0.16047871955499998
ACH-000711,-0.09429235085349999
ACH-000713,0.029102446261200003
ACH-000714,0.009134213641139999
ACH-000718,-0.06880602935939999
ACH-000720,-0.0663565958628
ACH-000721,-0.06422031012269999
ACH-000724,-0.0051895994869200004
ACH-000725,0.07834274506660001
ACH-000732,0.11611572158700001
ACH-000734,-0.153320249507
ACH-000735,-0.05604662475930001
ACH-000736,-0.0372664148652
ACH-000738,-0.14856811764699998
ACH-000746,-0.07403514039760001
ACH-000747,0.00581646842785
ACH-000748,-0.0313802680164
ACH-000753,0.022618715120099997
ACH-000756,-0.208535192705
ACH-000757,0.0671307095715
ACH-000758,0.17567938118700002
ACH-000760,-0.0492748352821
ACH-000763,0.05363138968140001
ACH-000764,-0.342218242073
ACH-000765,-0.0823350233784
ACH-000766,0.0390095283106
ACH-000767,-0.056285621251499995
ACH-000768,0.0334237299997
ACH-000769,-0.126236962654
ACH-000770,-0.0855754129185
ACH-000771,0.012092287338299998
ACH-000773,-0.07063277529260001
ACH-000776,-0.155938302112
ACH-000777,-0.181205830068
ACH-000778,0.0228991634373
ACH-000781,-0.117883155155
ACH-000782,-0.22830061190200002
ACH-000783,-0.0051931305312499995
ACH-000784,-0.0255264371932
ACH-000785,-0.164436337796
ACH-000787,-0.114152563942
ACH-000788,-0.059073295061900004
ACH-000791,-0.0841885287625
ACH-000792,-0.0339093088271
ACH-000794,-0.21495331488400002
ACH-000796,-0.262964278821
ACH-000799,0.108420920909
ACH-000800,-0.0552572501162
ACH-000802,-0.0848499479391
ACH-000804,-0.149222620131
ACH-000805,-0.0202151807676
ACH-000809,0.0443193880533
ACH-000810,-0.7266568029549999
ACH-000811,-0.0340195497856
ACH-000817,-0.08041124748160002
ACH-000819,-0.136847920218
ACH-000820,-0.440583105842
ACH-000821,-0.20034101611699998
ACH-000822,-0.10717736202299999
ACH-000823,-0.0861612853135
ACH-000824,-0.0766413099655
ACH-000827,-0.00105523758233
ACH-000829,-0.1218212493
ACH-000831,-0.0424563608766
ACH-000832,-0.0678240395718
ACH-000833,-0.176206385301
ACH-000834,0.011185924017
ACH-000835,-0.216489127415
ACH-000836,-0.127390499176
ACH-000837,0.028207898279
ACH-000838,-0.243200410887
ACH-000839,0.0628087382373
ACH-000840,0.0771859727905
ACH-000841,-0.0962067780473
ACH-000843,0.125681944999
ACH-000846,-0.154229445614
ACH-000847,-0.27519777195399997
ACH-000848,0.0692966372717
ACH-000849,-0.0730746139601
ACH-000851,-0.0321222100773
ACH-000855,0.0166064548201
ACH-000856,-0.0678698529559
ACH-000858,-0.234852472033
ACH-000859,-0.1738842951
ACH-000861,-0.0462531569469
ACH-000862,-0.269234073164
ACH-000865,-0.0674976032216
ACH-000866,-0.115143234773
ACH-000867,-0.044959539443600004
ACH-000869,-0.211540553129
ACH-000872,-0.022282285267599997
ACH-000873,-0.0436019214184
ACH-000876,-0.0933345461265
ACH-000878,-0.061442913157
ACH-000880,-0.102176399241
ACH-000881,0.039282014218599996
ACH-000882,-0.0259690158702
ACH-000884,-0.0726322041591
ACH-000885,-0.11743675499299999
ACH-000887,-0.0940758340862
ACH-000888,-0.149480203932
ACH-000889,-0.325362688793
ACH-000890,-0.011953675527899998
ACH-000896,-0.14312433747199999
ACH-000898,0.0176178662076
ACH-000900,0.08092899549970001
ACH-000901,-0.157935184975
ACH-000905,-0.166041879329
ACH-000906,-0.0263685045365
ACH-000907,-0.32413717923
ACH-000910,-0.149410984041
ACH-000911,0.0649610580605
ACH-000912,-0.11376377369400001
ACH-000913,-0.0822518685206
ACH-000915,-0.00846073779105
ACH-000916,-0.633552234768
ACH-000917,-0.184726735344
ACH-000921,-0.09388947619030001
ACH-000924,-0.137238076229
ACH-000926,-0.158846491512
ACH-000928,0.18037986726799998
ACH-000929,-0.0886879629571
ACH-000932,-0.122671808679
ACH-000935,-0.29129796389
ACH-000936,-0.05936022007590001
ACH-000937,-0.281905818446
ACH-000938,-0.27982589617
ACH-000939,-0.12263763942299999
ACH-000941,0.0114969064796
ACH-000943,-0.044301143900800005
ACH-000946,0.049231111358000006
ACH-000947,-0.127009608592
ACH-000948,0.0162765185431
ACH-000950,0.026544024277
ACH-000953,-0.45725848415
ACH-000957,0.0718636862667
ACH-000958,-0.255422040759
ACH-000960,0.06310255571909999
ACH-000963,0.0818663257339
ACH-000968,-0.26353943054
ACH-000969,-0.12183730497199999
ACH-000973,-0.185382298805
ACH-000974,0.00730099756298
ACH-000975,-0.150773517814
ACH-000976,-0.00885471727893
ACH-000978,0.892859770139
ACH-000980,-0.0667406054122
ACH-000984,-0.038768858267199995
ACH-000986,-0.0566398383189
ACH-000988,-0.0813380031145
ACH-000993,-0.05229917382259999
ACH-000994,0.213156019995
ACH-000996,0.0639504467775
ACH-001001,-0.21803354437
ACH-001020,-0.0685126715851
ACH-001028,-0.143851658026
ACH-001031,-0.022601425808099998
ACH-001038,-0.149781893454
ACH-001048,-0.07566690932289999
ACH-001050,-0.310163265993
ACH-001053,0.061043612830999995
ACH-001054,-0.128846752413
ACH-001061,-0.104812151622
ACH-001067,-0.11950748772500001
ACH-001075,-0.257017735519
ACH-001096,-0.27601452591200004
ACH-001128,-0.19457414648200003
ACH-001134,-0.0579451817357
ACH-001151,-0.0903643952584
ACH-001163,-0.0361027009109
ACH-001164,-0.022411428644500003
ACH-001173,-0.189151317712
ACH-001183,-0.16092756535299998
ACH-001184,-0.321486391267
ACH-001190,-0.116372348894
ACH-001192,-0.166395874986
ACH-001193,-0.053417490132099996
ACH-001196,-0.0168761215586
ACH-001197,-0.17848357560199998
ACH-001205,-0.022348201842999998
ACH-001211,-0.0424877873485
ACH-001212,-0.319487329019
ACH-001228,0.024852561210699998
ACH-001232,0.0543428144367
ACH-001239,-0.08916779025049999
ACH-001274,0.130579445668
ACH-001275,-0.21114191424000003
ACH-001277,-0.109263685129
ACH-001278,0.0290190196132
ACH-001280,-0.146616200927
ACH-001283,-0.0360375458669
ACH-001289,-0.00793067918301
ACH-001295,-0.0774871267092
ACH-001300,-0.145049934863
ACH-001301,0.0414678312393
ACH-001302,-0.46917523237400005
ACH-001303,0.0753434794238
ACH-001306,0.056404444489000005
ACH-001318,0.007213098931680001
ACH-001322,0.203192239646
ACH-001328,0.023309345963499997
ACH-001332,-0.317663471847
ACH-001333,-0.15230248138
ACH-001336,-0.175184613871
ACH-001340,-0.117302084771
ACH-001346,-0.0662180036343
ACH-001353,-0.030325434490900003
ACH-001354,-0.102143745282
ACH-001367,0.131168544522
ACH-001368,-0.163399080483
ACH-001374,0.245374199824
ACH-001375,-0.0786214706733
ACH-001377,-0.144025759073
ACH-001380,-0.13291002674799998
ACH-001391,-0.143821964711
ACH-001407,-0.14868900634
ACH-001408,-0.0970410966678
ACH-001413,-0.19942172872699998
ACH-001430,-0.049167764544
ACH-001431,-0.268081949327
ACH-001450,-0.259937490566
ACH-001496,-0.155947281129
ACH-001500,-0.12222227212200001
ACH-001521,-0.28255045737
ACH-001523,-0.0474723097188
ACH-001532,-0.0866795414561
ACH-001536,0.0325021229842
ACH-001550,-0.343833102139
ACH-001552,-0.400752889767
ACH-001554,-0.151253263684
ACH-001645,-0.0531552994326
ACH-001654,-0.130480182483
ACH-001715,0.0931690077596
ACH-001735,-0.0600801882808
ACH-001736,-0.0597296858124
ACH-001737,-0.0701639220458
ACH-001740,-0.241195723007
ACH-001745,-0.137887318468
ACH-001750,-0.216046105642
ACH-001765,-0.11943708230999998
ACH-001956,-0.06317506308830001
ACH-001957,-0.0437852500488
