,TRAP1 (10131)
ACH-000677,0.05357425046830001
ACH-000681,-0.038228765896199994
ACH-000682,0.014479363786
ACH-000683,-0.080589367684
ACH-000684,-0.18714410967300002
ACH-000688,0.0789761595107
ACH-000693,-0.034757210949800006
ACH-000694,0.0517772164263
ACH-000695,0.169402393744
ACH-000696,-0.0468789785841
ACH-000697,0.136380778485
ACH-000699,-0.170449700803
ACH-000701,-0.18605879163400002
ACH-000706,-0.157714682035
ACH-000711,0.000441013962304
ACH-000713,-0.171280498402
ACH-000714,-0.211054776902
ACH-000718,-0.00660766226738
ACH-000720,-0.0759329793136
ACH-000721,-0.105761641697
ACH-000724,0.197671358311
ACH-000725,-0.297288513769
ACH-000732,0.0942330068723
ACH-000734,0.14126258081700002
ACH-000735,-0.0506063972537
ACH-000736,-0.0596533880626
ACH-000738,-0.0619364568149
ACH-000746,-0.126182165502
ACH-000747,-0.224104509464
ACH-000748,-0.091686535723
ACH-000753,-0.0258227171294
ACH-000756,-0.20311087019299998
ACH-000757,-0.23593568200800002
ACH-000758,0.154358866544
ACH-000760,-0.137649915683
ACH-000763,-0.0077994272945300005
ACH-000764,0.061723210074199994
ACH-000765,0.056247667349399996
ACH-000766,-0.208783749234
ACH-000767,0.0887042352532
ACH-000768,-0.030757184208
ACH-000769,-0.0764157065587
ACH-000770,0.00819048231016
ACH-000771,-0.0598890842258
ACH-000773,-0.0507177824575
ACH-000776,-0.133627307467
ACH-000777,0.125311260226
ACH-000778,0.049309657793
ACH-000781,-0.013610609855799998
ACH-000782,-0.141580169622
ACH-000783,-0.338735134105
ACH-000784,-0.129834827532
ACH-000785,-0.0163867313548
ACH-000787,0.011228385728
ACH-000788,-0.0757319788803
ACH-000791,-0.151881596364
ACH-000792,0.0195090738782
ACH-000794,-0.043124457524300004
ACH-000796,-0.13387869965399998
ACH-000799,-0.185382515735
ACH-000800,0.0384961428185
ACH-000802,0.005124377393430001
ACH-000804,0.0337784968602
ACH-000805,-0.022892713366700002
ACH-000809,-0.07229977624339999
ACH-000810,-0.00789218820929
ACH-000811,0.00473224382831
ACH-000817,0.162219500239
ACH-000819,-0.022036769652400003
ACH-000820,-0.328382498646
ACH-000821,-0.135449986557
ACH-000822,0.130887813941
ACH-000823,-0.024337246789
ACH-000824,0.0947459434056
ACH-000827,-0.026578284687799998
ACH-000829,-0.0240754020166
ACH-000831,-0.13393557734300002
ACH-000832,-0.130301187556
ACH-000833,-0.27525577525600003
ACH-000834,0.0997648044231
ACH-000835,0.0719917568966
ACH-000836,-0.181759123197
ACH-000837,-0.0600029551073
ACH-000838,0.0746947419469
ACH-000839,-0.0856868904355
ACH-000840,0.0717238990046
ACH-000841,-0.20765019372000001
ACH-000843,-0.0482017760585
ACH-000846,0.0515778302048
ACH-000847,-0.015030462562500001
ACH-000848,-0.0012022542414500002
ACH-000849,-0.07227195752169999
ACH-000851,-0.058422789437100005
ACH-000855,0.00643779050709
ACH-000856,-0.164994731506
ACH-000858,-0.0481190814999
ACH-000859,0.22624279546599999
ACH-000861,-0.112186665088
ACH-000862,0.0549240887364
ACH-000865,0.0816629963937
ACH-000866,0.107881301726
ACH-000867,-0.11919486915500001
ACH-000869,-0.0162567804741
ACH-000872,0.0473827577615
ACH-000873,-0.0235565042575
ACH-000876,0.052020474154799996
ACH-000878,-0.07299642565160001
ACH-000880,0.152123299689
ACH-000881,0.015688036540899997
ACH-000882,0.0697932192284
ACH-000884,-0.032349032806599995
ACH-000885,-0.114524280449
ACH-000887,-0.0113634682214
ACH-000888,-0.127542377934
ACH-000889,0.0791366758593
ACH-000890,-0.00215988971399
ACH-000896,-0.0520286467137
ACH-000898,-0.0234238157886
ACH-000900,-0.348642661293
ACH-000901,-0.102404772237
ACH-000905,-0.0574145470014
ACH-000906,0.09387581389039999
ACH-000907,-0.06955271387069999
ACH-000910,-0.14359342289899998
ACH-000911,-0.22033922862
ACH-000912,0.00054847537216
ACH-000913,0.0321057834583
ACH-000915,0.0698998359185
ACH-000916,0.04436867411169999
ACH-000917,0.126902374682
ACH-000921,-0.258706411709
ACH-000924,-0.042325273924699994
ACH-000926,-0.0140043455806
ACH-000928,-0.29349346189500003
ACH-000929,-0.266182244633
ACH-000932,-0.00782495046211
ACH-000935,-0.17114355565
ACH-000936,0.029706545272
ACH-000937,-0.0188034187692
ACH-000938,0.101514418387
ACH-000939,-0.20114510095
ACH-000941,-0.362704865706
ACH-000943,0.026372966660599996
ACH-000946,-0.00331350324902
ACH-000947,0.109212561976
ACH-000948,0.05590790204749999
ACH-000950,-0.0105247899114
ACH-000953,-0.164869231117
ACH-000957,-0.147817598857
ACH-000958,0.106711833402
ACH-000960,-0.054544752027500004
ACH-000963,-0.0100758271655
ACH-000968,0.0245033670692
ACH-000969,0.0182949835763
ACH-000973,-0.0777653244733
ACH-000974,0.104892455787
ACH-000975,0.0390878763953
ACH-000976,-0.21734785969999998
ACH-000978,0.14646889721200002
ACH-000980,-0.0521194697475
ACH-000984,-0.136270432036
ACH-000986,-0.11583618363399999
ACH-000988,-0.0594727532481
ACH-000993,-0.15161914534499998
ACH-000994,-0.173455060007
ACH-000996,-0.104629331217
ACH-001001,-0.029703636170399998
ACH-001020,-0.051151711476
ACH-001028,-0.0148888119757
ACH-001031,-0.192828293366
ACH-001038,0.111438956025
ACH-001048,0.0489727708499
ACH-001050,-0.007256072328380001
ACH-001053,0.153675315129
ACH-001054,-0.0792354103036
ACH-001061,-0.030287514143699998
ACH-001067,-0.029691536935400005
ACH-001075,-0.0720381441748
ACH-001096,-0.091474101289
ACH-001128,-0.308062030509
ACH-001134,-0.300872096242
ACH-001151,-0.005743878018840001
ACH-001163,0.108029298331
ACH-001164,-0.278072904783
ACH-001173,-0.049899427417
ACH-001183,0.0272216952806
ACH-001184,-0.170165988655
ACH-001190,0.00433116217325
ACH-001192,0.0203605927103
ACH-001193,-0.21044524321199998
ACH-001196,-0.178383144234
ACH-001197,-0.0893927787324
ACH-001205,-0.0014233044182400002
ACH-001211,-0.06926977673069999
ACH-001212,-0.33139213071699997
ACH-001228,-0.0796742270645
ACH-001232,-0.00870022299857
ACH-001239,-0.038725713499199996
ACH-001274,0.011490558303100001
ACH-001275,0.181486637284
ACH-001277,-0.137010956959
ACH-001278,-0.15814427851399998
ACH-001280,-0.162618414231
ACH-001283,-0.042515876664
ACH-001289,0.006992917370300001
ACH-001295,-0.11347873623
ACH-001300,-0.0107727581253
ACH-001301,0.055760710343
ACH-001302,0.134533436007
ACH-001303,-0.0149369465474
ACH-001306,-0.110901957566
ACH-001318,-0.10725727059000001
ACH-001322,-0.233291473796
ACH-001328,-0.0631320860886
ACH-001332,-0.0635008122073
ACH-001333,0.18932238228300002
ACH-001336,-0.0526657958117
ACH-001340,0.021438913211799998
ACH-001346,-0.09103416699930002
ACH-001353,-0.0554393443288
ACH-001354,0.08907236949889999
ACH-001367,0.123882464945
ACH-001368,-0.022451297784599998
ACH-001374,0.0457521739814
ACH-001375,-0.08624933250870001
ACH-001377,-0.12355438679500001
ACH-001380,0.0472915596494
ACH-001391,0.026217867254
ACH-001407,0.10251345479900001
ACH-001408,-0.21764944585700002
ACH-001413,-0.313487319472
ACH-001430,-0.171285228151
ACH-001431,0.023294679694199998
ACH-001450,0.016880925711700003
ACH-001496,0.0163000334103
ACH-001500,-0.0300667319067
ACH-001521,-0.118133878043
ACH-001523,-0.133848256306
ACH-001532,-0.151842584793
ACH-001536,-0.100400577791
ACH-001550,0.021544746820000002
ACH-001552,-0.139179316506
ACH-001554,-0.0079885752562
ACH-001645,-0.214728065821
ACH-001654,-0.019441272849099998
ACH-001715,0.0253133098308
ACH-001735,-0.032053631026099996
ACH-001736,-0.040914682830099997
ACH-001737,-0.22727000511599998
ACH-001740,0.0622749872599
ACH-001745,0.00484306830069
ACH-001750,-0.116927625277
ACH-001765,0.00156936533412
ACH-001956,-0.0746595440488
ACH-001957,-0.09124740132470001
