,RTTN (25914)
ACH-001067,-0.512646618747
ACH-001075,-0.7378734488359999
ACH-001096,-1.03119655279
ACH-001128,-1.08482523444
ACH-001134,-1.05259288298
ACH-001151,-1.4340674437999998
ACH-001163,-0.418291329096
ACH-001164,-0.760385730294
ACH-001173,-1.00812132642
ACH-001183,-1.0731867574299998
ACH-001184,-1.128900646
ACH-001190,-0.881074813091
ACH-001192,-0.757829625738
ACH-001193,-0.783655601253
ACH-001196,-1.06878357538
ACH-001197,-0.823818810372
ACH-001205,-0.934397230146
ACH-001211,-0.976607131117
ACH-001212,-0.8348989885760001
ACH-001228,-1.22601726679
ACH-001232,-0.327628105811
ACH-001239,-0.794891263471
ACH-001274,-0.734986278334
ACH-001275,-0.682301979877
ACH-001277,-0.7592358830239999
ACH-001278,-0.41107289309399997
ACH-001280,-0.932893577016
ACH-001283,-1.19043561523
ACH-001289,-0.933624667054
ACH-001295,-0.906489449556
ACH-001300,-0.897370964859
ACH-001301,-1.48356997544
ACH-001302,-0.814619417663
ACH-001303,-1.06752817908
ACH-001306,-0.8181135304549999
ACH-001318,-0.769976817295
ACH-001322,-0.9030740071410001
ACH-001328,-1.06065443895
ACH-001332,-0.6203622723610001
ACH-001333,-0.51658076981
ACH-001336,-1.29814926045
ACH-001340,-0.485820759598
ACH-001346,-0.881526281092
ACH-001353,-0.756758760044
ACH-001354,-1.53640209342
ACH-001367,-0.918119153039
ACH-001368,-1.10391021774
ACH-001374,-0.770112730212
ACH-001375,-0.856019144198
ACH-001377,-0.996754569463
ACH-001380,-0.983106522761
ACH-001391,-0.509833873657
ACH-001407,-0.644893687275
ACH-001408,-0.916805445273
ACH-001413,-1.1215928697600002
ACH-001430,-0.770180437503
ACH-001431,-0.7723437145550001
ACH-001450,-0.647352274395
ACH-001496,-1.25565731303
ACH-001500,-0.540680220313
ACH-001521,-0.634521241894
ACH-001523,-1.0486432262799998
ACH-001532,-0.916914193492
ACH-001536,-0.9445075275399999
ACH-001550,-0.802630234569
ACH-001552,-0.764507968223
ACH-001554,-0.903910648665
ACH-001645,-0.6933588557539999
ACH-001654,-1.24870815302
ACH-001715,-0.757815728184
ACH-001735,-0.8192957547509999
ACH-001736,-0.95224451406
ACH-001737,-0.46144225712399994
ACH-001740,-0.95110535269
ACH-001745,-1.01871476134
ACH-001750,-0.915870761788
ACH-001765,-0.994066183151
ACH-001956,-0.48703678706500003
ACH-001957,-1.07738293306
