,EPC2 (26122)
ACH-000415,-0.646914241853
ACH-000416,-0.32402045416700004
ACH-000420,-0.482203704063
ACH-000421,-0.424362452827
ACH-000424,-0.554177426714
ACH-000425,-0.750075979514
ACH-000426,-0.63486811718
ACH-000427,-0.374789372693
ACH-000433,-0.32845911005600004
ACH-000436,-0.38129612972099997
ACH-000444,-0.29359790896
ACH-000445,-0.40754503157899996
ACH-000448,-0.429502436954
ACH-000450,-0.9667873361229999
ACH-000452,-0.513047955368
ACH-000454,-1.3637498187900001
ACH-000458,-0.5239747119520001
ACH-000459,-0.250546995564
ACH-000460,-0.8050210888789999
ACH-000461,-0.24158968599800001
ACH-000463,-0.5557317303429999
ACH-000464,-0.7999380671690001
ACH-000466,0.056702504115
ACH-000467,-0.51945068289
ACH-000468,-0.475934626262
ACH-000469,-0.41203216432800005
ACH-000470,-0.750738516735
ACH-000471,-0.17109623416499997
ACH-000472,-0.534381987052
ACH-000473,-0.308228639331
ACH-000475,-0.433234783028
ACH-000476,-0.152996345083
ACH-000477,-0.402203419061
ACH-000480,-0.460814815541
ACH-000481,-0.8082166016429999
ACH-000483,-0.401670020783
ACH-000484,0.17685852388099998
ACH-000485,-0.833289840835
ACH-000486,-0.137134213508
ACH-000487,-0.6287235365339999
ACH-000488,-0.766257061409
ACH-000490,-0.546749569389
ACH-000491,-0.358224245547
ACH-000495,-0.558002121164
ACH-000496,-0.237586922267
ACH-000499,-1.0999308422399998
ACH-000500,-0.40471479889399997
ACH-000502,-0.503919032461
ACH-000503,-0.29945974565
ACH-000505,-0.506669524483
ACH-000507,-1.0268070625499999
ACH-000510,-0.558408289005
ACH-000511,-0.738754007937
ACH-000512,-0.518618417113
ACH-000516,-0.7251467254189999
ACH-000517,-0.9012519117100001
ACH-000518,-0.314335912546
ACH-000520,-0.136225423177
ACH-000521,-0.403967831099
ACH-000522,-0.7438855359250001
ACH-000524,-0.344605106326
ACH-000527,-0.549481577419
ACH-000528,-0.19529865873100002
ACH-000537,-0.326855313121
ACH-000541,-0.9470252592370001
ACH-000542,-0.477377603238
ACH-000544,-0.334312196378
ACH-000545,-0.615297531988
ACH-000547,-0.47545984919
ACH-000548,-0.741611840272
ACH-000549,-0.986068702642
ACH-000550,-0.440677279762
ACH-000552,-0.66945147721
ACH-000556,-0.278353350744
ACH-000557,-1.02648224241
ACH-000570,-0.106678969982
ACH-000571,-0.281567031644
ACH-000573,-0.186399990702
ACH-000576,-0.571652890529
ACH-000580,-0.0562200630995
ACH-000584,-0.532423730245
ACH-000585,-0.321259796612
ACH-000588,0.28806379311
ACH-000589,-0.5319229077000001
ACH-000591,-0.994955303701
ACH-000593,-0.67896621891
ACH-000600,-0.291764323276
ACH-000601,-0.448552353346
ACH-000604,-0.74054485467
ACH-000605,-0.535405623735
ACH-000606,-0.49965466655699997
ACH-000608,-0.48384798525300005
ACH-000614,-0.853165603295
ACH-000616,-0.282442654296
ACH-000618,-0.180137089109
ACH-000619,-0.473879585012
ACH-000620,-0.8208885755349999
ACH-000621,-0.148348475297
ACH-000622,-0.627143264112
ACH-000623,-0.570264777929
ACH-000624,-0.44242335996200005
ACH-000627,-0.385119314798
ACH-000630,-0.8385578125319999
ACH-000632,-0.8594856516730001
ACH-000633,-0.24329102996399998
ACH-000637,-0.534329685333
ACH-000638,-0.8975198705490001
ACH-000646,-0.283391672381
ACH-000647,-0.454102830832
ACH-000648,-0.11964261549900002
ACH-000649,-0.44195192233400005
ACH-000651,-0.40052489599
ACH-000652,-0.558645211735
ACH-000653,-0.6745787902789999
ACH-000657,-0.35833696181
ACH-000658,-0.7589549080399999
ACH-000661,-0.312847797301
ACH-000662,-1.4052669769100001
ACH-000663,-0.711623552456
ACH-000665,-0.313946258428
ACH-000671,-0.35457877042499997
ACH-000673,-0.305465938233
ACH-000676,-0.457752583127
ACH-000677,-0.66296847618
ACH-000681,-0.647077661168
ACH-000682,-0.475527104981
ACH-000683,-0.833691581834
ACH-000684,-0.26194394238200003
ACH-000688,-0.463542557504
ACH-000693,-0.55824852383
ACH-000694,-0.816158225097
ACH-000695,-1.0751440138500001
ACH-000696,-0.647925896348
ACH-000697,-0.457179144736
ACH-000699,-0.261951622306
ACH-000701,-0.700314280149
ACH-000706,-0.380492160291
ACH-000711,-0.407705801145
ACH-000713,-0.273999514241
ACH-000714,-0.12427547241800001
ACH-000718,-0.574536465391
ACH-000720,-0.408614312372
ACH-000721,-0.651207564553
ACH-000724,-0.543258082421
ACH-000725,-0.29271049054000003
ACH-000732,-0.499763357385
ACH-000734,-0.590454533056
ACH-000735,-0.731111053507
ACH-000736,-0.19571578109499999
ACH-000738,-0.37115477503399996
ACH-000746,-0.279165265709
ACH-000747,-0.441584214767
ACH-000748,-0.24370694343600002
ACH-000753,-0.34824459465499996
ACH-000756,-0.333051915404
ACH-000757,-0.525779608227
ACH-000758,-0.443680408987
ACH-000760,-0.36122136839900004
ACH-000763,-0.863987021606
ACH-000764,-0.265637806351
ACH-000765,-0.803359429837
ACH-000766,-0.444077214505
ACH-000767,-0.884303322114
ACH-000768,-0.442792608866
ACH-000769,-0.384207598502
ACH-000770,-0.30352015743599997
ACH-000771,-0.776808746543
ACH-000773,-0.741797704814
ACH-000776,-0.486963323007
ACH-000777,-1.07819509139
ACH-000778,-0.313938033904
ACH-000781,-0.541446779004
ACH-000782,-0.376293389366
ACH-000783,-0.290252969852
ACH-000784,-0.24984741497
ACH-000785,-0.37421761532
ACH-000787,-0.620615429467
ACH-000788,-0.340123780167
ACH-000791,-0.638902702436
ACH-000792,-0.24743723389400002
ACH-000794,0.0306398716651
ACH-000796,-0.578656608512
ACH-000799,-0.324249939392
ACH-000800,-0.811779718311
ACH-000802,-0.8430549592669999
ACH-000804,0.164355667485
ACH-000805,-0.9550833430600001
ACH-000809,-0.584976381214
ACH-000810,-0.37776737816
ACH-000811,-0.142173575953
ACH-000817,-1.54698638329
ACH-000819,-0.674682892421
ACH-000820,-0.326177462294
ACH-000821,-0.683248810168
ACH-000822,-0.43774324516199997
ACH-000823,-0.530629079491
ACH-000824,-0.485957916026
ACH-000827,-0.613097075536
ACH-000829,-0.621566891038
ACH-000831,-0.642121355012
ACH-000832,-0.884186652824
ACH-000833,-0.800344981733
ACH-000834,-0.546490317027
ACH-000835,-0.422372104233
ACH-000836,-0.281130896316
ACH-000837,-0.390479068756
ACH-000838,-0.7249187781800001
ACH-000839,-0.516289898332
ACH-000840,-0.8367299979889999
ACH-000841,-0.482133013801
ACH-000843,-0.4867307825399999
ACH-000846,-0.376967043889
ACH-000847,-0.140106732885
ACH-000848,-0.617867708068
ACH-000849,-0.553725931171
ACH-000851,-0.702554161593
ACH-000855,-0.666192612058
ACH-000856,-0.110852590169
ACH-000858,-0.374653472012
ACH-000859,-0.6914119803569999
ACH-000861,-0.8204926078489999
ACH-000862,-0.8509408145890001
ACH-000865,-0.7339083192550001
ACH-000866,-0.17091345027199997
ACH-000867,-0.20677176626200003
ACH-000869,-0.36240439364699994
ACH-000872,-0.513680761535
ACH-000873,-0.34683315701300005
ACH-000876,-0.387853987426
ACH-000878,-0.538195884014
ACH-000880,-0.296052302786
ACH-000881,-0.534885357125
ACH-000882,-0.753012991118
ACH-000884,-0.19170586483
ACH-000885,-0.300065090055
ACH-000887,-0.588315039632
ACH-000888,-0.5918504810149999
ACH-000889,-0.7375405939290001
ACH-000890,-0.489673107535
ACH-000896,-0.61849523497
ACH-000898,-0.686456665902
ACH-000900,-0.48782078373099996
ACH-000901,-0.737461257234
ACH-000905,-0.804933858137
ACH-000906,-0.39109668822300003
ACH-000907,-0.902952787256
ACH-000910,-0.07268707535880001
ACH-000911,-0.655327451299
ACH-000912,-0.6849347249619999
ACH-000913,-0.8314090000000001
ACH-000915,-0.648774607142
ACH-000916,-0.271862643981
ACH-000917,-0.09243590320080002
ACH-000921,-0.380401853618
ACH-000924,-0.562542485871
ACH-000926,-0.573413816082
ACH-000928,-0.34270123168399996
ACH-000929,-0.154704832933
ACH-000932,-0.339291112974
ACH-000935,-0.06738582295630001
ACH-000936,-0.47218487943099996
ACH-000937,-1.11171865276
ACH-000938,-0.6213733608340001
ACH-000939,0.213526760999
ACH-000941,-0.627660283773
ACH-000943,-0.24657034193000005
ACH-000946,-0.375398901401
ACH-000947,-0.150347834867
ACH-000948,-0.217290666176
ACH-000950,-0.430918953238
ACH-000953,-0.22933225992800002
ACH-000957,-0.284675997564
ACH-000958,-0.598550643769
ACH-000960,-0.857899909548
ACH-000963,-0.7405478000040001
ACH-000968,-0.572679326172
ACH-000969,-0.643681348548
ACH-000973,-0.438701901045
ACH-000974,-0.44450905632700005
ACH-000975,-0.45492551316200003
ACH-000976,-0.8597072590970001
ACH-000978,-0.5507782647339999
ACH-000980,-0.593160139467
ACH-000984,-0.126487202737
ACH-000986,-0.690584720813
ACH-000988,0.07960354760310001
ACH-000993,-0.288024839577
ACH-000994,-0.400962177127
ACH-000996,-0.5406368575289999
ACH-001001,-0.506994396708
ACH-001020,-0.290639125425
ACH-001028,-0.687612180211
ACH-001031,-0.44689368586499995
ACH-001038,-0.304146876711
ACH-001048,-0.544323183807
ACH-001050,-0.0398217878579
ACH-001053,-0.9271368406
ACH-001054,-0.638923897544
ACH-001061,-0.38435447242299997
ACH-001067,-1.0990944566299998
ACH-001075,-0.51410003418
ACH-001096,-0.560662700864
ACH-001128,0.393810050672
ACH-001134,-0.43773430150700005
ACH-001151,-0.5128124918720001
ACH-001163,-0.43842745391800003
ACH-001164,-0.117729087708
ACH-001173,-0.42118038176100003
ACH-001183,-0.515947698695
ACH-001184,-0.266341788156
ACH-001190,-0.553210336671
ACH-001192,-1.1860370360999999
ACH-001193,-1.3261031946100001
ACH-001196,-0.509729350326
ACH-001197,-0.616835264489
ACH-001205,-0.39175332009499997
ACH-001211,-0.658431910694
ACH-001212,-0.8022987025749999
ACH-001228,-0.544506015062
ACH-001232,-0.602601116697
ACH-001239,-0.36765371356700005
ACH-001274,-0.661895414551
ACH-001275,0.263023885854
ACH-001277,-0.359594236374
ACH-001278,-0.6230492744780001
ACH-001280,-0.722432955715
ACH-001283,-0.7800101150509999
ACH-001289,-0.483661271206
ACH-001295,-0.35196376454000006
ACH-001300,-0.96946165372
ACH-001301,-0.294347655141
ACH-001302,-1.04237502747
ACH-001303,-1.1021305130799999
ACH-001306,-0.873675336213
ACH-001318,-0.530178812073
ACH-001322,-0.9131933261130001
ACH-001328,-0.5981000798489999
ACH-001332,-0.624474520748
ACH-001333,-0.280135398079
ACH-001336,-0.835938110502
ACH-001340,-0.21759545402
ACH-001346,-0.37001782529399996
ACH-001353,-0.570475241645
ACH-001354,-0.262796432716
ACH-001367,-0.909575953911
ACH-001368,-0.5384142824889999
ACH-001374,-0.638999954564
ACH-001375,-0.217902278067
ACH-001377,-0.397561628316
ACH-001380,-0.608866068242
ACH-001391,-0.37627841999300005
ACH-001407,-0.380820087779
ACH-001408,-0.58784851121
ACH-001413,-0.511986069216
ACH-001430,-0.6932569935490001
ACH-001431,-0.592773656461
ACH-001450,-0.24572377637499998
ACH-001496,-0.438218020009
ACH-001500,0.31710369733399996
ACH-001521,-0.39341550723000007
ACH-001523,-0.8655899798890001
ACH-001532,-0.8446782327369999
ACH-001536,-0.878027892631
ACH-001550,-0.557843618824
ACH-001552,-0.8623979962459999
ACH-001554,-0.45730151595
ACH-001645,-0.741215749964
ACH-001654,-0.554411766188
ACH-001715,-0.781925890279
ACH-001735,-0.297890222967
ACH-001736,-0.42933807551200004
ACH-001737,-0.0829623108397
ACH-001740,-0.365710482498
ACH-001745,-0.37302751695
ACH-001750,-0.581192454646
ACH-001765,-0.6903486346109999
ACH-001956,-0.8763258917039999
ACH-001957,-1.09798640579
