,MTERF4 (130916)
ACH-000312,-0.47306387713
ACH-000315,-0.386118559542
ACH-000316,-0.504849807338
ACH-000317,-0.667801849525
ACH-000318,-0.23917356789500002
ACH-000319,-0.13681523077500002
ACH-000320,-0.6190751485189999
ACH-000322,-0.629655379813
ACH-000323,-0.364197717355
ACH-000324,-0.32143075757100004
ACH-000329,-0.324834913669
ACH-000330,-0.8138121010420001
ACH-000331,-0.330720357992
ACH-000332,-0.371269421114
ACH-000334,-0.294278018198
ACH-000335,-0.511886880057
ACH-000336,-0.6614811663579999
ACH-000337,-0.507087240536
ACH-000339,-0.30533534001999996
ACH-000341,-0.500913568385
ACH-000348,-0.34905078252
ACH-000350,-0.562416910119
ACH-000352,-0.28125059503000005
ACH-000356,-0.393069803148
ACH-000361,-0.511317046362
ACH-000362,-0.42950659995499996
ACH-000363,-0.40650735409100003
ACH-000364,-0.212963041557
ACH-000365,-0.588513353659
ACH-000366,-0.224370934403
ACH-000368,-0.16854954576900003
ACH-000374,-0.55147967171
ACH-000375,-0.189179210959
ACH-000376,-0.697238742339
ACH-000381,-0.670883770774
ACH-000383,-0.463153563627
ACH-000387,-0.564694987675
ACH-000389,-0.230871239687
ACH-000390,-0.30023708043999997
ACH-000393,-0.15603187281199998
ACH-000395,-0.370095333722
ACH-000397,-0.351299954956
ACH-000401,-0.513016366712
ACH-000402,-0.6303393744269999
ACH-000403,-0.337299768726
ACH-000404,-0.416416223201
ACH-000406,-0.9101910162569999
ACH-000407,-0.284868226435
ACH-000408,-0.40919621318300003
ACH-000410,-0.34628066617700004
ACH-000411,-0.140542067686
ACH-000414,-0.40795036128300005
ACH-000415,-0.44413064465
ACH-000416,-0.313950252373
ACH-000420,-0.587654887525
ACH-000421,-0.298460709742
ACH-000424,-0.629624025308
ACH-000425,-0.577835071676
ACH-000426,-0.36296574552
ACH-000427,-0.521035147611
ACH-000433,-0.23779002164299998
ACH-000436,-0.3189602245
ACH-000444,-0.6840109193359999
ACH-000445,-0.129132890443
ACH-000448,-0.27975624444200003
ACH-000450,-0.363030493865
ACH-000452,-0.294552006973
ACH-000454,-0.682685067666
ACH-000458,-0.617899227436
ACH-000459,-0.7512910340250001
ACH-000460,-0.397958590737
ACH-000461,-0.475101950661
ACH-000463,-0.148509594362
ACH-000464,-0.411811488006
ACH-000466,-0.7112521619519999
ACH-000467,-0.529271054388
ACH-000468,-0.36257232774899995
ACH-000469,-0.8262246251109999
ACH-000470,-0.35277306657499996
ACH-000471,-0.286628414304
ACH-000472,-0.29931432725900003
ACH-000473,-0.247979000219
ACH-000475,-0.564192399281
ACH-000476,-0.5291800097389999
ACH-000477,-0.503743765491
ACH-000480,-0.42651050557
ACH-000481,-0.24701374531599998
ACH-000483,-0.459016284428
ACH-000484,-0.448756448245
ACH-000485,-0.47759814171899995
ACH-000486,-0.358041099706
ACH-000487,-0.38605432739
ACH-000488,-0.582766839379
ACH-000490,-0.60034030837
ACH-000491,-0.339119681286
ACH-000495,-0.407799313143
ACH-000496,-0.39135879632799997
ACH-000499,-0.629652251163
ACH-000500,-0.232860691719
ACH-000502,-0.38362410885799997
ACH-000503,-0.705805899098
ACH-000505,-0.37826454895499995
ACH-000507,-0.5532153615600001
ACH-000510,-0.529199035933
ACH-000511,-0.206418455321
ACH-000512,-0.505735985483
ACH-000516,-0.259565632075
ACH-000517,-0.238735134593
ACH-000518,-0.295268412159
ACH-000520,-0.0907585233822
ACH-000521,-0.49366293403800005
ACH-000522,-0.563239446835
ACH-000524,-0.449433131485
ACH-000527,-0.471669387667
ACH-000528,-0.644954706758
ACH-000537,-0.471359416137
ACH-000541,-0.465781844287
ACH-000542,-0.43099324286300006
ACH-000544,-0.533809762014
ACH-000545,-0.47090967301700004
ACH-000547,-0.649953032636
ACH-000548,-0.244816011823
ACH-000549,-0.556243244947
ACH-000550,-0.17074869079399999
ACH-000552,-0.536217331046
ACH-000556,-0.46349470906999996
ACH-000557,-0.263737407235
ACH-000570,-0.406239903921
ACH-000571,-0.551177106887
ACH-000573,-0.37143524195699995
ACH-000576,-0.213542845599
ACH-000580,-0.39866182086199997
ACH-000584,-0.402055250755
ACH-000585,-0.366357085678
ACH-000588,-0.44340145836000006
ACH-000589,-0.63194526814
ACH-000591,-0.5551723012259999
ACH-000593,-0.562686549936
ACH-000600,-0.404199348923
ACH-000601,-0.338919084997
ACH-000604,-0.515186800917
ACH-000605,-0.510345913895
ACH-000606,-0.657058513861
ACH-000608,-0.399929008075
ACH-000614,-0.7813123828949999
ACH-000616,-0.256004792346
ACH-000618,-0.6993658527269999
ACH-000619,-0.455612440682
ACH-000620,-0.263832815068
ACH-000621,-0.29112282164000003
ACH-000622,-0.514420711086
ACH-000623,-0.448351574835
ACH-000624,-0.226274767322
ACH-000627,-0.463618051638
ACH-000630,-0.611880822634
ACH-000632,-0.460880587116
ACH-000633,-0.768996922587
ACH-000637,-0.739055975051
ACH-000638,-0.159909095566
ACH-000646,-0.572347787517
ACH-000647,-0.573509646018
ACH-000648,-0.5188440710769999
ACH-000649,-0.34256603091399995
ACH-000651,-0.973656661751
ACH-000652,-0.607365170955
ACH-000653,-0.481586237408
ACH-000657,-0.56127004975
ACH-000658,-0.477868770767
ACH-000661,-0.318851476028
ACH-000662,-0.49890933721600006
ACH-000663,-0.43522919879699995
ACH-000665,-0.24904944189599998
ACH-000671,-0.520288616647
ACH-000673,-0.226916585107
ACH-000676,-0.6609924458609999
ACH-000677,-0.588688176087
ACH-000681,-0.468968812053
ACH-000682,-0.59364275583
ACH-000683,-0.513357021031
ACH-000684,-0.692969541612
ACH-000688,-0.660785938943
ACH-000693,-0.590252431061
ACH-000694,-0.678827658722
ACH-000695,-0.35070024759900004
ACH-000696,-0.508962271682
ACH-000697,-0.571578275968
ACH-000699,-0.452398231025
ACH-000701,-0.586669781542
ACH-000706,-0.49628129979099994
ACH-000711,-0.377892017434
ACH-000713,-0.362565270643
ACH-000714,-0.195386740035
ACH-000718,-0.35925404594000004
ACH-000720,-0.38400282340899994
ACH-000721,-0.493198071853
ACH-000724,-0.533017687405
ACH-000725,-0.496959419137
ACH-000732,-0.417888446387
ACH-000734,-0.5402768926870001
ACH-000735,-0.356590734822
ACH-000736,-0.415791084303
ACH-000738,-0.8174522322740001
ACH-000746,-0.36335287891999996
ACH-000747,-0.7688785794499999
ACH-000748,-0.17598447078200002
ACH-000753,-0.456766183031
ACH-000756,-0.131262084394
ACH-000757,-0.630551891483
ACH-000758,-0.661336407087
ACH-000760,-0.727888032218
ACH-000763,-0.390309160088
ACH-000764,-0.24447705096
ACH-000765,-0.497191736553
ACH-000766,-0.247762455289
ACH-000767,-0.5684913211
ACH-000768,-0.282298508342
ACH-000769,-0.571470930044
ACH-000770,-0.58400685452
ACH-000771,-0.463879944638
ACH-000773,-0.137660132107
ACH-000776,-0.405234485968
ACH-000777,-0.622645032265
ACH-000778,-0.254885455659
ACH-000781,-0.427720961887
ACH-000782,-0.497849752576
ACH-000783,-0.33749517837
ACH-000784,-0.798316722125
ACH-000785,-0.313342244448
ACH-000787,-0.45162996041500003
ACH-000788,-0.439708446276
ACH-000791,-0.436506399125
ACH-000792,-0.214945928335
ACH-000794,-0.43189047446400003
ACH-000796,-0.430077298398
ACH-000799,-0.28114393169
ACH-000800,-0.611123112082
ACH-000802,-0.57983308718
ACH-000804,-0.465609693582
ACH-000805,-0.436739229576
ACH-000809,-0.565418551063
ACH-000810,-0.47794850467200006
ACH-000811,-0.336095714416
ACH-000817,-0.19715513949900002
ACH-000819,-0.46325081695
ACH-000820,-0.725930475098
ACH-000821,-0.5425474991170001
ACH-000822,-0.29044531092
ACH-000823,-0.586889279563
ACH-000824,-0.0616169127171
ACH-000827,-0.220350975446
ACH-000829,-0.310060051406
ACH-000831,-0.77528216488
ACH-000832,-0.53401098141
ACH-000833,-0.420712062517
ACH-000834,-0.431864925709
ACH-000835,-0.465055104331
ACH-000836,-0.309649657339
ACH-000837,-0.625878804264
ACH-000838,-0.39990918041900003
ACH-000839,-0.18583183168499998
ACH-000840,-0.5097468568410001
ACH-000841,-0.452124878969
ACH-000843,-0.752006551264
ACH-000846,-0.246720335706
ACH-000847,-0.412640061756
ACH-000848,-0.611033385782
ACH-000849,-0.6943840696349999
ACH-000851,-0.80265560124
ACH-000855,-0.695103612432
ACH-000856,-0.673239011038
ACH-000858,-0.896399272668
ACH-000859,-0.492868631869
ACH-000861,-0.413279811872
ACH-000862,-0.478564305586
ACH-000865,-0.606922608263
ACH-000866,-0.4382957615
ACH-000867,-0.331365197297
ACH-000869,-0.6859278542720001
ACH-000872,-0.376049754846
ACH-000873,-0.477887985731
ACH-000876,-0.6301879251899999
ACH-000878,-0.422263623756
ACH-000880,-0.23716342398200002
ACH-000881,-0.530751145783
ACH-000882,-0.482940251401
ACH-000884,-0.483967307644
ACH-000885,-0.49616837027099997
ACH-000887,-0.41006058863300004
ACH-000888,-0.674037177903
ACH-000889,-0.387109540098
ACH-000890,-0.534848139615
ACH-000896,-0.298313620253
ACH-000898,-0.40687889806500005
ACH-000900,-0.48634108168300005
ACH-000901,-0.35539751736599995
ACH-000905,-0.5577130970499999
ACH-000906,-0.408007112078
ACH-000907,-0.48013402236100006
ACH-000910,-0.805805736734
ACH-000911,-0.487638714348
ACH-000912,-0.141315701964
ACH-000913,-0.575016552888
ACH-000915,-0.478077164579
ACH-000916,-0.250715365201
ACH-000917,-0.452687136646
ACH-000921,-0.28029020448
ACH-000924,-0.64330261795
ACH-000926,-0.39037433235299995
ACH-000928,-0.436109099335
ACH-000929,-0.098465322829
ACH-000932,-0.6779152054250001
ACH-000935,-0.48347271648100004
ACH-000936,-0.642686198956
ACH-000937,-0.27202919567899997
ACH-000938,-0.6828164492640001
ACH-000939,-0.684596754393
ACH-000941,-0.357715876429
ACH-000943,-0.703415701576
ACH-000946,-0.279423695308
ACH-000947,-0.8582105496879999
ACH-000948,-0.66906860105
ACH-000950,-0.35000297399400004
ACH-000953,-0.126166226662
ACH-000957,-0.474019932727
ACH-000958,-0.520120208564
ACH-000960,-0.32509167671399997
ACH-000963,-0.650382773061
ACH-000968,-0.6647565760409999
ACH-000969,-0.687303570446
ACH-000973,-0.317363021536
ACH-000974,-0.403923820352
ACH-000975,-0.776752558813
ACH-000976,-0.220587194306
ACH-000978,-0.804492384223
ACH-000980,-0.6371605907869999
ACH-000984,-0.506956286395
ACH-000986,-0.507798709015
ACH-000988,-0.474395410149
ACH-000993,-0.482228513974
ACH-000994,-0.571610266484
ACH-000996,-0.19250054215999998
ACH-001001,-0.659220777428
ACH-001020,-0.600939887514
ACH-001028,-0.600408390108
ACH-001031,-0.7029304723729999
ACH-001038,-0.504914167021
ACH-001048,-0.344783711388
ACH-001050,-0.274072354293
ACH-001053,-0.277340830869
ACH-001054,-0.48135899514799996
ACH-001061,-0.514779606237
ACH-001067,-0.402374559238
ACH-001075,-0.643305843535
ACH-001096,-0.529820480288
ACH-001128,-0.336841241071
ACH-001134,-0.42370678761200004
ACH-001151,-0.24952832944699999
ACH-001163,-0.568382501774
ACH-001164,-0.47578211943899995
ACH-001173,-0.500130663528
ACH-001183,-0.360716116287
ACH-001184,-0.482232505028
ACH-001190,-0.46299311737599996
ACH-001192,-0.301030686528
ACH-001193,-0.105339026534
ACH-001196,-0.382827726953
ACH-001197,-0.377674314875
ACH-001205,-0.30988442497900004
ACH-001211,-0.273767427066
ACH-001212,-0.540588542983
ACH-001228,-0.160854158645
ACH-001232,-0.367594088333
ACH-001239,-0.557976968158
ACH-001274,-0.278915594313
ACH-001275,-0.5602004291920001
ACH-001277,-0.123829303447
ACH-001278,-0.728080652329
ACH-001280,-0.46099666529100003
ACH-001283,-0.334277741932
ACH-001289,-0.48844593307800005
ACH-001295,-0.155471690222
ACH-001300,-0.5266146380219999
ACH-001301,-0.0679512890426
ACH-001302,-0.529284340373
ACH-001303,-0.697338077376
ACH-001306,-0.471090642693
ACH-001318,-0.7111200755920001
ACH-001322,-0.6437258189399999
ACH-001328,-0.516924370228
ACH-001332,-0.100882630487
ACH-001333,-0.507785546529
ACH-001336,-0.6971965511570001
ACH-001340,-0.236409302102
ACH-001346,-0.38260752858499997
ACH-001353,-0.221018841022
ACH-001354,-0.48588912003
ACH-001367,-0.667081064065
ACH-001368,-0.591897999393
ACH-001374,-0.0400162750853
ACH-001375,-0.426624236802
ACH-001377,-0.548655758874
ACH-001380,-0.637997783649
ACH-001391,-0.225451928887
ACH-001407,-0.379362963891
ACH-001408,-0.235057827287
ACH-001413,-0.299271279088
ACH-001430,-0.220699988501
ACH-001431,-0.224818671741
ACH-001450,-0.43984177070200003
ACH-001496,-0.381037093842
ACH-001500,-0.7587414057709999
ACH-001521,-0.9788522239700002
ACH-001523,-1.10699137734
ACH-001532,-0.466154087891
ACH-001536,-0.42384650366099996
ACH-001550,-0.5965941712489999
ACH-001552,-0.48229149803300003
ACH-001554,-0.370564088891
ACH-001645,-0.34699327518399997
ACH-001654,-0.306996150398
ACH-001715,-0.0009468344881630001
ACH-001735,-0.20074711739999998
ACH-001736,-0.496526590019
ACH-001737,0.0277034706903
ACH-001740,-0.562895609638
ACH-001745,-0.29327383557500003
ACH-001750,-0.527246237441
ACH-001765,-0.359886334839
ACH-001956,-0.08868294316719999
ACH-001957,-0.26360041784000005
