,ADPRHL1 (113622)
ACH-000550,-0.23269269354400002
ACH-000552,-0.301041313614
ACH-000556,-0.354100917668
ACH-000557,-0.40179029348300005
ACH-000570,-0.154543140329
ACH-000571,-0.21916377954
ACH-000573,-0.0358474878637
ACH-000576,-0.183732094678
ACH-000580,-0.152700067583
ACH-000584,-0.31863600310400003
ACH-000585,-0.22467123268300002
ACH-000588,-0.173706280319
ACH-000589,-0.128180085967
ACH-000591,-0.121785225856
ACH-000593,-0.235943988932
ACH-000600,-0.0407759379455
ACH-000601,-0.358472005366
ACH-000604,-0.433553877064
ACH-000605,-0.27994051412500004
ACH-000606,-0.11737662211300001
ACH-000608,-0.21829314537500003
ACH-000614,0.026789940499200002
ACH-000616,-0.591464391108
ACH-000618,-0.324528168654
ACH-000619,-0.249549063101
ACH-000620,-0.35445172834600003
ACH-000621,-0.243663511331
ACH-000622,-0.384117309808
ACH-000623,-0.417894275827
ACH-000624,-0.225542611382
ACH-000627,-0.19993287451699998
ACH-000630,-0.234198096587
ACH-000632,-0.174435721767
ACH-000633,-0.347985276569
ACH-000637,-0.259115528972
ACH-000638,0.014607839781
ACH-000646,-0.280958421603
ACH-000647,-0.215355953231
ACH-000648,-0.348013797857
ACH-000649,-0.0778406276759
ACH-000651,-0.33600109403000006
ACH-000652,-0.359826031136
ACH-000653,-0.229204293015
ACH-000657,-0.337024838589
ACH-000658,-0.305614862662
ACH-000661,-0.15917433819399998
ACH-000662,-0.35997103701
ACH-000663,-0.11894099032199999
ACH-000665,-0.293724424605
ACH-000671,-0.20922896918499997
ACH-000673,-0.1921534984
ACH-000676,-0.0550970041993
ACH-000677,-0.111929201107
ACH-000681,-0.221301603236
ACH-000682,-0.34479789916500003
ACH-000683,-0.41071668103299996
ACH-000684,-0.0794017984566
ACH-000688,-0.46262106308999995
ACH-000693,-0.46436457780199997
ACH-000694,-0.205012413508
ACH-000695,-0.614015194781
ACH-000696,-0.25555065477899996
ACH-000697,-0.26669682725099997
ACH-000699,-0.199709844692
ACH-000701,-0.49775430769699996
ACH-000706,-0.259404474091
ACH-000711,-0.24199420666299998
ACH-000713,-0.129799573315
ACH-000714,-0.11888170877599999
ACH-000718,-0.23217277897500002
ACH-000720,-0.268521522578
ACH-000721,-0.236592593255
ACH-000724,-0.582652730303
ACH-000725,-0.018444556770799998
ACH-000732,-0.201102688931
ACH-000734,-0.22429258779199998
ACH-000735,-0.201763855865
ACH-000736,-0.30517804043
ACH-000738,-0.26903660881499997
ACH-000746,-0.11820081890999999
ACH-000747,-0.21352035891399998
ACH-000748,-0.139691805998
ACH-000753,-0.297882828196
ACH-000756,-0.40965118583899995
ACH-000757,-0.134599130076
ACH-000758,-0.276153964755
ACH-000760,-0.324705126981
ACH-000763,-0.320216198616
ACH-000764,-0.085348355153
ACH-000765,-0.29100002150800003
ACH-000766,-0.264199060859
ACH-000767,-0.355878559209
ACH-000768,-0.0123076645777
ACH-000769,-0.22956444439399998
ACH-000770,-0.37067441857600003
ACH-000771,-0.313241540163
ACH-000773,-0.09208818068010001
ACH-000776,-0.185515771896
ACH-000777,-0.346061240492
ACH-000778,-0.285488909654
ACH-000781,-0.28208510551
ACH-000782,-0.133310575727
ACH-000783,-0.505986024006
ACH-000784,-0.225472572495
ACH-000785,-0.474725079321
ACH-000787,-0.193376505559
ACH-000788,-0.169405160024
ACH-000791,-0.254384110243
ACH-000792,-0.202981408253
ACH-000794,-0.329090164771
ACH-000796,-0.259458112131
ACH-000799,-0.345597878297
ACH-000800,-0.215368201087
ACH-000802,-0.216867565514
ACH-000804,-0.287676532269
ACH-000805,-0.17662521130800002
ACH-000809,-0.252676537637
ACH-000810,-0.505287305634
ACH-000811,-0.240464277399
ACH-000817,-0.126590836302
ACH-000819,-0.109742500791
ACH-000820,0.14641810053200002
ACH-000821,0.0321840511113
ACH-000822,-0.06963025965210001
ACH-000823,-0.20789790146899997
ACH-000824,-0.30218480981199997
ACH-000827,-0.272558777967
ACH-000829,-0.465147156944
ACH-000831,-0.217015134765
ACH-000832,-0.21000241196199998
ACH-000833,-0.311811151251
ACH-000834,-0.22815020138099998
ACH-000835,-0.21494651796
ACH-000836,-0.153196526605
ACH-000837,-0.22679560035100002
ACH-000838,-0.057713156826099996
ACH-000839,-0.48291562511299996
ACH-000840,-0.14588961326
ACH-000841,-0.203626281933
ACH-000843,-0.255886996546
ACH-000846,-0.0685322277115
ACH-000847,0.00781251020636
ACH-000848,-0.333148718449
ACH-000849,-0.250687942566
ACH-000851,-0.213078947417
ACH-000855,-0.260256274329
ACH-000856,-0.180319720513
ACH-000858,-0.0593687144744
ACH-000859,-0.0773347701295
ACH-000861,-0.13070571507200002
ACH-000862,-0.4337631311399999
ACH-000865,-0.2385998216
ACH-000866,-0.367300434037
ACH-000867,-0.256494098381
ACH-000869,-0.331803451889
ACH-000872,-0.24112022395799998
ACH-000873,-0.132522317821
ACH-000876,-0.240770447465
ACH-000878,0.165313846397
ACH-000880,-0.22699885217799998
ACH-000881,-0.108309883024
ACH-000882,-0.0844576918342
ACH-000884,-0.0560263846549
ACH-000885,-0.32254271425700004
ACH-000887,-0.160171554904
ACH-000888,-0.21767445567899998
ACH-000889,-0.26405432587
ACH-000890,-0.22619059590799998
ACH-000896,-0.114351094498
ACH-000898,-0.21906854625500002
ACH-000900,-0.127279839123
ACH-000901,-0.134335345383
ACH-000905,-0.3066282795
ACH-000906,-0.24264871739
ACH-000907,-0.037247213572999996
ACH-000910,-0.23396394973
ACH-000911,-0.151816003117
ACH-000912,-0.209517797595
ACH-000913,-0.200448042474
ACH-000915,-0.145138557928
ACH-000916,0.226906554631
ACH-000917,-0.13443327237400002
ACH-000921,-0.0815321949285
ACH-000924,-0.251187515912
ACH-000926,-0.524189621039
ACH-000928,-0.188487460424
ACH-000929,-0.463799899838
ACH-000932,-0.232709123649
ACH-000935,-0.356812412945
ACH-000936,-0.23711692583299998
ACH-000937,-0.325243076518
ACH-000938,0.00759993766388
ACH-000939,-0.10561947005000001
ACH-000941,-0.08057994373499999
ACH-000943,-0.29093534354
ACH-000946,-0.34280586167099997
ACH-000947,-0.244276909047
ACH-000948,-0.211858643724
ACH-000950,-0.0487668220865
ACH-000953,-0.566228161848
ACH-000957,-0.209468059408
ACH-000958,-0.37450981931
ACH-000960,-0.207752753268
ACH-000963,-0.09686309212130001
ACH-000968,-0.136370868683
ACH-000969,-0.35761976394199996
ACH-000973,-0.18347940413
ACH-000974,-0.471544603726
ACH-000975,-0.316058987632
ACH-000976,-0.35821647635399995
ACH-000978,-0.523927718794
ACH-000980,-0.268079865202
ACH-000984,-0.41436572231200003
ACH-000986,-0.15390059838300002
ACH-000988,-0.22693253839299998
ACH-000993,-0.21899505727
ACH-000994,-0.445088659841
ACH-000996,0.0276548008105
ACH-001001,-0.13804995601199999
ACH-001020,-0.33164358898699997
ACH-001028,-0.190614588151
ACH-001031,-0.08542362106319999
ACH-001038,-0.081140569443
ACH-001048,-0.15814027499000002
ACH-001050,-0.243325376365
ACH-001053,-0.42631862539000004
ACH-001054,-0.23573750009799999
ACH-001061,-0.18261553984700002
ACH-001067,-0.47702899201800003
ACH-001075,-0.325078894797
ACH-001096,-0.346482086117
ACH-001128,-0.280380557059
ACH-001134,-0.20457693008900002
ACH-001151,-0.25443834372499996
ACH-001163,-0.102857314988
ACH-001164,-0.021475206154900003
ACH-001173,-0.202370928278
ACH-001183,-0.295444813319
ACH-001184,-0.320353999445
ACH-001190,-0.168378945504
ACH-001192,-0.308512258605
ACH-001193,0.154446507048
ACH-001196,-0.06015846726580001
ACH-001197,-0.10449902775599999
ACH-001205,-0.197456436131
ACH-001211,-0.244972988612
ACH-001212,0.0290674551358
ACH-001228,-0.23105789182599998
ACH-001232,-0.33245352515099996
ACH-001239,-0.294757103012
ACH-001274,-0.23845508689300002
ACH-001275,-0.0719862212032
ACH-001277,-0.178489369031
ACH-001278,0.052875343066999994
ACH-001280,-0.451888776576
ACH-001283,-0.21003448151999998
ACH-001289,-0.293167368939
ACH-001295,-0.337943280838
ACH-001300,-0.39487972407099997
ACH-001301,-0.161815756818
ACH-001302,-0.37309342876199997
ACH-001303,0.028282541514
ACH-001306,-0.0381024882514
ACH-001318,-0.147169111918
ACH-001322,-0.167805420836
ACH-001328,-0.326430382405
ACH-001332,-0.34420660623599997
ACH-001333,-0.109098105824
ACH-001336,-0.245220229402
ACH-001340,-0.189412382178
ACH-001346,-0.372700031814
ACH-001353,-0.156942050474
ACH-001354,-0.08741338315580001
ACH-001367,-0.67203723837
ACH-001368,-0.204272872932
ACH-001374,-0.357542887213
ACH-001375,-0.17429047972800002
ACH-001377,-0.279368180124
ACH-001380,-0.287886546524
ACH-001391,-0.535547323402
ACH-001407,-0.184677361395
ACH-001408,-0.133312329575
ACH-001413,-0.261900957292
ACH-001430,-0.334822561136
ACH-001431,-0.20411598426600003
ACH-001450,-0.19458006033300002
ACH-001496,-0.179519051597
ACH-001500,-0.17418548504099998
ACH-001521,-0.27909211594300004
ACH-001523,-0.182529369258
ACH-001532,-0.271987423686
ACH-001536,-0.180272063546
ACH-001550,-0.213144287747
ACH-001552,-0.375592990613
ACH-001554,-0.263556567008
ACH-001645,-0.254059415959
ACH-001654,-0.25094484535399997
ACH-001715,-0.16821907718100002
ACH-001735,-0.234606185685
ACH-001736,-0.275393196198
ACH-001737,-0.015290563100000001
ACH-001740,-0.129505240528
ACH-001745,-0.211220821935
ACH-001750,-0.167651971175
ACH-001765,-0.145248707181
ACH-001956,-0.190178990405
ACH-001957,-0.0891650841973
