,CDC42EP4 (23580)
ACH-000505,-0.199646322321
ACH-000507,-0.22298996485199998
ACH-000510,-0.0979886014967
ACH-000511,-0.18000341614999998
ACH-000512,-0.0560458842606
ACH-000516,-0.150623286525
ACH-000517,-0.241805999204
ACH-000518,-0.0736155411294
ACH-000520,-0.12674093171700002
ACH-000521,0.015021598481
ACH-000522,-0.137350444024
ACH-000524,-0.11308394647299999
ACH-000527,-0.08892705238160001
ACH-000528,-0.0635809952744
ACH-000537,0.023049621828900003
ACH-000541,-0.280274755139
ACH-000542,-0.141635382657
ACH-000544,-0.21032630370900002
ACH-000545,-0.107028131063
ACH-000547,-0.138648426359
ACH-000548,-0.04378588480309999
ACH-000549,-0.07627261362389999
ACH-000550,-0.12367209072999999
ACH-000552,-0.20605368342099997
ACH-000556,-0.113166380861
ACH-000557,-0.13223920089500002
ACH-000570,-0.0982586734715
ACH-000571,-0.22180601673300002
ACH-000573,0.011966614621600001
ACH-000576,-0.09105182563370001
ACH-000580,-0.272013530007
ACH-000584,-0.190848456428
ACH-000585,-0.11411683974000002
ACH-000588,-0.165063903716
ACH-000589,-0.13699076121200002
ACH-000591,-0.07348408585249999
ACH-000593,-0.225622625237
ACH-000600,-0.218250307867
ACH-000601,-0.0853305181612
ACH-000604,0.0854731340624
ACH-000605,-0.24865211618799998
ACH-000606,-0.108001336995
ACH-000608,-0.000132598864421
ACH-000614,-0.29468619171
ACH-000616,-0.15970647572799998
ACH-000618,-0.128402324514
ACH-000619,0.00141160027422
ACH-000620,-0.00900188739138
ACH-000621,0.03843126276119999
ACH-000622,-0.36799863462899995
ACH-000623,-0.180385486009
ACH-000624,-0.095777431077
ACH-000627,-0.260879773313
ACH-000630,-0.07009716830070001
ACH-000632,-0.0833644076938
ACH-000633,-0.32524856347
ACH-000637,-0.424700464045
ACH-000638,0.0926032840684
ACH-000646,-0.09435321614060002
ACH-000647,-0.236654298963
ACH-000648,-0.332238433391
ACH-000649,-0.102011283472
ACH-000651,-0.292990702085
ACH-000652,-0.126054453337
ACH-000653,-0.381484488111
ACH-000657,-0.0843387841173
ACH-000658,-0.0167251997788
ACH-000661,-0.110344196759
ACH-000662,-0.387039388852
ACH-000663,-0.273602520688
ACH-000665,-0.071014192403
ACH-000671,-0.137183784728
ACH-000673,-0.0836203600561
ACH-000676,-0.302351398439
ACH-000677,-0.08419190920060002
ACH-000681,0.0930655094192
ACH-000682,-0.194151223773
ACH-000683,-0.013905093381299999
ACH-000684,-0.163281521653
ACH-000688,-0.168184021978
ACH-000693,-0.129600399602
ACH-000694,-0.09865761124320001
ACH-000695,0.0208800592632
ACH-000696,-0.33520927914
ACH-000697,-0.0639296214537
ACH-000699,-0.0209133770984
ACH-000701,-0.116201250872
ACH-000706,-0.0987360184021
ACH-000711,-0.113411344055
ACH-000713,0.0284538797378
ACH-000714,-0.032235009815
ACH-000718,-0.150780357596
ACH-000720,-0.24531001414999998
ACH-000721,-0.100180011098
ACH-000724,0.0277857061223
ACH-000725,-0.035026432245900005
ACH-000732,-0.103556496442
ACH-000734,-0.0493981200731
ACH-000735,0.012089620842799999
ACH-000736,-0.10777032755
ACH-000738,-0.123041235747
ACH-000746,-0.16762868169700001
ACH-000747,-0.05938160271980001
ACH-000748,-0.029107865251000002
ACH-000753,-0.15277002723400002
ACH-000756,0.0415130484706
ACH-000757,0.118604860369
ACH-000758,-0.00975447384145
ACH-000760,-0.157908956271
ACH-000763,0.0117063778091
ACH-000764,-0.33760733641199997
ACH-000765,-0.470973213373
ACH-000766,-0.229228850436
ACH-000767,-0.29094646593199996
ACH-000768,-0.05843518625630001
ACH-000769,-0.008505111706279999
ACH-000770,-0.0343636066859
ACH-000771,0.09243996800939999
ACH-000773,-0.0835756924786
ACH-000776,-0.056291584236500006
ACH-000777,-0.26463089387600003
ACH-000778,-0.136150775091
ACH-000781,-0.0655899337036
ACH-000782,-0.216140974556
ACH-000783,-0.226000119487
ACH-000784,-0.147799403084
ACH-000785,-0.255031731448
ACH-000787,-0.0975799808113
ACH-000788,-0.150489848367
ACH-000791,-0.059383739167300005
ACH-000792,-0.09332549079880001
ACH-000794,-0.10334911239
ACH-000796,-0.115984124342
ACH-000799,-0.17625509975
ACH-000800,-0.239352489742
ACH-000802,-0.12964156699100002
ACH-000804,-0.045168837413800005
ACH-000805,-0.36466463753
ACH-000809,-0.281986282835
ACH-000810,0.036368649422
ACH-000811,-0.23292434405
ACH-000817,-0.25400174537799997
ACH-000819,-0.303954121733
ACH-000820,-0.027162850510800002
ACH-000821,0.120076934152
ACH-000822,-0.20900320632
ACH-000823,-0.155180923281
ACH-000824,-0.06372088164919999
ACH-000827,-0.0506993249173
ACH-000829,-0.230354764697
ACH-000831,-0.16736459793
ACH-000832,-0.0711182628884
ACH-000833,0.10038567009600001
ACH-000834,-0.127200308181
ACH-000835,-0.157866184676
ACH-000836,-0.036885057007
ACH-000837,-0.156019419795
ACH-000838,-0.106715005592
ACH-000839,-0.282183561868
ACH-000840,-0.22499077884
ACH-000841,0.059498424570899995
ACH-000843,-0.245998734137
ACH-000846,-0.10688581116800001
ACH-000847,-0.258149176275
ACH-000848,-0.199619364343
ACH-000849,-0.268043615058
ACH-000851,-0.107694392609
ACH-000855,-0.07270160310539998
ACH-000856,-0.0952407436418
ACH-000858,-0.09770039317069999
ACH-000859,-0.0236997372461
ACH-000861,-0.118298856775
ACH-000862,-0.0013550961143800001
ACH-000865,-0.125847509085
ACH-000866,-0.227031514975
ACH-000867,-0.14996662243
ACH-000869,-0.0935949153638
ACH-000872,-0.086952837837
ACH-000873,-0.313501546382
ACH-000876,-0.118453281229
ACH-000878,0.244482823211
ACH-000880,-0.127640133371
ACH-000881,-0.254632444605
ACH-000882,-0.07928045883769999
ACH-000884,-0.0226071084766
ACH-000885,-0.0912201719162
ACH-000887,-0.182705370895
ACH-000888,-0.0988669534004
ACH-000889,-0.0449475537689
ACH-000890,-0.189617871857
ACH-000896,-0.0456190634929
ACH-000898,-0.018238870424500002
ACH-000900,-0.11878267652699999
ACH-000901,-0.07670499534289998
ACH-000905,-0.06883387507389999
ACH-000906,-0.0671941240999
ACH-000907,-0.0884604501125
ACH-000910,-0.05892276315140001
ACH-000911,-0.121956265345
ACH-000912,-0.045600962066
ACH-000913,-0.27857994507399997
ACH-000915,-0.0384523981461
ACH-000916,-0.39563293990099996
ACH-000917,-0.12956846945800002
ACH-000921,-0.11125832453500001
ACH-000924,-0.349979173305
ACH-000926,0.07474472918160001
ACH-000928,0.10935260297700002
ACH-000929,-0.197037347398
ACH-000932,-0.232667794303
ACH-000935,-0.123378027041
ACH-000936,-0.052248014913099994
ACH-000937,-0.288730030313
ACH-000938,-0.275160107035
ACH-000939,-0.16589387349
ACH-000941,-0.214965141619
ACH-000943,-0.17982892742400003
ACH-000946,-0.21332601305100002
ACH-000947,-0.06890336956660001
ACH-000948,-0.0941916518145
ACH-000950,-0.06538772182
ACH-000953,-0.18275844426600002
ACH-000957,-0.023661608730900004
ACH-000958,-0.0843600530589
ACH-000960,-0.123749457191
ACH-000963,-0.0618922663514
ACH-000968,-0.232939238268
ACH-000969,-0.028242962116900003
ACH-000973,-0.0748046224962
ACH-000974,-0.18936672713799999
ACH-000975,-0.0514198540623
ACH-000976,0.013904762311
ACH-000978,0.258743538378
ACH-000980,-0.16125325316199998
ACH-000984,-0.0771341702976
ACH-000986,-0.113042014343
ACH-000988,-0.0314961072275
ACH-000993,-0.11861414836300001
ACH-000994,-0.116275642345
ACH-000996,-0.154940338298
ACH-001001,-0.15534533885
ACH-001020,-0.208615970403
ACH-001028,-0.20051567284400001
ACH-001031,-0.152092850837
ACH-001038,0.0511412774538
ACH-001048,-0.0990854906859
ACH-001050,-0.33863980901600005
ACH-001053,-0.225201554857
ACH-001054,-0.241130282944
ACH-001061,-0.08981542248289999
ACH-001067,-0.223364216581
ACH-001075,-0.00512946942931
ACH-001096,-0.16875130948
ACH-001128,-0.11739346543099999
ACH-001134,-0.138851966701
ACH-001151,-0.09119985633310002
ACH-001163,-0.25191104454999996
ACH-001164,-0.48616101404600004
ACH-001173,-0.103102152787
ACH-001183,0.20586777492199998
ACH-001184,-0.390696323472
ACH-001190,-0.134669317652
ACH-001192,-0.219768952685
ACH-001193,-0.27620849437
ACH-001196,-0.013475332120700002
ACH-001197,-0.184871304554
ACH-001205,-0.0105105300677
ACH-001211,-0.0630890278106
ACH-001212,-0.0030798800548699997
ACH-001228,-0.10961999866800001
ACH-001232,-0.20423189646200002
ACH-001239,-0.15865325742900002
ACH-001274,-0.129048759438
ACH-001275,-0.0853774073627
ACH-001277,0.0723774616834
ACH-001278,-0.09020727138019999
ACH-001280,0.11029406715999998
ACH-001283,-0.356863690727
ACH-001289,-0.0556879570968
ACH-001295,-0.284200037992
ACH-001300,-0.227864522247
ACH-001301,-0.214021625736
ACH-001302,-0.531622023336
ACH-001303,0.18408660120099998
ACH-001306,-0.00830619753303
ACH-001318,-0.136063569478
ACH-001322,-0.0826384445335
ACH-001328,-0.0804042140434
ACH-001332,-0.08686685484829999
ACH-001333,0.024306514750299997
ACH-001336,-0.10160934148600001
ACH-001340,-0.105034005129
ACH-001346,-0.0193224769803
ACH-001353,-0.19898266824000002
ACH-001354,-0.0487986631172
ACH-001367,-0.203486794522
ACH-001368,-0.189823953046
ACH-001374,-0.15741714093
ACH-001375,-0.252697701701
ACH-001377,-0.183217956153
ACH-001380,-0.134022063389
ACH-001391,-0.306716232468
ACH-001407,-0.042408870021
ACH-001408,-0.144546871394
ACH-001413,-0.201873212434
ACH-001430,-0.0389913577866
ACH-001431,-0.185305340408
ACH-001450,-0.313059775296
ACH-001496,-0.217493309999
ACH-001500,-0.163151581287
ACH-001521,-0.251315965507
ACH-001523,-0.17186939676399998
ACH-001532,-0.0489794547613
ACH-001536,0.0577193773066
ACH-001550,-0.101732245023
ACH-001552,-0.013444603537399999
ACH-001554,-0.139485366731
ACH-001645,0.0496942923313
ACH-001654,-0.05351928606930001
ACH-001715,-0.06632414190330001
ACH-001735,-0.10114293872999999
ACH-001736,-0.148408184323
ACH-001737,-0.117450105117
ACH-001740,-0.148597029053
ACH-001745,-0.131415561209
ACH-001750,-0.359014504375
ACH-001765,-0.08902824576960001
ACH-001956,-0.0895963596332
ACH-001957,-0.227209839591
