,ATP5D (513)
ACH-000280,-0.948610580108
ACH-000281,-0.7414349908600001
ACH-000288,-0.803950801427
ACH-000291,-0.802465878774
ACH-000293,-1.05825165865
ACH-000294,-0.449750079735
ACH-000295,-1.06880740567
ACH-000296,-0.9856358452949999
ACH-000302,-1.07511938485
ACH-000304,-1.07692772872
ACH-000307,-0.783638888583
ACH-000308,-0.999041282472
ACH-000310,-0.749728905716
ACH-000311,-0.574552461684
ACH-000312,-0.880692990633
ACH-000315,-0.7883194738670001
ACH-000316,-0.8476404325579999
ACH-000317,-0.835380535508
ACH-000318,-0.7821207215620001
ACH-000319,-0.9718403381730001
ACH-000320,-0.7366961430419999
ACH-000322,-0.920690593799
ACH-000323,-0.7894612875570001
ACH-000324,-0.650857597396
ACH-000329,-1.12355509548
ACH-000330,-0.640644333262
ACH-000331,-0.898449841383
ACH-000332,-0.5487957354699999
ACH-000334,-0.7755530600399999
ACH-000335,-1.25410081931
ACH-000336,-0.960466776233
ACH-000337,-0.915480522829
ACH-000339,-0.6392034361410001
ACH-000341,-1.25692040745
ACH-000348,-0.827672491162
ACH-000350,-0.710070325838
ACH-000352,-0.8332784446699999
ACH-000356,-0.667972330142
ACH-000361,-1.10051634904
ACH-000362,-0.645608514042
ACH-000363,-0.949907265838
ACH-000364,-1.00584521896
ACH-000365,-0.654065617625
ACH-000366,-0.84165782413
ACH-000368,-0.989815446771
ACH-000374,-1.20912938406
ACH-000375,-0.85870855044
ACH-000376,-0.9109307823649999
ACH-000381,-0.743208386697
ACH-000383,-0.9522329069840001
ACH-000387,-0.495568193456
ACH-000389,-0.573353805345
ACH-000390,-0.745682296951
ACH-000393,-0.458849703284
ACH-000395,-0.623719086855
ACH-000397,-0.515839491791
ACH-000401,-0.572183147528
ACH-000402,-1.13437193869
ACH-000403,-0.953733091047
ACH-000404,-0.842968959049
ACH-000406,-0.72729399926
ACH-000407,-0.818618585036
ACH-000408,-0.785507257603
ACH-000410,-1.0010812921799999
ACH-000411,-1.0475769986
ACH-000414,-1.23132062937
ACH-000415,-1.03196700164
ACH-000416,-0.737409628774
ACH-000420,-0.719179442721
ACH-000421,-0.773752640871
ACH-000424,-1.02491537646
ACH-000425,-0.653233743344
ACH-000426,-1.0934844911700001
ACH-000427,-0.89420893271
ACH-000433,-0.6728168787759999
ACH-000436,-0.36524223023100005
ACH-000444,-0.999297348643
ACH-000445,-1.09121025862
ACH-000448,-0.688516464194
ACH-000450,-1.1611674777
ACH-000452,-0.87229738358
ACH-000454,-1.09496688568
ACH-000458,-0.6757784424719999
ACH-000459,-1.23278064366
ACH-000460,-0.9006317123600001
ACH-000461,-1.03443091018
ACH-000463,-0.9660809505679999
ACH-000464,-0.635912039757
ACH-000466,-1.2263099557500001
ACH-000467,-1.0330183958299999
ACH-000468,-0.979938894133
ACH-000469,-1.31491984361
ACH-000470,-0.502856206506
ACH-000471,-1.00566923138
ACH-000472,-0.652707293841
ACH-000473,-0.7631621648260001
ACH-000475,-1.13513362283
ACH-000476,-1.18763879769
ACH-000477,-0.767257344791
ACH-000480,-0.914423854966
ACH-000481,-0.600066306859
ACH-000483,-0.983514771239
ACH-000484,-0.806058686969
ACH-000485,-0.985296467135
ACH-000486,-0.985704957963
ACH-000487,-1.25538767849
ACH-000488,-0.966104202492
ACH-000490,-1.18163104377
ACH-000491,-0.8619825414460001
ACH-000495,-0.36759696107699996
ACH-000496,-0.566614987002
ACH-000499,-0.9050740832799999
ACH-000500,-1.0891826674
ACH-000502,-0.950161665578
ACH-000503,-1.14931234926
ACH-000505,-0.733324838216
ACH-000507,-1.0322327364
ACH-000510,-0.757514539667
ACH-000511,-0.594210186529
ACH-000512,-0.7706647328569999
ACH-000516,-0.6177827251470001
ACH-000517,-0.886066354829
ACH-000518,-0.611817960626
ACH-000520,-0.663252386788
ACH-000521,-0.636061468685
ACH-000522,-0.9943771042749999
ACH-000524,-0.797176341625
ACH-000527,-1.0233608859
ACH-000528,-1.0700513095200002
ACH-000537,-1.19847507978
ACH-000541,-0.9088366583399999
ACH-000542,-0.8602305358619999
ACH-000544,-0.848560887617
ACH-000545,-0.956840343873
ACH-000547,-1.18245109082
ACH-000548,-0.472214408901
ACH-000549,-1.14642346847
ACH-000550,-0.697860838249
ACH-000552,-1.20798709514
ACH-000556,-1.0814700095899998
ACH-000557,-0.44886835768
ACH-000570,-0.831751940221
ACH-000571,-0.665347637183
ACH-000573,-0.977873922642
ACH-000576,-0.710345755399
ACH-000580,-0.707352714011
ACH-000584,-1.04557320653
ACH-000585,-1.02185364208
ACH-000588,-1.1060447764
ACH-000589,-1.17539220185
ACH-000591,-1.15579029981
ACH-000593,-1.24443017311
ACH-000600,-1.01057564731
ACH-000601,-0.6926979901170001
ACH-000604,-0.7739056666349999
ACH-000605,-1.10391666137
ACH-000606,-1.04447918885
ACH-000608,-1.11062292907
ACH-000614,-0.915196466577
ACH-000616,-0.603771314217
ACH-000618,-1.2380396176000001
ACH-000619,-0.9071757706720001
ACH-000620,-1.39285763039
ACH-000621,-0.482920903979
ACH-000622,-0.9297367218770001
ACH-000623,-0.733760544146
ACH-000624,-0.709099554537
ACH-000627,-1.08683120278
ACH-000630,-1.06776795895
ACH-000632,-1.0043100391700002
ACH-000633,-1.60172943201
ACH-000637,-0.9409230080580001
ACH-000638,-0.830213956564
ACH-000646,-1.17729574984
ACH-000647,-0.981223183131
ACH-000648,-1.33155425981
ACH-000649,-0.824890150691
ACH-000651,-1.20584268798
ACH-000652,-0.984882825089
ACH-000653,-0.696218805157
ACH-000657,-0.975620416356
ACH-000658,-0.643203979881
ACH-000661,-1.03487778654
ACH-000662,-1.29880368278
ACH-000663,-0.707394220783
ACH-000665,-0.886231485002
ACH-000671,-1.29321738243
ACH-000673,-0.611004304688
ACH-000676,-0.694350442024
ACH-000677,-1.40518974909
ACH-000681,-0.8756376819889999
ACH-000682,-0.950934636055
ACH-000683,-1.03120549332
ACH-000684,-0.865894185484
ACH-000688,-0.639935792861
ACH-000693,-1.03247297058
ACH-000694,-0.880683960001
ACH-000695,-0.5830172310399999
ACH-000696,-0.979645226555
ACH-000697,-1.14829662096
ACH-000699,-1.07337055125
ACH-000701,-1.09883176871
ACH-000706,-1.23843348216
ACH-000711,-0.5339691728379999
ACH-000713,-1.17244407095
ACH-000714,-0.84157438193
ACH-000718,-0.836437826197
ACH-000720,-1.21867303309
ACH-000721,-0.995741710053
ACH-000724,-0.9662997306319999
ACH-000725,-0.751777213692
ACH-000732,-1.24614314812
ACH-000734,-1.18712618371
ACH-000735,-0.8252267467159999
ACH-000736,-1.03795812712
ACH-000738,-1.17194999262
ACH-000746,-0.979168176234
ACH-000747,-1.08134785052
ACH-000748,-0.5336775540559999
ACH-000753,-0.933590095888
ACH-000756,-1.29209981422
ACH-000757,-0.8457171321179999
ACH-000758,-1.01573908829
ACH-000760,-0.710864776401
ACH-000763,-0.8160214595980001
ACH-000764,-1.1732081661
ACH-000765,-0.8930207743549999
ACH-000766,-0.675411914743
ACH-000767,-0.8573227596780001
ACH-000768,-0.895254414393
ACH-000769,-0.934060847546
ACH-000770,-0.58985724294
ACH-000771,-0.7577937010860001
ACH-000773,-0.659379874775
ACH-000776,-1.1697607701200001
ACH-000777,-0.838116898978
ACH-000778,-0.836128645769
ACH-000781,-1.0858699204
ACH-000782,-0.687678750864
ACH-000783,-0.793294375255
ACH-000784,-0.9684177897570001
ACH-000785,-1.0801095211
ACH-000787,-0.9171851469299999
ACH-000788,-0.9702490247200001
ACH-000791,-0.647567725413
ACH-000792,-0.652245715754
ACH-000794,-0.712518451747
ACH-000796,-1.13360911422
ACH-000799,-0.817920372281
ACH-000800,-0.868120681279
ACH-000802,-0.368363398444
ACH-000804,-0.84117450891
ACH-000805,-0.744977178346
ACH-000809,-0.977516457112
ACH-000810,-0.686029547749
ACH-000811,-0.738844332272
ACH-000817,-0.84017286501
ACH-000819,-0.787650657978
ACH-000820,-1.1919432158399998
ACH-000821,-1.2412433789
ACH-000822,-0.799349537706
ACH-000823,-0.8183873870839999
ACH-000824,-0.7865475745630001
ACH-000827,-0.623719302367
ACH-000829,-1.0739211732
ACH-000831,-1.10138578076
ACH-000832,-1.0001569717399998
ACH-000833,-0.984667770797
ACH-000834,-1.14931399808
ACH-000835,-0.709958841431
ACH-000836,-0.822044281981
ACH-000837,-0.637475548947
ACH-000838,-1.28186066585
ACH-000839,-0.7887527787399999
ACH-000840,-0.7263723498710001
ACH-000841,-0.8497437626180001
ACH-000843,-0.905154291374
ACH-000846,-0.972218646567
ACH-000847,-0.695155660267
ACH-000848,-0.8816950273090001
ACH-000849,-1.0750498528899999
ACH-000851,-0.8248842046420001
ACH-000855,-0.849008184358
ACH-000856,-1.07356379185
ACH-000858,-1.01416538804
ACH-000859,-0.5045846887300001
ACH-000861,-0.883886930968
ACH-000862,-1.12254219583
ACH-000865,-0.990687703245
ACH-000866,-1.1151963517399999
ACH-000867,-1.3265323756799998
ACH-000869,-1.00190732108
ACH-000872,-0.646827929191
ACH-000873,-1.14779514903
ACH-000876,-1.22221342013
ACH-000878,-1.49738210975
ACH-000880,-0.9419554432709999
ACH-000881,-0.7302359417890001
ACH-000882,-0.809473363337
ACH-000884,-0.7728401777689999
ACH-000885,-1.02392222407
ACH-000887,-1.05910330718
ACH-000888,-0.992799064698
ACH-000889,-0.962265180309
ACH-000890,-0.5973164686469999
ACH-000896,-0.690956147605
ACH-000898,-0.777811534885
ACH-000900,-0.838977055927
ACH-000901,-0.72023461052
ACH-000905,-1.14797359844
ACH-000906,-0.668089843541
ACH-000907,-0.88263773434
ACH-000910,-1.2973728517799998
ACH-000911,-0.909483238107
ACH-000912,-0.753626158688
ACH-000913,-0.629173323445
ACH-000915,-1.14873793042
ACH-000916,-0.544178744041
ACH-000917,-1.3483759758899998
ACH-000921,-0.791269206945
ACH-000924,-1.36455155564
ACH-000926,-0.8477490115719999
ACH-000928,-0.62265225162
ACH-000929,-0.525933988491
ACH-000932,-0.696435932666
ACH-000935,-0.96032572741
ACH-000936,-0.983474217614
ACH-000937,-0.559020344986
ACH-000938,-0.943032676796
ACH-000939,-1.0319793016399998
ACH-000941,-0.8422011042919999
ACH-000943,-1.0367706536299999
ACH-000946,-0.663796236288
ACH-000947,-1.04828701777
ACH-000948,-0.988114232956
ACH-000950,-0.696995791005
ACH-000953,-0.577797681746
ACH-000957,-0.8385035688760001
ACH-000958,-0.772422016441
ACH-000960,-0.840446706189
ACH-000963,-0.6761311913629999
ACH-000968,-1.0997579022600001
ACH-000969,-1.06863046307
ACH-000973,-0.511240975586
ACH-000974,-0.711014637704
ACH-000975,-0.9309538998119999
ACH-000976,-0.944475565467
ACH-000978,-1.09312325985
ACH-000980,-0.981942560643
ACH-000984,-0.82866875619
ACH-000986,-0.7753775630959999
ACH-000988,-0.711590859378
ACH-000993,-1.16081970541
ACH-000994,-1.20688372572
ACH-000996,-0.682161421655
ACH-001001,-1.03290750787
ACH-001020,-1.20342346468
ACH-001028,-0.9838456832700001
ACH-001031,-0.560065340125
ACH-001038,-0.739329068667
ACH-001048,-1.04512488675
ACH-001050,-0.81654588235
ACH-001053,-0.693040389513
ACH-001054,-0.596090758719
ACH-001061,-0.901763347295
ACH-001067,-0.83097232955
ACH-001075,-0.8367641979970001
ACH-001096,-0.968561889486
ACH-001128,-0.9491275953180001
ACH-001134,-0.691711704603
ACH-001151,-0.741012327394
ACH-001163,-1.06655146665
ACH-001164,-1.0453272279899999
ACH-001173,-1.12839653046
ACH-001183,-0.614112686231
ACH-001184,-1.04477723185
ACH-001190,-0.8852618553899999
ACH-001192,-0.662660081164
ACH-001193,-0.9093226319419999
ACH-001196,-0.928319235626
ACH-001197,-0.538474718183
ACH-001205,-0.44754966111100003
ACH-001211,-0.576980235102
ACH-001212,-0.588047276315
ACH-001228,-0.9726694059819999
ACH-001232,-0.521206159169
ACH-001239,-0.985296888654
ACH-001274,-0.933006931697
ACH-001275,-0.9721361386
ACH-001277,-0.7166506207100001
ACH-001278,-0.755167775705
ACH-001280,-1.05031149361
ACH-001283,-1.0158668335299998
ACH-001289,-0.5917410855390001
ACH-001295,-0.893472501425
ACH-001300,-0.71500882762
ACH-001301,-1.07193261427
ACH-001302,-0.904338289182
ACH-001303,-1.0907976343999999
ACH-001306,-0.6741491362440001
ACH-001318,-1.08160050075
ACH-001322,-0.759278233154
ACH-001328,-0.97397822484
ACH-001332,-0.8223603743719999
ACH-001333,-0.968364468141
ACH-001336,-0.8001173446259999
ACH-001340,-0.7469576381380001
ACH-001346,-0.8009497429369999
ACH-001353,-0.530636035914
ACH-001354,-0.28989849924100003
ACH-001367,-0.990305880197
ACH-001368,-0.7496917572949999
ACH-001374,-1.14222783238
ACH-001375,-0.746540478579
ACH-001377,-0.8963276305940001
ACH-001380,-0.9667182341439999
ACH-001391,-0.450894407931
ACH-001407,-0.493024376572
ACH-001408,-0.676396524777
ACH-001413,-0.730227596829
ACH-001430,-0.44983269094800005
ACH-001431,-0.548378058909
ACH-001450,-1.0191479950799998
ACH-001496,-1.05278923278
ACH-001500,-0.853121633877
ACH-001521,-0.8354804045800001
ACH-001523,-0.9009683434219999
ACH-001532,-0.840515916026
ACH-001536,-0.890768059162
ACH-001550,-0.8959226764110001
ACH-001552,-0.666812706005
ACH-001554,-0.7570615131790001
ACH-001645,-0.7027655614
ACH-001654,-1.1342155849
ACH-001715,-0.9085828071200002
ACH-001735,-0.517673709122
ACH-001736,-0.644599087133
ACH-001737,-0.479840867399
ACH-001740,-1.2798463814499998
ACH-001745,-0.96958424427
ACH-001750,-0.847630406814
ACH-001765,-0.90467761983
ACH-001956,-0.41601009847599996
ACH-001957,-0.430772623267
