,GTF3C3 (9330)
ACH-000264,-0.627854456377
ACH-000265,-0.42416972535400005
ACH-000266,-0.473406079772
ACH-000272,-0.415825958531
ACH-000273,-0.31309283086
ACH-000274,-0.7089863787620001
ACH-000277,-0.568207703916
ACH-000278,-0.476957874791
ACH-000279,-0.785259024394
ACH-000280,-0.572004849629
ACH-000281,-0.7003089272380001
ACH-000288,-0.56318750272
ACH-000291,-0.429945789114
ACH-000293,-0.650540876289
ACH-000294,-0.453483158481
ACH-000295,-0.52539032622
ACH-000296,-0.298901729155
ACH-000302,-0.382025560094
ACH-000304,-0.23472084046799999
ACH-000307,-0.687062783867
ACH-000308,-0.300563537727
ACH-000310,-0.182937287809
ACH-000311,-0.517997933645
ACH-000312,-0.37941998778700003
ACH-000315,-0.6529035158
ACH-000316,-0.9009396814659999
ACH-000317,-0.787536958382
ACH-000318,-0.663534420983
ACH-000319,-0.7300610760770001
ACH-000320,-0.45272856363700004
ACH-000322,-0.30147873837
ACH-000323,-0.408593717957
ACH-000324,-0.518830631177
ACH-000329,-0.400458638716
ACH-000330,-0.555136831362
ACH-000331,-0.652256961503
ACH-000332,-0.308425706066
ACH-000334,-0.401934503817
ACH-000335,-0.797466150731
ACH-000336,-0.875106036805
ACH-000337,-0.416879945964
ACH-000339,-0.36026135873899995
ACH-000341,-0.43976725132100003
ACH-000348,-0.381601088122
ACH-000350,-0.7464480130769999
ACH-000352,-0.543477892458
ACH-000356,-0.908158845413
ACH-000361,-0.970910176553
ACH-000362,-0.43564830831100004
ACH-000363,-0.390263021103
ACH-000364,-0.43130997319
ACH-000365,-0.733620886755
ACH-000366,-0.44342925069600003
ACH-000368,-0.58373501901
ACH-000374,-0.426898388275
ACH-000375,-0.309534296212
ACH-000376,-0.43135927533699997
ACH-000381,-0.412821440299
ACH-000383,-0.41551146413400003
ACH-000387,-0.247912020714
ACH-000389,-0.902896311095
ACH-000390,-0.24833180505600003
ACH-000393,-0.46016259784100005
ACH-000395,-0.798493659096
ACH-000397,-0.390502563315
ACH-000401,-0.565652666687
ACH-000402,-0.604415454842
ACH-000403,-0.426279577323
ACH-000404,-0.6479388966790001
ACH-000406,-0.445817081708
ACH-000407,-0.343802229201
ACH-000408,-0.43005925979099996
ACH-000410,-0.350851205698
ACH-000411,-0.449982553166
ACH-000414,-0.392025571478
ACH-000415,-0.630906429755
ACH-000416,-0.236466850308
ACH-000420,-0.269489577288
ACH-000421,-0.622600921734
ACH-000424,-0.46261078747
ACH-000425,-0.264008037613
ACH-000426,-0.682827744965
ACH-000427,-0.424293432123
ACH-000433,-0.46628475454499996
ACH-000436,-0.20937022653
ACH-000444,-0.653921612291
ACH-000445,-0.690438166102
ACH-000448,-0.359332794197
ACH-000450,-0.8097949861229999
ACH-000452,-0.513304562204
ACH-000454,-0.48319855905500003
ACH-000458,-0.6579858412080001
ACH-000459,-0.281280890359
ACH-000460,-0.514901313191
ACH-000461,-0.466801202331
ACH-000463,-0.6425741340810001
ACH-000464,-0.44516875915700005
ACH-000466,-0.459417868736
ACH-000467,-0.477872326091
ACH-000468,-0.619370568516
ACH-000469,-0.6984032972319999
ACH-000470,-0.39135788341600003
ACH-000471,-0.53659811463
ACH-000472,-0.619698062531
ACH-000473,-0.683384187482
ACH-000475,-0.49596370905500003
ACH-000476,-0.5812817277319999
ACH-000477,-0.531362331979
ACH-000480,-0.639502719575
ACH-000481,-0.360889751981
ACH-000483,-0.642893132938
ACH-000484,-0.433104752686
ACH-000485,-0.5773260094439999
ACH-000486,-0.607001071452
ACH-000487,-0.681818430609
ACH-000488,-0.5291289925930001
ACH-000490,-0.40819749745300005
ACH-000491,-0.29005515927700004
ACH-000495,-0.920675612852
ACH-000496,-0.5909762814639999
ACH-000499,-0.37326866528999997
ACH-000500,-0.905902909622
ACH-000502,-0.38709235408500003
ACH-000503,-0.321049990141
ACH-000505,-0.408967698165
ACH-000507,-0.641552984196
ACH-000510,-0.525690580829
ACH-000511,-0.502392281436
ACH-000512,-0.7720288535400001
ACH-000516,-0.557577883051
ACH-000517,-0.283290862342
ACH-000518,-0.628617626745
ACH-000520,-0.567951691079
ACH-000521,-0.269043742217
ACH-000522,-0.45126772142099997
ACH-000524,-0.31729305372600003
ACH-000527,-0.39886553382600004
ACH-000528,-0.48148283872500003
ACH-000537,-0.7651861223659999
ACH-000541,-0.854663529027
ACH-000542,-0.584031653298
ACH-000544,-0.237368256878
ACH-000545,-0.6723156629709999
ACH-000547,-0.462304983705
ACH-000548,-0.31272545800900003
ACH-000549,-0.548947547679
ACH-000550,-0.48271308729900003
ACH-000552,-0.537581220205
ACH-000556,-0.39495329657899997
ACH-000557,-0.563706621643
ACH-000570,-0.60153627222
ACH-000571,-0.5752576199639999
ACH-000573,-0.634469961525
ACH-000576,-0.707997251935
ACH-000580,-0.46369744758500003
ACH-000584,-0.595091774178
ACH-000585,-0.413507694669
ACH-000588,-0.474509367316
ACH-000589,-0.261574122352
ACH-000591,-0.528536987689
ACH-000593,-0.623000647866
ACH-000600,-0.474676702671
ACH-000601,-0.434753296155
ACH-000604,-0.852321232491
ACH-000605,-0.406410478485
ACH-000606,-0.429644138883
ACH-000608,-0.354220464472
ACH-000614,-0.16827285968
ACH-000616,-0.559499412187
ACH-000618,-0.744038283211
ACH-000619,-0.5044184158030001
ACH-000620,-0.397627303788
ACH-000621,-0.188750965619
ACH-000622,-0.822590683276
ACH-000623,-0.612563132788
ACH-000624,-0.312504962632
ACH-000627,-0.42546334748899994
ACH-000630,-0.510988819006
ACH-000632,-0.438442096143
ACH-000633,-0.313879382684
ACH-000637,-0.541691743985
ACH-000638,-0.503025925221
ACH-000646,-0.570900327826
ACH-000647,-0.6102958667
ACH-000648,-0.430659334207
ACH-000649,-0.333904678866
ACH-000651,-0.543827890993
ACH-000652,-0.630181706305
ACH-000653,-0.527494844695
ACH-000657,-0.503877469605
ACH-000658,-0.7848137100139999
ACH-000661,-0.44134004159699997
ACH-000662,-0.762556735019
ACH-000663,-0.46624299377899997
ACH-000665,-0.583733978111
ACH-000671,-0.653155590513
ACH-000673,-0.571411650961
ACH-000676,-0.296731926617
ACH-000677,-0.144744007506
ACH-000681,-0.613572963921
ACH-000682,-0.42500292239799997
ACH-000683,-0.42751024770199997
ACH-000684,-0.743563201735
ACH-000688,-0.13768119133600001
ACH-000693,-0.43468777811000003
ACH-000694,-0.480028761269
ACH-000695,-0.46910771085
ACH-000696,-0.415008257718
ACH-000697,-0.7557883655500001
ACH-000699,-0.484006076823
ACH-000701,-0.229974303627
ACH-000706,-0.547971577756
ACH-000711,-0.42382835953000003
ACH-000713,-0.6614243086739999
ACH-000714,-0.23464914887
ACH-000718,-0.09346162992080001
ACH-000720,-0.6002273316219999
ACH-000721,-0.339831135253
ACH-000724,-0.6587181939710001
ACH-000725,-0.43962084031800003
ACH-000732,-0.535347750755
ACH-000734,-0.640198093531
ACH-000735,-0.246917016513
ACH-000736,-0.776234733232
ACH-000738,-0.810130611367
ACH-000746,-0.555600220948
ACH-000747,-0.523997176214
ACH-000748,-0.632596550172
ACH-000753,-0.607322721214
ACH-000756,-0.9032511591050001
ACH-000757,-0.396724387152
ACH-000758,-0.468050666954
ACH-000760,-0.663443034774
ACH-000763,-0.337550530942
ACH-000764,-0.630357432487
ACH-000765,-0.347634509348
ACH-000766,-0.591830430532
ACH-000767,-0.24749838099500002
ACH-000768,-0.772692715113
ACH-000769,-0.26455336719
ACH-000770,-0.534459774484
ACH-000771,-0.40216907585100004
ACH-000773,-0.40778979997599996
ACH-000776,-0.5171216633829999
ACH-000777,-0.36362208153000003
ACH-000778,-0.682176188929
ACH-000781,-0.437558115889
ACH-000782,-0.920780885361
ACH-000783,-0.26889142147
ACH-000784,-0.796330001961
ACH-000785,-0.37911909389700005
ACH-000787,-0.624673747402
ACH-000788,-0.542647546131
ACH-000791,-0.5121339947160001
ACH-000792,-0.37410756575000004
ACH-000794,-0.6727787757879999
ACH-000796,-0.32786297134
ACH-000799,-0.452485078555
ACH-000800,-0.35134024023500005
ACH-000802,-0.539482746076
ACH-000804,-0.310070758222
ACH-000805,-0.37606780872400003
ACH-000809,-0.540668633051
ACH-000810,-0.5843245369100001
ACH-000811,-0.47359998287699995
ACH-000817,-0.509783733191
ACH-000819,-0.710176205909
ACH-000820,-0.9202856286229999
ACH-000821,-0.467496324691
ACH-000822,-0.373859988171
ACH-000823,-0.6957485440090001
ACH-000824,-0.486264220009
ACH-000827,-0.587050493667
ACH-000829,-0.727181346916
ACH-000831,-0.537858115423
ACH-000832,-0.545574409891
ACH-000833,-0.809932704012
ACH-000834,-0.519923777025
ACH-000835,-0.493399076512
ACH-000836,-0.0445685907109
ACH-000837,-0.517540172608
ACH-000838,-0.0769861830767
ACH-000839,-0.618895581883
ACH-000840,-0.35141722595799996
ACH-000841,-0.543985012383
ACH-000843,-0.7771818734289999
ACH-000846,-0.42898890471699996
ACH-000847,-0.6219875401330001
ACH-000848,-0.721488985139
ACH-000849,-0.303585511079
ACH-000851,-0.535103492948
ACH-000855,-0.32578394475
ACH-000856,-0.428639787275
ACH-000858,-0.37617976478
ACH-000859,-0.42539066314
ACH-000861,-0.28920053836
ACH-000862,-0.5065857419740001
ACH-000865,-0.646009891199
ACH-000866,-0.458975168782
ACH-000867,-0.135354840628
ACH-000869,-0.356597388575
ACH-000872,-0.46779134930699995
ACH-000873,-0.8057590854889999
ACH-000876,-0.355797520691
ACH-000878,-0.40225392868500004
ACH-000880,-0.548132252309
ACH-000881,-0.648408267913
ACH-000882,-0.24039412551300002
ACH-000884,-0.5652169384969999
ACH-000885,-0.514918070798
ACH-000887,-0.581027233264
ACH-000888,-0.42215720679799995
ACH-000889,-0.595850246305
ACH-000890,-0.11621644066199999
ACH-000896,-0.599596324746
ACH-000898,-0.167608643058
ACH-000900,-0.36393934337300005
ACH-000901,-0.304363736551
ACH-000905,-0.8285219903300001
ACH-000906,-0.487398603271
ACH-000907,-0.709906849476
ACH-000910,-0.397153101342
ACH-000911,-0.420556421134
ACH-000912,-0.42272580802500004
ACH-000913,-0.567910526924
ACH-000915,0.060935110204400005
ACH-000916,-0.754845951952
ACH-000917,-0.460963253266
ACH-000921,-0.61932763943
ACH-000924,-0.41976720137100004
ACH-000926,-0.475012233167
ACH-000928,-0.466665964534
ACH-000929,-0.48433957618100004
ACH-000932,-0.511134833558
ACH-000935,-0.114813705404
ACH-000936,-0.570764242783
ACH-000937,-0.430152942656
ACH-000938,-0.44324707778300004
ACH-000939,-0.159172961739
ACH-000941,-0.9145835046349999
ACH-000943,-0.599470011676
ACH-000946,-0.5551118842539999
ACH-000947,-0.6451237400800001
ACH-000948,-0.535380459604
ACH-000950,-0.40403948261600003
ACH-000953,-0.770605901759
ACH-000957,-0.5602174155699999
ACH-000958,-0.551979723727
ACH-000960,-0.5043378049589999
ACH-000963,-0.322423229593
ACH-000968,-0.6638364690199999
ACH-000969,-0.406374840799
ACH-000973,-0.424452387833
ACH-000974,-0.37942586292499997
ACH-000975,-0.496536285577
ACH-000976,-0.54998298843
ACH-000978,-0.733523795054
ACH-000980,-0.469033472722
ACH-000984,-0.605042989537
ACH-000986,-0.524617423885
ACH-000988,-0.682326017015
ACH-000993,-0.333871160423
ACH-000994,-0.40381110368199996
ACH-000996,-0.385878092075
ACH-001001,-0.39249135845399996
ACH-001020,0.156661506389
ACH-001028,-0.596915330219
ACH-001031,-0.65953514278
ACH-001038,-0.591321031697
ACH-001048,-0.53975550002
ACH-001050,-0.720250093045
ACH-001053,-0.52550836327
ACH-001054,-0.472319883597
ACH-001061,-0.59095425162
ACH-001067,-0.30412192504999996
ACH-001075,-0.931074550175
ACH-001096,-0.688944172165
ACH-001128,0.531133174855
ACH-001134,-0.516763523471
ACH-001151,-0.619916859346
ACH-001163,-0.528723311794
ACH-001164,-0.0331782069436
ACH-001173,-0.469532640074
ACH-001183,-0.359455245309
ACH-001184,-0.416229204034
ACH-001190,-0.419857860224
ACH-001192,-0.530659841465
ACH-001193,-0.7617398584489999
ACH-001196,-0.619645089409
ACH-001197,-0.250056025196
ACH-001205,-0.7254968058519999
ACH-001211,-0.19646677590300002
ACH-001212,-0.360357132952
ACH-001228,-0.434054371452
ACH-001232,-0.6876851487729999
ACH-001239,-0.410540736035
ACH-001274,-0.263085569807
ACH-001275,-0.7221865022310001
ACH-001277,-0.767604392641
ACH-001278,-0.471090480805
ACH-001280,-0.40311907828000004
ACH-001283,-0.25643055795499997
ACH-001289,-0.370225338091
ACH-001295,-0.703918896564
ACH-001300,-0.576553657509
ACH-001301,-0.621467608128
ACH-001302,-0.355523988405
ACH-001303,-0.426567400081
ACH-001306,-0.638922509491
ACH-001318,-0.5496314708110001
ACH-001322,-0.392540541624
ACH-001328,-0.496794289817
ACH-001332,-0.989614514069
ACH-001333,-0.355289960213
ACH-001336,-0.506549353942
ACH-001340,-0.816335016311
ACH-001346,-0.27540755665100003
ACH-001353,-0.48224790130199996
ACH-001354,-0.564573520838
ACH-001367,-0.5037822839689999
ACH-001368,-0.531212147354
ACH-001374,-0.575357716356
ACH-001375,-0.71117460043
ACH-001377,-0.5782930712659999
ACH-001380,-0.559529418166
ACH-001391,-0.626938648753
ACH-001407,-0.49635991831799997
ACH-001408,-0.555644839623
ACH-001413,-0.472201170035
ACH-001430,-0.540342816226
ACH-001431,-0.39181647378300005
ACH-001450,-0.5694192212610001
ACH-001496,-0.129241894593
ACH-001500,-0.306846983006
ACH-001521,-0.597845315619
ACH-001523,-0.74445308349
ACH-001532,-0.538926952888
ACH-001536,-0.719928680122
ACH-001550,0.0461395278165
ACH-001552,-0.485853293961
ACH-001554,-0.511148446353
ACH-001645,-0.338022385046
ACH-001654,-0.445860271699
ACH-001715,-0.552076445786
ACH-001735,-0.5699749050240001
ACH-001736,-0.574168854647
ACH-001737,-0.270771488176
ACH-001740,-0.48217110266900004
ACH-001745,-0.538394564894
ACH-001750,-0.644702430124
ACH-001765,-0.34865882132799997
ACH-001956,-0.639920441011
ACH-001957,-0.546005148089
