,RND1 (27289)
ACH-000676,-0.44701807241499997
ACH-000677,-0.460616346937
ACH-000681,-0.160226097943
ACH-000682,-0.532901305173
ACH-000683,-0.29023879189199997
ACH-000684,-0.156091060168
ACH-000688,-0.20569704610700001
ACH-000693,-0.306722151827
ACH-000694,-0.29071905437199996
ACH-000695,-0.272195674748
ACH-000696,-0.41552429433399996
ACH-000697,-0.132056057437
ACH-000699,-0.266552282197
ACH-000701,-0.10539553474999999
ACH-000706,-0.2270815487
ACH-000711,-0.509932976941
ACH-000713,-0.148488923771
ACH-000714,-0.24094888760000002
ACH-000718,-0.526774955393
ACH-000720,-0.27385787554
ACH-000721,-0.415684220147
ACH-000724,-0.621799758705
ACH-000725,-0.438438618878
ACH-000732,-0.245740394232
ACH-000734,-0.34887928833000004
ACH-000735,-0.45449103119499995
ACH-000736,-0.448364713727
ACH-000738,-0.41538736543899996
ACH-000746,-0.198707139005
ACH-000747,-0.150970083007
ACH-000748,-0.470381384991
ACH-000753,-0.349563677821
ACH-000756,-0.44876262051700005
ACH-000757,-0.377903334297
ACH-000758,-0.150761121025
ACH-000760,-0.430604865443
ACH-000763,-0.329283043383
ACH-000764,-0.516830702696
ACH-000765,-0.323752033215
ACH-000766,-0.377182296228
ACH-000767,-0.48465284064099995
ACH-000768,-0.41808433910899995
ACH-000769,-0.08623393077880001
ACH-000770,-0.316226528057
ACH-000771,-0.2713175747
ACH-000773,-0.398654076287
ACH-000776,-0.21065496146200002
ACH-000777,-0.265044666205
ACH-000778,-0.36953008186700004
ACH-000781,-0.22869853492699999
ACH-000782,-0.223946153431
ACH-000783,-0.5450091736129999
ACH-000784,-0.38901200167499994
ACH-000785,-0.368196993168
ACH-000787,-0.149692714015
ACH-000788,-0.214411629109
ACH-000791,-0.388655011341
ACH-000792,-0.259895367877
ACH-000794,-0.130272660178
ACH-000796,-0.42481576807599997
ACH-000799,-0.378096255024
ACH-000800,-0.17505940727400002
ACH-000802,-0.172886494615
ACH-000804,-0.522428233641
ACH-000805,-0.56103755628
ACH-000809,-0.293905532566
ACH-000810,-0.26728583389800004
ACH-000811,-0.210792569652
ACH-000817,-0.673521642826
ACH-000819,-0.49761376056400003
ACH-000820,-0.433594290128
ACH-000821,-0.252247446443
ACH-000822,-0.382026726189
ACH-000823,-0.201738033972
ACH-000824,-0.365516897042
ACH-000827,-0.530550529752
ACH-000829,-0.48315274565300004
ACH-000831,-0.295091476198
ACH-000832,-0.335506954624
ACH-000833,0.00954239588998
ACH-000834,-0.348422708587
ACH-000835,-0.057512485564900004
ACH-000836,-0.333653854661
ACH-000837,-0.209762700412
ACH-000838,-0.26075310784
ACH-000839,-0.536182322488
ACH-000840,-0.28506743366500004
ACH-000841,-0.314726562762
ACH-000843,-0.35433051770999996
ACH-000846,-0.23683338401999998
ACH-000847,-0.368490358227
ACH-000848,-0.458544045613
ACH-000849,-0.437428174264
ACH-000851,-0.278243699578
ACH-000855,-0.374120100914
ACH-000856,-0.35813223805600003
ACH-000858,-0.146205187517
ACH-000859,-0.531647975111
ACH-000861,-0.234726054632
ACH-000862,-0.208335851848
ACH-000865,-0.213422982335
ACH-000866,-0.32657117464
ACH-000867,-0.195056155905
ACH-000869,-0.368278160748
ACH-000872,-0.078142732124
ACH-000873,-0.26462142011399997
ACH-000876,-0.838300357007
ACH-000878,-0.49035320269599997
ACH-000880,-0.593360292061
ACH-000881,-0.359263554732
ACH-000882,-0.332840109977
ACH-000884,-0.422496486155
ACH-000885,-0.184609884511
ACH-000887,-0.46828320637500004
ACH-000888,-0.344398153504
ACH-000889,-0.471431399438
ACH-000890,-0.293212308836
ACH-000896,-0.248950934497
ACH-000898,-0.258526427181
ACH-000900,-0.572119084362
ACH-000901,-0.412642248213
ACH-000905,-0.367961399183
ACH-000906,-0.36055375568400005
ACH-000907,-0.415684405677
ACH-000910,-0.30527756511
ACH-000911,-0.272417299798
ACH-000912,-0.33572278797
ACH-000913,-0.313822104849
ACH-000915,-0.141817948349
ACH-000916,-0.440330941768
ACH-000917,-0.23883961963300002
ACH-000921,-0.220537612073
ACH-000924,-0.388934930736
ACH-000926,-0.33252968362
ACH-000928,-0.43874617911499997
ACH-000929,-0.6213775632949999
ACH-000932,-0.202791925208
ACH-000935,-0.15744151012399998
ACH-000936,-0.20934535565600002
ACH-000937,-0.398822707172
ACH-000938,-0.383424661431
ACH-000939,-0.147841054072
ACH-000941,-0.191821795217
ACH-000943,-0.308758358463
ACH-000946,-0.365342228012
ACH-000947,-0.08614795023589998
ACH-000948,-0.23300394779199998
ACH-000950,-0.246552522756
ACH-000953,-0.487944797958
ACH-000957,-0.21255030082
ACH-000958,-0.553314128884
ACH-000960,-0.646622235621
ACH-000963,-0.496486518231
ACH-000968,-0.100712116313
ACH-000969,-0.498287262831
ACH-000973,-0.344259809066
ACH-000974,-0.46499330913599995
ACH-000975,-0.389979107764
ACH-000976,-0.22412076761
ACH-000978,-0.498261359517
ACH-000980,-0.286736083649
ACH-000984,-0.512196788266
ACH-000986,-0.147897120636
ACH-000988,-0.32496396415
ACH-000993,-0.407208213869
ACH-000994,-0.323181588465
ACH-000996,-0.17084286657
ACH-001001,-0.47659087520800003
ACH-001020,-0.22991434406
ACH-001028,-0.41347032326899996
ACH-001031,-0.299029492663
ACH-001038,-0.415064534837
ACH-001048,-0.323719568033
ACH-001050,-0.23216454522
ACH-001053,-0.223642579921
ACH-001054,-0.162533306232
ACH-001061,-0.251637486478
ACH-001067,-0.371607129065
ACH-001075,-0.123768235942
ACH-001096,-0.0754897191354
ACH-001128,-0.7157377717919999
ACH-001134,-0.352795936016
ACH-001151,-0.251601786404
ACH-001163,-0.283078530968
ACH-001164,0.0413081743113
ACH-001173,-0.338144335777
ACH-001183,-0.24767797200999997
ACH-001184,-0.355441311622
ACH-001190,-0.330749239757
ACH-001192,-0.489570583282
ACH-001193,-0.373532524077
ACH-001196,-0.177196533387
ACH-001197,-0.500064357879
ACH-001205,-0.46688854436300004
ACH-001211,-0.325335892383
ACH-001212,-0.230214467842
ACH-001228,-0.254912715887
ACH-001232,-0.41370771558700004
ACH-001239,-0.26427192132
ACH-001274,-0.213903425469
ACH-001275,-0.309891964185
ACH-001277,-0.628955216908
ACH-001278,-0.467626305881
ACH-001280,-0.576835088872
ACH-001283,-0.36880903884099997
ACH-001289,-0.10502339531600001
ACH-001295,-0.515048707529
ACH-001300,-0.275030538
ACH-001301,-0.436374928561
ACH-001302,-0.281814136689
ACH-001303,-0.0225351054849
ACH-001306,-0.28278667877700003
ACH-001318,-0.264392523424
ACH-001322,-0.157719350036
ACH-001328,-0.444123798856
ACH-001332,-0.448242572164
ACH-001333,-0.286699088235
ACH-001336,-0.192634352332
ACH-001340,-0.388413663657
ACH-001346,-0.358123550344
ACH-001353,-0.467392578094
ACH-001354,-0.265155854909
ACH-001367,-0.143554678012
ACH-001368,-0.445777964727
ACH-001374,-0.468671593526
ACH-001375,-0.377286606765
ACH-001377,-0.31716368671100004
ACH-001380,-0.340825070868
ACH-001391,-0.606643587836
ACH-001407,-0.33827620676299996
ACH-001408,-0.20296052384500002
ACH-001413,-0.553388668309
ACH-001430,-0.394259594935
ACH-001431,-0.338768291316
ACH-001450,-0.3668422487
ACH-001496,-0.146959419884
ACH-001500,-0.335001809702
ACH-001521,-0.0752539555368
ACH-001523,-0.161408406196
ACH-001532,-0.34283039427
ACH-001536,-0.403880929973
ACH-001550,-0.289755301612
ACH-001552,-0.39490729373499994
ACH-001554,-0.32471969228
ACH-001645,-0.45218113244999997
ACH-001654,-0.349546124435
ACH-001715,-0.451974998902
ACH-001735,-0.266389729344
ACH-001736,-0.31710662767299996
ACH-001737,-0.325745011976
ACH-001740,-0.30965867298300004
ACH-001745,-0.295160657381
ACH-001750,-0.396607717441
ACH-001765,-0.29392385666299997
ACH-001956,-0.285307315234
ACH-001957,-0.40507209507700004
