,PAPOLA (10914)
ACH-000376,-0.34113979650799997
ACH-000381,-0.0955278484361
ACH-000383,0.0344535961611
ACH-000387,0.219627510705
ACH-000389,-0.443753533534
ACH-000390,-0.22131137218199998
ACH-000393,-0.42120242155000004
ACH-000395,-0.37495594352600004
ACH-000397,-0.0650553962323
ACH-000401,-0.12533269153100002
ACH-000402,-0.25587608657
ACH-000403,-0.210675773354
ACH-000404,-0.023881027926599997
ACH-000406,-0.13367767171800002
ACH-000407,-0.137368787456
ACH-000408,-0.024598023387199998
ACH-000410,-0.28222770566100003
ACH-000411,-0.36867947243500004
ACH-000414,-0.401586932345
ACH-000415,-0.167058918985
ACH-000416,-9.63858960032e-05
ACH-000420,-0.650967529475
ACH-000421,0.0193588117142
ACH-000424,-0.3131022033
ACH-000425,-0.20317907650800002
ACH-000426,0.0446210742994
ACH-000427,-0.010926158540000001
ACH-000433,-0.33360126105300003
ACH-000436,-0.581801823173
ACH-000444,-0.21263637238
ACH-000445,-0.194423920647
ACH-000448,-0.380905199432
ACH-000450,-0.319444702324
ACH-000452,-0.061281117153400004
ACH-000454,-0.286672255236
ACH-000458,-0.269739602857
ACH-000459,-0.442250602523
ACH-000460,-0.0023119945976900003
ACH-000461,-0.042420362742499995
ACH-000463,-0.115383993121
ACH-000464,-0.315365320937
ACH-000466,-0.0892707346652
ACH-000467,-0.171656664872
ACH-000468,-0.32356414766999997
ACH-000469,0.045890976144699995
ACH-000470,-0.5158203367
ACH-000471,-0.137030440891
ACH-000472,-0.283847813009
ACH-000473,-0.187268379657
ACH-000475,-0.230972548052
ACH-000476,0.04623621964980001
ACH-000477,-0.461373794523
ACH-000480,-0.131423854463
ACH-000481,-0.0957346375338
ACH-000483,-0.174242969869
ACH-000484,-0.715908270506
ACH-000485,-0.0912183427493
ACH-000486,-0.450415808912
ACH-000487,0.08240084871960002
ACH-000488,-0.132856468927
ACH-000490,-0.18119818608399998
ACH-000491,-0.572608794261
ACH-000495,-0.886355162417
ACH-000496,-0.23251155884
ACH-000499,-0.377666376913
ACH-000500,-0.33921029364200006
ACH-000502,-0.392219258907
ACH-000503,0.06676399528440001
ACH-000505,-0.580981361713
ACH-000507,-0.104094515212
ACH-000510,-0.289707821099
ACH-000511,-0.17304354769000002
ACH-000512,-0.342062533174
ACH-000516,-0.0332150678344
ACH-000517,-0.12319876345799999
ACH-000518,0.24418533803599998
ACH-000520,-0.255879700547
ACH-000521,-0.128569146184
ACH-000522,-0.18503733050500001
ACH-000524,-0.40414050045100003
ACH-000527,-0.274118468864
ACH-000528,-0.261101172936
ACH-000537,-0.10907242902599999
ACH-000541,-0.544039116325
ACH-000542,-0.49490565636600004
ACH-000544,-0.0780960256588
ACH-000545,-0.141710295484
ACH-000547,-0.24175668700199998
ACH-000548,0.0190305999842
ACH-000549,-0.212875909507
ACH-000550,-0.05562745616169999
ACH-000552,-0.350261121618
ACH-000556,-0.146821292037
ACH-000557,0.07126967252010001
ACH-000570,-0.267571415929
ACH-000571,-0.0780425746463
ACH-000573,-0.321525282503
ACH-000576,-0.40385421424400003
ACH-000580,-0.44289853958400005
ACH-000584,0.158106383595
ACH-000585,0.0371868849174
ACH-000588,-0.22933785635499998
ACH-000589,-0.167232125088
ACH-000591,-0.323665013544
ACH-000593,-0.14467631793
ACH-000600,0.107168302449
ACH-000601,-0.726972287948
ACH-000604,-0.131113699559
ACH-000605,-0.222018403449
ACH-000606,-0.408276773468
ACH-000608,-0.306891238204
ACH-000614,-0.444402340954
ACH-000616,0.0103443353249
ACH-000618,-0.141309212389
ACH-000619,-0.26951053901099997
ACH-000620,-0.552966066932
ACH-000621,-0.19321330985100002
ACH-000622,-0.11465924641799999
ACH-000623,-0.405775521304
ACH-000624,0.044500454677
ACH-000627,-0.34173626595
ACH-000630,-0.533848472865
ACH-000632,-0.167110003677
ACH-000633,-0.418319961005
ACH-000637,0.33331171199000004
ACH-000638,-0.507978655319
ACH-000646,-0.00572021878993
ACH-000647,-0.183261170838
ACH-000648,-0.330838750748
ACH-000649,-0.392634120209
ACH-000651,-0.124236542805
ACH-000652,-0.10269375348099999
ACH-000653,-0.331808536712
ACH-000657,-0.16953070661400002
ACH-000658,-0.254312332863
ACH-000661,-0.035384799105
ACH-000662,-0.13816337404999998
ACH-000663,-0.327870229294
ACH-000665,-0.146405103105
ACH-000671,-0.378231975067
ACH-000673,-0.44162946795100005
ACH-000676,-0.0281727066109
ACH-000677,-0.124629266404
ACH-000681,-0.345840306691
ACH-000682,-0.0633881237313
ACH-000683,-0.11310135736600001
ACH-000684,-0.6853315699150001
ACH-000688,0.0658268161435
ACH-000693,-0.172154352705
ACH-000694,-0.255604570361
ACH-000695,-0.168694083495
ACH-000696,-0.139049090393
ACH-000697,-0.33897267666299996
ACH-000699,-0.0802170794517
ACH-000701,-0.46064603838699997
ACH-000706,-0.223600214606
ACH-000711,-0.532427698683
ACH-000713,0.326181628655
ACH-000714,-0.121307556903
ACH-000718,-0.193916301411
ACH-000720,0.0261249726471
ACH-000721,-0.364848420628
ACH-000724,-0.03787651039019999
ACH-000725,-0.43672349263099997
ACH-000732,-0.193882683079
ACH-000734,-0.169895430693
ACH-000735,0.00819349574536
ACH-000736,0.23746540146499998
ACH-000738,-0.05745278735019999
ACH-000746,-0.128197343036
ACH-000747,-0.283462281409
ACH-000748,-0.486857907918
ACH-000753,-0.626792127781
ACH-000756,-0.44169616101000003
ACH-000757,-0.144096035649
ACH-000758,0.029982375693900002
ACH-000760,-0.16827332948100002
ACH-000763,-0.347341640564
ACH-000764,-0.366399658517
ACH-000765,-0.09714485795430002
ACH-000766,-0.24813415512899997
ACH-000767,-0.405830986799
ACH-000768,-0.138828140013
ACH-000769,-0.404446443063
ACH-000770,-0.0257440783215
ACH-000771,-0.363889178468
ACH-000773,-0.36508368794600005
ACH-000776,-0.407202325027
ACH-000777,0.014457208170700002
ACH-000778,0.0441142503201
ACH-000781,-0.148543294313
ACH-000782,0.181826014736
ACH-000783,-0.10676080091199999
ACH-000784,-0.170160153902
ACH-000785,-0.32315206998199997
ACH-000787,-0.0903207004145
ACH-000788,-0.218218973844
ACH-000791,-0.263512581258
ACH-000792,-0.52171021786
ACH-000794,-0.21815143743
ACH-000796,-0.297629376328
ACH-000799,-0.181542203895
ACH-000800,0.081133657631
ACH-000802,-0.09745114285430001
ACH-000804,-0.453877776844
ACH-000805,-0.0967998286557
ACH-000809,-0.352063220891
ACH-000810,-0.44353492254199994
ACH-000811,-0.173726091447
ACH-000817,-0.544355719431
ACH-000819,-0.10225222640699999
ACH-000820,-0.00031096211678900004
ACH-000821,-0.0625607353066
ACH-000822,0.0313628984803
ACH-000823,-0.143561498552
ACH-000824,-0.142100360063
ACH-000827,-0.515815366128
ACH-000829,-0.14145681826099998
ACH-000831,-0.00667768232681
ACH-000832,0.19266967914
ACH-000833,-0.149739141276
ACH-000834,-0.00477334226658
ACH-000835,-0.37113317230400006
ACH-000836,0.10022997193399999
ACH-000837,-0.011189869307799999
ACH-000838,-0.467946812559
ACH-000839,-0.311787009213
ACH-000840,0.127265158955
ACH-000841,-0.335660086678
ACH-000843,-0.172910933735
ACH-000846,-0.345418649728
ACH-000847,-0.211876300074
ACH-000848,-0.0068246365817299995
ACH-000849,0.0574270541524
ACH-000851,0.020054704811700002
ACH-000855,-0.028732563955099998
ACH-000856,-0.154083524298
ACH-000858,-0.0910252887024
ACH-000859,-0.154892572426
ACH-000861,-0.396850768362
ACH-000862,-0.175542403387
ACH-000865,-0.0610830665682
ACH-000866,-0.35312220485600004
ACH-000867,-0.190210926508
ACH-000869,-0.103027790852
ACH-000872,-0.539544404976
ACH-000873,-0.06723555769999999
ACH-000876,-0.575127126992
ACH-000878,-0.208904922624
ACH-000880,-0.034787444664500004
ACH-000881,-0.36967134460999995
ACH-000882,-0.210936313967
ACH-000884,-0.097130901664
ACH-000885,-0.470735256151
ACH-000887,-0.102287501371
ACH-000888,-0.120186247989
ACH-000889,-0.432613745273
ACH-000890,-0.509048961552
ACH-000896,0.0840201078576
ACH-000898,-0.363293660413
ACH-000900,-0.128102082902
ACH-000901,-0.696440505205
ACH-000905,-0.223833736008
ACH-000906,-0.314310872099
ACH-000907,-0.33879695774199997
ACH-000910,-0.292597015446
ACH-000911,0.238330141226
ACH-000912,0.23472183207199998
ACH-000913,0.052305364099500005
ACH-000915,-0.0215553431887
ACH-000916,-0.0272735698134
ACH-000917,-0.036252076875999996
ACH-000921,0.0562690847875
ACH-000924,-0.502941529176
ACH-000926,-0.165225920409
ACH-000928,0.052684187090300004
ACH-000929,0.217468602264
ACH-000932,-0.46467556368100005
ACH-000935,-0.49694667833000006
ACH-000936,-0.336616459829
ACH-000937,0.091550474353
ACH-000938,-0.349876376463
ACH-000939,0.0616657198649
ACH-000941,-0.26348903102
ACH-000943,-0.29182564241799996
ACH-000946,-0.18088281462499997
ACH-000947,-0.240372961694
ACH-000948,-0.029526141696200003
ACH-000950,-0.221576978263
ACH-000953,-0.11763727434900001
ACH-000957,-0.12738919409000002
ACH-000958,-0.388772226418
ACH-000960,-0.0256462192997
ACH-000963,0.187845190517
ACH-000968,-0.34169649299800003
ACH-000969,-0.0261170658987
ACH-000973,-0.0051507124435500005
ACH-000974,-0.2147752075
ACH-000975,-0.128310697554
ACH-000976,-0.169788689105
ACH-000978,-0.40202320015
ACH-000980,-0.0653524202016
ACH-000984,-0.37642314552199996
ACH-000986,-0.108207729613
ACH-000988,-0.029868339381900002
ACH-000993,-0.141530943066
ACH-000994,0.047024824103
ACH-000996,-0.262629092326
ACH-001001,-0.413548829199
ACH-001020,0.0742147465922
ACH-001028,-0.07632126136360001
ACH-001031,-0.703545596751
ACH-001038,-0.45557286975199995
ACH-001048,-0.16246776116699999
ACH-001050,-0.696239875657
ACH-001053,-0.191914466277
ACH-001054,-0.09148224573519999
ACH-001061,-0.201060321318
ACH-001067,-0.356860745236
ACH-001075,-0.298839698374
ACH-001096,-0.379806481928
ACH-001128,0.87235686748
ACH-001134,-0.09902736780819998
ACH-001151,-0.225016131888
ACH-001163,-0.241394521094
ACH-001164,-0.42633606959
ACH-001173,-0.240586202555
ACH-001183,-0.32478671290399996
ACH-001184,-0.223217245623
ACH-001190,-0.33559994377700003
ACH-001192,-0.43154022738799996
ACH-001193,-0.366462910101
ACH-001196,0.127268388045
ACH-001197,-0.171177174342
ACH-001205,-0.337047152855
ACH-001211,0.0449637298648
ACH-001212,-0.33225611304499997
ACH-001228,-0.134073427965
ACH-001232,-0.109084270701
ACH-001239,-0.24808328965100002
ACH-001274,-0.192505326093
ACH-001275,-0.176126203366
ACH-001277,-0.214335703871
ACH-001278,-0.227042306002
ACH-001280,-0.489642381276
ACH-001283,-0.16589304544800001
ACH-001289,-0.246215113396
ACH-001295,-0.05416391195169999
ACH-001300,-0.307480556878
ACH-001301,-0.094064952859
ACH-001302,-0.21001438415100002
ACH-001303,0.014359622464700001
ACH-001306,-0.353339861467
ACH-001318,-0.09072070841339999
ACH-001322,-0.0416929810225
ACH-001328,-0.0440315421433
ACH-001332,-0.0026455595872300003
ACH-001333,-0.278260469756
ACH-001336,0.150178748508
ACH-001340,-0.14292850656099998
ACH-001346,0.040692839543800007
ACH-001353,0.226575630449
ACH-001354,-0.575130777077
ACH-001367,0.132526577858
ACH-001368,-0.337452026689
ACH-001374,-0.374753006949
ACH-001375,-0.0939972240659
ACH-001377,-0.378674101201
ACH-001380,-0.16596067974099998
ACH-001391,-0.0854443909441
ACH-001407,-0.113317456678
ACH-001408,-0.27075834095
ACH-001413,-0.27838785302499996
ACH-001430,-0.175442253427
ACH-001431,-0.405652349897
ACH-001450,-0.25605760286999996
ACH-001496,0.0439657826544
ACH-001500,-0.139174164268
ACH-001521,-0.232969354204
ACH-001523,0.0252115175537
ACH-001532,-0.43534848534299997
ACH-001536,-0.581558049668
ACH-001550,0.0129902597417
ACH-001552,-0.272041012681
ACH-001554,-0.196585892934
ACH-001645,-0.260894391741
ACH-001654,0.13287691804
ACH-001715,-0.255114353088
ACH-001735,-0.000441481613763
ACH-001736,-0.27992487648200004
ACH-001737,-0.417577151832
ACH-001740,-0.0297385948001
ACH-001745,-0.0799362742809
ACH-001750,-0.05489428590969999
ACH-001765,-0.374260209992
ACH-001956,-0.586248909604
ACH-001957,-0.407975749807
