,CWF19L2 (143884)
ACH-000695,-1.0736951691
ACH-000696,-0.640251109749
ACH-000697,-0.509739547361
ACH-000699,-1.15454951942
ACH-000701,-0.9372591136730001
ACH-000706,-0.272952797282
ACH-000711,-0.664139051641
ACH-000713,-0.577945884269
ACH-000714,-0.8442214587669999
ACH-000718,-0.920135308231
ACH-000720,-0.797840562253
ACH-000721,-0.716894487364
ACH-000724,-0.537329289033
ACH-000725,-1.0981988858399998
ACH-000732,-1.0
ACH-000734,-0.626103971186
ACH-000735,-0.515462994607
ACH-000736,-0.789131542095
ACH-000738,-0.9415002362710001
ACH-000746,-0.427652255321
ACH-000747,-0.8354918166930001
ACH-000748,-0.853781546717
ACH-000753,-0.8693420753919999
ACH-000756,-0.780017892489
ACH-000757,-1.00409759448
ACH-000758,-0.649339910762
ACH-000760,-0.918585668546
ACH-000763,-1.01874001876
ACH-000764,-0.730855645153
ACH-000765,-1.1914269166299998
ACH-000766,-0.6441142834929999
ACH-000767,-0.58241476593
ACH-000768,-0.79116461147
ACH-000769,-0.7149080284980001
ACH-000770,-0.969483615836
ACH-000771,-0.875480843093
ACH-000773,-0.8427677348829999
ACH-000776,-1.4497073664700002
ACH-000777,-0.957397190662
ACH-000778,-0.822124291076
ACH-000781,-0.734635339312
ACH-000782,-0.854127734349
ACH-000783,-0.9285450918350001
ACH-000784,-0.6467374565339999
ACH-000785,-0.45744713467799997
ACH-000787,-0.6928461986069999
ACH-000788,-0.797971564798
ACH-000791,-0.866845292022
ACH-000792,-0.982039914948
ACH-000794,-0.9198006291419999
ACH-000796,-0.637467830255
ACH-000799,-0.948991399588
ACH-000800,-0.785648781156
ACH-000802,-0.8724966772799998
ACH-000804,-0.962654331928
ACH-000805,-0.830272474294
ACH-000809,-0.609889798189
ACH-000810,-1.12472359261
ACH-000811,-0.694422592549
ACH-000817,-0.704821478583
ACH-000819,-0.752648767612
ACH-000820,-0.7671572318880001
ACH-000821,-0.7814431370810001
ACH-000822,-0.618185650717
ACH-000823,-0.8545035622689999
ACH-000824,-0.875884244059
ACH-000827,-0.8566497637989999
ACH-000829,-0.454270783683
ACH-000831,-0.6941073530399999
ACH-000832,-0.995216156648
ACH-000833,-1.11101444013
ACH-000834,-0.615708781535
ACH-000835,-0.553996479123
ACH-000836,-0.607392408489
ACH-000837,-0.8531189371860001
ACH-000838,-0.831728556311
ACH-000839,-0.645377620264
ACH-000840,-0.34915547345799997
ACH-000841,-0.580702674652
ACH-000843,-0.8158229315950001
ACH-000846,-0.37964009177599994
ACH-000847,-0.490138245255
ACH-000848,-0.656712951167
ACH-000849,-0.455869813826
ACH-000851,-0.522623793554
ACH-000855,-0.525089464153
ACH-000856,-0.870492057429
ACH-000858,-0.619581202448
ACH-000859,-1.00007409574
ACH-000861,-0.7833579636939999
ACH-000862,-0.916633066806
ACH-000865,-0.859574593242
ACH-000866,-1.0641114635200002
ACH-000867,-0.626050241154
ACH-000869,-0.618321988008
ACH-000872,-0.753507359225
ACH-000873,-0.854347129826
ACH-000876,-0.845856732307
ACH-000878,-0.586686895203
ACH-000880,-0.800273157491
ACH-000881,-0.87018357719
ACH-000882,-0.8590914973989999
ACH-000884,-0.800955203544
ACH-000885,-0.847663042764
ACH-000887,-0.7523511518379999
ACH-000888,-0.526615080994
ACH-000889,-0.7106322956000001
ACH-000890,-0.907728086442
ACH-000896,-0.777624585791
ACH-000898,-0.9393341932379999
ACH-000900,-0.568176901321
ACH-000901,-0.921594625299
ACH-000905,-0.469340084952
ACH-000906,-0.8379274790719999
ACH-000907,-1.15777254229
ACH-000910,-0.74849849614
ACH-000911,-0.494249447824
ACH-000912,-0.769511290078
ACH-000913,-0.6142960346899999
ACH-000915,-0.818072740633
ACH-000916,-0.5431420920610001
ACH-000917,-0.854560209535
ACH-000921,-0.729322364157
ACH-000924,-0.509888678437
ACH-000926,-0.699761500026
ACH-000928,-0.315770404496
ACH-000929,-1.0604486907
ACH-000932,-0.642904610049
ACH-000935,-0.9551212914589999
ACH-000936,-0.583010366439
ACH-000937,-0.8223525834000001
ACH-000938,-0.7768296293529999
ACH-000939,-0.833898366927
ACH-000941,-0.7656939771340001
ACH-000943,-0.601038673713
ACH-000946,-0.7285619244320001
ACH-000947,-0.906057168592
ACH-000948,-1.10659473192
ACH-000950,-0.912842688877
ACH-000953,-0.363044146641
ACH-000957,-0.6784342068699999
ACH-000958,-0.7513824964810001
ACH-000960,-0.804149125543
ACH-000963,-0.700324824662
ACH-000968,-0.743081884411
ACH-000969,-0.816065085219
ACH-000973,-0.6557692950199999
ACH-000974,-0.8337659291230001
ACH-000975,-0.747513658283
ACH-000976,-0.631576685702
ACH-000978,-0.799249049178
ACH-000980,-0.724899573188
ACH-000984,-1.47755373485
ACH-000986,-0.616207863652
ACH-000988,-0.7013311008290001
ACH-000993,-1.15954001826
ACH-000994,-0.738814268217
ACH-000996,-0.8974274791339999
ACH-001001,-0.530458646614
ACH-001020,-0.868726631363
ACH-001028,-0.5086953559399999
ACH-001031,-0.870500453553
ACH-001038,-0.878699477379
ACH-001048,-0.858265985292
ACH-001050,-0.811446099942
ACH-001053,-0.610317652385
ACH-001054,-0.8971032080750001
ACH-001061,-0.799977075723
ACH-001067,-0.7132424152529999
ACH-001075,-0.811193039202
ACH-001096,-0.8353069177920001
ACH-001128,-0.54173478851
ACH-001134,-0.826989053926
ACH-001151,-0.686335892499
ACH-001163,-0.7326827284
ACH-001164,-0.876088115159
ACH-001173,-0.781853949483
ACH-001183,-0.7620277598880001
ACH-001184,-0.614249242796
ACH-001190,-0.789718293029
ACH-001192,-0.573391948299
ACH-001193,-0.6963185285150001
ACH-001196,-0.817895059501
ACH-001197,-0.6744501992409999
ACH-001205,-1.07059688984
ACH-001211,-0.896664045747
ACH-001212,-0.678218684825
ACH-001228,-1.29949507585
ACH-001232,-1.06142970646
ACH-001239,-0.651199166788
ACH-001274,-0.705761403477
ACH-001275,-0.515255297266
ACH-001277,-0.637662229342
ACH-001278,-0.618313897443
ACH-001280,-0.604326722765
ACH-001283,-1.1101695749200002
ACH-001289,-0.24794040806200002
ACH-001295,-0.887435429339
ACH-001300,-1.00242219805
ACH-001301,-0.952939092182
ACH-001302,-0.57499527397
ACH-001303,-0.776227285844
ACH-001306,-0.912255294533
ACH-001318,-0.43383454496299995
ACH-001322,-0.7396935735
ACH-001328,-0.884064408447
ACH-001332,-0.867250407446
ACH-001333,-0.715063461593
ACH-001336,-0.9446126806280001
ACH-001340,-1.1310722434799998
ACH-001346,-1.27101788095
ACH-001353,-0.678316043309
ACH-001354,-1.01305498543
ACH-001367,-0.694898984297
ACH-001368,-0.610157632113
ACH-001374,-0.7240912556069999
ACH-001375,-0.7043434045970001
ACH-001377,-0.8334133264910001
ACH-001380,-0.7446185218729999
ACH-001391,-0.675989976644
ACH-001407,-0.552221923451
ACH-001408,-0.865933878668
ACH-001413,-1.2497565684899998
ACH-001430,-0.853189722907
ACH-001431,-1.1490788310100002
ACH-001450,-0.937133289868
ACH-001496,-0.871978199172
ACH-001500,-0.649566263894
ACH-001521,-0.718318565528
ACH-001523,-0.718587197598
ACH-001532,-0.862324472218
ACH-001536,-0.9270449041429999
ACH-001550,-0.996987523996
ACH-001552,-0.762762663706
ACH-001554,-0.87357045002
ACH-001645,-1.11475383646
ACH-001654,-0.789995561646
ACH-001715,-0.572665236834
ACH-001735,-0.793204483443
ACH-001736,-0.7960301281209999
ACH-001737,-0.670768234614
ACH-001740,-0.855042153223
ACH-001745,-0.635821752398
ACH-001750,-0.650557260023
ACH-001765,-0.629093228128
ACH-001956,-0.838763083241
ACH-001957,-0.742467983785
