,PTRH1 (138428)
ACH-000912,-0.35276055854500005
ACH-000913,-0.365552211568
ACH-000915,-0.34291445437299994
ACH-000916,-0.5161697950890001
ACH-000917,-0.211845128694
ACH-000921,-0.40801539681599996
ACH-000924,-0.0849648368221
ACH-000926,-0.299153215391
ACH-000928,-0.630812900188
ACH-000929,0.0152081229843
ACH-000932,-0.242145556446
ACH-000935,-0.221432231492
ACH-000936,-0.413368469012
ACH-000937,-0.280636349584
ACH-000938,-0.0861847413635
ACH-000939,0.0402812518136
ACH-000941,-0.251571886498
ACH-000943,-0.153844752289
ACH-000946,-0.33365077943000004
ACH-000947,-0.31122596651900003
ACH-000948,-0.25194444553399997
ACH-000950,-0.293812584498
ACH-000953,-0.277617162029
ACH-000957,-0.266014072078
ACH-000958,-0.192303658712
ACH-000960,-0.538213517114
ACH-000963,-0.254356907099
ACH-000968,-0.20643405654199998
ACH-000969,-0.0527747989963
ACH-000973,-0.453661607755
ACH-000974,-0.408101489727
ACH-000975,-0.07711411234139999
ACH-000976,-0.216220607604
ACH-000978,-0.344995151989
ACH-000980,-0.295573590435
ACH-000984,-0.33853891296599997
ACH-000986,-0.25314938443
ACH-000988,-0.369274452492
ACH-000993,-0.42997422331600005
ACH-000994,-0.37214026047700005
ACH-000996,-0.21260780106600002
ACH-001001,-0.23577534125
ACH-001020,-0.435329127974
ACH-001028,-0.24645451445799998
ACH-001031,-0.295104359888
ACH-001038,-0.00801819223342
ACH-001048,-0.233522148372
ACH-001050,-0.298051623802
ACH-001053,-0.07568356136110001
ACH-001054,-0.040808587211
ACH-001061,-0.21767602540300002
ACH-001067,-0.250795303236
ACH-001075,-0.596476692912
ACH-001096,-0.286631795556
ACH-001128,-0.386697019521
ACH-001134,-0.10041465235
ACH-001151,-0.278842348606
ACH-001163,-0.272793908658
ACH-001164,-0.214534099274
ACH-001173,-0.28021124890500004
ACH-001183,-0.005113758949529999
ACH-001184,-0.222438074349
ACH-001190,-0.265772643319
ACH-001192,0.09333621877739999
ACH-001193,0.074071280994
ACH-001196,-0.209459534661
ACH-001197,-0.106575321436
ACH-001205,-0.0833356731733
ACH-001211,-0.34612047885200004
ACH-001212,-0.0412490005837
ACH-001228,-0.341439764492
ACH-001232,-0.366371226598
ACH-001239,-0.47036929884499995
ACH-001274,-0.37798928828
ACH-001275,-0.397301347334
ACH-001277,-0.41262992634400003
ACH-001278,-0.41600965961099995
ACH-001280,0.138439909176
ACH-001283,-0.176658399879
ACH-001289,-0.5407934525270001
ACH-001295,-0.024364138548400003
ACH-001300,-0.32746019064
ACH-001301,-0.453644457871
ACH-001302,-0.220203808178
ACH-001303,-0.170284216791
ACH-001306,-0.2131026059
ACH-001318,-0.0678256054525
ACH-001322,-0.34967144086400004
ACH-001328,-0.42574621092799997
ACH-001332,-0.268849642456
ACH-001333,-0.442410730471
ACH-001336,-0.250791502348
ACH-001340,-0.23641269533700002
ACH-001346,-0.469827719605
ACH-001353,-0.334818678521
ACH-001354,-0.0355084151999
ACH-001367,-0.298144943349
ACH-001368,-0.177098598779
ACH-001374,-0.231097558358
ACH-001375,-0.119142196875
ACH-001377,-0.323872107713
ACH-001380,-0.33601961552500004
ACH-001391,-0.44185739468099994
ACH-001407,-0.14673638128
ACH-001408,-0.156184197107
ACH-001413,-0.251779352736
ACH-001430,-0.0800133483676
ACH-001431,-0.34801178630400004
ACH-001450,-0.38570127320799996
ACH-001496,-0.293570519508
ACH-001500,-0.179177595476
ACH-001521,-0.37165641019699996
ACH-001523,-0.28296841138900003
ACH-001532,-0.359559335496
ACH-001536,-0.26001473439
ACH-001550,-0.52207660643
ACH-001552,-0.062001777192
ACH-001554,-0.245005517363
ACH-001645,-0.343164816082
ACH-001654,-0.543614716563
ACH-001715,-0.243524398043
ACH-001735,-0.23582679734
ACH-001736,-0.39000653221500003
ACH-001737,-0.231989854394
ACH-001740,-0.215692154839
ACH-001745,-0.39318002477499997
ACH-001750,-0.35562053070699995
ACH-001765,-0.0898059303204
ACH-001956,-0.276009438673
ACH-001957,-0.0476067558291
