,RPL10A (4736)
ACH-000771,-1.32467717584
ACH-000773,-1.4395722705200003
ACH-000776,-1.64643054201
ACH-000777,-1.3648330011
ACH-000778,-1.60205355494
ACH-000781,-1.59146562137
ACH-000782,-1.8908288077400002
ACH-000783,-1.38025521247
ACH-000784,-1.7885307638799999
ACH-000785,-1.6213946627200002
ACH-000787,-1.6022635192299999
ACH-000788,-1.49002762155
ACH-000791,-1.65760957493
ACH-000792,-1.9541052151099998
ACH-000794,-1.31894126416
ACH-000796,-1.68740295576
ACH-000799,-1.83403061659
ACH-000800,-1.7944974039099997
ACH-000802,-1.45659228795
ACH-000804,-1.70411943209
ACH-000805,-1.6742086532
ACH-000809,-1.46035547894
ACH-000810,-1.8010103482599997
ACH-000811,-1.5036683146
ACH-000817,-1.67342529069
ACH-000819,-1.6968348812
ACH-000820,-1.4885621532100002
ACH-000821,-1.8467792692700002
ACH-000822,-1.98763806518
ACH-000823,-1.66431604304
ACH-000824,-1.63340378824
ACH-000827,-1.5741375424200001
ACH-000829,-1.35627190162
ACH-000831,-1.5741534446599998
ACH-000832,-1.56195369944
ACH-000833,-1.65363589784
ACH-000834,-1.53013884771
ACH-000835,-1.47804209276
ACH-000836,-1.7995549418999999
ACH-000837,-1.56260671443
ACH-000838,-2.28762449523
ACH-000839,-1.52030452109
ACH-000840,-1.9534131652700002
ACH-000841,-1.4726921030700002
ACH-000843,-1.48756715869
ACH-000846,-1.44068545595
ACH-000847,-1.4568555653
ACH-000848,-1.49543427352
ACH-000849,-1.5769113999200002
ACH-000851,-1.3667098328100002
ACH-000855,-1.5155804109399997
ACH-000856,-1.79708708052
ACH-000858,-1.6799619916
ACH-000859,-1.36823230183
ACH-000861,-1.52523895831
ACH-000862,-1.5267143278600002
ACH-000865,-1.57310456581
ACH-000866,-1.6084916692200002
ACH-000867,-1.64446883275
ACH-000869,-1.38029383326
ACH-000872,-1.4635838979799998
ACH-000873,-1.5055799746
ACH-000876,-1.4872938888999998
ACH-000878,-1.5402472952000001
ACH-000880,-1.62243582856
ACH-000881,-1.7374404935799999
ACH-000882,-1.7733814077599999
ACH-000884,-1.64036084867
ACH-000885,-1.5514444592899999
ACH-000887,-1.53095444992
ACH-000888,-1.7314901188499998
ACH-000889,-1.60031335317
ACH-000890,-1.4146635977000002
ACH-000896,-1.36072414446
ACH-000898,-1.6094951116
ACH-000900,-1.48462264861
ACH-000901,-1.4741979100799998
ACH-000905,-1.7273554628
ACH-000906,-1.6747396494799998
ACH-000907,-1.26106202438
ACH-000910,-1.71035663417
ACH-000911,-1.51772290821
ACH-000912,-1.57572169386
ACH-000913,-1.6311645305000002
ACH-000915,-1.69631433359
ACH-000916,-1.06706425505
ACH-000917,-1.67277569543
ACH-000921,-1.48842048706
ACH-000924,-1.75844456942
ACH-000926,-1.8947115507900003
ACH-000928,-1.4894725652
ACH-000929,-1.20813066955
ACH-000932,-1.5011479501299998
ACH-000935,-1.83423788866
ACH-000936,-1.4380551687
ACH-000937,-2.0016639349000003
ACH-000938,-1.81187433874
ACH-000939,-1.6151213371000002
ACH-000941,-1.61452837333
ACH-000943,-1.62626156796
ACH-000946,-1.47652388322
ACH-000947,-1.6355365501299999
ACH-000948,-1.46918023018
ACH-000950,-1.61735347127
ACH-000953,-1.8922322596099999
ACH-000957,-1.6508374731400002
ACH-000958,-1.55540033485
ACH-000960,-1.95344556495
ACH-000963,-2.01519297929
ACH-000968,-1.54371206715
ACH-000969,-1.5694852171200002
ACH-000973,-1.5176957195299998
ACH-000974,-1.61380719833
ACH-000975,-1.23325758451
ACH-000976,-1.66760191074
ACH-000978,-1.20948684512
ACH-000980,-1.85585249819
ACH-000984,-1.65170978385
ACH-000986,-1.6434526204100002
ACH-000988,-2.03525587687
ACH-000993,-1.58714854562
ACH-000994,-1.87611870729
ACH-000996,-1.34247628654
ACH-001001,-1.6245311827000002
ACH-001020,-1.72156660973
ACH-001028,-1.6850233542700002
ACH-001031,-1.60593310033
ACH-001038,-1.6559973608899998
ACH-001048,-1.54009526216
ACH-001050,-1.5621211747400001
ACH-001053,-1.64544444407
ACH-001054,-1.37287901287
ACH-001061,-1.6231806462
ACH-001067,-1.75940729765
ACH-001075,-1.2132491309
ACH-001096,-1.70641803984
ACH-001128,-1.86135024634
ACH-001134,-1.62118693713
ACH-001151,-1.5799004569600001
ACH-001163,-1.47803695176
ACH-001164,-1.5362904517500002
ACH-001173,-1.54214861544
ACH-001183,-1.4080025411100001
ACH-001184,-1.44891042936
ACH-001190,-1.6136855880899998
ACH-001192,-2.05172140223
ACH-001193,-1.91747830113
ACH-001196,-1.54548797465
ACH-001197,-1.64403919414
ACH-001205,-1.34151412985
ACH-001211,-1.26968995113
ACH-001212,-1.4290407863799999
ACH-001228,-1.7814514845500002
ACH-001232,-1.7077597045800001
ACH-001239,-1.8178581124200002
ACH-001274,-1.38517060787
ACH-001275,-1.7839862855500002
ACH-001277,-1.77818619271
ACH-001278,-1.51342002428
ACH-001280,-2.0863680111200003
ACH-001283,-1.61203365547
ACH-001289,-1.56693943696
ACH-001295,-1.6039759076
ACH-001300,-2.00375780646
ACH-001301,-1.73093505213
ACH-001302,-1.7642068341400001
ACH-001303,-1.7801355451400003
ACH-001306,-1.69927208094
ACH-001318,-1.5403238154299999
ACH-001322,-1.4978035801299998
ACH-001328,-1.7389752518200001
ACH-001332,-1.2385408926
ACH-001333,-1.5189217470299998
ACH-001336,-1.4776144475
ACH-001340,-1.52075110085
ACH-001346,-1.58212648806
ACH-001353,-1.6567538311599999
ACH-001354,-1.6369507049899998
ACH-001367,-1.4211332926499998
ACH-001368,-1.5031131916999998
ACH-001374,-1.3325594221100001
ACH-001375,-1.54276332917
ACH-001377,-1.6749629238100001
ACH-001380,-1.4055643849000001
ACH-001391,-1.45696457713
ACH-001407,-1.44175519667
ACH-001408,-1.64713134188
ACH-001413,-1.36991643949
ACH-001430,-1.67142656064
ACH-001431,-1.4581702704600001
ACH-001450,-1.58797038973
ACH-001496,-1.70700488701
ACH-001500,-1.64368333289
ACH-001521,-1.55440003766
ACH-001523,-1.4201427547299998
ACH-001532,-1.6827549188
ACH-001536,-1.9537069766599997
ACH-001550,-1.42992570195
ACH-001552,-1.67800650283
ACH-001554,-1.7515551138599998
ACH-001645,-1.70953678467
ACH-001654,-1.67877653793
ACH-001715,-1.46458945701
ACH-001735,-1.6690770321700001
ACH-001736,-1.5801782312700001
ACH-001737,-2.2670159141
ACH-001740,-2.0438159167
ACH-001745,-1.84102682193
ACH-001750,-1.47879842551
ACH-001765,-1.64588864208
ACH-001956,-1.51533961188
ACH-001957,-1.7327630160799998
