,SEMA6B (10501)
ACH-000308,-0.284716532974
ACH-000310,-0.357562836343
ACH-000311,-0.40164200638
ACH-000312,-0.43333229075499996
ACH-000315,-0.17614196715100003
ACH-000316,-0.163746187474
ACH-000317,-0.0803958242436
ACH-000318,-0.260091160325
ACH-000319,-0.289898453074
ACH-000320,-0.511860666605
ACH-000322,-0.215005193403
ACH-000323,-0.349423056655
ACH-000324,-0.269635516415
ACH-000329,-0.0864795381956
ACH-000330,-0.255079447054
ACH-000331,-0.18597414461599998
ACH-000332,-0.228722056422
ACH-000334,-0.331278220441
ACH-000335,-0.141009546578
ACH-000336,-0.283954554327
ACH-000337,-0.62113719212
ACH-000339,-0.285630212866
ACH-000341,-0.69340083492
ACH-000348,-0.265321787682
ACH-000350,-0.29050588862
ACH-000352,-0.322413235254
ACH-000356,-0.24533703935400003
ACH-000361,-0.40259322776699996
ACH-000362,-0.46055260798500003
ACH-000363,-0.281236368741
ACH-000364,-0.45987253497100006
ACH-000365,-0.5384044595090001
ACH-000366,-0.5998265010230001
ACH-000368,-0.4018338624
ACH-000374,-0.201561254184
ACH-000375,-0.18957425123
ACH-000376,-0.21896013243700002
ACH-000381,-0.12934481134
ACH-000383,-0.299057573566
ACH-000387,-0.160475984275
ACH-000389,-0.355284187143
ACH-000390,-0.317286984929
ACH-000393,-0.418906755239
ACH-000395,-0.0402296986547
ACH-000397,-0.261759251974
ACH-000401,-0.469880478894
ACH-000402,-0.236734705079
ACH-000403,-0.37433715326899997
ACH-000404,0.123831111608
ACH-000406,-0.332370542189
ACH-000407,-0.263611712798
ACH-000408,-0.462522718187
ACH-000410,-0.27261180693500003
ACH-000411,-0.347604421389
ACH-000414,-0.283331596608
ACH-000415,-0.27753626759100003
ACH-000416,-0.398205667402
ACH-000420,-0.31629794885400003
ACH-000421,-0.288325513015
ACH-000424,-0.5196833394829999
ACH-000425,-0.34894704425399997
ACH-000426,-0.340109422467
ACH-000427,-0.40652395438100003
ACH-000433,-0.5758156843810001
ACH-000436,-0.349274867086
ACH-000444,-0.211726785955
ACH-000445,-0.485846204568
ACH-000448,-0.404797116221
ACH-000450,-0.0157595865753
ACH-000452,-0.341751377288
ACH-000454,-0.285738165874
ACH-000458,-0.42272860243
ACH-000459,-0.380056964279
ACH-000460,-0.298677123048
ACH-000461,-0.516549481852
ACH-000463,-0.23420096218800002
ACH-000464,-0.541985740052
ACH-000466,-0.307943279084
ACH-000467,-0.300377879849
ACH-000468,-0.519336838536
ACH-000469,-0.253737292928
ACH-000470,-0.159938531001
ACH-000471,-0.28963098412300003
ACH-000472,-0.342129141065
ACH-000473,-0.297664860134
ACH-000475,-0.41123887982699997
ACH-000476,-0.256438467828
ACH-000477,-0.259975040944
ACH-000480,-0.24753099869000003
ACH-000481,-0.24539875263900002
ACH-000483,-0.38614658469200003
ACH-000484,-0.462414267285
ACH-000485,-0.271241916148
ACH-000486,-0.192602563298
ACH-000487,-0.494355900611
ACH-000488,-0.35811518212300003
ACH-000490,-0.32791631854200004
ACH-000491,-0.145713901579
ACH-000495,-0.20264239248399998
ACH-000496,-0.39355309081600004
ACH-000499,-0.304104843151
ACH-000500,0.23604726715100002
ACH-000502,-0.232146755038
ACH-000503,-0.147044919988
ACH-000505,-0.35209132769699997
ACH-000507,-0.37209276674900005
ACH-000510,-0.274592364051
ACH-000511,-0.21720348458900002
ACH-000512,-0.325292660061
ACH-000516,-0.346968217774
ACH-000517,-0.229432844626
ACH-000518,-0.158526108449
ACH-000520,-0.36452549071999996
ACH-000521,-0.156683079607
ACH-000522,-0.32748424641199997
ACH-000524,-0.256396088358
ACH-000527,-0.25769210957
ACH-000528,-0.345397617227
ACH-000537,-0.35405877931999996
ACH-000541,-0.155279035236
ACH-000542,-0.24221587824299998
ACH-000544,-0.292901027586
ACH-000545,-0.487889072838
ACH-000547,-0.528664183054
ACH-000548,-0.236018835953
ACH-000549,-0.32860974120700004
ACH-000550,-0.336033948232
ACH-000552,-0.29021651576900004
ACH-000556,-0.273122412986
ACH-000557,-0.27916976498199997
ACH-000570,-0.25502335753600003
ACH-000571,-0.245161130698
ACH-000573,-0.20206240903099998
ACH-000576,-0.398869126069
ACH-000580,-0.026432671599
ACH-000584,-0.37341984562299996
ACH-000585,-0.478702290319
ACH-000588,-0.231955761752
ACH-000589,-0.275704072925
ACH-000591,-0.309831911417
ACH-000593,-0.137021137364
ACH-000600,-0.35910989395900006
ACH-000601,-0.39185771614
ACH-000604,-0.550514062482
ACH-000605,-0.24041291043699997
ACH-000606,-0.38127728200800004
ACH-000608,-0.38371634991
ACH-000614,-0.156819902919
ACH-000616,-0.117222865114
ACH-000618,-0.264258479073
ACH-000619,-0.23326541923099997
ACH-000620,-0.355720893195
ACH-000621,-0.386133778536
ACH-000622,-0.46512059694700003
ACH-000623,-0.343417394621
ACH-000624,-0.22714516687300002
ACH-000627,-0.501942235682
ACH-000630,-0.251708459331
ACH-000632,-0.321637873846
ACH-000633,-0.464668237282
ACH-000637,-0.45101910364500003
ACH-000638,-0.458962326179
ACH-000646,-0.47369654129600003
ACH-000647,-0.198092681183
ACH-000648,-0.315008749848
ACH-000649,-0.30326999997299997
ACH-000651,-0.25490368717399997
ACH-000652,-0.374551401549
ACH-000653,-0.34093924689099997
ACH-000657,-0.42132641592
ACH-000658,-0.400063974046
ACH-000661,-0.226649713855
ACH-000662,-0.20597772815999998
ACH-000663,-0.268332710547
ACH-000665,-0.632694773861
ACH-000671,-0.360294285546
ACH-000673,-0.279392839879
ACH-000676,-0.30324690135000004
ACH-000677,-0.383239793068
ACH-000681,-0.439613267208
ACH-000682,-0.509938232186
ACH-000683,-0.494690414766
ACH-000684,-0.37816742076899995
ACH-000688,-0.356131063109
ACH-000693,-0.343911995325
ACH-000694,-0.17550727956099998
ACH-000695,0.0567102547719
ACH-000696,-0.143296202703
ACH-000697,-0.21065632351100003
ACH-000699,-0.283135598779
ACH-000701,-0.267595641649
ACH-000706,-0.362649550532
ACH-000711,-0.254995442927
ACH-000713,-0.473193299293
ACH-000714,-0.54763247626
ACH-000718,-0.171717806997
ACH-000720,-0.247348213132
ACH-000721,-0.336321052829
ACH-000724,-0.253386962356
ACH-000725,-0.621493972939
ACH-000732,-0.408872292518
ACH-000734,-0.545043029247
ACH-000735,-0.42080584727799997
ACH-000736,-0.121996497626
ACH-000738,-0.292693631617
ACH-000746,-0.268894425733
ACH-000747,-0.323093841805
ACH-000748,-0.446612846663
ACH-000753,-0.279742070521
ACH-000756,-0.346319956853
ACH-000757,-0.469038196254
ACH-000758,-0.332865282444
ACH-000760,-0.200436659811
ACH-000763,-0.21349176768599998
ACH-000764,-0.369818663734
ACH-000765,-0.257562865841
ACH-000766,-0.151572337808
ACH-000767,-0.24444793997699998
ACH-000768,-0.321571285267
ACH-000769,-0.23615455951699998
ACH-000770,-0.279166240266
ACH-000771,-0.142325120462
ACH-000773,-0.13228704041
ACH-000776,-0.37079491701300005
ACH-000777,-0.313906717889
ACH-000778,-0.514784177851
ACH-000781,-0.34139717689800003
ACH-000782,-0.267467733029
ACH-000783,-0.500839465731
ACH-000784,-0.227301890585
ACH-000785,-0.407891427713
ACH-000787,-0.324062340128
ACH-000788,-0.52857507532
ACH-000791,-0.25406680181200003
ACH-000792,-0.39118279564900005
ACH-000794,-0.424104702156
ACH-000796,-0.1993839023
ACH-000799,-0.34233669875399997
ACH-000800,-0.475614234624
ACH-000802,-0.271721559787
ACH-000804,-0.278530900583
ACH-000805,-0.44419984553999997
ACH-000809,-0.294665411464
ACH-000810,-0.20500682131099998
ACH-000811,-0.353986230115
ACH-000817,0.00600390384399
ACH-000819,-0.583868861261
ACH-000820,-0.393580607032
ACH-000821,-0.377114205392
ACH-000822,-0.21771802187699998
ACH-000823,-0.325561496543
ACH-000824,-0.316187036648
ACH-000827,-0.45970152273599996
ACH-000829,-0.272574746176
ACH-000831,-0.378786597157
ACH-000832,-0.350275574248
ACH-000833,-0.22671034220300001
ACH-000834,-0.20886480746
ACH-000835,-0.193537150477
ACH-000836,-0.34647433829700003
ACH-000837,-0.395974113219
ACH-000838,-0.317611605882
ACH-000839,-0.289535900261
ACH-000840,-0.27707683911200004
ACH-000841,-0.282395407663
ACH-000843,-0.217333100525
ACH-000846,-0.11696787349000001
ACH-000847,-0.299778770602
ACH-000848,-0.437168519468
ACH-000849,-0.433718925293
ACH-000851,-0.323566765357
ACH-000855,-0.11615372494100001
ACH-000856,-0.307612886954
ACH-000858,-0.23984175028000002
ACH-000859,-0.39706055139300006
ACH-000861,-0.387080396351
ACH-000862,-0.226462390213
ACH-000865,-0.428675128552
ACH-000866,-0.230054363287
ACH-000867,-0.23161305622499997
ACH-000869,-0.28767545515799997
ACH-000872,-0.41139418378700005
ACH-000873,-0.557766956786
ACH-000876,-0.239238684103
ACH-000878,-0.09548952496379999
ACH-000880,-0.123963077427
ACH-000881,-0.291727892106
ACH-000882,-0.33579206140900003
ACH-000884,-0.251353025947
ACH-000885,-0.324288570606
ACH-000887,-0.323366997955
ACH-000888,-0.15559298329500001
ACH-000889,-0.349479601734
ACH-000890,-0.28895308896
ACH-000896,-0.412392923493
ACH-000898,-0.220033349133
ACH-000900,-0.36896559311800003
ACH-000901,-0.433057840814
ACH-000905,-0.39441184407700003
ACH-000906,-0.274385074075
ACH-000907,-0.180248949314
ACH-000910,-0.3157595579
ACH-000911,-0.21471785334899998
ACH-000912,-0.389116124582
ACH-000913,-0.281661540001
ACH-000915,-0.15909304227600002
ACH-000916,-0.500470487025
ACH-000917,-0.298130741793
ACH-000921,-0.262851022344
ACH-000924,-0.235827500464
ACH-000926,-0.256498952171
ACH-000928,-0.165136448225
ACH-000929,-0.475172711289
ACH-000932,-0.370225600638
ACH-000935,-0.281125633999
ACH-000936,-0.257884487078
ACH-000937,-0.42782801019
ACH-000938,-0.2220967946
ACH-000939,-0.48918960613300005
ACH-000941,-0.575579081979
ACH-000943,-0.295256025651
ACH-000946,-0.30122034469500003
ACH-000947,-0.392715025342
ACH-000948,-0.306192699651
ACH-000950,-0.297144909174
ACH-000953,-0.36027416876400004
ACH-000957,-0.169032423677
ACH-000958,-0.142227515816
ACH-000960,-0.11994518278899999
ACH-000963,-0.181572172281
ACH-000968,-0.24609911453699998
ACH-000969,-0.41321870834200003
ACH-000973,-0.35310421918000007
ACH-000974,-0.330928547006
ACH-000975,-0.247661757938
ACH-000976,-0.095063525513
ACH-000978,-0.218121710807
ACH-000980,-0.24950274181600002
ACH-000984,-0.46290383645800004
ACH-000986,-0.341360958601
ACH-000988,-0.276511799425
ACH-000993,-0.365400186105
ACH-000994,-0.287633588402
ACH-000996,-0.201194060925
ACH-001001,-0.257435551909
ACH-001020,-0.262206386247
ACH-001028,-0.322203653944
ACH-001031,-0.36641484019599996
ACH-001038,-0.310209510538
ACH-001048,-0.287002098781
ACH-001050,-0.437386216022
ACH-001053,-0.499983416257
ACH-001054,-0.182881402365
ACH-001061,-0.29556881815
ACH-001067,-0.437092599567
ACH-001075,-0.30624475346200003
ACH-001096,-0.28451506161699996
ACH-001128,-0.339409722089
ACH-001134,-0.278891489005
ACH-001151,-0.287184878428
ACH-001163,-0.277800651397
ACH-001164,-0.350457607771
ACH-001173,-0.42764426895400004
ACH-001183,-0.21439063197099997
ACH-001184,-0.729557517323
ACH-001190,-0.22644650431899999
ACH-001192,-0.251490493014
ACH-001193,-0.502063130165
ACH-001196,-0.24935758839299998
ACH-001197,-0.211463144894
ACH-001205,-0.297683812048
ACH-001211,-0.283055395872
ACH-001212,-0.420513034252
ACH-001228,-0.254112832593
ACH-001232,-0.229265905815
ACH-001239,-0.173928774901
ACH-001274,-0.354171750532
ACH-001275,-0.285418046863
ACH-001277,-0.208295905508
ACH-001278,-0.313183569565
ACH-001280,-0.31911712424000005
ACH-001283,-0.22786324952599998
ACH-001289,-0.537022810779
ACH-001295,-0.25001028264
ACH-001300,-0.33150484886
ACH-001301,-0.273442053739
ACH-001302,-0.6367602432899999
ACH-001303,-0.158630584981
ACH-001306,-0.24207847210499997
ACH-001318,-0.367551177116
ACH-001322,-0.38057699299900005
ACH-001328,-0.36827373791
ACH-001332,-0.21824998913600002
ACH-001333,-0.36614394883400003
ACH-001336,-0.238729357075
ACH-001340,-0.282705738744
ACH-001346,-0.272422525912
ACH-001353,-0.262328386488
ACH-001354,-0.0198221515483
ACH-001367,-0.528034450171
ACH-001368,-0.28418775654
ACH-001374,-0.475299906088
ACH-001375,-0.284000283209
ACH-001377,-0.374478694993
ACH-001380,-0.267369634232
ACH-001391,-0.23800794406300002
ACH-001407,-0.479202722095
ACH-001408,-0.233222527894
ACH-001413,-0.240780126633
ACH-001430,-0.108035555333
ACH-001431,-0.613267616582
ACH-001450,-0.469090717424
ACH-001496,-0.236377166169
ACH-001500,-0.0774259462922
ACH-001521,-0.261926232175
ACH-001523,-0.222441365955
ACH-001532,-0.360720324206
ACH-001536,-0.370897893388
ACH-001550,-0.24326452442699997
ACH-001552,-0.39877692013099997
ACH-001554,-0.300336974308
ACH-001645,-0.338470303411
ACH-001654,-0.242826781287
ACH-001715,-0.26058797182
ACH-001735,-0.508138687906
ACH-001736,-0.266848734117
ACH-001737,-0.137487448527
ACH-001740,-0.437322400737
ACH-001745,-0.49589509069
ACH-001750,-0.511589520404
ACH-001765,-0.296713336119
ACH-001956,-0.319114103019
ACH-001957,-0.112900677827
