,CGRRF1 (10668)
ACH-000683,0.030387580722
ACH-000684,0.116047326713
ACH-000688,0.06408384818940001
ACH-000693,0.0243645485838
ACH-000694,0.043300086532300004
ACH-000695,0.103461515774
ACH-000696,-0.150628263875
ACH-000697,-0.00333096967558
ACH-000699,-0.121207029949
ACH-000701,-0.256258509815
ACH-000706,0.08366345190489999
ACH-000711,-0.128054370346
ACH-000713,-0.0294841389688
ACH-000714,0.0696347807849
ACH-000718,-0.195215835724
ACH-000720,-0.0902680980806
ACH-000721,0.0491428839096
ACH-000724,0.29298092709
ACH-000725,0.025010681118400005
ACH-000732,-0.17717876659600001
ACH-000734,-0.0400002508192
ACH-000735,-0.049542048086000004
ACH-000736,0.023708614387599997
ACH-000738,-0.037173146930800004
ACH-000746,0.110630752514
ACH-000747,-0.0418055080341
ACH-000748,0.0394846028231
ACH-000753,-0.022491823504400002
ACH-000756,0.0353655002803
ACH-000757,-0.036897011977199995
ACH-000758,-0.0981265902224
ACH-000760,-0.034351956023300004
ACH-000763,0.00025748543517
ACH-000764,0.0170812823191
ACH-000765,-0.10664722205499999
ACH-000766,-0.0292895956238
ACH-000767,-0.079238683179
ACH-000768,-0.0108146549184
ACH-000769,-0.204183826747
ACH-000770,-0.161007083612
ACH-000771,-0.132925460642
ACH-000773,-0.18985845221500003
ACH-000776,0.0367214674768
ACH-000777,0.0588803109397
ACH-000778,-0.011376356262299998
ACH-000781,-0.0435810350471
ACH-000782,-0.15327546040599999
ACH-000783,-0.110680113685
ACH-000784,-0.0687737823348
ACH-000785,0.05451776497909999
ACH-000787,-0.0905785892027
ACH-000788,0.0251399042701
ACH-000791,-0.191761270154
ACH-000792,-0.10187122860600001
ACH-000794,-0.138177260675
ACH-000796,-0.286458511642
ACH-000799,-0.20470637828699997
ACH-000800,-0.14309408481799998
ACH-000802,-0.224095999329
ACH-000804,-0.27779309691599996
ACH-000805,-0.279926327806
ACH-000809,-0.00179398310848
ACH-000810,0.09651141918989999
ACH-000811,-0.0664247294501
ACH-000817,-0.0635991238398
ACH-000819,-0.00880212841395
ACH-000820,0.20232326134
ACH-000821,-0.153885324406
ACH-000822,0.0206114552784
ACH-000823,-0.043205254738600006
ACH-000824,-0.15861495470200002
ACH-000827,-0.0486401282319
ACH-000829,0.133437208479
ACH-000831,-0.00106333438147
ACH-000832,-0.243973281808
ACH-000833,-0.145732242381
ACH-000834,0.0670019853933
ACH-000835,-0.051308682312199996
ACH-000836,-0.15613439519000002
ACH-000837,-0.036633664120699995
ACH-000838,0.13592467359899998
ACH-000839,-0.14360030643
ACH-000840,0.0099388286196
ACH-000841,0.00706253541286
ACH-000843,-0.0475849572997
ACH-000846,-0.14595077968
ACH-000847,0.211001110938
ACH-000848,-0.091109779475
ACH-000849,-0.12903508364
ACH-000851,-0.140077671099
ACH-000855,-0.10961727897399999
ACH-000856,-0.052629329022500004
ACH-000858,-0.115145187486
ACH-000859,-0.155600513245
ACH-000861,-0.170251125581
ACH-000862,-0.0110977432993
ACH-000865,0.0114503017148
ACH-000866,0.009178234045709999
ACH-000867,-0.0976132264812
ACH-000869,-0.113176967179
ACH-000872,-0.033666114085
ACH-000873,-0.17910801482900002
ACH-000876,0.173245574997
ACH-000878,-0.092571972475
ACH-000880,-0.139114181316
ACH-000881,-0.05558465650219999
ACH-000882,-0.0229840496155
ACH-000884,-0.0142757287681
ACH-000885,-0.07192463637589999
ACH-000887,-0.08891095339510001
ACH-000888,-0.0423722643473
ACH-000889,-0.134056431293
ACH-000890,-0.14194249398800002
ACH-000896,-0.209475769124
ACH-000898,0.0319670187265
ACH-000900,-0.191348255944
ACH-000901,-0.0409936913713
ACH-000905,-0.11669852055199999
ACH-000906,-0.00533767295304
ACH-000907,-0.123390789955
ACH-000910,0.048306020974399996
ACH-000911,-0.027374755321999997
ACH-000912,-0.057724612461000004
ACH-000913,0.00142614773232
ACH-000915,-0.0631798055369
ACH-000916,-0.0983447870253
ACH-000917,-0.0618300155234
ACH-000921,-0.07146532429060001
ACH-000924,-0.00294820848719
ACH-000926,-0.149188247608
ACH-000928,0.0267606252313
ACH-000929,0.08429662672499999
ACH-000932,-0.00222027591318
ACH-000935,0.0310732412143
ACH-000936,-0.152484890401
ACH-000937,0.0408110691104
ACH-000938,-0.211355867689
ACH-000939,-0.184602364364
ACH-000941,-0.0352638397317
ACH-000943,-0.140348041766
ACH-000946,-0.237757450875
ACH-000947,0.10157077695800001
ACH-000948,-0.064458332594
ACH-000950,-0.331240586931
ACH-000953,-0.10277093426000002
ACH-000957,-0.222452518684
ACH-000958,-0.196865025195
ACH-000960,-0.0182414372332
ACH-000963,-0.302145467586
ACH-000968,-0.0528772058928
ACH-000969,-0.172048486908
ACH-000973,-0.141704465582
ACH-000974,-0.0415252475528
ACH-000975,0.0320629333665
ACH-000976,-0.08700154854839999
ACH-000978,0.184571737222
ACH-000980,-0.00663561167247
ACH-000984,-0.12997029695
ACH-000986,-0.194799926622
ACH-000988,0.11775821129799999
ACH-000993,-0.034859172744300004
ACH-000994,0.0226659470926
ACH-000996,0.08486640079669999
ACH-001001,-0.19207500119000004
ACH-001020,0.130103882251
ACH-001028,-0.0565648571057
ACH-001031,0.0036074758502300003
ACH-001038,-0.035374393035499996
ACH-001048,-0.037426754794400004
ACH-001050,-0.125496956437
ACH-001053,-0.107271288409
ACH-001054,-0.101113716336
ACH-001061,-0.053693178954099995
ACH-001067,-0.0505572734724
ACH-001075,-0.0639185383796
ACH-001096,-0.09203298269889999
ACH-001128,0.13237693463199998
ACH-001134,-0.034656319143
ACH-001151,-0.094595564398
ACH-001163,0.00701320431005
ACH-001164,-0.0561252421858
ACH-001173,-0.0735764416737
ACH-001183,-0.146574559769
ACH-001184,0.0461718180145
ACH-001190,-0.258235050384
ACH-001192,-0.0902382526934
ACH-001193,0.06948054877010001
ACH-001196,-0.299795605458
ACH-001197,-0.392524664564
ACH-001205,-0.0612568440211
ACH-001211,-0.0261890193733
ACH-001212,0.06464467037190001
ACH-001228,0.0031998085601599997
ACH-001232,-0.107754287389
ACH-001239,0.0122883826994
ACH-001274,-0.0033873743406399996
ACH-001275,-0.178783784593
ACH-001277,-0.04939295754649999
ACH-001278,-0.08229225729180001
ACH-001280,-0.17549314849199998
ACH-001283,-0.151901555401
ACH-001289,0.0007893060262949999
ACH-001295,-0.0338179251585
ACH-001300,0.0237842160985
ACH-001301,0.0834086889702
ACH-001302,0.294231358286
ACH-001303,-0.250852478589
ACH-001306,-0.143242601053
ACH-001318,0.068295990372
ACH-001322,-0.103743818747
ACH-001328,-0.166015751885
ACH-001332,-0.0820516261572
ACH-001333,-0.12069961584000001
ACH-001336,-0.0628220121994
ACH-001340,0.052318605030899995
ACH-001346,-0.106929206561
ACH-001353,-0.194270301344
ACH-001354,0.018994980385200002
ACH-001367,-0.238772663655
ACH-001368,0.0176027503832
ACH-001374,0.278048726734
ACH-001375,-0.0516179656278
ACH-001377,-0.0465298119815
ACH-001380,-0.159105164945
ACH-001391,-0.0702988383049
ACH-001407,0.0268530588153
ACH-001408,0.0288673446693
ACH-001413,-0.0353686397551
ACH-001430,-0.20295287954799998
ACH-001431,-0.0843712674106
ACH-001450,0.15846311239299998
ACH-001496,-0.028659543372200003
ACH-001500,0.12001701729900001
ACH-001521,-0.20682542765
ACH-001523,-0.0348945024158
ACH-001532,-0.0807932249365
ACH-001536,0.115061068243
ACH-001550,-0.163456674477
ACH-001552,-0.19074016956599998
ACH-001554,0.043857751503999995
ACH-001645,0.10209431353800001
ACH-001654,0.07324395308069999
ACH-001715,0.21181609649900002
ACH-001735,-0.152971945663
ACH-001736,-0.0934331563453
ACH-001737,-0.188479442433
ACH-001740,-0.00563566722845
ACH-001745,0.0505734088722
ACH-001750,-0.0968300872928
ACH-001765,-0.134726326448
ACH-001956,-0.0646820462616
ACH-001957,-0.060663588132499995
