,FOXD4 (2298)
ACH-000375,-1.41096157882
ACH-000376,-1.23541279688
ACH-000381,-1.2919099320999998
ACH-000383,-1.5648774694499998
ACH-000387,-1.26032641958
ACH-000389,-1.21350627928
ACH-000390,-1.50010390195
ACH-000393,-1.3564544333700002
ACH-000395,-1.27717997092
ACH-000397,-1.4114131711000002
ACH-000401,-0.932933930201
ACH-000402,-1.33543161206
ACH-000403,-1.4291899113100002
ACH-000404,-0.942076117158
ACH-000406,-1.47380920782
ACH-000407,-1.14232646836
ACH-000408,-1.00596680191
ACH-000410,-1.16995973152
ACH-000411,-1.17133959884
ACH-000414,-1.60916775909
ACH-000415,-1.42690844383
ACH-000416,-1.24212734334
ACH-000420,-1.26738249176
ACH-000421,-1.1780930684100002
ACH-000424,-1.18007512024
ACH-000425,-1.3262778646100002
ACH-000426,-1.46183078921
ACH-000427,-1.46565165598
ACH-000433,-1.12827231752
ACH-000436,-1.27857357816
ACH-000444,-1.29417714063
ACH-000445,-0.991468651884
ACH-000448,-1.20410445267
ACH-000450,-0.989286097023
ACH-000452,-1.28785087141
ACH-000454,-1.12215628871
ACH-000458,-1.04425183237
ACH-000459,-1.0124269193200002
ACH-000460,-1.43815560345
ACH-000461,-1.5184863008200002
ACH-000463,-1.07156436506
ACH-000464,-1.41053213376
ACH-000466,-1.36658657715
ACH-000467,-1.36417718834
ACH-000468,-1.28334305659
ACH-000469,-1.26868194105
ACH-000470,-1.5088527976800001
ACH-000471,-1.39002689421
ACH-000472,-1.49888487296
ACH-000473,-1.03752794919
ACH-000475,-1.5946783467200003
ACH-000476,-1.2620101209299999
ACH-000477,-1.2516496149299998
ACH-000480,-1.2499820418
ACH-000481,-1.29288738586
ACH-000483,-1.13707792212
ACH-000484,-1.23828161175
ACH-000485,-1.3399344765999999
ACH-000486,-1.27683582769
ACH-000487,-1.26998340394
ACH-000488,-1.46591105812
ACH-000490,-1.19060823276
ACH-000491,-1.5620521509399998
ACH-000495,-1.5297756166
ACH-000496,-1.25389212316
ACH-000499,-1.2406696652
ACH-000500,-1.8798822429599997
ACH-000502,-1.42769508558
ACH-000503,-1.2083566261399998
ACH-000505,-1.24529912475
ACH-000507,-1.3309368058600002
ACH-000510,-1.35894349311
ACH-000511,-1.25151059808
ACH-000512,-0.9944572969169999
ACH-000516,-1.4682021616499998
ACH-000517,-1.54159173565
ACH-000518,-1.14291770362
ACH-000520,-1.2116331550900001
ACH-000521,-1.1948410823200002
ACH-000522,-1.49340011931
ACH-000524,-1.37696791771
ACH-000527,-1.29217753869
ACH-000528,-1.32415568302
ACH-000537,-1.4355847883000001
ACH-000541,-0.9865378935700001
ACH-000542,-1.26267614092
ACH-000544,-1.1489305841600002
ACH-000545,-1.07330406359
ACH-000547,-1.04458683476
ACH-000548,-1.13346217021
ACH-000549,-1.33241995146
ACH-000550,-1.01458324492
ACH-000552,-1.10778770129
ACH-000556,-1.36988843572
ACH-000557,-1.85088373436
ACH-000570,-1.15149969585
ACH-000571,-1.4204706212600002
ACH-000573,-1.25650581994
ACH-000576,-1.3047129994
ACH-000580,-1.19337639349
ACH-000584,-1.4439347627099999
ACH-000585,-1.38405759928
ACH-000588,-1.2083136316399998
ACH-000589,-1.13220350856
ACH-000591,-1.08113411528
ACH-000593,-1.24629013308
ACH-000600,-1.28239502942
ACH-000601,-1.36447321831
ACH-000604,-1.1987048768200002
ACH-000605,-1.13150267969
ACH-000606,-1.09823858979
ACH-000608,-1.934660838
ACH-000614,-1.43574684179
ACH-000616,-1.37900106581
ACH-000618,-1.1872669522200001
ACH-000619,-1.4496318422999999
ACH-000620,-1.49947709451
ACH-000621,-1.39477253849
ACH-000622,-1.3278183646
ACH-000623,-1.5184779390399998
ACH-000624,-1.4020549063999999
ACH-000627,-1.2306979558600002
ACH-000630,-1.26492712954
ACH-000632,-1.1150029912700001
ACH-000633,-1.2230999651999999
ACH-000637,-1.11225536606
ACH-000638,-1.2445434334799998
ACH-000646,-1.43852060521
ACH-000647,-1.35559431133
ACH-000648,-1.3761584511200002
ACH-000649,-1.2464256371200002
ACH-000651,-1.20185177728
ACH-000652,-1.1092916724
ACH-000653,-1.47375854521
ACH-000657,-1.32536671379
ACH-000658,-1.6816626935299999
ACH-000661,-1.02835030586
ACH-000662,-1.1455942487100002
ACH-000663,-1.5447067119799998
ACH-000665,-1.17103479637
ACH-000671,-1.36267872501
ACH-000673,-1.29478776653
ACH-000676,-1.34186139884
ACH-000677,-1.53579452771
ACH-000681,-1.27437326035
ACH-000682,-1.36309661403
ACH-000683,-1.34791709113
ACH-000684,-1.20561922587
ACH-000688,-1.24456669437
ACH-000693,-1.3282981967799998
ACH-000694,-1.3898700787600002
ACH-000695,-1.5143155482799997
ACH-000696,-1.19276437455
ACH-000697,-1.1442956364899999
ACH-000699,-1.37936887826
ACH-000701,-1.61230389425
ACH-000706,-1.17263038003
ACH-000711,-1.3474469167200003
ACH-000713,-1.1391595568700001
ACH-000714,-1.21366356081
ACH-000718,-1.29092809555
ACH-000720,-1.20188162478
ACH-000721,-1.3230170380600002
ACH-000724,-1.22926196532
ACH-000725,-1.4880965718799999
ACH-000732,-1.0417542529600001
ACH-000734,-1.35131573801
ACH-000735,-1.32348802927
ACH-000736,-1.19947247704
ACH-000738,-1.3336159733
ACH-000746,-1.3432335476
ACH-000747,-1.26055855968
ACH-000748,-1.5435195860100002
ACH-000753,-1.42121184032
ACH-000756,-1.53182588244
ACH-000757,-0.974395729437
ACH-000758,-0.997982393241
ACH-000760,-1.35765789991
ACH-000763,-1.58539847309
ACH-000764,-1.17840080966
ACH-000765,-1.25668151397
ACH-000766,-1.37410221027
ACH-000767,-1.48514242158
ACH-000768,-0.906983581768
ACH-000769,-1.23799783837
ACH-000770,-1.4416251870299999
ACH-000771,-1.1646023920100002
ACH-000773,-1.5761119561
ACH-000776,-1.18442340291
ACH-000777,-1.2521735277600001
ACH-000778,-1.1091690750799998
ACH-000781,-1.43422128234
ACH-000782,-1.11569896509
ACH-000783,-1.60044430009
ACH-000784,-1.07534995412
ACH-000785,-1.4618054262600002
ACH-000787,-1.18200323832
ACH-000788,-1.32838740041
ACH-000791,-1.36673830131
ACH-000792,-1.15456675362
ACH-000794,-1.18633102615
ACH-000796,-1.32019728104
ACH-000799,-1.1716165414200002
ACH-000800,-0.913812565625
ACH-000802,-1.0945049811299998
ACH-000804,-1.28189994252
ACH-000805,-1.18995766068
ACH-000809,-1.4651536579100002
ACH-000810,-1.3827075526700001
ACH-000811,-1.4496266195700003
ACH-000817,-1.21257746159
ACH-000819,-1.2422519035200001
ACH-000820,-1.6339632443799998
ACH-000821,-1.02355049044
ACH-000822,-1.51851606947
ACH-000823,-1.13846907298
ACH-000824,-1.56282591568
ACH-000827,-1.02304072479
ACH-000829,-1.28013845731
ACH-000831,-1.26056667413
ACH-000832,-1.21664874106
ACH-000833,-0.578797813971
ACH-000834,-1.18233006023
ACH-000835,-1.3313576404799998
ACH-000836,-1.24774449135
ACH-000837,-1.31068260731
ACH-000838,-1.2985895179200002
ACH-000839,-0.927164082612
ACH-000840,-1.3189358439299999
ACH-000841,-1.11900419974
ACH-000843,-1.1415503867299999
ACH-000846,-1.46083848458
ACH-000847,-1.34983625977
ACH-000848,-1.44572551614
ACH-000849,-1.40953954476
ACH-000851,-1.05115592998
ACH-000855,-1.27071444894
ACH-000856,-1.28944386495
ACH-000858,-1.2810169610200002
ACH-000859,-1.04045551848
ACH-000861,-1.19930389538
ACH-000862,-1.5130952275
ACH-000865,-1.22394266985
ACH-000866,-1.4088524165799998
ACH-000867,-1.4246532984
ACH-000869,-1.17462517674
ACH-000872,-1.10389333149
ACH-000873,-1.17961201128
ACH-000876,-1.4824642018399998
ACH-000878,-1.3248102287399999
ACH-000880,-1.26882920476
ACH-000881,-1.37457586799
ACH-000882,-0.966603591716
ACH-000884,-1.35533300446
ACH-000885,-1.3918978832700002
ACH-000887,-1.08609071299
ACH-000888,-1.52551425254
ACH-000889,-1.3929454659799998
ACH-000890,-1.2875498468200002
ACH-000896,-1.32023747104
ACH-000898,-1.3649337849899998
ACH-000900,-1.4116918368
ACH-000901,-1.32463691656
ACH-000905,-1.14969375077
ACH-000906,-1.30772787916
ACH-000907,-1.19739495059
ACH-000910,-1.44737047361
ACH-000911,-1.10794502233
ACH-000912,-1.33046435117
ACH-000913,-1.1282489982100001
ACH-000915,-1.30916633142
ACH-000916,-1.20496660509
ACH-000917,-1.0177617227700002
ACH-000921,-1.1230270338500001
ACH-000924,-1.40186309092
ACH-000926,-1.2361311514700002
ACH-000928,-1.71718409855
ACH-000929,-1.29847135191
ACH-000932,-1.4518669419499999
ACH-000935,-1.29719542089
ACH-000936,-1.42483180533
ACH-000937,-1.5657532165399999
ACH-000938,-1.20757294727
ACH-000939,-0.861996898846
ACH-000941,-1.6101043807799997
ACH-000943,-1.1488384189899998
ACH-000946,-1.3606812398199999
ACH-000947,-1.52694799121
ACH-000948,-1.3333957168500001
ACH-000950,-0.868751635516
ACH-000953,-1.3302397130299999
ACH-000957,-1.2213532130700002
ACH-000958,-1.19131527974
ACH-000960,-1.42255321906
ACH-000963,-1.6261040334099999
ACH-000968,-0.994036480484
ACH-000969,-1.35060553028
ACH-000973,-1.42239912016
ACH-000974,-1.4752078934000001
ACH-000975,-1.3165866314499999
ACH-000976,-1.32162509642
ACH-000978,-1.54020266768
ACH-000980,-1.3525232888499998
ACH-000984,-1.5392062828200002
ACH-000986,-1.35409452275
ACH-000988,-1.36383627384
ACH-000993,-1.0758323727799999
ACH-000994,-1.45982352896
ACH-000996,-1.323036598
ACH-001001,-1.38422050688
ACH-001020,-1.2306807408
ACH-001028,-1.4395450986200002
ACH-001031,-1.27101953198
ACH-001038,-1.4011600827200001
ACH-001048,-1.4302608269200001
ACH-001050,-1.08837161173
ACH-001053,-1.0302612152600001
ACH-001054,-1.12937088269
ACH-001061,-1.10507346519
ACH-001067,-1.28298914782
ACH-001075,-1.3348299157899999
ACH-001096,-1.3065699503000001
ACH-001128,-1.35373286149
ACH-001134,-1.13420474505
ACH-001151,-1.35658870771
ACH-001163,-1.25089257806
ACH-001164,-1.27702781226
ACH-001173,-1.13369376589
ACH-001183,-1.0565757576600001
ACH-001184,-1.23482076119
ACH-001190,-1.2224599137899999
ACH-001192,-1.0123558156499999
ACH-001193,-1.24900331576
ACH-001196,-1.2842560158
ACH-001197,-1.10878993506
ACH-001205,-1.338071928
ACH-001211,-1.2617953285299999
ACH-001212,-1.48433967851
ACH-001228,-1.44307593801
ACH-001232,-1.12290984979
ACH-001239,-1.4149534348100001
ACH-001274,-1.249695012
ACH-001275,-1.3273372426799999
ACH-001277,-1.09727533656
ACH-001278,-1.43244723252
ACH-001280,-1.90776521472
ACH-001283,-1.1651114762600001
ACH-001289,-1.4610183921899997
ACH-001295,-1.45930669713
ACH-001300,-1.29701944554
ACH-001301,-1.2738741509
ACH-001302,-1.2559860493200001
ACH-001303,-1.0582331407899999
ACH-001306,-1.0033261572399998
ACH-001318,-1.0096374941500001
ACH-001322,-1.09344529474
ACH-001328,-1.18083401134
ACH-001332,-1.06148184522
ACH-001333,-1.19778303909
ACH-001336,-1.14694793222
ACH-001340,-1.25302987034
ACH-001346,-0.9814760175820001
ACH-001353,-1.17663608809
ACH-001354,-1.27308837422
ACH-001367,-1.18710888159
ACH-001368,-1.33911448934
ACH-001374,-1.6112994642299998
ACH-001375,-1.20475721611
ACH-001377,-1.43233973741
ACH-001380,-1.2823646562200002
ACH-001391,-1.43365344407
ACH-001407,-1.40223063701
ACH-001408,-1.39914231937
ACH-001413,-0.942593623275
ACH-001430,-1.25109182576
ACH-001431,-1.32837356001
ACH-001450,-1.4298562708899998
ACH-001496,-1.28143848602
ACH-001500,-1.34935832391
ACH-001521,-1.27813000756
ACH-001523,-1.4381320655399998
ACH-001532,-1.37640979492
ACH-001536,-1.48411642144
ACH-001550,-1.5349451621399999
ACH-001552,-1.32147396756
ACH-001554,-1.35194748102
ACH-001645,-1.5076561044299999
ACH-001654,-1.22817970252
ACH-001715,-1.3478477378100002
ACH-001735,-1.3512903782799999
ACH-001736,-1.37972260266
ACH-001737,-2.15471251794
ACH-001740,-1.03553757059
ACH-001745,-1.3533637365200002
ACH-001750,-1.21431551285
ACH-001765,-1.1858624550799999
ACH-001956,-1.4799273345
ACH-001957,-1.46670181333
