,JAZF1 (221895)
ACH-000316,-0.543423236786
ACH-000317,-0.695530581697
ACH-000318,-0.72718729517
ACH-000319,-0.944912386393
ACH-000320,-1.1882811161
ACH-000322,-1.18593301012
ACH-000323,-1.23623612995
ACH-000324,-1.05916787351
ACH-000329,-1.1960511414
ACH-000330,-0.914306693976
ACH-000331,-1.0045425128899999
ACH-000332,-1.11378265604
ACH-000334,-1.40956925796
ACH-000335,-0.892792683088
ACH-000336,-1.24809130606
ACH-000337,-1.00030033386
ACH-000339,-1.19908955953
ACH-000341,-1.30891528794
ACH-000348,-0.863087179215
ACH-000350,-1.1889135972
ACH-000352,-0.959988346083
ACH-000356,-0.7594800554119999
ACH-000361,-1.16090566246
ACH-000362,-1.2876735023700001
ACH-000363,-1.07120122249
ACH-000364,-0.972475073328
ACH-000365,-1.15943342044
ACH-000366,-0.862046389519
ACH-000368,-0.917555564128
ACH-000374,-1.0719857852299999
ACH-000375,-0.6738101849179999
ACH-000376,-0.9626533874850001
ACH-000381,-0.9898025710799999
ACH-000383,-1.0947705776899999
ACH-000387,-1.00020817472
ACH-000389,-0.531896491527
ACH-000390,-0.989044345061
ACH-000393,-0.8754245731170001
ACH-000395,-1.3823616399899998
ACH-000397,-1.0757779543200001
ACH-000401,-0.832781856857
ACH-000402,-0.7405094014229999
ACH-000403,-1.1913850125799998
ACH-000404,-0.9116542421289999
ACH-000406,-0.9468930576829999
ACH-000407,-1.07184687507
ACH-000408,-0.826180996719
ACH-000410,-0.850602400561
ACH-000411,-1.24996819354
ACH-000414,-1.2974792670200002
ACH-000415,-1.05522952377
ACH-000416,-1.0025485440200002
ACH-000420,-1.03626368347
ACH-000421,-0.862301569168
ACH-000424,-0.972080744056
ACH-000425,-1.20108466143
ACH-000426,-1.15662150356
ACH-000427,-1.10613544911
ACH-000433,-0.682080768105
ACH-000436,-0.951467154086
ACH-000444,-0.75575522725
ACH-000445,-0.7809155324510001
ACH-000448,-0.983933979398
ACH-000450,-1.27880983332
ACH-000452,-1.2749184819600001
ACH-000454,-0.9774740366920001
ACH-000458,-0.799106002836
ACH-000459,-0.261539822207
ACH-000460,-0.958123226418
ACH-000461,-1.0711386491700001
ACH-000463,-0.9454354166419999
ACH-000464,-1.20858341108
ACH-000466,-1.14763874301
ACH-000467,-1.07046148876
ACH-000468,-0.920966830297
ACH-000469,-1.21050671963
ACH-000470,-0.9600505213989999
ACH-000471,-0.915748700223
ACH-000472,-1.29808361314
ACH-000473,-0.6096147964540001
ACH-000475,-1.1229773435200001
ACH-000476,-1.0072244977200002
ACH-000477,-0.9687714265940001
ACH-000480,-0.755848849306
ACH-000481,-1.02149882433
ACH-000483,-0.457549156889
ACH-000484,-1.43513775727
ACH-000485,-0.8934871507340001
ACH-000486,-0.8897069974770001
ACH-000487,-1.18785454443
ACH-000488,-1.0081340557
ACH-000490,-0.981259194596
ACH-000491,-1.08470386138
ACH-000495,-1.0519479912899998
ACH-000496,-1.04146634863
ACH-000499,-0.489631111319
ACH-000500,-1.3015640525799999
ACH-000502,-0.967494773143
ACH-000503,-1.1729304338600002
ACH-000505,-0.920362856109
ACH-000507,-0.7156922631620001
ACH-000510,-0.8712452054850001
ACH-000511,-0.986439066116
ACH-000512,-0.8771347691500001
ACH-000516,-1.20783205114
ACH-000517,-1.11905976123
ACH-000518,-0.7669577940729999
ACH-000520,-0.9483033955679999
ACH-000521,-0.969357522148
ACH-000522,-1.16686508578
ACH-000524,-1.16580792796
ACH-000527,-0.910174755571
ACH-000528,-0.974944055136
ACH-000537,-0.816776671338
ACH-000541,-0.614441053874
ACH-000542,-1.09309872294
ACH-000544,-0.89013932153
ACH-000545,-1.07997525588
ACH-000547,-0.826948112386
ACH-000548,-0.928975236646
ACH-000549,-0.867083100587
ACH-000550,-0.7925412120209999
ACH-000552,-0.953215052853
ACH-000556,-1.05557415784
ACH-000557,-1.6397488060799998
ACH-000570,-1.04528019655
ACH-000571,-1.323880015
ACH-000573,-0.901695514584
ACH-000576,-1.04548544514
ACH-000580,-1.20560152448
ACH-000584,-0.926206490111
ACH-000585,-0.989807033535
ACH-000588,-1.07064120213
ACH-000589,-1.12126516455
ACH-000591,-0.665520517563
ACH-000593,-0.848754083981
ACH-000600,-1.00539990797
ACH-000601,-1.13173365843
ACH-000604,-1.24071106239
ACH-000605,-1.09257851797
ACH-000606,-0.7245978586890001
ACH-000608,-1.4737063072799998
ACH-000614,-0.972200454976
ACH-000616,-1.12051912503
ACH-000618,-0.94582725287
ACH-000619,-0.8934203610770001
ACH-000620,-0.950584691544
ACH-000621,-1.30094095189
ACH-000622,-1.38869925997
ACH-000623,-0.8882664788779999
ACH-000624,-1.0354116980099999
ACH-000627,-1.10968243419
ACH-000630,-1.07508418862
ACH-000632,-1.0114903138200002
ACH-000633,-1.05494873316
ACH-000637,-0.996301656692
ACH-000638,-1.20204827116
ACH-000646,-1.21299129288
ACH-000647,-1.0371010922700001
ACH-000648,-0.9105909246449999
ACH-000649,-0.9511294238570001
ACH-000651,-1.0486312746700002
ACH-000652,-0.47536835874600003
ACH-000653,-1.0698967769399998
ACH-000657,-0.9268905556270001
ACH-000658,-1.2259542826
ACH-000661,-0.7405341196619999
ACH-000662,-0.957243608787
ACH-000663,-1.03221109891
ACH-000665,-0.905082129491
ACH-000671,-0.940124623643
ACH-000673,-1.43188138884
ACH-000676,-1.2447366913299998
ACH-000677,-0.9083328417919999
ACH-000681,-0.858232552217
ACH-000682,-0.950713342368
ACH-000683,-1.0589354686299999
ACH-000684,-0.9997581573109999
ACH-000688,-0.8497000328899998
ACH-000693,-0.7760223930519999
ACH-000694,-0.9618349023200001
ACH-000695,-0.837332533773
ACH-000696,-0.9942034167
ACH-000697,-0.899455055651
ACH-000699,-0.9272642646089999
ACH-000701,-1.20277307496
ACH-000706,-0.75174019148
ACH-000711,-1.05597360001
ACH-000713,-0.869203334926
ACH-000714,-1.03080413535
ACH-000718,-1.36651176807
ACH-000720,-0.856688578468
ACH-000721,-1.0855078277099999
ACH-000724,-0.8427702550589999
ACH-000725,-1.0854646907799999
ACH-000732,-0.706884766651
ACH-000734,-0.872911414776
ACH-000735,-0.9656469095319999
ACH-000736,-0.926993131101
ACH-000738,-1.1544987520799999
ACH-000746,-0.8612506374400001
ACH-000747,-0.917136913652
ACH-000748,-0.858265989145
ACH-000753,-0.898918231539
ACH-000756,-0.925844100846
ACH-000757,-0.910019750756
ACH-000758,-0.84776828265
ACH-000760,-0.930434940817
ACH-000763,-1.31357749692
ACH-000764,-0.769833970404
ACH-000765,-0.8094939757680001
ACH-000766,-1.2030717056
ACH-000767,-1.17714290425
ACH-000768,-0.904514525158
ACH-000769,-0.909881659219
ACH-000770,-1.16564444121
ACH-000771,-0.892734413688
ACH-000773,-0.9533077098139999
ACH-000776,-0.9661534492239999
ACH-000777,-1.0761156578
ACH-000778,-0.8989978095110001
ACH-000781,-1.0170298013899999
ACH-000782,-0.908032426794
ACH-000783,-1.21049610256
ACH-000784,-0.9300231885950001
ACH-000785,-1.21741443676
ACH-000787,-0.865071423968
ACH-000788,-1.09910293053
ACH-000791,-1.10691192334
ACH-000792,-0.568354452883
ACH-000794,-0.843799222651
ACH-000796,-1.11625661799
ACH-000799,-1.35156483234
ACH-000800,-1.00912524419
ACH-000802,-0.750952904613
ACH-000804,-1.29793197433
ACH-000805,-1.09969474354
ACH-000809,-1.07634427196
ACH-000810,-0.698396736355
ACH-000811,-0.9307056142910001
ACH-000817,-0.741973174247
ACH-000819,-0.7583539624600001
ACH-000820,-0.639034436556
ACH-000821,-0.570380703897
ACH-000822,-1.288626795
ACH-000823,-0.8414578149690001
ACH-000824,-1.1193747236700002
ACH-000827,-0.8420736380399999
ACH-000829,-0.747162230114
ACH-000831,-1.1307700587
ACH-000832,-0.66455845401
ACH-000833,-0.563986544444
ACH-000834,-0.7505070150380001
ACH-000835,-0.8276822952069999
ACH-000836,-0.7175590599230001
ACH-000837,-1.01740030095
ACH-000838,-0.657140108938
ACH-000839,-0.691989208221
ACH-000840,-0.967589085596
ACH-000841,-0.938718946576
ACH-000843,-0.799388863247
ACH-000846,-0.8051380795899999
ACH-000847,-0.855911970037
ACH-000848,-0.77468713567
ACH-000849,-1.0758430538500001
ACH-000851,-1.19517564607
ACH-000855,-1.32077153871
ACH-000856,-0.734464102183
ACH-000858,-0.8473320939560001
ACH-000859,-0.9813481847069999
ACH-000861,-0.8973797003589999
ACH-000862,-0.9769421725730001
ACH-000865,-1.0104158299200001
ACH-000866,-1.0442373566299998
ACH-000867,-1.13838049719
ACH-000869,-1.1418149621200002
ACH-000872,-0.661095820392
ACH-000873,-0.812859124463
ACH-000876,-1.3868301483599998
ACH-000878,-0.919185948621
ACH-000880,-0.834550419003
ACH-000881,-1.11882414981
ACH-000882,-1.02444871865
ACH-000884,-1.04905941115
ACH-000885,-1.14400170234
ACH-000887,-0.9374480229250001
ACH-000888,-0.962739154109
ACH-000889,-0.9830472596
ACH-000890,-0.954671929191
ACH-000896,-0.8322710615350001
ACH-000898,-1.13626433448
ACH-000900,-1.10883451111
ACH-000901,-1.28081490004
ACH-000905,-1.0106586646200002
ACH-000906,-1.09196311564
ACH-000907,-1.09320194643
ACH-000910,-1.17334519236
ACH-000911,-1.09466549668
ACH-000912,-0.802507529992
ACH-000913,-0.716043862662
ACH-000915,-0.940662990098
ACH-000916,-0.927725678863
ACH-000917,-0.7886069117550001
ACH-000921,-0.928430477599
ACH-000924,-0.988302437769
ACH-000926,-1.18786104284
ACH-000928,-1.34761304866
ACH-000929,-0.844343656721
ACH-000932,-1.0658711081299999
ACH-000935,-1.22753784633
ACH-000936,-0.9357372299719999
ACH-000937,-1.3594791349200002
ACH-000938,-1.13184365605
ACH-000939,-0.5270885862210001
ACH-000941,-1.0555211719700002
ACH-000943,-0.778332435122
ACH-000946,-0.875695968933
ACH-000947,-0.9232933323799999
ACH-000948,-0.9974436518350001
ACH-000950,-0.9613238815899999
ACH-000953,-1.2063351586700002
ACH-000957,-0.972874128792
ACH-000958,-0.927467071674
ACH-000960,-1.30085644674
ACH-000963,-1.09274732442
ACH-000968,-1.04518582436
ACH-000969,-0.76790691699
ACH-000973,-1.1644179061
ACH-000974,-1.02758758703
ACH-000975,-0.916127473899
ACH-000976,-1.16417177316
ACH-000978,-0.7329103405320001
ACH-000980,-1.0825809281799998
ACH-000984,-1.1755517416299999
ACH-000986,-1.0356373623100001
ACH-000988,-1.19563518504
ACH-000993,-0.8404848171259999
ACH-000994,-1.3007424694299998
ACH-000996,-0.974685517832
ACH-001001,-1.33974597725
ACH-001020,-0.8218209729070001
ACH-001028,-1.14567692313
ACH-001031,-1.01231504653
ACH-001038,-1.07716851184
ACH-001048,-0.739729847833
ACH-001050,-1.12789290043
ACH-001053,-0.8925631320299999
ACH-001054,-0.625323003235
ACH-001061,-0.8905429833290001
ACH-001067,-0.954003869656
ACH-001075,-0.808144749056
ACH-001096,-0.758006097443
ACH-001128,-0.30736250141399996
ACH-001134,-0.832100761393
ACH-001151,-1.08775548389
ACH-001163,-1.02165148735
ACH-001164,-0.79241631859
ACH-001173,-0.944637106269
ACH-001183,-0.7016358763860001
ACH-001184,-0.976499551065
ACH-001190,-0.924046089038
ACH-001192,-0.9212615847069999
ACH-001193,-0.8320978238269999
ACH-001196,-1.1023961503
ACH-001197,-1.09466360911
ACH-001205,-1.06432428777
ACH-001211,-0.8487079827399999
ACH-001212,-1.0568017161
ACH-001228,-0.858337792582
ACH-001232,-1.14098802795
ACH-001239,-0.9730564112219999
ACH-001274,-0.73599676155
ACH-001275,-1.10005934827
ACH-001277,-0.804283998037
ACH-001278,-1.08232155908
ACH-001280,-1.6360995480399998
ACH-001283,-0.9375815951600001
ACH-001289,-0.996141441679
ACH-001295,-1.14202984765
ACH-001300,-0.986483373656
ACH-001301,-0.7974219655500001
ACH-001302,-1.1427162098
ACH-001303,-1.2030954758
ACH-001306,-0.9923564523530001
ACH-001318,-0.688664566874
ACH-001322,-0.988745846058
ACH-001328,-0.9401457350040001
ACH-001332,-0.735336330695
ACH-001333,-0.9293618719490001
ACH-001336,-0.9230867452179999
ACH-001340,-0.9893048373639999
ACH-001346,-0.799217964759
ACH-001353,-1.05373089739
ACH-001354,-0.9847320100939999
ACH-001367,-0.9511982609690001
ACH-001368,-1.18296183013
ACH-001374,-0.977450818187
ACH-001375,-0.8777681693549999
ACH-001377,-1.06548962772
ACH-001380,-1.00667023742
ACH-001391,-1.0842843065899999
ACH-001407,-0.7226063669939999
ACH-001408,-0.847358310922
ACH-001413,-0.8197880734659999
ACH-001430,-1.40844720175
ACH-001431,-1.10782078839
ACH-001450,-0.8530530110850001
ACH-001496,-0.7093330120460001
ACH-001500,-0.780965436385
ACH-001521,-1.0384773794700002
ACH-001523,-1.22970396996
ACH-001532,-0.996381839778
ACH-001536,-1.1653656136700001
ACH-001550,-0.7917541533750001
ACH-001552,-0.897013166412
ACH-001554,-1.09001000907
ACH-001645,-1.1432166588500001
ACH-001654,-0.978505189262
ACH-001715,-1.11765256678
ACH-001735,-1.18388128031
ACH-001736,-0.8902065718080001
ACH-001737,-1.73786586885
ACH-001740,-0.714316269635
ACH-001745,-0.858454840837
ACH-001750,-1.02422372121
ACH-001765,-0.7465412151240001
ACH-001956,-0.824437166953
ACH-001957,-0.970285114096
