,PILRB (29990)
ACH-000872,-0.21801099962200002
ACH-000873,-0.12226178624600001
ACH-000876,-0.220681613271
ACH-000878,-0.196192870785
ACH-000880,-0.063120545865
ACH-000881,-0.0500939084027
ACH-000882,-0.15878165237199998
ACH-000884,0.031098327517900003
ACH-000885,-0.123370523079
ACH-000887,-0.10726479637599999
ACH-000888,-0.190346934025
ACH-000889,-0.141776655207
ACH-000890,-0.11955813607999999
ACH-000896,-0.172659200057
ACH-000898,-0.257486977492
ACH-000900,0.0673674837177
ACH-000901,-0.150722012353
ACH-000905,-0.135474438199
ACH-000906,-0.0967538247812
ACH-000907,-0.37919548873400005
ACH-000910,0.0717717828405
ACH-000911,-0.150821633935
ACH-000912,-0.06290617174549999
ACH-000913,-0.0014183453678199998
ACH-000915,-0.0453653356972
ACH-000916,0.09898044550410001
ACH-000917,-0.14534761811
ACH-000921,-0.416893179646
ACH-000924,-0.0453974866689
ACH-000926,-0.111187013147
ACH-000928,-0.585108953263
ACH-000929,-0.287373912159
ACH-000932,-0.160738383069
ACH-000935,-0.28731530112500003
ACH-000936,0.0279636749762
ACH-000937,0.00814490902158
ACH-000938,-0.0489597328955
ACH-000939,-0.191188525036
ACH-000941,-0.06416527009499999
ACH-000943,-0.161486439097
ACH-000946,-0.194379691025
ACH-000947,-0.145930215815
ACH-000948,-0.141483503514
ACH-000950,-0.0488253373582
ACH-000953,0.073332093131
ACH-000957,-0.0441420650666
ACH-000958,-0.08618458661710002
ACH-000960,-0.01128166474
ACH-000963,-0.32037127137
ACH-000968,-0.253359998687
ACH-000969,0.0338550750485
ACH-000973,-0.0346911521743
ACH-000974,0.034294775223
ACH-000975,-0.0626773596779
ACH-000976,-0.156473711334
ACH-000978,-0.134856524951
ACH-000980,0.00199823482795
ACH-000984,-0.29845904573000004
ACH-000986,-0.165529041146
ACH-000988,-0.0598265968841
ACH-000993,-0.40944731876
ACH-000994,-0.028461803840799996
ACH-000996,-0.0677858996518
ACH-001001,-0.137540594952
ACH-001020,0.19891105528099998
ACH-001028,-0.018815857639400003
ACH-001031,0.052551441092999994
ACH-001038,-0.041547401170800004
ACH-001048,-0.24161638328499999
ACH-001050,-0.156603826747
ACH-001053,-0.102901965173
ACH-001054,-0.323448174185
ACH-001061,-0.16326957258199998
ACH-001067,-0.0885307294415
ACH-001075,0.0615554054746
ACH-001096,0.054418500074199995
ACH-001128,-0.491901418005
ACH-001134,0.051312867755699994
ACH-001151,-0.148240183631
ACH-001163,-0.0526755146708
ACH-001164,-0.23780796268800003
ACH-001173,0.0130938650538
ACH-001183,0.0665166224859
ACH-001184,-0.170771223156
ACH-001190,-0.0314948101685
ACH-001192,-0.109242184692
ACH-001193,-0.243916820697
ACH-001196,-0.25496150082400004
ACH-001197,-0.0055786710418
ACH-001205,-0.27833089561
ACH-001211,-0.35689655907799994
ACH-001212,-0.41917736952
ACH-001228,-0.0838843158411
ACH-001232,-0.0745842350182
ACH-001239,-0.266248588291
ACH-001274,0.152410910371
ACH-001275,-0.116704224822
ACH-001277,-0.245143442947
ACH-001278,-0.12198049854399999
ACH-001280,-0.174425810816
ACH-001283,0.0981492583172
ACH-001289,-0.148759930233
ACH-001295,0.0326244750464
ACH-001300,0.0167668931683
ACH-001301,0.043965654128
ACH-001302,-0.19127590454399998
ACH-001303,0.14120184773
ACH-001306,-0.204257976421
ACH-001318,0.0677782906917
ACH-001322,-0.33327228945099996
ACH-001328,-0.0848850743416
ACH-001332,-0.0435329446106
ACH-001333,-0.16951056199499998
ACH-001336,-0.012038128448299998
ACH-001340,-0.0597895152536
ACH-001346,0.11011705791200001
ACH-001353,-0.00309811230328
ACH-001354,0.33653327219499996
ACH-001367,-0.347557961357
ACH-001368,-0.131637704026
ACH-001374,-0.20346899671500002
ACH-001375,-0.235130797833
ACH-001377,-0.25774173453
ACH-001380,-0.341317854737
ACH-001391,0.214092103836
ACH-001407,-0.29575552352
ACH-001408,0.05160825303640001
ACH-001413,-0.050287823542999995
ACH-001430,0.362018239149
ACH-001431,-0.11437628080600001
ACH-001450,0.0447491183788
ACH-001496,-0.0811447358387
ACH-001500,-0.161309620932
ACH-001521,-0.0140668977504
ACH-001523,-0.0438426025556
ACH-001532,-0.22794020085
ACH-001536,-0.24188427550299998
ACH-001550,-0.12236479785
ACH-001552,0.014202927648100001
ACH-001554,-0.015474574588299999
ACH-001645,-0.221534920576
ACH-001654,-0.15831687022500002
ACH-001715,-0.0213393250188
ACH-001735,-0.11079044258700001
ACH-001736,-0.10683608184599999
ACH-001737,0.116404078424
ACH-001740,-0.016707903747900002
ACH-001745,-0.00860002795159
ACH-001750,-0.18252530585700003
ACH-001765,-0.21106717717700002
ACH-001956,0.0326738325374
ACH-001957,0.021170916455200004
